review_sample_id,dataset,video_id,path_id,pending_montage_path,human_review_round,human_second_label,human_second_verified_positive_for_calibration,human_second_reason,human_second_confidence,human_second_review_status,annotation_integrity_note
review1000_0810,OVT-B,33,ovtb_v33_p001951,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v33_p001951.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0811,OVT-B,33,ovtb_v33_p001952,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v33_p001952.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0812,OVT-B,33,ovtb_v33_p001958,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v33_p001958.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0813,OVT-B,343,ovtb_v343_p004581,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v343_p004581.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0814,OVT-B,345,ovtb_v345_p004601,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v345_p004601.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0815,OVT-B,345,ovtb_v345_p004605,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v345_p004605.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0816,OVT-B,346,ovtb_v346_p004612,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v346_p004612.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0817,OVT-B,348,ovtb_v348_p004632,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v348_p004632.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0818,OVT-B,34,ovtb_v34_p001965,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v34_p001965.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0819,OVT-B,34,ovtb_v34_p001973,,2,actually_true,yes,blind_review_real_object_candidate,high,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0820,OVT-B,34,ovtb_v34_p001974,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v34_p001974.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0821,OVT-B,34,ovtb_v34_p001975,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v34_p001975.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0822,OVT-B,351,ovtb_v351_p004645,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v351_p004645.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0823,OVT-B,354,ovtb_v354_p004667,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v354_p004667.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0824,OVT-B,35,ovtb_v35_p002083,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v35_p002083.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0825,OVT-B,35,ovtb_v35_p002108,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v35_p002108.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0826,OVT-B,35,ovtb_v35_p002126,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v35_p002126.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0827,OVT-B,35,ovtb_v35_p002133,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v35_p002133.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0828,OVT-B,35,ovtb_v35_p002134,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v35_p002134.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0829,OVT-B,364,ovtb_v364_p004716,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v364_p004716.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0830,OVT-B,366,ovtb_v366_p004722,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v366_p004722.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0831,OVT-B,36,ovtb_v36_p002201,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v36_p002201.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0832,OVT-B,36,ovtb_v36_p002207,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v36_p002207.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0833,OVT-B,36,ovtb_v36_p002208,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v36_p002208.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0834,OVT-B,36,ovtb_v36_p002209,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v36_p002209.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0835,OVT-B,36,ovtb_v36_p002210,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v36_p002210.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0836,OVT-B,36,ovtb_v36_p002211,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v36_p002211.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0837,OVT-B,36,ovtb_v36_p002212,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v36_p002212.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0838,OVT-B,36,ovtb_v36_p002213,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v36_p002213.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0839,OVT-B,36,ovtb_v36_p002214,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v36_p002214.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0840,OVT-B,36,ovtb_v36_p002215,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v36_p002215.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0841,OVT-B,36,ovtb_v36_p002216,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v36_p002216.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0842,OVT-B,36,ovtb_v36_p002217,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v36_p002217.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0843,OVT-B,36,ovtb_v36_p002218,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v36_p002218.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0844,OVT-B,36,ovtb_v36_p002219,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v36_p002219.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0845,OVT-B,36,ovtb_v36_p002220,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v36_p002220.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0846,OVT-B,36,ovtb_v36_p002221,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v36_p002221.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0847,OVT-B,36,ovtb_v36_p002222,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v36_p002222.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0848,OVT-B,371,ovtb_v371_p004745,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v371_p004745.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0849,OVT-B,378,ovtb_v378_p004777,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v378_p004777.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0850,OVT-B,378,ovtb_v378_p004779,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v378_p004779.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0851,OVT-B,382,ovtb_v382_p004797,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v382_p004797.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0852,OVT-B,382,ovtb_v382_p004803,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v382_p004803.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0853,OVT-B,382,ovtb_v382_p004805,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v382_p004805.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0854,OVT-B,382,ovtb_v382_p004807,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v382_p004807.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0855,OVT-B,383,ovtb_v383_p004816,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v383_p004816.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0856,OVT-B,383,ovtb_v383_p004819,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v383_p004819.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0857,OVT-B,389,ovtb_v389_p004855,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v389_p004855.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0858,OVT-B,389,ovtb_v389_p004860,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v389_p004860.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0859,OVT-B,389,ovtb_v389_p004866,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v389_p004866.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0860,OVT-B,38,ovtb_v38_p002270,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v38_p002270.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0861,OVT-B,38,ovtb_v38_p002279,,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0862,OVT-B,38,ovtb_v38_p002301,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v38_p002301.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0863,OVT-B,38,ovtb_v38_p002302,,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0864,OVT-B,38,ovtb_v38_p002312,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v38_p002312.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0865,OVT-B,38,ovtb_v38_p002313,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v38_p002313.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0866,OVT-B,38,ovtb_v38_p002314,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v38_p002314.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0867,OVT-B,38,ovtb_v38_p002315,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v38_p002315.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0868,OVT-B,38,ovtb_v38_p002320,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v38_p002320.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0869,OVT-B,38,ovtb_v38_p002326,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v38_p002326.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0870,OVT-B,390,ovtb_v390_p004876,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v390_p004876.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0871,OVT-B,392,ovtb_v392_p004894,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v392_p004894.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0872,OVT-B,392,ovtb_v392_p004899,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v392_p004899.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0873,OVT-B,396,ovtb_v396_p004922,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v396_p004922.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0874,OVT-B,398,ovtb_v398_p004929,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v398_p004929.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0875,OVT-B,39,ovtb_v39_p002332,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v39_p002332.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0876,OVT-B,39,ovtb_v39_p002344,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v39_p002344.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0877,OVT-B,39,ovtb_v39_p002379,,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0878,OVT-B,39,ovtb_v39_p002397,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v39_p002397.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0879,OVT-B,407,ovtb_v407_p004985,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v407_p004985.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0880,OVT-B,40,ovtb_v40_p002403,,2,actually_true,no,blind_review_real_object_candidate,high,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0881,OVT-B,40,ovtb_v40_p002405,,2,actually_true,yes,blind_review_real_object_candidate,high,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0882,OVT-B,40,ovtb_v40_p002407,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v40_p002407.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0883,OVT-B,40,ovtb_v40_p002410,,2,actually_true,no,blind_review_real_object_candidate,high,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0884,OVT-B,40,ovtb_v40_p002411,,2,actually_true,yes,blind_review_real_object_candidate,high,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0885,OVT-B,40,ovtb_v40_p002413,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v40_p002413.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0886,OVT-B,40,ovtb_v40_p002417,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v40_p002417.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0887,OVT-B,40,ovtb_v40_p002422,,2,actually_true,no,blind_review_real_object_candidate,high,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0888,OVT-B,40,ovtb_v40_p002423,,2,actually_true,no,blind_review_real_object_candidate,high,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0889,OVT-B,40,ovtb_v40_p002428,,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0890,OVT-B,40,ovtb_v40_p002429,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v40_p002429.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0891,OVT-B,40,ovtb_v40_p002432,,2,actually_true,yes,blind_review_real_object_candidate,high,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0892,OVT-B,40,ovtb_v40_p002436,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v40_p002436.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0893,OVT-B,40,ovtb_v40_p002438,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v40_p002438.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0894,OVT-B,40,ovtb_v40_p002441,,2,actually_true,no,blind_review_real_object_candidate,high,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0895,OVT-B,40,ovtb_v40_p002442,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v40_p002442.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0896,OVT-B,417,ovtb_v417_p005052,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v417_p005052.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0897,OVT-B,419,ovtb_v419_p005064,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v419_p005064.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0898,OVT-B,41,ovtb_v41_p002493,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v41_p002493.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0899,OVT-B,41,ovtb_v41_p002494,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v41_p002494.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0900,OVT-B,421,ovtb_v421_p005074,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v421_p005074.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0901,OVT-B,424,ovtb_v424_p005083,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v424_p005083.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0902,OVT-B,424,ovtb_v424_p005084,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v424_p005084.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0903,OVT-B,426,ovtb_v426_p005105,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v426_p005105.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0904,OVT-B,427,ovtb_v427_p005119,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v427_p005119.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0905,OVT-B,428,ovtb_v428_p005132,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v428_p005132.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0906,OVT-B,42,ovtb_v42_p002544,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v42_p002544.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0907,OVT-B,42,ovtb_v42_p002546,,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0908,OVT-B,42,ovtb_v42_p002547,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v42_p002547.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0909,OVT-B,42,ovtb_v42_p002551,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v42_p002551.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0910,OVT-B,42,ovtb_v42_p002552,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v42_p002552.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0911,OVT-B,42,ovtb_v42_p002570,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v42_p002570.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0912,OVT-B,42,ovtb_v42_p002571,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v42_p002571.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0913,OVT-B,42,ovtb_v42_p002572,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v42_p002572.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0914,OVT-B,432,ovtb_v432_p005158,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v432_p005158.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
