dataset,video_id,path_id,pending_montage_path,human_second_label,human_second_verified_positive_for_calibration,human_second_reason,human_second_confidence,human_second_review_status
BURST,31,ovtb_v31_p000030,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v31_p000030.jpg,,,,,requires_independent_blind_review
BURST,31,ovtb_v31_p000034,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v31_p000034.jpg,,,,,requires_independent_blind_review
BURST,31,ovtb_v31_p000036,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v31_p000036.jpg,,,,,requires_independent_blind_review
BURST,31,ovtb_v31_p000038,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v31_p000038.jpg,,,,,requires_independent_blind_review
BURST,31,ovtb_v31_p000043,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v31_p000043.jpg,,,,,requires_independent_blind_review
BURST,31,ovtb_v31_p000045,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v31_p000045.jpg,,,,,requires_independent_blind_review
BURST,329,ovtb_v329_p000555,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v329_p000555.jpg,,,,,requires_independent_blind_review
BURST,329,ovtb_v329_p000557,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v329_p000557.jpg,,,,,requires_independent_blind_review
BURST,329,ovtb_v329_p000577,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v329_p000577.jpg,,,,,requires_independent_blind_review
BURST,336,ovtb_v336_p000744,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v336_p000744.jpg,,,,,requires_independent_blind_review
BURST,338,ovtb_v338_p000595,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v338_p000595.jpg,,,,,requires_independent_blind_review
BURST,338,ovtb_v338_p000596,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v338_p000596.jpg,,,,,requires_independent_blind_review
BURST,338,ovtb_v338_p000597,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v338_p000597.jpg,,,,,requires_independent_blind_review
BURST,343,ovtb_v343_p000593,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v343_p000593.jpg,,,,,requires_independent_blind_review
BURST,343,ovtb_v343_p000610,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v343_p000610.jpg,,,,,requires_independent_blind_review
BURST,343,ovtb_v343_p000622,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v343_p000622.jpg,,,,,requires_independent_blind_review
BURST,344,ovtb_v344_p000616,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v344_p000616.jpg,,,,,requires_independent_blind_review
BURST,344,ovtb_v344_p000623,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v344_p000623.jpg,,,,,requires_independent_blind_review
BURST,351,ovtb_v351_p000585,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v351_p000585.jpg,,,,,requires_independent_blind_review
BURST,355,ovtb_v355_p000628,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v355_p000628.jpg,,,,,requires_independent_blind_review
BURST,359,ovtb_v359_p000613,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v359_p000613.jpg,,,,,requires_independent_blind_review
BURST,35,ovtb_v35_p000061,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v35_p000061.jpg,,,,,requires_independent_blind_review
BURST,367,ovtb_v367_p000661,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v367_p000661.jpg,,,,,requires_independent_blind_review
BURST,368,ovtb_v368_p000689,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v368_p000689.jpg,,,,,requires_independent_blind_review
BURST,387,ovtb_v387_p000652,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v387_p000652.jpg,,,,,requires_independent_blind_review
BURST,387,ovtb_v387_p000653,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v387_p000653.jpg,,,,,requires_independent_blind_review
BURST,394,ovtb_v394_p000678,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v394_p000678.jpg,,,,,requires_independent_blind_review
BURST,39,ovtb_v39_p000054,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v39_p000054.jpg,,,,,requires_independent_blind_review
BURST,39,ovtb_v39_p000055,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v39_p000055.jpg,,,,,requires_independent_blind_review
BURST,39,ovtb_v39_p000065,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v39_p000065.jpg,,,,,requires_independent_blind_review
BURST,401,ovtb_v401_p000710,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v401_p000710.jpg,,,,,requires_independent_blind_review
BURST,404,ovtb_v404_p000683,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v404_p000683.jpg,,,,,requires_independent_blind_review
BURST,404,ovtb_v404_p000688,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v404_p000688.jpg,,,,,requires_independent_blind_review
BURST,404,ovtb_v404_p000689,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v404_p000689.jpg,,,,,requires_independent_blind_review
BURST,404,ovtb_v404_p000695,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v404_p000695.jpg,,,,,requires_independent_blind_review
BURST,413,ovtb_v413_p000748,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v413_p000748.jpg,,,,,requires_independent_blind_review
BURST,414,ovtb_v414_p000702,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v414_p000702.jpg,,,,,requires_independent_blind_review
BURST,414,ovtb_v414_p000720,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v414_p000720.jpg,,,,,requires_independent_blind_review
BURST,414,ovtb_v414_p000737,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v414_p000737.jpg,,,,,requires_independent_blind_review
BURST,423,ovtb_v423_p000751,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v423_p000751.jpg,,,,,requires_independent_blind_review
BURST,428,ovtb_v428_p000928,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v428_p000928.jpg,,,,,requires_independent_blind_review
BURST,428,ovtb_v428_p000956,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v428_p000956.jpg,,,,,requires_independent_blind_review
BURST,428,ovtb_v428_p000963,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v428_p000963.jpg,,,,,requires_independent_blind_review
BURST,430,ovtb_v430_p000781,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v430_p000781.jpg,,,,,requires_independent_blind_review
BURST,430,ovtb_v430_p000782,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v430_p000782.jpg,,,,,requires_independent_blind_review
BURST,430,ovtb_v430_p000796,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v430_p000796.jpg,,,,,requires_independent_blind_review
BURST,432,ovtb_v432_p000789,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v432_p000789.jpg,,,,,requires_independent_blind_review
BURST,432,ovtb_v432_p000790,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v432_p000790.jpg,,,,,requires_independent_blind_review
BURST,435,ovtb_v435_p000988,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v435_p000988.jpg,,,,,requires_independent_blind_review
BURST,435,ovtb_v435_p001001,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v435_p001001.jpg,,,,,requires_independent_blind_review
BURST,435,ovtb_v435_p001002,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v435_p001002.jpg,,,,,requires_independent_blind_review
BURST,435,ovtb_v435_p001014,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v435_p001014.jpg,,,,,requires_independent_blind_review
BURST,443,ovtb_v443_p000769,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v443_p000769.jpg,,,,,requires_independent_blind_review
BURST,443,ovtb_v443_p000774,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v443_p000774.jpg,,,,,requires_independent_blind_review
BURST,443,ovtb_v443_p000778,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v443_p000778.jpg,,,,,requires_independent_blind_review
BURST,443,ovtb_v443_p000779,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v443_p000779.jpg,,,,,requires_independent_blind_review
BURST,455,ovtb_v455_p000809,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v455_p000809.jpg,,,,,requires_independent_blind_review
BURST,457,ovtb_v457_p000832,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v457_p000832.jpg,,,,,requires_independent_blind_review
BURST,45,ovtb_v45_p000094,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v45_p000094.jpg,,,,,requires_independent_blind_review
BURST,460,ovtb_v460_p000843,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v460_p000843.jpg,,,,,requires_independent_blind_review
BURST,474,ovtb_v474_p000853,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v474_p000853.jpg,,,,,requires_independent_blind_review
BURST,474,ovtb_v474_p000869,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v474_p000869.jpg,,,,,requires_independent_blind_review
BURST,484,ovtb_v484_p001078,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v484_p001078.jpg,,,,,requires_independent_blind_review
BURST,484,ovtb_v484_p001083,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v484_p001083.jpg,,,,,requires_independent_blind_review
BURST,484,ovtb_v484_p001084,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v484_p001084.jpg,,,,,requires_independent_blind_review
BURST,484,ovtb_v484_p001089,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v484_p001089.jpg,,,,,requires_independent_blind_review
BURST,484,ovtb_v484_p001090,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v484_p001090.jpg,,,,,requires_independent_blind_review
BURST,489,ovtb_v489_p000851,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v489_p000851.jpg,,,,,requires_independent_blind_review
BURST,490,ovtb_v490_p000874,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v490_p000874.jpg,,,,,requires_independent_blind_review
BURST,490,ovtb_v490_p000875,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v490_p000875.jpg,,,,,requires_independent_blind_review
BURST,490,ovtb_v490_p000876,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v490_p000876.jpg,,,,,requires_independent_blind_review
BURST,490,ovtb_v490_p000885,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v490_p000885.jpg,,,,,requires_independent_blind_review
BURST,490,ovtb_v490_p000891,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v490_p000891.jpg,,,,,requires_independent_blind_review
BURST,49,ovtb_v49_p000064,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v49_p000064.jpg,,,,,requires_independent_blind_review
BURST,505,ovtb_v505_p000891,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v505_p000891.jpg,,,,,requires_independent_blind_review
BURST,505,ovtb_v505_p000892,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v505_p000892.jpg,,,,,requires_independent_blind_review
BURST,507,ovtb_v507_p000874,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v507_p000874.jpg,,,,,requires_independent_blind_review
BURST,507,ovtb_v507_p000885,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v507_p000885.jpg,,,,,requires_independent_blind_review
BURST,512,ovtb_v512_p000896,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v512_p000896.jpg,,,,,requires_independent_blind_review
BURST,512,ovtb_v512_p000910,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v512_p000910.jpg,,,,,requires_independent_blind_review
BURST,512,ovtb_v512_p000917,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v512_p000917.jpg,,,,,requires_independent_blind_review
BURST,519,ovtb_v519_p000921,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v519_p000921.jpg,,,,,requires_independent_blind_review
BURST,550,ovtb_v550_p000948,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v550_p000948.jpg,,,,,requires_independent_blind_review
BURST,550,ovtb_v550_p000956,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v550_p000956.jpg,,,,,requires_independent_blind_review
BURST,550,ovtb_v550_p000960,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v550_p000960.jpg,,,,,requires_independent_blind_review
BURST,550,ovtb_v550_p000964,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v550_p000964.jpg,,,,,requires_independent_blind_review
BURST,554,ovtb_v554_p001149,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v554_p001149.jpg,,,,,requires_independent_blind_review
BURST,554,ovtb_v554_p001152,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v554_p001152.jpg,,,,,requires_independent_blind_review
BURST,563,ovtb_v563_p000901,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v563_p000901.jpg,,,,,requires_independent_blind_review
BURST,566,ovtb_v566_p000981,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v566_p000981.jpg,,,,,requires_independent_blind_review
BURST,566,ovtb_v566_p001008,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v566_p001008.jpg,,,,,requires_independent_blind_review
BURST,584,ovtb_v584_p001015,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v584_p001015.jpg,,,,,requires_independent_blind_review
BURST,584,ovtb_v584_p001031,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v584_p001031.jpg,,,,,requires_independent_blind_review
BURST,584,ovtb_v584_p001033,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v584_p001033.jpg,,,,,requires_independent_blind_review
BURST,584,ovtb_v584_p001041,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v584_p001041.jpg,,,,,requires_independent_blind_review
BURST,590,ovtb_v590_p000960,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v590_p000960.jpg,,,,,requires_independent_blind_review
BURST,590,ovtb_v590_p000962,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v590_p000962.jpg,,,,,requires_independent_blind_review
BURST,590,ovtb_v590_p000966,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v590_p000966.jpg,,,,,requires_independent_blind_review
BURST,59,ovtb_v59_p000048,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v59_p000048.jpg,,,,,requires_independent_blind_review
BURST,59,ovtb_v59_p000049,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v59_p000049.jpg,,,,,requires_independent_blind_review
BURST,59,ovtb_v59_p000051,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v59_p000051.jpg,,,,,requires_independent_blind_review
BURST,602,ovtb_v602_p001058,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v602_p001058.jpg,,,,,requires_independent_blind_review
BURST,604,ovtb_v604_p001199,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v604_p001199.jpg,,,,,requires_independent_blind_review
BURST,604,ovtb_v604_p001200,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v604_p001200.jpg,,,,,requires_independent_blind_review
BURST,604,ovtb_v604_p001205,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v604_p001205.jpg,,,,,requires_independent_blind_review
BURST,612,ovtb_v612_p001077,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v612_p001077.jpg,,,,,requires_independent_blind_review
BURST,612,ovtb_v612_p001116,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v612_p001116.jpg,,,,,requires_independent_blind_review
BURST,641,ovtb_v641_p001030,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v641_p001030.jpg,,,,,requires_independent_blind_review
BURST,642,ovtb_v642_p001164,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v642_p001164.jpg,,,,,requires_independent_blind_review
BURST,642,ovtb_v642_p001166,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v642_p001166.jpg,,,,,requires_independent_blind_review
BURST,652,ovtb_v652_p001250,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v652_p001250.jpg,,,,,requires_independent_blind_review
BURST,65,ovtb_v65_p000093,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v65_p000093.jpg,,,,,requires_independent_blind_review
BURST,66,ovtb_v66_p000059,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v66_p000059.jpg,,,,,requires_independent_blind_review
BURST,673,ovtb_v673_p001122,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v673_p001122.jpg,,,,,requires_independent_blind_review
BURST,688,ovtb_v688_p001180,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v688_p001180.jpg,,,,,requires_independent_blind_review
BURST,68,ovtb_v68_p000151,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v68_p000151.jpg,,,,,requires_independent_blind_review
BURST,713,ovtb_v713_p001186,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v713_p001186.jpg,,,,,requires_independent_blind_review
BURST,713,ovtb_v713_p001206,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v713_p001206.jpg,,,,,requires_independent_blind_review
BURST,713,ovtb_v713_p001211,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v713_p001211.jpg,,,,,requires_independent_blind_review
BURST,717,ovtb_v717_p001126,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v717_p001126.jpg,,,,,requires_independent_blind_review
BURST,722,ovtb_v722_p001221,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v722_p001221.jpg,,,,,requires_independent_blind_review
BURST,722,ovtb_v722_p001222,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v722_p001222.jpg,,,,,requires_independent_blind_review
BURST,724,ovtb_v724_p001271,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v724_p001271.jpg,,,,,requires_independent_blind_review
BURST,724,ovtb_v724_p001272,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v724_p001272.jpg,,,,,requires_independent_blind_review
BURST,733,ovtb_v733_p001230,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v733_p001230.jpg,,,,,requires_independent_blind_review
BURST,742,ovtb_v742_p001049,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v742_p001049.jpg,,,,,requires_independent_blind_review
BURST,74,ovtb_v74_p000143,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v74_p000143.jpg,,,,,requires_independent_blind_review
BURST,753,ovtb_v753_p001149,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v753_p001149.jpg,,,,,requires_independent_blind_review
BURST,753,ovtb_v753_p001152,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v753_p001152.jpg,,,,,requires_independent_blind_review
BURST,753,ovtb_v753_p001155,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v753_p001155.jpg,,,,,requires_independent_blind_review
BURST,753,ovtb_v753_p001158,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v753_p001158.jpg,,,,,requires_independent_blind_review
BURST,754,ovtb_v754_p001066,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v754_p001066.jpg,,,,,requires_independent_blind_review
BURST,761,ovtb_v761_p001078,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v761_p001078.jpg,,,,,requires_independent_blind_review
BURST,764,ovtb_v764_p001234,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v764_p001234.jpg,,,,,requires_independent_blind_review
BURST,773,ovtb_v773_p001184,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v773_p001184.jpg,,,,,requires_independent_blind_review
BURST,78,ovtb_v78_p000169,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v78_p000169.jpg,,,,,requires_independent_blind_review
BURST,823,ovtb_v823_p001101,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v823_p001101.jpg,,,,,requires_independent_blind_review
BURST,823,ovtb_v823_p001107,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v823_p001107.jpg,,,,,requires_independent_blind_review
BURST,823,ovtb_v823_p001109,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v823_p001109.jpg,,,,,requires_independent_blind_review
BURST,823,ovtb_v823_p001114,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v823_p001114.jpg,,,,,requires_independent_blind_review
BURST,823,ovtb_v823_p001115,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v823_p001115.jpg,,,,,requires_independent_blind_review
BURST,823,ovtb_v823_p001116,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v823_p001116.jpg,,,,,requires_independent_blind_review
BURST,823,ovtb_v823_p001120,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v823_p001120.jpg,,,,,requires_independent_blind_review
BURST,832,ovtb_v832_p001295,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v832_p001295.jpg,,,,,requires_independent_blind_review
BURST,843,ovtb_v843_p001286,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v843_p001286.jpg,,,,,requires_independent_blind_review
BURST,843,ovtb_v843_p001287,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v843_p001287.jpg,,,,,requires_independent_blind_review
BURST,84,ovtb_v84_p000128,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v84_p000128.jpg,,,,,requires_independent_blind_review
BURST,84,ovtb_v84_p000133,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v84_p000133.jpg,,,,,requires_independent_blind_review
BURST,84,ovtb_v84_p000136,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v84_p000136.jpg,,,,,requires_independent_blind_review
BURST,84,ovtb_v84_p000137,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v84_p000137.jpg,,,,,requires_independent_blind_review
BURST,84,ovtb_v84_p000139,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v84_p000139.jpg,,,,,requires_independent_blind_review
BURST,850,ovtb_v850_p001313,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v850_p001313.jpg,,,,,requires_independent_blind_review
BURST,858,ovtb_v858_p001295,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v858_p001295.jpg,,,,,requires_independent_blind_review
BURST,876,ovtb_v876_p001320,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v876_p001320.jpg,,,,,requires_independent_blind_review
