dataset,video_id,path_id,query,category_id,score,objectness,semantic_margin,temporal_stability,association_score,matched_gt_id,matched_iou,temporal_overlap,is_unmatched,cell_id,novelty_bin,query_cluster,occ_bin,domain_bin,frame_start,frame_end,clip_path,montage_path,method,candidate_budget_M,selected_rank,e_value,p_any,p_block,tau_k,self_consistency_margin,release_source,alpha1,seed,audit_label,needs_audit,verified_positive_for_calibration,audit_source,audit200_montage_path
BURST,1210,ovtb_v1210_p001564,chair,237,0.3793749064207077,0.3793749064207077,0.3793749064207077,2,0.5,5.0,0.0926534508227248,0.0,True,cat:237,unknown,chair,unknown,global,0,6,,/home/waas/paper_experiments/outputs/phase7_burst/shards/shard2/audit_viewer/montages/ovtb_v1210_p001564.jpg,,,,,,,,,,,,,,,high_score_unmatched,/home/waas/paper_experiments/outputs/phase7_burst/audit200_viewer/montages/174_ovtb_v1210_p001564.jpg
BURST,2317,ovtb_v2317_p002998,squirrel,1021,0.3788248797257741,0.3788248797257741,0.3788248797257741,3,0.6666666666666666,,0.0,0.0,True,cat:1021,unknown,squirrel,unknown,global,6,28,,/home/waas/paper_experiments/outputs/phase7_burst/shards/shard0/audit_viewer/montages/ovtb_v2317_p002998.jpg,,,,,,,,,,,,,,,high_score_unmatched,/home/waas/paper_experiments/outputs/phase7_burst/audit200_viewer/montages/175_ovtb_v2317_p002998.jpg
BURST,2816,ovtb_v2816_p003471,sweater,1062,0.3785439431667328,0.3785439431667328,0.3785439431667328,2,0.5,,0.0,0.0,True,cat:1062,unknown,sweater,unknown,global,24,28,,/home/waas/paper_experiments/outputs/phase7_burst/shards/shard0/audit_viewer/montages/ovtb_v2816_p003471.jpg,,,,,,,,,,,,,,,high_score_unmatched,/home/waas/paper_experiments/outputs/phase7_burst/audit200_viewer/montages/176_ovtb_v2816_p003471.jpg
BURST,2737,ovtb_v2737_p003505,blanket,110,0.378041923046112,0.378041923046112,0.378041923046112,2,0.5,1.0,0.0651575663552699,0.0,True,cat:110,unknown,blanket,unknown,global,17,21,,/home/waas/paper_experiments/outputs/phase7_burst/shards/shard3/audit_viewer/montages/ovtb_v2737_p003505.jpg,,,,,,,,,,,,,,,high_score_unmatched,/home/waas/paper_experiments/outputs/phase7_burst/audit200_viewer/montages/177_ovtb_v2737_p003505.jpg
BURST,612,ovtb_v612_p001104,step stool,1031,0.3739473422368367,0.3739473422368367,0.3739473422368367,6,0.8333333333333334,4.0,0.0502034585634855,0.0,True,cat:1031,unknown,step stool,unknown,global,0,25,,/home/waas/paper_experiments/outputs/phase7_burst/shards/shard3/audit_viewer/montages/ovtb_v612_p001104.jpg,,,,,,,,,,,,,,,high_score_unmatched,/home/waas/paper_experiments/outputs/phase7_burst/audit200_viewer/montages/178_ovtb_v612_p001104.jpg
BURST,2095,ovtb_v2095_p002684,canister,202,0.3739344477653503,0.3739344477653503,0.3739344477653503,5,0.8,,0.0,0.0,True,cat:202,unknown,canister,unknown,global,0,33,,/home/waas/paper_experiments/outputs/phase7_burst/shards/shard3/audit_viewer/montages/ovtb_v2095_p002684.jpg,,,,,,,,,,,,,,,high_score_unmatched,/home/waas/paper_experiments/outputs/phase7_burst/audit200_viewer/montages/179_ovtb_v2095_p002684.jpg
BURST,2902,ovtb_v2902_p003381,bucket,160,0.3718071579933166,0.3718071579933166,0.3718071579933166,2,0.5,,0.0,0.0,True,cat:160,unknown,bucket,unknown,global,14,28,,/home/waas/paper_experiments/outputs/phase7_burst/shards/shard1/audit_viewer/montages/ovtb_v2902_p003381.jpg,,,,,,,,,,,,,,,high_score_unmatched,/home/waas/paper_experiments/outputs/phase7_burst/audit200_viewer/montages/180_ovtb_v2902_p003381.jpg
BURST,642,ovtb_v642_p001148,bucket,160,0.3689774423837662,0.3689774423837662,0.3689774423837662,2,0.5,,0.0,0.0,True,cat:160,unknown,bucket,unknown,global,6,17,,/home/waas/paper_experiments/outputs/phase7_burst/shards/shard3/audit_viewer/montages/ovtb_v642_p001148.jpg,,,,,,,,,,,,,,,high_score_unmatched,/home/waas/paper_experiments/outputs/phase7_burst/audit200_viewer/montages/181_ovtb_v642_p001148.jpg
BURST,1868,ovtb_v1868_p002440,cat,229,0.3687198609113693,0.3687198609113693,0.3687198609113693,2,0.5,,0.0,0.0,True,cat:229,unknown,cat,unknown,global,0,28,,/home/waas/paper_experiments/outputs/phase7_burst/shards/shard3/audit_viewer/montages/ovtb_v1868_p002440.jpg,,,,,,,,,,,,,,,high_score_unmatched,/home/waas/paper_experiments/outputs/phase7_burst/audit200_viewer/montages/182_ovtb_v1868_p002440.jpg
BURST,2141,ovtb_v2141_p002716,bowl,139,0.3680173754692077,0.3680173754692077,0.3680173754692077,2,0.5,,0.0,0.0,True,cat:139,unknown,bowl,unknown,global,10,25,,/home/waas/paper_experiments/outputs/phase7_burst/shards/shard3/audit_viewer/montages/ovtb_v2141_p002716.jpg,,,,,,,,,,,,,,,high_score_unmatched,/home/waas/paper_experiments/outputs/phase7_burst/audit200_viewer/montages/183_ovtb_v2141_p002716.jpg
BURST,2902,ovtb_v2902_p003379,bucket,160,0.3649532596270243,0.3649532596270243,0.3649532596270243,3,0.6666666666666666,,0.0,0.0,True,cat:160,unknown,bucket,unknown,global,14,33,,/home/waas/paper_experiments/outputs/phase7_burst/shards/shard1/audit_viewer/montages/ovtb_v2902_p003379.jpg,,,,,,,,,,,,,,,high_score_unmatched,/home/waas/paper_experiments/outputs/phase7_burst/audit200_viewer/montages/184_ovtb_v2902_p003379.jpg
BURST,422,ovtb_v422_p000750,bottle cap,208,0.3642435610294342,0.3642435610294342,0.3642435610294342,5,0.8,,0.0,0.0,True,cat:208,unknown,bottle cap,unknown,global,11,33,,/home/waas/paper_experiments/outputs/phase7_burst/shards/shard2/audit_viewer/montages/ovtb_v422_p000750.jpg,,,,,,,,,,,,,,,high_score_unmatched,/home/waas/paper_experiments/outputs/phase7_burst/audit200_viewer/montages/185_ovtb_v422_p000750.jpg
BURST,505,ovtb_v505_p000890,camera,191,0.3633574396371841,0.3633574396371841,0.3633574396371841,2,0.5,,0.0,0.0,True,cat:191,unknown,camera,unknown,global,28,33,,/home/waas/paper_experiments/outputs/phase7_burst/shards/shard1/audit_viewer/montages/ovtb_v505_p000890.jpg,,,,,,,,,,,,,,,high_score_unmatched,/home/waas/paper_experiments/outputs/phase7_burst/audit200_viewer/montages/186_ovtb_v505_p000890.jpg
BURST,2916,ovtb_v2916_p003696,towel,1128,0.3627248406410217,0.3627248406410217,0.3627248406410217,2,0.5,,0.0,0.0,True,cat:1128,unknown,towel,unknown,global,27,31,,/home/waas/paper_experiments/outputs/phase7_burst/shards/shard2/audit_viewer/montages/ovtb_v2916_p003696.jpg,,,,,,,,,,,,,,,high_score_unmatched,/home/waas/paper_experiments/outputs/phase7_burst/audit200_viewer/montages/187_ovtb_v2916_p003696.jpg
BURST,2793,ovtb_v2793_p003454,chair,237,0.3624988297621409,0.3624988297621409,0.3624988297621409,3,0.6666666666666666,2.0,0.491572939327249,0.0,True,cat:237,unknown,chair,unknown,global,0,22,,/home/waas/paper_experiments/outputs/phase7_burst/shards/shard0/audit_viewer/montages/ovtb_v2793_p003454.jpg,,,,,,,,,,,,,,,high_score_unmatched,/home/waas/paper_experiments/outputs/phase7_burst/audit200_viewer/montages/188_ovtb_v2793_p003454.jpg
BURST,54,ovtb_v54_p000076,spoon,1018,0.3611983805894851,0.3611983805894851,0.3611983805894851,2,0.5,,0.0,0.0,True,cat:1018,unknown,spoon,unknown,global,13,18,,/home/waas/paper_experiments/outputs/phase7_burst/shards/shard0/audit_viewer/montages/ovtb_v54_p000076.jpg,,,,,,,,,,,,,,,high_score_unmatched,/home/waas/paper_experiments/outputs/phase7_burst/audit200_viewer/montages/189_ovtb_v54_p000076.jpg
BURST,2317,ovtb_v2317_p003001,squirrel,1021,0.3594934791326523,0.3594934791326523,0.3594934791326523,4,0.75,,0.0,0.0,True,cat:1021,unknown,squirrel,unknown,global,22,39,,/home/waas/paper_experiments/outputs/phase7_burst/shards/shard0/audit_viewer/montages/ovtb_v2317_p003001.jpg,,,,,,,,,,,,,,,high_score_unmatched,/home/waas/paper_experiments/outputs/phase7_burst/audit200_viewer/montages/190_ovtb_v2317_p003001.jpg
BURST,2413,ovtb_v2413_p002877,camera,191,0.3583591977755229,0.3583591977755229,0.3583591977755229,3,0.6666666666666666,6.0,0.0287379531981444,0.0,True,cat:191,unknown,camera,unknown,global,6,22,,/home/waas/paper_experiments/outputs/phase7_burst/shards/shard1/audit_viewer/montages/ovtb_v2413_p002877.jpg,,,,,,,,,,,,,,,high_score_unmatched,/home/waas/paper_experiments/outputs/phase7_burst/audit200_viewer/montages/191_ovtb_v2413_p002877.jpg
BURST,1067,ovtb_v1067_p001267,camera,191,0.3572799265384674,0.3572799265384674,0.3572799265384674,2,0.5,6.0,0.3718173763876696,0.0,True,cat:191,unknown,camera,unknown,global,17,22,,/home/waas/paper_experiments/outputs/phase7_burst/shards/shard2/audit_viewer/montages/ovtb_v1067_p001267.jpg,,,,,,,,,,,,,,,high_score_unmatched,/home/waas/paper_experiments/outputs/phase7_burst/audit200_viewer/montages/192_ovtb_v1067_p001267.jpg
BURST,2902,ovtb_v2902_p003388,bucket,160,0.3570738136768341,0.3570738136768341,0.3570738136768341,2,0.5,2.0,0.0531651416531315,0.0,True,cat:160,unknown,bucket,unknown,global,19,24,,/home/waas/paper_experiments/outputs/phase7_burst/shards/shard1/audit_viewer/montages/ovtb_v2902_p003388.jpg,,,,,,,,,,,,,,,high_score_unmatched,/home/waas/paper_experiments/outputs/phase7_burst/audit200_viewer/montages/193_ovtb_v2902_p003388.jpg
BURST,1301,ovtb_v1301_p001835,bowl,139,0.356382742524147,0.356382742524147,0.356382742524147,2,0.5,,0.0,0.0,True,cat:139,unknown,bowl,unknown,global,0,33,,/home/waas/paper_experiments/outputs/phase7_burst/shards/shard0/audit_viewer/montages/ovtb_v1301_p001835.jpg,,,,,,,,,,,,,,,high_score_unmatched,/home/waas/paper_experiments/outputs/phase7_burst/audit200_viewer/montages/194_ovtb_v1301_p001835.jpg
BURST,612,ovtb_v612_p001118,step stool,1031,0.3542726337909698,0.3542726337909698,0.3542726337909698,3,0.6666666666666666,,0.0,0.0,True,cat:1031,unknown,step stool,unknown,global,15,35,,/home/waas/paper_experiments/outputs/phase7_burst/shards/shard3/audit_viewer/montages/ovtb_v612_p001118.jpg,,,,,,,,,,,,,,,high_score_unmatched,/home/waas/paper_experiments/outputs/phase7_burst/audit200_viewer/montages/195_ovtb_v612_p001118.jpg
BURST,2280,ovtb_v2280_p002935,trousers,1143,0.3521968921025594,0.3521968921025594,0.3521968921025594,3,0.6666666666666666,3.0,0.075167633374124,0.0,True,cat:1143,unknown,trousers,unknown,global,0,26,,/home/waas/paper_experiments/outputs/phase7_burst/shards/shard0/audit_viewer/montages/ovtb_v2280_p002935.jpg,,,,,,,,,,,,,,,high_score_unmatched,/home/waas/paper_experiments/outputs/phase7_burst/audit200_viewer/montages/196_ovtb_v2280_p002935.jpg
BURST,2952,ovtb_v2952_p003436,camera,191,0.3521339148283005,0.3521339148283005,0.3521339148283005,4,0.75,,0.0,0.0,True,cat:191,unknown,camera,unknown,global,0,33,,/home/waas/paper_experiments/outputs/phase7_burst/shards/shard1/audit_viewer/montages/ovtb_v2952_p003436.jpg,,,,,,,,,,,,,,,high_score_unmatched,/home/waas/paper_experiments/outputs/phase7_burst/audit200_viewer/montages/197_ovtb_v2952_p003436.jpg
BURST,2952,ovtb_v2952_p003438,camera,191,0.3506360054016113,0.3506360054016113,0.3506360054016113,2,0.5,2.0,0.3094964412946198,0.0,True,cat:191,unknown,camera,unknown,global,28,33,,/home/waas/paper_experiments/outputs/phase7_burst/shards/shard1/audit_viewer/montages/ovtb_v2952_p003438.jpg,,,,,,,,,,,,,,,high_score_unmatched,/home/waas/paper_experiments/outputs/phase7_burst/audit200_viewer/montages/198_ovtb_v2952_p003438.jpg
BURST,2281,ovtb_v2281_p002683,book,126,0.3458983600139618,0.3458983600139618,0.3458983600139618,2,0.5,,0.0,0.0,True,cat:126,unknown,book,unknown,global,13,18,,/home/waas/paper_experiments/outputs/phase7_burst/shards/shard1/audit_viewer/montages/ovtb_v2281_p002683.jpg,,,,,,,,,,,,,,,high_score_unmatched,/home/waas/paper_experiments/outputs/phase7_burst/audit200_viewer/montages/199_ovtb_v2281_p002683.jpg
BURST,1740,ovtb_v1740_p002102,surfboard,1057,0.3425281196832657,0.3425281196832657,0.3425281196832657,2,0.5,1.0,0.1291900954327093,0.0,True,cat:1057,unknown,surfboard,unknown,global,0,6,,/home/waas/paper_experiments/outputs/phase7_burst/shards/shard1/audit_viewer/montages/ovtb_v1740_p002102.jpg,,,,,,,,,,,,,,,high_score_unmatched,/home/waas/paper_experiments/outputs/phase7_burst/audit200_viewer/montages/200_ovtb_v1740_p002102.jpg
