candidate_id,structure_hash,n_sites,chgnet_energy_per_atom,mace_energy_per_atom,chgnet_score_status,mace_score_status,chgnet_error,mace_error,structure_source,score_order
wbm-3-65919,41567f5ca6417650a3b8da21bb758f362c21c59fe625f69ce0c365396d986aee,5,-8.551040649414062,-8.402275085449219,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,901
wbm-3-65941,3cc81997866796f531c158d3533856479cdd1611fa2e952d9bbd190537cc52cf,4,-9.690508842468262,-9.539227485656738,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,902
wbm-3-66051,205ca83955611c71e426f22cfa213fa7e07234ff7f3138fe63ad99f2008ae61d,4,-6.04826545715332,-5.988985061645508,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,903
wbm-3-66684,80b95481bd50192234f5a2b5264f9dd1606f2baa67858d9b79f3ef41d1ac188b,10,-4.298284530639648,-3.950925827026367,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,904
wbm-3-67617,c2dd000171a7c76b89061a3123a11ab10423ee7c0a2b38da3896ae5089b793c8,3,-8.042285919189453,-7.7396895090738935,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,905
wbm-3-67623,e24d7a89077687e549948c07f8b0a000b6f789519018a26da81fc74a282b6e90,6,-7.116157054901123,-6.802562077840169,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,906
wbm-3-67666,45363d8c18e7103046535ca4b2cef993154a362e4be6c6d1a6e1eeda068a483f,4,-5.916987419128418,-5.680441379547119,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,907
wbm-3-67750,7c75e927d08a362f73cd15e406065bfb2469dce225535445fa18e2b2174bd423,4,-5.964205741882324,-5.700638771057129,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,908
wbm-3-67844,1d4b878842db66207642444921ba144de6d3ef2b1325e9131820678fc15bef6a,12,-4.9908013343811035,-4.766432126363118,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,909
wbm-3-68170,40dcb6190692f4532cce640770fc736f6b7043dda78bb88f5e8887a835d3b931,5,-5.136543273925781,-4.830686950683594,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,910
wbm-3-70437,028741a7c94c7bbb4aa5d53720740dbf0b62e9b224fe7bb59aa1288212a0d9ff,5,-5.1507978439331055,-4.912939453125,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,911
wbm-3-70438,d3e4b9ce33751e627e37a8e765a4231a42c6ea8e65c8fb983a5ab28787edd1b0,6,-4.928083419799805,-4.754087766011556,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,912
wbm-3-71133,7de71cab4c82de254c47471481c828c895d54385d289670e68f520bde3e26cb9,5,-8.632999420166016,-8.476427459716797,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,913
wbm-3-72146,1ce9b9172f21ebe408abe1b0bb13f2725a0b6c4636a1c484aeee84ed56f9f302,4,-4.802253246307373,-4.714967250823975,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,914
wbm-3-73170,29d0933e98c382649c0455952bd413debc40da81e2b287c5fbaf771d58ff22a4,6,-7.6179914474487305,-7.421761830647786,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,915
wbm-3-73674,5912e6a2e21c0bfe1e2aab9c634c41ec0f7812e87ba885deeb8a611500ab4964,8,-3.155452013015747,-2.8523001670837402,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,916
wbm-3-73675,563abd8246f4aae22c5edcd3ccdab67f3d82189cd1e9c3e49eb27bb6360c9382,8,-3.127852201461792,-2.850407838821411,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,917
wbm-3-73689,6c59e5f455ad7307958931259a2d652bc621afda50e504cd012c4079636623a2,10,-2.806410312652588,-2.602878379821777,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,918
wbm-3-74160,3d16ec61ddf1aed6ef523504c283f8ab00f63039125e2152f4cf929485b4a103,4,-5.298795223236084,-5.1359543800354,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,919
wbm-3-74187,68918436e53f6ab8551f1dcaa65bc7ba90be5ede378bad828303e2a68b1003f2,3,-6.392940521240234,-6.086296081542969,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,920
wbm-3-74205,ebc2d548608e2daf15087c91754b482d631b9014c3d257a2bf42dba8d3a8dc78,4,-5.3721923828125,-5.206604957580566,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,921
wbm-3-74265,e6ff354c3298684c5a6ca18c43f920c032d88f56523136033b54bb3b597ea8e0,10,-5.463013648986816,-5.235098266601563,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,922
wbm-3-74353,cdbbdd349f8b2d354acad31cb92e729301b9951624d6a69a61a45c5bb25c7efc,8,-6.986560821533203,-6.892578601837158,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,923
wbm-3-78502,1d9bb158ed6a59f608f24d15919516fc3ba04d5f8f3d5d131855c3b0240f6aa5,12,-5.09833288192749,-4.878671646118164,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,924
wbm-4-10193,6d59f17411f3e9b095693da63ec29390748323e9033d5b1c21c5452c9e51fbd4,8,-4.8964619636535645,-4.706190586090088,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,925
wbm-4-10207,ddb5ca05d50de8a539a9112ba36d9144cc999b593dcc8b51438fece63219ad24,5,-5.527224540710449,-5.422648620605469,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,926
wbm-4-10271,9eb5cf252213231a6d0bc4b939780fb5aeffcaac9e9eeec8203cf83930b42ae1,12,-6.61055326461792,-6.363381703694661,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,927
wbm-4-10369,346a30d662c9c35e8d59d430e461e71dc6e355628a082c3e5391e18424d8f457,8,-5.725811958312988,-5.428350448608398,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,928
wbm-4-10380,f660e1da801ac709f43afc24198208a887282a0e2de6d60619b93832e8e8bb70,8,-7.157630920410156,-6.948581695556641,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,929
wbm-4-10381,fe0578f6d35d065622aec864de3a18ae446cc07060daedd1d1597744d2fc8458,8,-4.008206367492676,-3.6392087936401367,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,930
wbm-4-10387,b17a66ee231ddad8ef6b02cfe3a5283714e2de33bd44224aac4db185008ab0dd,8,-6.924215793609619,-6.656963348388672,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,931
wbm-4-10397,08eee7344c4846634e8ca2c1e3ea35c3344c0616fa1b6f0fab3da7fa0eb15534,8,-4.95153284072876,-4.707167148590088,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,932
wbm-4-10405,0fe32339de71e02c51c29a5df761abff7c68966c467ea1a185633e09312ccd96,8,-4.025813102722168,-3.6706137657165527,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,933
wbm-4-10406,6550e60b5dfeb02c12a9ba207902b0f8e9dcc3881e416f23486ecfcb7ab22c92,8,-3.92439603805542,-3.5840861797332764,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,934
wbm-4-10407,ac60efd8e009146885af3cffbd51c163e6630f14d86c8a1b74206bba4eed4c8f,8,-4.006894588470459,-3.615368366241455,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,935
wbm-4-10422,f3b9bdd1ac04db7d60a4893eddea30650d1b4197831a7fce7bf6615521fd9650,8,-4.147624969482422,-3.839284896850586,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,936
wbm-4-10424,f4ea7c32c2f733253df0d02d4ac2cd59a8eb9a8b2bfb01fc037ed23c8123a0d4,8,-3.3799185752868652,-3.069962501525879,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,937
wbm-4-10425,0cc18045e559980f26085db68e7b6096e769218008a24e3872a39a70c04ff4c0,8,-3.26088809967041,-2.8796730041503906,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,938
wbm-4-10427,2127943bab7d5fed23b5ce9c847983cdaeba355b44e649c37d73f9750b8f25c2,8,-6.260250568389893,-5.988553047180176,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,939
wbm-4-10428,86d9a8e833b20f07befcf5e03473641912753d7e0cb36b9988fbfa765bd3a4b4,8,-4.333144187927246,-4.003429412841797,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,940
wbm-4-10496,77e500d43cf502ae2783800d5eb6054dc80ab19c5eadcc7e06cfa4591a7827bc,8,-7.658726692199707,-7.041460037231445,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,941
wbm-4-10557,e66ead3df0ea908546b8100bb77deb9322d749c58411f504a5cff15642940ce1,9,-5.387281894683838,-5.1207385592990455,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,942
wbm-4-10565,c9d275b2ce1fff9e194cdfd0882183b9bba39a3e7df6af32ad98111dffc8c67b,8,-5.522296905517578,-5.188018798828125,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,943
wbm-4-10566,e2bc1fc9ea95c4504769e2f6d5c4628c9c521237cdecd4e597e99b2d8832a3e3,8,-5.533538818359375,-5.173915863037109,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,944
wbm-4-10567,14cc9343f7ad0343cc21139d6240520779048a03f43af3917880f9473afeea5d,8,-3.5490474700927734,-3.193760395050049,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,945
wbm-4-10568,607c1a2b870b5b6637468ec30931bf0a74c178ae35235f587bf94a88cbcd0910,8,-5.524926662445068,-5.186609745025635,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,946
wbm-4-10574,fd553738397f34b089dbfcf5ad07e599b3cb76cf35df257cc8bfd4045696d3c0,8,-6.486917018890381,-6.123648643493652,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,947
wbm-4-10580,96bd780ad0e41227a988a36ce8c92233cdd6b0535fc91a7e427722a2bcf7b0db,8,-5.519057750701904,-5.171570777893066,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,948
wbm-4-10582,7a857d3af2e326fb22e6a0588dccc8b1e0e15d2636ad722eb76caed648f999db,8,-5.526003360748291,-5.183557987213135,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,949
wbm-4-10584,f4a9b7c1f638e734d9b8e991d062bb17ae6a5986d5050c13720ae1f9089f56bf,7,-3.061915397644043,-2.824336460658482,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,950
wbm-4-10585,cf01a00b9d45a791e407a98820e08cc5893d1838ac3bc22c7afbb2782f2d0c96,8,-4.674394607543945,-4.358527660369873,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,951
wbm-4-10586,3e9c103c3667e9aae5aa0fe807d0840175655779b5bd78d7c72dff93b82db3e6,8,-5.739498138427734,-5.405035972595215,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,952
wbm-4-10622,ad733a22210510ea978899d627b44a4e31d24d713059c54d435b57341d193014,8,-7.167300224304199,-6.595831871032715,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,953
wbm-4-10623,306dcd0156ec5a6d308578a2dced6d542c984da94cba48d168d427dcf124c51c,8,-7.168905735015869,-6.590447902679443,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,954
wbm-4-10624,730f63657400778a0a0e3ce10a768927325b331ae77ac3fef0403b6eea3c6872,8,-7.1815009117126465,-6.605446815490723,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,955
wbm-4-10724,9b59852e23739428cbdf9ae195a71b0c981284ccab10c17127792608395e22ec,9,-5.554018497467041,-5.280789269341363,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,956
wbm-4-10749,b87a4adbcdec88ad99e1ff60083319386056b01bb3e34d2803d753012319de38,8,-6.277707099914551,-6.084879398345947,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,957
wbm-4-10762,814a5e39935da24ac07203beb97144195d754096d70064c9ccdbbbe170fbf21a,8,-5.989464282989502,-5.78941011428833,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,958
wbm-4-10770,c009a57fe8812132fb7520d0f84832865ea76b8bfa016dc94df587d3b106d97d,8,-4.029179096221924,-3.6462299823760986,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,959
wbm-4-10809,ddb2c424ac44d8341e6a8cc0a5f07aa9e0513b0ab59bb1c4ff39366fa0a368d5,8,-7.616496562957764,-7.088041305541992,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,960
wbm-4-10852,7061b21a6038b34717f6aac32fc93e664b19c41c8c663d36f4287a7b74ace96b,9,-5.771021842956543,-5.491417355007595,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,961
wbm-4-10857,3828bddbccb3dc7778d0625f73a1d7d0a76597e08a55ba391f16327fdc90f8de,9,-4.512350559234619,-4.220117357042101,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,962
wbm-4-10858,ce2a39f0957c0d071706cb7d16772690fa80d0e6b6815ba70611c0f8afce84c9,9,-5.441170692443848,-5.17176988389757,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,963
wbm-4-10888,cc0cd7c33e489dcaec362586aa51ed0b47d40259d057dcf53792e87f788d00e8,8,-4.702162265777588,-4.388831615447998,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,964
wbm-4-10889,65c308c88be7007dd23ec0628069b4f794e101d36066edade66ef4b760bf564c,8,-3.7333288192749023,-3.396636486053467,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,965
wbm-4-10891,b86d1f239d9f7e9c46b7634c388e18cbf662ee0dc5b6ca24def39691e778f95a,8,-3.7609782218933105,-3.4866414070129395,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,966
wbm-4-10892,6b32392265a6d3e36f9bdf192c25213ee6b0ca1687b5ff6ebd8bdcc48a185f39,8,-3.78902530670166,-3.467426061630249,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,967
wbm-4-10894,5c9dd28b775871ac9ac2dbedcb3371e0253bfaac8800e3088305832a0f8bf6f3,8,-6.2595696449279785,-5.995378017425537,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,968
wbm-4-10895,2830090fb3205ed20e5978bf40b376453d356d7b52b8b9badb354e2c4c44a755,8,-4.880356311798096,-4.570745944976807,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,969
wbm-4-10901,473d4c27d3cb00550a9b17cd7aa29e11f768122ff14f32ccefd6e1acedf403cd,8,-4.128930568695068,-3.8478784561157227,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,970
wbm-4-10908,c732dbd2e3456af1bb284f7d0b8b096c97e0dc28a10cd9337d01de0cd01fea70,8,-5.977901458740234,-5.701389312744141,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,971
wbm-4-10934,59ea23cd4c019b113834c3fd1c97e79d85529720171aed68b75decf71126adde,8,-6.795499801635742,-6.150865077972412,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,972
wbm-4-11025,f7b6cf139379bd803047b0bad577f7fc863ac92025899783bedd010f029230b9,8,-5.084817886352539,-4.735413074493408,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,973
wbm-4-11034,3ddda6a1a2b098dfb1cf883c567c1a4766cc9087bd2fef9ca99de3552041add8,8,-6.83125114440918,-6.4616923332214355,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,974
wbm-4-11153,e4b1389e0979664b604b8950f340e5d3bda1265a825985b5866b4e0d57024b6e,8,-6.580745697021484,-6.361899375915527,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,975
wbm-4-11157,69549456a2c69b18a1770da9332fd52f5da157a7044cde3c8590e448fe89a4ef,8,-3.985914945602417,-3.631132125854492,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,976
wbm-4-11158,33a93a568214b8646355e54294839e35e2d8078e9eb4a012b3325747307a56c4,8,-3.9839277267456055,-3.6458072662353516,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,977
wbm-4-11159,3468ba43d2ccd098f1c6498886068c6833bf4b13f31b2a37f9775176a870304a,8,-3.9664194583892822,-3.6053404808044434,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,978
wbm-4-11162,2c67ee7ef7ab62c8e61f4038ba4bbdd165e5aea5f9e3bfa08821aa55ce0ee519,8,-6.935085773468018,-6.634913444519043,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,979
wbm-4-11174,7dcf733b9070090a3d56fa66924a254f9883556c6a8fce1a991a09296bed8f36,8,-5.784157752990723,-5.500089168548584,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,980
wbm-4-11191,e01781a485333fb277bf832feccb5fba34afdf8ca566817c3b575141156f9424,9,-6.102250576019287,-5.821537017822266,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,981
wbm-4-11212,30e995460878c144cf49618ca3d14e983ba180201b1f102fdf8e801d8b1395a4,8,-7.429030895233154,-6.8963541984558105,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,982
wbm-4-11236,2bdf3b2e85551a91c65eb1803523026d122462a393a4b2c88cd66d7a61101abd,8,-6.236993312835693,-6.036614418029785,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,983
wbm-4-11241,a718184a8c8ee9917c67eef7a534981cfe2a6622a0179a21cd143ba39a171e51,8,-7.004845142364502,-6.717864990234375,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,984
wbm-4-11244,9c111dec6d469b527de16b582d318d78a8eb9b174b752b90faadf873406b2705,9,-5.5682525634765625,-5.307300567626953,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,985
wbm-4-11265,df476f44f121a4c9985cfdaa17af6fc2c082e2306cd9f4287d6e2254d01aa096,8,-6.339838981628418,-6.066656589508057,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,986
wbm-4-11272,c38dbdd0ee3884dbdcc6f33abf7529dfcbc92e590eef21a167ab709c5ce1f4ab,8,-5.365184783935547,-5.019773960113525,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,987
wbm-4-11310,c1f7f6795f734c909f4f65408b7c7e50a88937d695ea01527768a836db54a97c,11,-7.50952672958374,-7.184421886097301,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,988
wbm-4-11319,7ce8e8e277e7942b853d66e308d1c5f1d2da9f5cc5b3bc08e03d45cb4ceba669,12,-5.564119338989258,-5.308565457661946,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,989
wbm-4-11320,0745c1b5b41d7a7347f9150ef5fac2c65ac986e20a8b78b69e7fbf2d4cab5cae,12,-5.845548152923584,-5.567471822102864,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,990
wbm-4-11321,ab73dbe80a1c09be0fd29360337d22147bb604b1e4380ba9bc0169c359dfe4da,12,-6.32813024520874,-6.070213317871094,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,991
wbm-4-11322,5be155aa3f66c94795ce310e54cc7f6b22b1ec933d58b37612fa821b53150d1a,12,-5.621852874755859,-5.361114501953125,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,992
wbm-4-11326,ed430dd77faab839003e3149eff71ceb075b92fd6bd501367b16fabbf5cd8d84,12,-5.566468715667725,-5.314930280049642,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,993
wbm-4-11327,a4e3a6affaba4fd2d204ecb6667d9b78832e1f2cb33643adfd322d7ad9893a50,12,-5.557825565338135,-5.269283294677734,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,994
wbm-4-11329,b5b5ee969dd3d20bb6db5ab9fc6875be168d370030fa9db6fff35d37be67d404,12,-4.885837078094482,-4.580411911010742,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,995
wbm-4-11331,b796b25c64873ac15c4b32a234560ef9948d312b2d5c9141a064e3dc79468c7f,12,-6.284151077270508,-6.021918614705403,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,996
wbm-4-11361,3739c603dffb82c501c4986c0b75fc2279b899a9ec97ed68a6bea684a0a4ff48,12,-5.678677558898926,-5.383779525756836,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,997
wbm-4-11367,47503fb3af796c58b8bee86dd4355c8bce14d04097b17a88b095dfffc6742a6d,12,-5.573623180389404,-5.333344141642253,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,998
wbm-4-11368,203f4bf914ea9aaa1145a044fa6f307f0df4ede417da259b5537047d91b6c7a3,12,-5.585424423217773,-5.321396191914876,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,999
wbm-4-11369,f19036df230a62f19a58729991d930869914c2a334df286a87a7f759ed9c324f,12,-5.851352691650391,-5.5904083251953125,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,1000
wbm-4-11370,b7d790ab79970b10133538b842882edb66fe578c70ab2a6e6f99d656d350b4d0,12,-6.336264610290527,-6.090841293334961,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,1001
wbm-4-11372,2adab650a8c9534c95f53d5e4e33558fd61fb53474e87cf0e79e4d40cd2f7624,12,-5.579948425292969,-5.314065933227539,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,1002
wbm-4-11374,fcb4ee54072fcee2adfbba208403d12f247a30632a22b7501da3b51ecc612122,12,-5.56193733215332,-5.326331774393718,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,1003
wbm-4-11376,b76dd8d9a4c8b178203b27eb91bb29ee94f38c486239e0bdb030cabfe41bf048,12,-5.550477027893066,-5.316193262736003,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,1004
wbm-4-11378,2a2bacd63707c6786799618cab635f3f1c72de4eafca130605c36d0285442091,12,-5.571734428405762,-5.331797281901042,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,1005
wbm-4-11379,9f66d44e24abd46e8614d31c22e67b0c55a40843a9d74539e7128cac373221c7,12,-5.565340518951416,-5.2938658396403,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,1006
wbm-4-11381,55487e623f346f008ff68dbde98c8944de3b40f7c3d6effc84296cff8a502f7a,12,-5.578910827636719,-5.329478581746419,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,1007
wbm-4-11384,9a1966d7185a0091c1a700d550e4c70d3f30337863648d8641eb669b57f87610,12,-5.724798202514648,-5.469859441121419,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,1008
wbm-4-11392,b99c9355326d0c9226aac5710b4c5d37292fd5397b62afef6cd4d4af8c8abb0e,12,-5.642000198364258,-5.369604110717773,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,1009
wbm-4-11393,c540f9995a31b1e89e092e10180def57db7838bd784146c5862f960ab6ce20cb,12,-5.714197635650635,-5.446139653523763,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,1010
wbm-4-13901,4a02fe11c8de17a051edf9026d044427e96d34315ec10ca1a32d4cc0ec79d4b9,4,-5.9846696853637695,-5.882765769958496,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,1011
wbm-4-13919,a85d718f94e6a0d3d1f9cc9aa4c0a699f1b3259d95f22248cd9be6660ed669df,4,-5.804511070251465,-5.7468366622924805,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,1012
wbm-4-14186,e7766f9feed9dbef57d4fde75035300e6039ec21b40f61b1b16c7cf476eb8a47,4,-4.586627960205078,-4.341174602508545,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,1013
wbm-4-14820,149dad1b651685d7828d8f9f5ac5912de2b927e4b3937b4589814e9fc86f0842,5,-5.0592451095581055,-4.83386001586914,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,1014
wbm-4-16672,4b9ab9e3af0e8bdcb08e42e124576dafed557d4717e15f6bf0c8d66f36658d11,3,-7.226789951324463,-7.044413248697917,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,1015
wbm-4-16718,b149f9dddf2bb7dc506b82d611dd1c0955670f9bbb9406fb3dda4604dd3abd42,10,-3.515700101852417,-3.228439712524414,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,1016
wbm-4-16719,6bb039db0d6fc54010f20cd35f5b7705bb591d10e7af1b73380c11e2250fbf1f,10,-3.50337553024292,-3.2439205169677736,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,1017
wbm-4-16721,3ada768ed4da8310823575f40c86c1cda3b293b94cb0928113fc5ced38b8d569,10,-3.561910390853882,-3.294702911376953,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,1018
wbm-4-16722,45e716374a66542504bc750a19cbe53ad6e2f1740033429d3a78f9124ac02e80,10,-3.5730416774749756,-3.307943344116211,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,1019
wbm-4-16723,28ba6e0b0319c95299bd46873dcf203d87311ad70cf27f0a963ec6271188acc2,10,-3.545921564102173,-3.275360107421875,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,1020
wbm-4-17130,fc2dfce9d3ad00b3ffb95522cab717641692c397be4cc7698fdb237e1213d75c,4,-5.645013809204102,-5.578250408172607,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,1021
wbm-4-17280,5972f6d67d5723800e94951763764094c5d36b7f6c9801c42bb823d78f6cbe1e,9,-3.874849796295166,-3.5301691691080728,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,1022
wbm-4-17281,77e8e4d8cd2d5e36bfef4ae6a4574995440307ee7664cb8d8cc15efdb8c72dff,9,-3.87027645111084,-3.527357737223307,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,1023
wbm-4-17283,3ef46c260b6f80ae9076df546d2ae0b07ad39227095a882265cc9554c5ddfc17,9,-3.876056432723999,-3.530708736843533,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,1024
wbm-4-17484,f6fe84d58d73526e0bc3f567558b79c9fc9bb49384a089d67e9a016473e522d1,12,-5.564546585083008,-5.3668867746988935,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,1025
wbm-4-17664,e5128a9fb661d30fa761b8b060f80f9dac16e3f0a08c55424ae52640b7a9fed7,4,-5.9778876304626465,-5.7358317375183105,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,1026
wbm-4-17793,7a79d41d9830e22dd55a4d2608ade577f48c98bfd2728c5bb9adb388cd69a17d,12,-5.123760223388672,-4.895765622456868,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,1027
wbm-4-17914,02b36303a4aab1528c85d03717d1b71ae3fa3b383117b3cc0a61a0c6dde9c98d,12,-6.368967056274414,-6.124130884806315,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,1028
wbm-4-17915,69797fc38c11416efae3c7e8e81114689cdbfe9f2f1999cea2bd7493e7128d80,12,-4.5798258781433105,-4.2410227457682295,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,1029
wbm-4-17919,dcf8b7a13d565ffcee06dd376f912df4a8ab10ac0fe5a9cf39465253cd2ee5e1,12,-4.97573184967041,-4.43247127532959,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,1030
wbm-4-17921,62cf1e207de16350abb6fddb4157ce55666a917cbf337c5902b52176efa88909,12,-4.618994235992432,-4.298848787943522,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,1031
wbm-4-17932,1403470a1db844ffa471a3832a99c08db35ab8b63e56a2dad72118451b0093e1,12,-6.384341716766357,-6.127260843912761,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,1032
