audit_id,sample_set,aoi,video_id,source_year,source_month,target_year,target_month,source_building_id,target_building_id,bbox_iou,centroid_distance_score,area_ratio,base_geometry_score,path_id,human_label,human_verified_positive_for_calibration,human_reason,human_confidence,human_review_status
CAL-000313,calibration_audit,L15-0368E-1245N_1474_3210_13,37,2019,3,2019,4,8961,8961,1.0,1.0,1.0,1.0,SN7::L15-0368E-1245N_1474_3210_13::2019-03->2019-04::8961->8961::f55f18bcf1af42a0->f55f18bcf1af42a0,,,,,
CAL-000314,calibration_audit,L15-0368E-1245N_1474_3210_13,38,2019,7,2019,8,2858,2858,1.0,1.0,1.0,1.0,SN7::L15-0368E-1245N_1474_3210_13::2019-07->2019-08::2858->2858::fc1a4b2e0ead00ef->fc1a4b2e0ead00ef,,,,,
CAL-000315,calibration_audit,L15-0368E-1245N_1474_3210_13,39,2019,9,2019,10,7476,7476,1.0,1.0,1.0,1.0,SN7::L15-0368E-1245N_1474_3210_13::2019-09->2019-10::7476->7476::4b6b258482bd36c2->4b6b258482bd36c2,,,,,
CAL-000316,calibration_audit,L15-0368E-1245N_1474_3210_13,40,2019,12,2020,1,4596,4596,1.0,1.0,1.0,1.0,SN7::L15-0368E-1245N_1474_3210_13::2019-12->2020-01::4596->4596::19a46c677349c10e->19a46c677349c10e,,,,,
CAL-000317,calibration_audit,L15-0387E-1276N_1549_3087_13,41,2018,2,2018,3,902,902,1.0,1.0,1.0,1.0,SN7::L15-0387E-1276N_1549_3087_13::2018-02->2018-03::902->902::fa4fa33b3b68d7ef->fa4fa33b3b68d7ef,,,,,
CAL-000318,calibration_audit,L15-0387E-1276N_1549_3087_13,42,2018,4,2018,5,1330,1330,1.0,1.0,1.0,1.0,SN7::L15-0387E-1276N_1549_3087_13::2018-04->2018-05::1330->1330::57cbfda258afef3f->57cbfda258afef3f,,,,,
CAL-000319,calibration_audit,L15-0387E-1276N_1549_3087_13,43,2018,8,2018,9,267,267,1.0,1.0,1.0,1.0,SN7::L15-0387E-1276N_1549_3087_13::2018-08->2018-09::267->267::63968d21c07c72ae->63968d21c07c72ae,,,,,
CAL-000320,calibration_audit,L15-0387E-1276N_1549_3087_13,44,2018,10,2018,11,413,413,1.0,1.0,1.0,1.0,SN7::L15-0387E-1276N_1549_3087_13::2018-10->2018-11::413->413::e60b99af03a32193->e60b99af03a32193,,,,,
CAL-000321,calibration_audit,L15-0387E-1276N_1549_3087_13,45,2019,4,2019,5,1495,1495,1.0,1.0,1.0,1.0,SN7::L15-0387E-1276N_1549_3087_13::2019-04->2019-05::1495->1495::025febaef86af188->025febaef86af188,,,,,
CAL-000322,calibration_audit,L15-0387E-1276N_1549_3087_13,46,2019,6,2019,7,212,212,0.999999999355972,0.9999999998896236,0.999999999569194,0.9999999995267168,SN7::L15-0387E-1276N_1549_3087_13::2019-06->2019-07::212->212::2370abaf4366f011->f75fa474634c2a6d,,,,,
CAL-000323,calibration_audit,L15-0387E-1276N_1549_3087_13,47,2019,10,2019,11,1728,1728,1.0,1.0,1.0,1.0,SN7::L15-0387E-1276N_1549_3087_13::2019-10->2019-11::1728->1728::c370dfb2cecd8b59->c370dfb2cecd8b59,,,,,
CAL-000324,calibration_audit,L15-0434E-1218N_1736_3318_13,48,2018,3,2018,4,3,3,1.0,1.0,1.0,1.0,SN7::L15-0434E-1218N_1736_3318_13::2018-03->2018-04::3->3::d616c34e66053db4->d616c34e66053db4,,,,,
CAL-000325,calibration_audit,L15-0434E-1218N_1736_3318_13,49,2018,5,2018,6,7,7,1.0,1.0,1.0,1.0,SN7::L15-0434E-1218N_1736_3318_13::2018-05->2018-06::7->7::10059b364aacbc03->10059b364aacbc03,,,,,
CAL-000326,calibration_audit,L15-0434E-1218N_1736_3318_13,50,2018,7,2018,8,8,8,1.0,1.0,1.0,1.0,SN7::L15-0434E-1218N_1736_3318_13::2018-07->2018-08::8->8::2d1a4f2dea4ea52b->2d1a4f2dea4ea52b,,,,,
CAL-000327,calibration_audit,L15-0434E-1218N_1736_3318_13,51,2018,10,2018,11,3,3,1.0,1.0,1.0,1.0,SN7::L15-0434E-1218N_1736_3318_13::2018-10->2018-11::3->3::d616c34e66053db4->d616c34e66053db4,,,,,
CAL-000328,calibration_audit,L15-0434E-1218N_1736_3318_13,52,2019,1,2019,2,32,32,1.0,1.0,1.0,1.0,SN7::L15-0434E-1218N_1736_3318_13::2019-01->2019-02::32->32::dd58faa9040615a2->dd58faa9040615a2,,,,,
CAL-000329,calibration_audit,L15-0434E-1218N_1736_3318_13,53,2019,4,2019,5,21,21,1.0,1.0,1.0,1.0,SN7::L15-0434E-1218N_1736_3318_13::2019-04->2019-05::21->21::d29327a9fd6566a1->d29327a9fd6566a1,,,,,
CAL-000330,calibration_audit,L15-0434E-1218N_1736_3318_13,54,2019,8,2019,9,75,8,1.0,1.0,1.0,1.0,SN7::L15-0434E-1218N_1736_3318_13::2019-08->2019-09::75->8::2d1a4f2dea4ea52b->2d1a4f2dea4ea52b,,,,,
CAL-000331,calibration_audit,L15-0434E-1218N_1736_3318_13,55,2019,11,2019,12,84,84,1.0,1.0,1.0,1.0,SN7::L15-0434E-1218N_1736_3318_13::2019-11->2019-12::84->84::b5180e5009f9fd08->b5180e5009f9fd08,,,,,
CAL-000332,calibration_audit,L15-0457E-1135N_1831_3648_13,56,2018,2,2018,3,3501,3501,1.0,1.0,1.0,1.0,SN7::L15-0457E-1135N_1831_3648_13::2018-02->2018-03::3501->3501::cec27af10ee11198->cec27af10ee11198,,,,,
CAL-000333,calibration_audit,L15-0457E-1135N_1831_3648_13,57,2018,4,2018,5,9082,9082,1.0,1.0,1.0,1.0,SN7::L15-0457E-1135N_1831_3648_13::2018-04->2018-05::9082->9082::8f20af300e13f2fc->8f20af300e13f2fc,,,,,
CAL-000334,calibration_audit,L15-0457E-1135N_1831_3648_13,58,2018,8,2018,9,10945,10945,1.0,1.0,1.0,1.0,SN7::L15-0457E-1135N_1831_3648_13::2018-08->2018-09::10945->10945::ba19ac5a8406e1cd->ba19ac5a8406e1cd,,,,,
CAL-000335,calibration_audit,L15-0457E-1135N_1831_3648_13,59,2018,11,2018,12,12638,12638,1.0,1.0,1.0,1.0,SN7::L15-0457E-1135N_1831_3648_13::2018-11->2018-12::12638->12638::b3feb12b0b69bd23->b3feb12b0b69bd23,,,,,
CAL-000336,calibration_audit,L15-0457E-1135N_1831_3648_13,60,2019,1,2019,2,13828,13828,1.0,1.0,1.0,1.0,SN7::L15-0457E-1135N_1831_3648_13::2019-01->2019-02::13828->13828::7f900a058c89801a->7f900a058c89801a,,,,,
CAL-000337,calibration_audit,L15-0457E-1135N_1831_3648_13,61,2019,4,2019,5,4646,4646,1.0,1.0,1.0,1.0,SN7::L15-0457E-1135N_1831_3648_13::2019-04->2019-05::4646->4646::8c468f2e2228d77c->8c468f2e2228d77c,,,,,
CAL-000338,calibration_audit,L15-0457E-1135N_1831_3648_13,62,2019,9,2019,10,1736,1736,1.0,1.0,1.0,1.0,SN7::L15-0457E-1135N_1831_3648_13::2019-09->2019-10::1736->1736::10294a94dfa86f90->10294a94dfa86f90,,,,,
CAL-000339,calibration_audit,L15-0487E-1246N_1950_3207_13,63,2018,3,2018,4,36,36,1.0,1.0,1.0,1.0,SN7::L15-0487E-1246N_1950_3207_13::2018-03->2018-04::36->36::c80cda80fac3be0e->c80cda80fac3be0e,,,,,
CAL-000340,calibration_audit,L15-0487E-1246N_1950_3207_13,64,2018,5,2018,6,165,165,1.0,1.0,1.0,1.0,SN7::L15-0487E-1246N_1950_3207_13::2018-05->2018-06::165->165::a194d7a578948ac4->a194d7a578948ac4,,,,,
CAL-000341,calibration_audit,L15-0487E-1246N_1950_3207_13,65,2018,7,2018,8,619,619,1.0,1.0,1.0,1.0,SN7::L15-0487E-1246N_1950_3207_13::2018-07->2018-08::619->619::564d2698071d26eb->564d2698071d26eb,,,,,
CAL-000342,calibration_audit,L15-0487E-1246N_1950_3207_13,66,2018,11,2018,12,107,107,1.0,1.0,1.0,1.0,SN7::L15-0487E-1246N_1950_3207_13::2018-11->2018-12::107->107::cd8bc839d3538f1f->cd8bc839d3538f1f,,,,,
CAL-000343,calibration_audit,L15-0487E-1246N_1950_3207_13,67,2019,2,2019,3,293,293,1.0,1.0,1.0,1.0,SN7::L15-0487E-1246N_1950_3207_13::2019-02->2019-03::293->293::023ea87797987e62->023ea87797987e62,,,,,
CAL-000344,calibration_audit,L15-0487E-1246N_1950_3207_13,68,2019,6,2019,7,433,433,1.0,1.0,1.0,1.0,SN7::L15-0487E-1246N_1950_3207_13::2019-06->2019-07::433->433::db8c762395029cb1->db8c762395029cb1,,,,,
CAL-000345,calibration_audit,L15-0487E-1246N_1950_3207_13,69,2019,8,2019,9,515,515,1.0,1.0,1.0,1.0,SN7::L15-0487E-1246N_1950_3207_13::2019-08->2019-09::515->515::7733ecd9721df517->7733ecd9721df517,,,,,
CAL-000346,calibration_audit,L15-0487E-1246N_1950_3207_13,70,2019,10,2019,11,275,275,1.0,1.0,1.0,1.0,SN7::L15-0487E-1246N_1950_3207_13::2019-10->2019-11::275->275::9f12cc94d7c9f91a->9f12cc94d7c9f91a,,,,,
CAL-000347,calibration_audit,L15-0506E-1204N_2027_3374_13,71,2018,1,2018,2,1323,1323,1.0,1.0,1.0,1.0,SN7::L15-0506E-1204N_2027_3374_13::2018-01->2018-02::1323->1323::7fdede530617cc9f->7fdede530617cc9f,,,,,
CAL-000348,calibration_audit,L15-0506E-1204N_2027_3374_13,72,2018,5,2018,6,1580,1580,1.0,1.0,1.0,1.0,SN7::L15-0506E-1204N_2027_3374_13::2018-05->2018-06::1580->1580::462e8d2ba9272954->462e8d2ba9272954,,,,,
CAL-000349,calibration_audit,L15-0506E-1204N_2027_3374_13,73,2018,9,2018,10,1525,1525,1.0,1.0,1.0,1.0,SN7::L15-0506E-1204N_2027_3374_13::2018-09->2018-10::1525->1525::9b13938e5e5ae006->9b13938e5e5ae006,,,,,
CAL-000350,calibration_audit,L15-0506E-1204N_2027_3374_13,74,2018,11,2018,12,612,612,1.0,1.0,1.0,1.0,SN7::L15-0506E-1204N_2027_3374_13::2018-11->2018-12::612->612::65b3f2fdbf7fc370->65b3f2fdbf7fc370,,,,,
CAL-000351,calibration_audit,L15-0506E-1204N_2027_3374_13,75,2019,2,2019,3,1750,1750,1.0,1.0,1.0,1.0,SN7::L15-0506E-1204N_2027_3374_13::2019-02->2019-03::1750->1750::7ad1eba4d78d7074->7ad1eba4d78d7074,,,,,
CAL-000352,calibration_audit,L15-0506E-1204N_2027_3374_13,76,2019,4,2019,5,2097,2097,1.0,1.0,1.0,1.0,SN7::L15-0506E-1204N_2027_3374_13::2019-04->2019-05::2097->2097::44327ddca63577bd->44327ddca63577bd,,,,,
CAL-000353,calibration_audit,L15-0506E-1204N_2027_3374_13,77,2019,7,2019,8,1023,1023,1.0,1.0,1.0,1.0,SN7::L15-0506E-1204N_2027_3374_13::2019-07->2019-08::1023->1023::9a01efbc2075915c->9a01efbc2075915c,,,,,
CAL-000354,calibration_audit,L15-0506E-1204N_2027_3374_13,78,2019,10,2019,11,1446,1446,1.0,1.0,1.0,1.0,SN7::L15-0506E-1204N_2027_3374_13::2019-10->2019-11::1446->1446::3af4d8ff8a326531->3af4d8ff8a326531,,,,,
CAL-000355,calibration_audit,L15-0544E-1228N_2176_3279_13,79,2018,1,2018,2,1505,1505,1.0,1.0,1.0,1.0,SN7::L15-0544E-1228N_2176_3279_13::2018-01->2018-02::1505->1505::f662f99ec375f283->f662f99ec375f283,,,,,
CAL-000356,calibration_audit,L15-0544E-1228N_2176_3279_13,80,2018,4,2018,5,2225,2225,1.0,1.0,1.0,1.0,SN7::L15-0544E-1228N_2176_3279_13::2018-04->2018-05::2225->2225::5b6fdac6136995d2->5b6fdac6136995d2,,,,,
CAL-000357,calibration_audit,L15-0544E-1228N_2176_3279_13,81,2018,9,2018,10,6606,6606,1.0,1.0,1.0,1.0,SN7::L15-0544E-1228N_2176_3279_13::2018-09->2018-10::6606->6606::f4681224ffa34460->f4681224ffa34460,,,,,
CAL-000358,calibration_audit,L15-0544E-1228N_2176_3279_13,82,2018,11,2018,12,4286,4286,1.0,1.0,1.0,1.0,SN7::L15-0544E-1228N_2176_3279_13::2018-11->2018-12::4286->4286::11fd129d4a7091ac->11fd129d4a7091ac,,,,,
CAL-000359,calibration_audit,L15-0544E-1228N_2176_3279_13,83,2019,3,2019,4,342,342,1.0,1.0,1.0,1.0,SN7::L15-0544E-1228N_2176_3279_13::2019-03->2019-04::342->342::c7026e2a4fcfd255->c7026e2a4fcfd255,,,,,
CAL-000360,calibration_audit,L15-0544E-1228N_2176_3279_13,84,2019,4,2019,5,10540,10540,1.0,1.0,1.0,1.0,SN7::L15-0544E-1228N_2176_3279_13::2019-04->2019-05::10540->10540::0bcd3bb58f3a97f6->0bcd3bb58f3a97f6,,,,,
CAL-000361,calibration_audit,L15-0544E-1228N_2176_3279_13,85,2019,7,2019,8,3176,3176,1.0,1.0,1.0,1.0,SN7::L15-0544E-1228N_2176_3279_13::2019-07->2019-08::3176->3176::89c1d4b2c7e847ce->89c1d4b2c7e847ce,,,,,
CAL-000362,calibration_audit,L15-0544E-1228N_2176_3279_13,86,2019,11,2019,12,679,679,1.0,1.0,1.0,1.0,SN7::L15-0544E-1228N_2176_3279_13::2019-11->2019-12::679->679::a86bb6a36bf9a1cd->a86bb6a36bf9a1cd,,,,,
CAL-000363,calibration_audit,L15-0566E-1185N_2265_3451_13,87,2018,2,2018,3,14,14,1.0,1.0,1.0,1.0,SN7::L15-0566E-1185N_2265_3451_13::2018-02->2018-03::14->14::0a98ae9cda11fa7c->0a98ae9cda11fa7c,,,,,
CAL-000364,calibration_audit,L15-0566E-1185N_2265_3451_13,88,2018,7,2018,8,25,25,1.0,1.0,1.0,1.0,SN7::L15-0566E-1185N_2265_3451_13::2018-07->2018-08::25->25::23f428217aebfb62->23f428217aebfb62,,,,,
CAL-000365,calibration_audit,L15-0566E-1185N_2265_3451_13,89,2018,10,2018,11,48,48,1.0,1.0,1.0,1.0,SN7::L15-0566E-1185N_2265_3451_13::2018-10->2018-11::48->48::268f27462129fa4d->268f27462129fa4d,,,,,
CAL-000366,calibration_audit,L15-0566E-1185N_2265_3451_13,90,2019,3,2019,4,224,224,1.0,1.0,1.0,1.0,SN7::L15-0566E-1185N_2265_3451_13::2019-03->2019-04::224->224::9ca68811434bfa28->9ca68811434bfa28,,,,,
CAL-000367,calibration_audit,L15-0566E-1185N_2265_3451_13,91,2019,4,2019,5,148,148,1.0,1.0,1.0,1.0,SN7::L15-0566E-1185N_2265_3451_13::2019-04->2019-05::148->148::3df6f9ec71d10ea0->3df6f9ec71d10ea0,,,,,
CAL-000368,calibration_audit,L15-0566E-1185N_2265_3451_13,92,2019,10,2019,11,369,369,1.0,1.0,1.0,1.0,SN7::L15-0566E-1185N_2265_3451_13::2019-10->2019-11::369->369::86e6f7b1f02e6d5a->86e6f7b1f02e6d5a,,,,,
CAL-000369,calibration_audit,L15-0566E-1185N_2265_3451_13,93,2019,11,2019,12,396,396,1.0,1.0,1.0,1.0,SN7::L15-0566E-1185N_2265_3451_13::2019-11->2019-12::396->396::3c805005ee740722->3c805005ee740722,,,,,
CAL-000370,calibration_audit,L15-0571E-1075N_2287_3888_13,94,2018,1,2018,2,7199,7199,1.0,1.0,1.0,1.0,SN7::L15-0571E-1075N_2287_3888_13::2018-01->2018-02::7199->7199::e9b73ff63736183d->e9b73ff63736183d,,,,,
CAL-000371,calibration_audit,L15-0571E-1075N_2287_3888_13,95,2018,4,2018,7,8923,8923,1.0,1.0,1.0,1.0,SN7::L15-0571E-1075N_2287_3888_13::2018-04->2018-07::8923->8923::c9c35b0e96817450->c9c35b0e96817450,,,,,
CAL-000372,calibration_audit,L15-0571E-1075N_2287_3888_13,96,2018,9,2018,10,12064,12064,1.0,1.0,1.0,1.0,SN7::L15-0571E-1075N_2287_3888_13::2018-09->2018-10::12064->12064::43138dfd19078d69->43138dfd19078d69,,,,,
CAL-000373,calibration_audit,L15-0571E-1075N_2287_3888_13,97,2019,2,2019,3,10691,10691,1.0,1.0,1.0,1.0,SN7::L15-0571E-1075N_2287_3888_13::2019-02->2019-03::10691->10691::975e3adfccc3b8a3->975e3adfccc3b8a3,,,,,
CAL-000374,calibration_audit,L15-0571E-1075N_2287_3888_13,98,2019,3,2019,4,446,446,1.0,1.0,1.0,1.0,SN7::L15-0571E-1075N_2287_3888_13::2019-03->2019-04::446->446::99162b58e921edb8->99162b58e921edb8,,,,,
CAL-000375,calibration_audit,L15-0571E-1075N_2287_3888_13,99,2019,8,2019,9,5036,5036,1.0,1.0,1.0,1.0,SN7::L15-0571E-1075N_2287_3888_13::2019-08->2019-09::5036->5036::6c33f5c7b7954e87->6c33f5c7b7954e87,,,,,
CAL-000376,calibration_audit,L15-0571E-1075N_2287_3888_13,100,2019,11,2020,1,9932,9932,1.0,1.0,1.0,1.0,SN7::L15-0571E-1075N_2287_3888_13::2019-11->2020-01::9932->9932::0285fa6c353abb04->0285fa6c353abb04,,,,,
CAL-000377,calibration_audit,L15-0577E-1243N_2309_3217_13,101,2018,4,2018,5,2763,2763,1.0,1.0,1.0,1.0,SN7::L15-0577E-1243N_2309_3217_13::2018-04->2018-05::2763->2763::ff02250e86e5db66->ff02250e86e5db66,,,,,
CAL-000378,calibration_audit,L15-0577E-1243N_2309_3217_13,102,2018,6,2018,7,693,693,1.0,1.0,1.0,1.0,SN7::L15-0577E-1243N_2309_3217_13::2018-06->2018-07::693->693::b5369caa465f084c->b5369caa465f084c,,,,,
CAL-000379,calibration_audit,L15-0577E-1243N_2309_3217_13,103,2018,11,2018,12,2342,2342,1.0,1.0,1.0,1.0,SN7::L15-0577E-1243N_2309_3217_13::2018-11->2018-12::2342->2342::cddcbe3c0b8ae83e->cddcbe3c0b8ae83e,,,,,
CAL-000380,calibration_audit,L15-0577E-1243N_2309_3217_13,104,2019,1,2019,2,2390,2390,1.0,1.0,1.0,1.0,SN7::L15-0577E-1243N_2309_3217_13::2019-01->2019-02::2390->2390::4c09956ff07b5ab4->4c09956ff07b5ab4,,,,,
CAL-000381,calibration_audit,L15-0577E-1243N_2309_3217_13,105,2019,4,2019,5,975,975,1.0,1.0,1.0,1.0,SN7::L15-0577E-1243N_2309_3217_13::2019-04->2019-05::975->975::07a3174c586fe8c2->07a3174c586fe8c2,,,,,
CAL-000382,calibration_audit,L15-0577E-1243N_2309_3217_13,106,2019,7,2019,8,1662,1662,1.0,1.0,1.0,1.0,SN7::L15-0577E-1243N_2309_3217_13::2019-07->2019-08::1662->1662::51c389e8abd7f3f6->51c389e8abd7f3f6,,,,,
CAL-000383,calibration_audit,L15-0577E-1243N_2309_3217_13,107,2019,10,2019,11,4028,4028,1.0,1.0,1.0,1.0,SN7::L15-0577E-1243N_2309_3217_13::2019-10->2019-11::4028->4028::49e18d60782f7a90->49e18d60782f7a90,,,,,
CAL-000384,calibration_audit,L15-0586E-1127N_2345_3680_13,108,2018,1,2018,2,3678,3678,1.0,1.0,1.0,1.0,SN7::L15-0586E-1127N_2345_3680_13::2018-01->2018-02::3678->3678::400bc337dc9317c1->400bc337dc9317c1,,,,,
CAL-000385,calibration_audit,L15-0586E-1127N_2345_3680_13,109,2018,5,2018,6,4746,4746,1.0,1.0,1.0,1.0,SN7::L15-0586E-1127N_2345_3680_13::2018-05->2018-06::4746->4746::29c81499dea7d5eb->29c81499dea7d5eb,,,,,
CAL-000386,calibration_audit,L15-0586E-1127N_2345_3680_13,110,2018,7,2018,8,2459,2459,1.0,1.0,1.0,1.0,SN7::L15-0586E-1127N_2345_3680_13::2018-07->2018-08::2459->2459::037c905f7aac3d0c->037c905f7aac3d0c,,,,,
CAL-000387,calibration_audit,L15-0586E-1127N_2345_3680_13,111,2018,10,2018,11,1897,1897,1.0,1.0,1.0,1.0,SN7::L15-0586E-1127N_2345_3680_13::2018-10->2018-11::1897->1897::a889edbd6030f250->a889edbd6030f250,,,,,
CAL-000388,calibration_audit,L15-0586E-1127N_2345_3680_13,112,2019,3,2019,4,562,562,1.0,1.0,1.0,1.0,SN7::L15-0586E-1127N_2345_3680_13::2019-03->2019-04::562->562::938262017947ccdf->938262017947ccdf,,,,,
CAL-000389,calibration_audit,L15-0586E-1127N_2345_3680_13,113,2019,6,2019,7,1430,1430,1.0,1.0,1.0,1.0,SN7::L15-0586E-1127N_2345_3680_13::2019-06->2019-07::1430->1430::1e702c9c000157d9->1e702c9c000157d9,,,,,
CAL-000390,calibration_audit,L15-0586E-1127N_2345_3680_13,114,2019,8,2019,9,1164,1164,1.0,1.0,1.0,1.0,SN7::L15-0586E-1127N_2345_3680_13::2019-08->2019-09::1164->1164::cdc45ec7d83ee1f3->cdc45ec7d83ee1f3,,,,,
CAL-000391,calibration_audit,L15-0586E-1127N_2345_3680_13,115,2019,10,2019,11,3293,3293,1.0,1.0,1.0,1.0,SN7::L15-0586E-1127N_2345_3680_13::2019-10->2019-11::3293->3293::7a8a2cfc1bc2771e->7a8a2cfc1bc2771e,,,,,
CAL-000392,calibration_audit,L15-0595E-1278N_2383_3079_13,116,2018,2,2018,3,499,499,1.0,1.0,1.0,1.0,SN7::L15-0595E-1278N_2383_3079_13::2018-02->2018-03::499->499::58c17f88618ececf->58c17f88618ececf,,,,,
CAL-000393,calibration_audit,L15-0595E-1278N_2383_3079_13,117,2018,4,2018,5,1339,1339,1.0,1.0,1.0,1.0,SN7::L15-0595E-1278N_2383_3079_13::2018-04->2018-05::1339->1339::1968214a35419d42->1968214a35419d42,,,,,
CAL-000394,calibration_audit,L15-0595E-1278N_2383_3079_13,118,2018,7,2018,8,1861,1861,1.0,1.0,1.0,1.0,SN7::L15-0595E-1278N_2383_3079_13::2018-07->2018-08::1861->1861::e079c3900d7a9921->e079c3900d7a9921,,,,,
CAL-000395,calibration_audit,L15-0595E-1278N_2383_3079_13,119,2018,10,2018,11,235,235,1.0,1.0,1.0,1.0,SN7::L15-0595E-1278N_2383_3079_13::2018-10->2018-11::235->235::e266ce4cb39e9e49->e266ce4cb39e9e49,,,,,
CAL-000396,calibration_audit,L15-0595E-1278N_2383_3079_13,120,2019,1,2019,2,2175,2175,1.0,1.0,1.0,1.0,SN7::L15-0595E-1278N_2383_3079_13::2019-01->2019-02::2175->2175::0f87b8414ac96cf7->0f87b8414ac96cf7,,,,,
CAL-000397,calibration_audit,L15-0595E-1278N_2383_3079_13,121,2019,5,2019,6,2389,2389,1.0,1.0,1.0,1.0,SN7::L15-0595E-1278N_2383_3079_13::2019-05->2019-06::2389->2389::fad7e24df04ee339->fad7e24df04ee339,,,,,
CAL-000398,calibration_audit,L15-0595E-1278N_2383_3079_13,122,2019,7,2019,8,194,194,1.0,1.0,1.0,1.0,SN7::L15-0595E-1278N_2383_3079_13::2019-07->2019-08::194->194::03b2c166aa41524a->03b2c166aa41524a,,,,,
CAL-000399,calibration_audit,L15-0595E-1278N_2383_3079_13,123,2019,11,2019,12,2153,2153,1.0,1.0,1.0,1.0,SN7::L15-0595E-1278N_2383_3079_13::2019-11->2019-12::2153->2153::91466ccc25fb7128->91466ccc25fb7128,,,,,
CAL-000400,calibration_audit,L15-0614E-0946N_2459_4406_13,124,2018,5,2018,6,12729,12729,1.0,1.0,1.0,1.0,SN7::L15-0614E-0946N_2459_4406_13::2018-05->2018-06::12729->12729::8ffbd13bc58a297f->8ffbd13bc58a297f,,,,,
CAL-000401,calibration_audit,L15-0614E-0946N_2459_4406_13,125,2018,7,2018,8,14472,14472,1.0,1.0,1.0,1.0,SN7::L15-0614E-0946N_2459_4406_13::2018-07->2018-08::14472->14472::dc2f1cbce67d0c8a->dc2f1cbce67d0c8a,,,,,
CAL-000402,calibration_audit,L15-0614E-0946N_2459_4406_13,126,2018,11,2018,12,14921,14921,1.0,1.0,1.0,1.0,SN7::L15-0614E-0946N_2459_4406_13::2018-11->2018-12::14921->14921::df0b0048f77cff2b->df0b0048f77cff2b,,,,,
CAL-000403,calibration_audit,L15-0614E-0946N_2459_4406_13,127,2019,3,2019,4,10831,10831,1.0,1.0,1.0,1.0,SN7::L15-0614E-0946N_2459_4406_13::2019-03->2019-04::10831->10831::c8d3142be857cff9->c8d3142be857cff9,,,,,
CAL-000404,calibration_audit,L15-0614E-0946N_2459_4406_13,128,2019,4,2019,5,10797,10797,1.0,1.0,1.0,1.0,SN7::L15-0614E-0946N_2459_4406_13::2019-04->2019-05::10797->10797::72ca4c2c15c7e266->72ca4c2c15c7e266,,,,,
CAL-000405,calibration_audit,L15-0614E-0946N_2459_4406_13,129,2019,8,2019,9,13909,13909,1.0,1.0,1.0,1.0,SN7::L15-0614E-0946N_2459_4406_13::2019-08->2019-09::13909->13909::93354325aa221034->93354325aa221034,,,,,
CAL-000406,calibration_audit,L15-0614E-0946N_2459_4406_13,130,2019,10,2019,11,8454,8454,1.0,1.0,1.0,1.0,SN7::L15-0614E-0946N_2459_4406_13::2019-10->2019-11::8454->8454::89966d1e34ff2a92->89966d1e34ff2a92,,,,,
CAL-000407,calibration_audit,L15-0632E-0892N_2528_4620_13,131,2018,2,2018,3,1278,1278,1.0,1.0,1.0,1.0,SN7::L15-0632E-0892N_2528_4620_13::2018-02->2018-03::1278->1278::df615994cd9225e1->df615994cd9225e1,,,,,
CAL-000408,calibration_audit,L15-0632E-0892N_2528_4620_13,132,2018,5,2018,6,82,82,1.0,1.0,1.0,1.0,SN7::L15-0632E-0892N_2528_4620_13::2018-05->2018-06::82->82::a176e9cbe6efbbfe->a176e9cbe6efbbfe,,,,,
CAL-000409,calibration_audit,L15-0632E-0892N_2528_4620_13,133,2018,8,2018,9,2223,2223,1.0,1.0,1.0,1.0,SN7::L15-0632E-0892N_2528_4620_13::2018-08->2018-09::2223->2223::efa48e8ca8f6c804->efa48e8ca8f6c804,,,,,
CAL-000410,calibration_audit,L15-0632E-0892N_2528_4620_13,134,2018,11,2018,12,1782,1782,1.0,1.0,1.0,1.0,SN7::L15-0632E-0892N_2528_4620_13::2018-11->2018-12::1782->1782::487caf6b4e61d935->487caf6b4e61d935,,,,,
CAL-000411,calibration_audit,L15-0632E-0892N_2528_4620_13,135,2019,1,2019,2,500,500,1.0,1.0,1.0,1.0,SN7::L15-0632E-0892N_2528_4620_13::2019-01->2019-02::500->500::a9453f45768b1fa6->a9453f45768b1fa6,,,,,
CAL-000412,calibration_audit,L15-0632E-0892N_2528_4620_13,136,2019,4,2019,5,1450,1450,1.0,1.0,1.0,1.0,SN7::L15-0632E-0892N_2528_4620_13::2019-04->2019-05::1450->1450::8cf7ff19fbacfa4b->8cf7ff19fbacfa4b,,,,,
CAL-000413,calibration_audit,L15-0632E-0892N_2528_4620_13,137,2019,8,2019,9,879,879,1.0,1.0,1.0,1.0,SN7::L15-0632E-0892N_2528_4620_13::2019-08->2019-09::879->879::fca023ef53cab8d3->fca023ef53cab8d3,,,,,
CAL-000414,calibration_audit,L15-0632E-0892N_2528_4620_13,138,2019,11,2019,12,1888,1888,1.0,1.0,1.0,1.0,SN7::L15-0632E-0892N_2528_4620_13::2019-11->2019-12::1888->1888::5dc85d5ab14e36df->5dc85d5ab14e36df,,,,,
CAL-000415,calibration_audit,L15-0331E-1257N_1327_3160_13,1,2018,3,2018,4,1324,1324,1.0,1.0,1.0,1.0,SN7::L15-0331E-1257N_1327_3160_13::2018-03->2018-04::1324->1324::3e134d5c90c8cabd->3e134d5c90c8cabd,,,,,
CAL-000416,calibration_audit,L15-0331E-1257N_1327_3160_13,2,2018,4,2018,5,454,454,1.0,1.0,1.0,1.0,SN7::L15-0331E-1257N_1327_3160_13::2018-04->2018-05::454->454::dc407bf1f1f9bf5f->dc407bf1f1f9bf5f,,,,,
