audit_id,path_id,queue_membership,queue_calibration,queue_simulated_strict_release,queue_raw_topK_reference,simulated_release_hits,simulated_release_budgets,simulated_release_seeds,ctc_dataset,sequence_id,video_id,frame_pair,candidate_rank,score,screening_label,screening_verified_positive_for_calibration,screening_confidence,source_gt_purity,target_gt_purity
CTC-AUDIT-01785,ctc_DIC-C2DH-HeLa_02_f053_s9_to_f054_t9,calibration,True,False,False,0,,,DIC-C2DH-HeLa,2,20053,053-054,6734,0.999999999566482,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01786,ctc_PhC-C2DH-U373_02_f002_s4_to_f003_t4,calibration,True,False,False,0,,,PhC-C2DH-U373,2,320002,002-003,6744,0.9999999995644504,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01787,ctc_PhC-C2DH-U373_02_f001_s14_to_f002_t14,calibration,True,False,False,0,,,PhC-C2DH-U373,2,320001,001-002,6747,0.9999999995636616,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01788,ctc_PhC-C2DH-U373_02_f046_s14_to_f047_t14,calibration,True,False,False,0,,,PhC-C2DH-U373,2,320046,046-047,6762,0.9999999995602908,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01789,ctc_DIC-C2DH-HeLa_02_f059_s9_to_f060_t9,calibration,True,False,False,0,,,DIC-C2DH-HeLa,2,20059,059-060,6782,0.9999999995564312,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01790,ctc_DIC-C2DH-HeLa_02_f051_s45_to_f052_t45,calibration,True,False,False,0,,,DIC-C2DH-HeLa,2,20051,051-052,6792,0.9999999995554024,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01791,ctc_DIC-C2DH-HeLa_02_f054_s18_to_f055_t18,calibration,True,False,False,0,,,DIC-C2DH-HeLa,2,20054,054-055,6797,0.9999999995548072,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01792,ctc_DIC-C2DH-HeLa_02_f059_s2_to_f060_t2,calibration,True,False,False,0,,,DIC-C2DH-HeLa,2,20059,059-060,6810,0.9999999995517944,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01793,ctc_DIC-C2DH-HeLa_02_f052_s23_to_f053_t23,calibration,True,False,False,0,,,DIC-C2DH-HeLa,2,20052,052-053,6821,0.9999999995502192,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01794,ctc_DIC-C2DH-HeLa_02_f043_s22_to_f044_t22,calibration,True,False,False,0,,,DIC-C2DH-HeLa,2,20043,043-044,6834,0.999999999547005,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01795,ctc_PhC-C2DH-U373_02_f094_s3_to_f095_t3,calibration,True,False,False,0,,,PhC-C2DH-U373,2,320094,094-095,6840,0.9999999995460414,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01796,ctc_DIC-C2DH-HeLa_02_f051_s44_to_f052_t44,calibration,True,False,False,0,,,DIC-C2DH-HeLa,2,20051,051-052,6898,0.9999999995368964,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01797,ctc_PhC-C2DH-U373_02_f057_s1_to_f058_t1,calibration,True,False,False,0,,,PhC-C2DH-U373,2,320057,057-058,6918,0.9999999995330018,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01798,ctc_DIC-C2DH-HeLa_02_f053_s2_to_f054_t2,calibration,True,False,False,0,,,DIC-C2DH-HeLa,2,20053,053-054,6936,0.999999999529792,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01799,ctc_DIC-C2DH-HeLa_02_f050_s16_to_f051_t16,calibration,True,False,False,0,,,DIC-C2DH-HeLa,2,20050,050-051,6939,0.9999999995289002,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01800,ctc_DIC-C2DH-HeLa_02_f052_s18_to_f053_t18,calibration,True,False,False,0,,,DIC-C2DH-HeLa,2,20052,052-053,6947,0.9999999995271084,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01801,ctc_PhC-C2DH-U373_02_f046_s9_to_f047_t9,calibration,True,False,False,0,,,PhC-C2DH-U373,2,320046,046-047,6972,0.9999999995209944,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01802,ctc_DIC-C2DH-HeLa_02_f062_s17_to_f063_t17,calibration,True,False,False,0,,,DIC-C2DH-HeLa,2,20062,062-063,6974,0.9999999995207124,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01803,ctc_DIC-C2DH-HeLa_02_f055_s44_to_f056_t44,calibration,True,False,False,0,,,DIC-C2DH-HeLa,2,20055,055-056,7020,0.9999999995114786,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01804,ctc_DIC-C2DH-HeLa_02_f054_s4_to_f055_t4,calibration,True,False,False,0,,,DIC-C2DH-HeLa,2,20054,054-055,7026,0.9999999995096662,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01805,ctc_DIC-C2DH-HeLa_02_f056_s2_to_f057_t2,calibration,True,False,False,0,,,DIC-C2DH-HeLa,2,20056,056-057,7084,0.9999999994993938,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01806,ctc_DIC-C2DH-HeLa_02_f055_s45_to_f056_t45,calibration,True,False,False,0,,,DIC-C2DH-HeLa,2,20055,055-056,7095,0.99999999949763,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01807,ctc_DIC-C2DH-HeLa_02_f058_s9_to_f059_t9,calibration,True,False,False,0,,,DIC-C2DH-HeLa,2,20058,058-059,7103,0.9999999994965204,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01808,ctc_PhC-C2DH-U373_02_f014_s3_to_f015_t3,calibration,True,False,False,0,,,PhC-C2DH-U373,2,320014,014-015,7133,0.9999999994893,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01809,ctc_DIC-C2DH-HeLa_02_f046_s23_to_f047_t23,calibration,True,False,False,0,,,DIC-C2DH-HeLa,2,20046,046-047,7135,0.9999999994888022,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01810,ctc_DIC-C2DH-HeLa_02_f063_s19_to_f064_t19,calibration,True,False,False,0,,,DIC-C2DH-HeLa,2,20063,063-064,7140,0.9999999994876632,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01811,ctc_PhC-C2DH-U373_02_f036_s4_to_f037_t4,calibration,True,False,False,0,,,PhC-C2DH-U373,2,320036,036-037,7151,0.9999999994858552,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01812,ctc_DIC-C2DH-HeLa_02_f061_s22_to_f062_t22,calibration,True,False,False,0,,,DIC-C2DH-HeLa,2,20061,061-062,7160,0.999999999483394,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01813,ctc_PhC-C2DH-U373_02_f063_s4_to_f064_t4,calibration,True,False,False,0,,,PhC-C2DH-U373,2,320063,063-064,7161,0.9999999994833836,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01814,ctc_DIC-C2DH-HeLa_02_f052_s45_to_f053_t45,calibration,True,False,False,0,,,DIC-C2DH-HeLa,2,20052,052-053,7212,0.999999999471082,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01815,ctc_DIC-C2DH-HeLa_02_f043_s5_to_f044_t5,calibration,True,False,False,0,,,DIC-C2DH-HeLa,2,20043,043-044,7218,0.9999999994697488,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01816,ctc_DIC-C2DH-HeLa_02_f075_s44_to_f076_t44,calibration,True,False,False,0,,,DIC-C2DH-HeLa,2,20075,075-076,7225,0.999999999467247,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01817,ctc_DIC-C2DH-HeLa_02_f059_s23_to_f060_t23,calibration,True,False,False,0,,,DIC-C2DH-HeLa,2,20059,059-060,7229,0.9999999994668394,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01818,ctc_DIC-C2DH-HeLa_02_f044_s23_to_f045_t23,calibration,True,False,False,0,,,DIC-C2DH-HeLa,2,20044,044-045,7247,0.9999999994622244,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01819,ctc_DIC-C2DH-HeLa_02_f055_s9_to_f056_t9,calibration,True,False,False,0,,,DIC-C2DH-HeLa,2,20055,055-056,7255,0.9999999994598716,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01820,ctc_DIC-C2DH-HeLa_02_f047_s23_to_f048_t23,calibration,True,False,False,0,,,DIC-C2DH-HeLa,2,20047,047-048,7275,0.9999999994565671,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01821,ctc_DIC-C2DH-HeLa_02_f051_s22_to_f052_t22,calibration,True,False,False,0,,,DIC-C2DH-HeLa,2,20051,051-052,7318,0.9999999994477862,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01822,ctc_DIC-C2DH-HeLa_02_f064_s26_to_f065_t26,calibration,True,False,False,0,,,DIC-C2DH-HeLa,2,20064,064-065,7325,0.9999999994472032,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01823,ctc_DIC-C2DH-HeLa_02_f072_s22_to_f073_t22,calibration,True,False,False,0,,,DIC-C2DH-HeLa,2,20072,072-073,7336,0.9999999994460432,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01824,ctc_DIC-C2DH-HeLa_02_f057_s9_to_f058_t9,calibration,True,False,False,0,,,DIC-C2DH-HeLa,2,20057,057-058,7355,0.9999999994422148,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01825,ctc_PhC-C2DH-U373_02_f088_s9_to_f089_t9,calibration,True,False,False,0,,,PhC-C2DH-U373,2,320088,088-089,7451,0.99999999942104,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01826,ctc_DIC-C2DH-HeLa_02_f061_s23_to_f062_t23,calibration,True,False,False,0,,,DIC-C2DH-HeLa,2,20061,061-062,7454,0.9999999994204288,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01827,ctc_PhC-C2DH-U373_02_f004_s11_to_f005_t11,calibration,True,False,False,0,,,PhC-C2DH-U373,2,320004,004-005,7455,0.999999999420327,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01828,ctc_DIC-C2DH-HeLa_02_f052_s4_to_f053_t4,calibration,True,False,False,0,,,DIC-C2DH-HeLa,2,20052,052-053,7499,0.9999999994090704,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01829,ctc_DIC-C2DH-HeLa_02_f056_s45_to_f057_t45,calibration,True,False,False,0,,,DIC-C2DH-HeLa,2,20056,056-057,7520,0.9999999994031896,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01830,ctc_DIC-C2DH-HeLa_02_f066_s16_to_f067_t16,calibration,True,False,False,0,,,DIC-C2DH-HeLa,2,20066,066-067,7522,0.9999999994026424,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01831,ctc_DIC-C2DH-HeLa_02_f065_s9_to_f066_t9,calibration,True,False,False,0,,,DIC-C2DH-HeLa,2,20065,065-066,7534,0.9999999993988292,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01832,ctc_DIC-C2DH-HeLa_02_f060_s4_to_f061_t4,calibration,True,False,False,0,,,DIC-C2DH-HeLa,2,20060,060-061,7556,0.9999999993946564,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01833,ctc_DIC-C2DH-HeLa_02_f062_s9_to_f063_t9,calibration,True,False,False,0,,,DIC-C2DH-HeLa,2,20062,062-063,7601,0.9999999993832088,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01834,ctc_DIC-C2DH-HeLa_02_f039_s13_to_f040_t13,calibration,True,False,False,0,,,DIC-C2DH-HeLa,2,20039,039-040,7612,0.9999999993791028,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01835,ctc_PhC-C2DH-U373_02_f063_s9_to_f064_t9,calibration,True,False,False,0,,,PhC-C2DH-U373,2,320063,063-064,7617,0.9999999993779832,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01836,ctc_DIC-C2DH-HeLa_02_f039_s23_to_f040_t23,calibration,True,False,False,0,,,DIC-C2DH-HeLa,2,20039,039-040,7628,0.9999999993750008,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01837,ctc_DIC-C2DH-HeLa_02_f050_s5_to_f051_t5,calibration,True,False,False,0,,,DIC-C2DH-HeLa,2,20050,050-051,7676,0.9999999993621328,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01838,ctc_DIC-C2DH-HeLa_02_f057_s16_to_f058_t16,calibration,True,False,False,0,,,DIC-C2DH-HeLa,2,20057,057-058,7695,0.9999999993575516,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01839,ctc_DIC-C2DH-HeLa_02_f066_s44_to_f067_t44,calibration,True,False,False,0,,,DIC-C2DH-HeLa,2,20066,066-067,7706,0.9999999993549258,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01840,ctc_DIC-C2DH-HeLa_02_f064_s19_to_f065_t19,calibration,True,False,False,0,,,DIC-C2DH-HeLa,2,20064,064-065,7716,0.999999999351344,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01841,ctc_PhC-C2DH-U373_02_f094_s9_to_f095_t9,calibration,True,False,False,0,,,PhC-C2DH-U373,2,320094,094-095,7726,0.999999999349706,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01842,ctc_DIC-C2DH-HeLa_02_f079_s4_to_f080_t4,calibration,True,False,False,0,,,DIC-C2DH-HeLa,2,20079,079-080,7735,0.9999999993480242,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01843,ctc_DIC-C2DH-HeLa_02_f058_s2_to_f059_t2,calibration,True,False,False,0,,,DIC-C2DH-HeLa,2,20058,058-059,7744,0.9999999993460618,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01844,ctc_DIC-C2DH-HeLa_02_f061_s4_to_f062_t4,calibration,True,False,False,0,,,DIC-C2DH-HeLa,2,20061,061-062,7768,0.9999999993391736,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01845,ctc_DIC-C2DH-HeLa_02_f066_s45_to_f067_t45,calibration,True,False,False,0,,,DIC-C2DH-HeLa,2,20066,066-067,7777,0.9999999993381852,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01846,ctc_DIC-C2DH-HeLa_02_f071_s22_to_f072_t22,calibration,True,False,False,0,,,DIC-C2DH-HeLa,2,20071,071-072,7780,0.9999999993375616,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01847,ctc_PhC-C2DH-U373_02_f058_s14_to_f059_t14,calibration,True,False,False,0,,,PhC-C2DH-U373,2,320058,058-059,7795,0.999999999334188,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01848,ctc_PhC-C2DH-U373_02_f070_s9_to_f071_t9,calibration,True,False,False,0,,,PhC-C2DH-U373,2,320070,070-071,7829,0.9999999993243764,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01849,ctc_DIC-C2DH-HeLa_02_f074_s22_to_f075_t22,calibration,True,False,False,0,,,DIC-C2DH-HeLa,2,20074,074-075,7878,0.9999999993104398,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01850,ctc_DIC-C2DH-HeLa_02_f063_s45_to_f064_t45,calibration,True,False,False,0,,,DIC-C2DH-HeLa,2,20063,063-064,7893,0.9999999993058476,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01851,ctc_DIC-C2DH-HeLa_02_f062_s4_to_f063_t4,calibration,True,False,False,0,,,DIC-C2DH-HeLa,2,20062,062-063,7935,0.9999999992974432,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01852,ctc_DIC-C2DH-HeLa_02_f062_s26_to_f063_t26,calibration,True,False,False,0,,,DIC-C2DH-HeLa,2,20062,062-063,7938,0.9999999992960082,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01853,ctc_PhC-C2DH-U373_02_f048_s14_to_f049_t14,calibration,True,False,False,0,,,PhC-C2DH-U373,2,320048,048-049,7952,0.9999999992909724,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01854,ctc_DIC-C2DH-HeLa_02_f071_s25_to_f072_t25,calibration,True,False,False,0,,,DIC-C2DH-HeLa,2,20071,071-072,7960,0.9999999992881587,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01855,ctc_DIC-C2DH-HeLa_02_f059_s45_to_f060_t45,calibration,True,False,False,0,,,DIC-C2DH-HeLa,2,20059,059-060,7965,0.9999999992870896,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01856,ctc_DIC-C2DH-HeLa_02_f063_s9_to_f064_t9,calibration,True,False,False,0,,,DIC-C2DH-HeLa,2,20063,063-064,7975,0.9999999992839654,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01857,ctc_DIC-C2DH-HeLa_02_f063_s26_to_f064_t26,calibration,True,False,False,0,,,DIC-C2DH-HeLa,2,20063,063-064,7995,0.9999999992801858,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01858,ctc_DIC-C2DH-HeLa_02_f073_s16_to_f074_t16,calibration,True,False,False,0,,,DIC-C2DH-HeLa,2,20073,073-074,8016,0.9999999992742924,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01859,ctc_DIC-C2DH-HeLa_02_f067_s19_to_f068_t19,calibration,True,False,False,0,,,DIC-C2DH-HeLa,2,20067,067-068,8028,0.9999999992709108,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01860,ctc_DIC-C2DH-HeLa_02_f064_s44_to_f065_t44,calibration,True,False,False,0,,,DIC-C2DH-HeLa,2,20064,064-065,8030,0.999999999270686,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01861,ctc_PhC-C2DH-U373_02_f011_s11_to_f012_t11,calibration,True,False,False,0,,,PhC-C2DH-U373,2,320011,011-012,8048,0.999999999265657,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01862,ctc_DIC-C2DH-HeLa_02_f067_s8_to_f068_t8,calibration,True,False,False,0,,,DIC-C2DH-HeLa,2,20067,067-068,8063,0.9999999992600022,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01863,ctc_DIC-C2DH-HeLa_02_f074_s44_to_f075_t44,calibration,True,False,False,0,,,DIC-C2DH-HeLa,2,20074,074-075,8065,0.9999999992588596,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01864,ctc_DIC-C2DH-HeLa_02_f071_s44_to_f072_t44,calibration,True,False,False,0,,,DIC-C2DH-HeLa,2,20071,071-072,8085,0.9999999992525596,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01865,ctc_DIC-C2DH-HeLa_02_f061_s45_to_f062_t45,calibration,True,False,False,0,,,DIC-C2DH-HeLa,2,20061,061-062,8101,0.9999999992481192,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01866,ctc_PhC-C2DH-U373_02_f036_s3_to_f037_t3,calibration,True,False,False,0,,,PhC-C2DH-U373,2,320036,036-037,8103,0.999999999247236,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01867,ctc_DIC-C2DH-HeLa_02_f068_s44_to_f069_t44,calibration,True,False,False,0,,,DIC-C2DH-HeLa,2,20068,068-069,8143,0.9999999992317096,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01868,ctc_PhC-C2DH-U373_02_f097_s2_to_f098_t2,calibration,True,False,False,0,,,PhC-C2DH-U373,2,320097,097-098,8209,0.999999999207578,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01869,ctc_DIC-C2DH-HeLa_02_f071_s2_to_f072_t2,calibration,True,False,False,0,,,DIC-C2DH-HeLa,2,20071,071-072,8216,0.9999999992040634,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01870,ctc_DIC-C2DH-HeLa_02_f068_s16_to_f069_t16,calibration,True,False,False,0,,,DIC-C2DH-HeLa,2,20068,068-069,8246,0.9999999991950655,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01871,ctc_DIC-C2DH-HeLa_02_f070_s9_to_f071_t9,calibration,True,False,False,0,,,DIC-C2DH-HeLa,2,20070,070-071,8250,0.99999999919282,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01872,ctc_DIC-C2DH-HeLa_02_f067_s44_to_f068_t44,calibration,True,False,False,0,,,DIC-C2DH-HeLa,2,20067,067-068,8268,0.9999999991866624,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01873,ctc_DIC-C2DH-HeLa_02_f070_s16_to_f071_t16,calibration,True,False,False,0,,,DIC-C2DH-HeLa,2,20070,070-071,8272,0.9999999991854568,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01874,ctc_DIC-C2DH-HeLa_02_f074_s4_to_f075_t4,calibration,True,False,False,0,,,DIC-C2DH-HeLa,2,20074,074-075,8275,0.999999999184646,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01875,ctc_DIC-C2DH-HeLa_02_f067_s16_to_f068_t16,calibration,True,False,False,0,,,DIC-C2DH-HeLa,2,20067,067-068,8281,0.9999999991819746,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01876,ctc_PhC-C2DH-U373_02_f043_s3_to_f044_t3,calibration,True,False,False,0,,,PhC-C2DH-U373,2,320043,043-044,8332,0.999999999163104,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01877,ctc_DIC-C2DH-HeLa_02_f080_s44_to_f081_t44,calibration,True,False,False,0,,,DIC-C2DH-HeLa,2,20080,080-081,8356,0.999999999155318,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01878,ctc_DIC-C2DH-HeLa_02_f080_s45_to_f081_t45,calibration,True,False,False,0,,,DIC-C2DH-HeLa,2,20080,080-081,8360,0.9999999991540708,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01879,ctc_DIC-C2DH-HeLa_02_f073_s44_to_f074_t44,calibration,True,False,False,0,,,DIC-C2DH-HeLa,2,20073,073-074,8366,0.9999999991501424,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01880,ctc_DIC-C2DH-HeLa_02_f079_s44_to_f080_t44,calibration,True,False,False,0,,,DIC-C2DH-HeLa,2,20079,079-080,8385,0.999999999142511,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01881,ctc_PhC-C2DH-U373_02_f094_s4_to_f095_t4,calibration,True,False,False,0,,,PhC-C2DH-U373,2,320094,094-095,8387,0.9999999991400884,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01882,ctc_DIC-C2DH-HeLa_02_f065_s45_to_f066_t45,calibration,True,False,False,0,,,DIC-C2DH-HeLa,2,20065,065-066,8388,0.9999999991400346,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01883,ctc_DIC-C2DH-HeLa_02_f072_s24_to_f073_t24,calibration,True,False,False,0,,,DIC-C2DH-HeLa,2,20072,072-073,8430,0.9999999991247774,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01884,ctc_PhC-C2DH-U373_02_f071_s14_to_f072_t14,calibration,True,False,False,0,,,PhC-C2DH-U373,2,320071,071-072,8432,0.9999999991245416,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01885,ctc_DIC-C2DH-HeLa_02_f075_s22_to_f076_t22,calibration,True,False,False,0,,,DIC-C2DH-HeLa,2,20075,075-076,8458,0.9999999991131788,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01886,ctc_PhC-C2DH-U373_02_f055_s3_to_f056_t3,calibration,True,False,False,0,,,PhC-C2DH-U373,2,320055,055-056,8461,0.9999999991114754,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01887,ctc_DIC-C2DH-HeLa_02_f070_s4_to_f071_t4,calibration,True,False,False,0,,,DIC-C2DH-HeLa,2,20070,070-071,8468,0.99999999910664,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01888,ctc_DIC-C2DH-HeLa_02_f072_s8_to_f073_t8,calibration,True,False,False,0,,,DIC-C2DH-HeLa,2,20072,072-073,8490,0.9999999990916502,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01889,ctc_DIC-C2DH-HeLa_02_f075_s4_to_f076_t4,calibration,True,False,False,0,,,DIC-C2DH-HeLa,2,20075,075-076,8503,0.9999999990820316,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01890,ctc_PhC-C2DH-U373_02_f015_s3_to_f016_t3,calibration,True,False,False,0,,,PhC-C2DH-U373,2,320015,015-016,8510,0.999999999076135,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01891,ctc_DIC-C2DH-HeLa_02_f075_s25_to_f076_t25,calibration,True,False,False,0,,,DIC-C2DH-HeLa,2,20075,075-076,8512,0.9999999990760132,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01892,ctc_DIC-C2DH-HeLa_02_f080_s17_to_f081_t17,calibration,True,False,False,0,,,DIC-C2DH-HeLa,2,20080,080-081,8514,0.9999999990748984,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01893,ctc_PhC-C2DH-U373_02_f020_s14_to_f021_t14,calibration,True,False,False,0,,,PhC-C2DH-U373,2,320020,020-021,8526,0.9999999990680944,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01894,ctc_DIC-C2DH-HeLa_02_f058_s26_to_f059_t26,calibration,True,False,False,0,,,DIC-C2DH-HeLa,2,20058,058-059,8533,0.9999999990647388,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01895,ctc_DIC-C2DH-HeLa_02_f080_s4_to_f081_t4,calibration,True,False,False,0,,,DIC-C2DH-HeLa,2,20080,080-081,8544,0.9999999990599148,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01896,ctc_DIC-C2DH-HeLa_02_f043_s9_to_f044_t9,calibration,True,False,False,0,,,DIC-C2DH-HeLa,2,20043,043-044,8545,0.999999999058381,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01897,ctc_PhC-C2DH-U373_02_f081_s3_to_f082_t3,calibration,True,False,False,0,,,PhC-C2DH-U373,2,320081,081-082,8549,0.999999999056732,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01898,ctc_DIC-C2DH-HeLa_02_f072_s25_to_f073_t25,calibration,True,False,False,0,,,DIC-C2DH-HeLa,2,20072,072-073,8556,0.9999999990537144,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01899,ctc_PhC-C2DH-U373_02_f087_s3_to_f088_t3,calibration,True,False,False,0,,,PhC-C2DH-U373,2,320087,087-088,8561,0.999999999051892,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01900,ctc_DIC-C2DH-HeLa_02_f069_s44_to_f070_t44,calibration,True,False,False,0,,,DIC-C2DH-HeLa,2,20069,069-070,8568,0.9999999990509324,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01901,ctc_DIC-C2DH-HeLa_02_f069_s2_to_f070_t2,calibration,True,False,False,0,,,DIC-C2DH-HeLa,2,20069,069-070,8574,0.9999999990443929,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01902,ctc_DIC-C2DH-HeLa_02_f068_s45_to_f069_t45,calibration,True,False,False,0,,,DIC-C2DH-HeLa,2,20068,068-069,8583,0.9999999990417444,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01903,ctc_DIC-C2DH-HeLa_02_f078_s4_to_f079_t4,calibration,True,False,False,0,,,DIC-C2DH-HeLa,2,20078,078-079,8601,0.9999999990345112,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01904,ctc_DIC-C2DH-HeLa_02_f069_s8_to_f070_t8,calibration,True,False,False,0,,,DIC-C2DH-HeLa,2,20069,069-070,8616,0.999999999024168,same_cell_link,yes,high,1.0,1.0
