K,policy,chemical_system,n_candidates,fraction_of_policy,n_t1_false,n_stable_to_unstable,evidence_scope
500,raw_topK,Cl-Np-Si,1,0.0008396305625524769,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,Cl-Np-Te,1,0.0008396305625524769,1,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,Cl-P,1,0.0008396305625524769,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,Cl-P-Yb,1,0.0008396305625524769,1,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,Cl-Pb,1,0.0008396305625524769,1,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,Cl-Pr-Rb,1,0.0008396305625524769,1,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,Cl-Pt,1,0.0008396305625524769,1,1,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,Cl-Pu,1,0.0008396305625524769,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,Cl-Rb-Rh,1,0.0008396305625524769,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,Cl-Rb-Ru,1,0.0008396305625524769,1,1,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,Cl-Rb-Y,1,0.0008396305625524769,1,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,Cl-Rh,1,0.0008396305625524769,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,Cl-Ru,1,0.0008396305625524769,1,1,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,Cl-Sb,1,0.0008396305625524769,1,1,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,Cl-Ti,1,0.0008396305625524769,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,Cl-U,1,0.0008396305625524769,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,Cl-Zn,1,0.0008396305625524769,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,Co-Cs-F,1,0.0008396305625524769,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,Co-Cu-F,1,0.0008396305625524769,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,Co-F,1,0.0008396305625524769,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,Co-F-K,1,0.0008396305625524769,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,Co-F-Na,1,0.0008396305625524769,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,Co-F-Pa,1,0.0008396305625524769,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,Co-Pm-Te,1,0.0008396305625524769,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,Cr-F-Np,1,0.0008396305625524769,1,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,Cr-Pm-Te,1,0.0008396305625524769,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,Cs-Dy-F,1,0.0008396305625524769,1,1,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,Cs-Eu-F,1,0.0008396305625524769,1,1,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,Cs-F-Fe,1,0.0008396305625524769,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,Cs-F-Hg,1,0.0008396305625524769,1,1,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,Cs-F-Ho,1,0.0008396305625524769,1,1,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,Cs-F-Lu,1,0.0008396305625524769,1,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,Cs-F-Nd,1,0.0008396305625524769,1,1,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,Cs-F-Ni,1,0.0008396305625524769,1,1,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,Cs-F-Os,1,0.0008396305625524769,1,1,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,Cs-F-Pb,1,0.0008396305625524769,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,Cs-F-Ta,1,0.0008396305625524769,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,Cs-F-Zr,1,0.0008396305625524769,1,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,Cs-Mn-Pa-Se,1,0.0008396305625524769,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,Cs-Np-Te-Zn,1,0.0008396305625524769,1,1,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,Cs-Pa-Se-Zn,1,0.0008396305625524769,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,Cs-Pa-Te,1,0.0008396305625524769,1,1,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,Cs-Pm-Te,1,0.0008396305625524769,1,1,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,Cu-Dy-F,1,0.0008396305625524769,1,1,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,Cu-Er-F,1,0.0008396305625524769,1,1,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,Cu-F-Hg,1,0.0008396305625524769,1,1,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,Cu-F-Ho,1,0.0008396305625524769,1,1,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,Cu-F-Lu,1,0.0008396305625524769,1,1,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,Cu-F-Ni,1,0.0008396305625524769,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,Cu-F-Pa,1,0.0008396305625524769,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,Cu-F-Rb,1,0.0008396305625524769,1,1,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,Cu-F-Sc,1,0.0008396305625524769,1,1,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,Cu-F-Tb,1,0.0008396305625524769,1,1,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,Cu-F-Tm,1,0.0008396305625524769,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,Cu-F-Y,1,0.0008396305625524769,1,1,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,Cu-Gd-I,1,0.0008396305625524769,1,1,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,Cu-K-Pa-Se,1,0.0008396305625524769,1,1,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,Cu-Pa-Se-Tl,1,0.0008396305625524769,1,1,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,Cu-Pm-Te,1,0.0008396305625524769,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,Dy-F,1,0.0008396305625524769,1,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,Dy-F-Li,1,0.0008396305625524769,1,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,Dy-F-Li-Sr,1,0.0008396305625524769,1,1,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,Dy-F-Mg,1,0.0008396305625524769,1,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,Dy-F-Na-Sr,1,0.0008396305625524769,1,1,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,Dy-F-Pa,1,0.0008396305625524769,1,1,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,Dy-F-Zn,1,0.0008396305625524769,1,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,Dy-I,1,0.0008396305625524769,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,Dy-La-O,1,0.0008396305625524769,1,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,Dy-Se,1,0.0008396305625524769,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,Er-F-Li,1,0.0008396305625524769,1,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,Er-F-Li-Sr,1,0.0008396305625524769,1,1,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,Er-F-Mg,1,0.0008396305625524769,1,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,Er-F-Na-Sr,1,0.0008396305625524769,1,1,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,Er-F-Pa,1,0.0008396305625524769,1,1,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,Er-F-Rb,1,0.0008396305625524769,1,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,Er-I,1,0.0008396305625524769,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,Er-La-O,1,0.0008396305625524769,1,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,Er-Se,1,0.0008396305625524769,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,Eu-F-Li,1,0.0008396305625524769,1,1,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,Eu-F-Mg,1,0.0008396305625524769,1,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,Eu-F-Na-Sr,1,0.0008396305625524769,1,1,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,Eu-F-Sr,1,0.0008396305625524769,1,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,Eu-F-Tm,1,0.0008396305625524769,1,1,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,Eu-F-Yb,1,0.0008396305625524769,1,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,Eu-F-Zn,1,0.0008396305625524769,1,1,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,F-Ga-Mg,1,0.0008396305625524769,1,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,F-Ga-Np,1,0.0008396305625524769,1,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,F-Ga-Sr,1,0.0008396305625524769,1,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,F-Ga-Zn,1,0.0008396305625524769,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,F-Gd-I,1,0.0008396305625524769,1,1,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,F-Gd-Li,1,0.0008396305625524769,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,F-Gd-Li-Sr,1,0.0008396305625524769,1,1,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,F-Gd-Mg,1,0.0008396305625524769,1,1,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,F-Gd-Na,1,0.0008396305625524769,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,F-Gd-Na-Sr,1,0.0008396305625524769,1,1,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,F-Gd-Ni,1,0.0008396305625524769,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,F-Gd-Rb,1,0.0008396305625524769,1,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,F-Gd-Sr,1,0.0008396305625524769,1,1,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,F-Gd-Zn,1,0.0008396305625524769,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,F-Ge-Pa,1,0.0008396305625524769,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,F-Hf-Li,1,0.0008396305625524769,1,1,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,F-Hf-Na,1,0.0008396305625524769,1,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,F-Hg-Ni,1,0.0008396305625524769,1,1,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,F-Hg-Pa,1,0.0008396305625524769,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,F-Hg-Rb,1,0.0008396305625524769,1,1,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,F-Hg-Tm,1,0.0008396305625524769,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,F-Hg-Zn,1,0.0008396305625524769,1,1,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,F-Ho-K,1,0.0008396305625524769,1,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,F-Ho-Li,1,0.0008396305625524769,1,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,F-Ho-Li-Sr,1,0.0008396305625524769,1,1,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,F-Ho-Mg,1,0.0008396305625524769,1,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,F-Ho-Na-Sr,1,0.0008396305625524769,1,1,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,F-Ho-Pa,1,0.0008396305625524769,1,1,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,F-Ho-Rb,1,0.0008396305625524769,1,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,F-Ho-Zn,1,0.0008396305625524769,1,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,F-In,1,0.0008396305625524769,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,F-In-Mg,1,0.0008396305625524769,1,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,F-In-Ni,1,0.0008396305625524769,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,F-In-Pa,1,0.0008396305625524769,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,F-In-Tm,1,0.0008396305625524769,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,F-Ir-Na,1,0.0008396305625524769,1,1,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,F-K-Lu,1,0.0008396305625524769,1,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,F-K-Mn,1,0.0008396305625524769,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,F-K-Nd,1,0.0008396305625524769,1,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,F-K-Sm,1,0.0008396305625524769,1,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,F-K-Ti,1,0.0008396305625524769,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,F-K-Y,1,0.0008396305625524769,1,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,F-La-Li,1,0.0008396305625524769,1,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,F-La-Mg,1,0.0008396305625524769,1,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,F-La-Ni,1,0.0008396305625524769,1,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,F-La-Pa,1,0.0008396305625524769,1,1,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,F-La-Sr,1,0.0008396305625524769,1,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,F-Li-Lu,1,0.0008396305625524769,1,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,F-Li-Nd,1,0.0008396305625524769,1,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,F-Li-Nd-Sr,1,0.0008396305625524769,1,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,F-Li-Pa-Sr,1,0.0008396305625524769,1,1,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,F-Li-Pa-Yb,1,0.0008396305625524769,1,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,F-Li-Pr,1,0.0008396305625524769,1,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,F-Li-Pr-Sr,1,0.0008396305625524769,1,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,F-Li-Sc,1,0.0008396305625524769,1,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,F-Li-Sc-Sr,1,0.0008396305625524769,1,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,F-Li-Sm,1,0.0008396305625524769,1,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,F-Li-Sm-Sr,1,0.0008396305625524769,1,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,F-Li-Sr-Tb,1,0.0008396305625524769,1,1,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,F-Li-Sr-Tm,1,0.0008396305625524769,1,1,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,F-Li-Sr-Y,1,0.0008396305625524769,1,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,F-Li-Sr-Yb,1,0.0008396305625524769,1,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
