material_id,formula,e_form_per_atom_mp2020_corrected,e_above_hull_mp2020_corrected_ppd_mp,wyckoff_spglib,unique_prototype,chemical_system,K300_PARC_release_seed_count,K300_raw_topK_requested_budget_seed_count,K300_raw_topR_matched_release_size_seed_count,K500_PARC_release_seed_count,K500_raw_topK_requested_budget_seed_count,K500_raw_topR_matched_release_size_seed_count,stable_exact_t0
wbm-2-15858,F6 Ho1 Mg1,-3.617784,0.050865,A6BC_cF32_225_e_a_b:F-Ho-Mg,True,F-Ho-Mg,0.0,9.0,0.0,0.0,9.0,0.0,False
wbm-2-15864,F6 Lu1 Mg1,-3.643732,0.018977,A6BC_cF32_225_e_a_b:F-Lu-Mg,True,F-Lu-Mg,1.0,11.0,1.0,0.0,11.0,0.0,False
wbm-2-15877,F6 Mg1 Sr1,-2.923379,0.099842,A6BC_cF32_225_e_a_b:F-Mg-Sr,True,F-Mg-Sr,0.0,1.0,0.0,0.0,8.0,0.0,False
wbm-2-15970,F6 Mn1 Na1,-2.344706,-0.111068,A6BC_cF32_225_e_a_b:F-Mn-Na,True,F-Mn-Na,0.0,0.0,0.0,0.0,7.0,0.0,True
wbm-2-16012,Cu1 F6 Ni1,-1.698033,-0.102085,AB6C_hR24_148_a_f_b:Cu-F-Ni,True,Cu-F-Ni,0.0,5.0,0.0,0.0,9.0,0.0,True
wbm-2-16019,F6 Hg1 Ni1,-1.611387,-0.055221,A6BC_hR24_148_f_a_b:F-Hg-Ni,True,F-Hg-Ni,0.0,0.0,0.0,0.0,8.0,0.0,True
wbm-2-16031,F6 Ni1 Rb1,-1.805527,0.018343,A6BC_hR24_166_h_a_b:F-Ni-Rb,True,F-Ni-Rb,0.0,0.0,0.0,0.0,5.0,0.0,False
wbm-2-16086,Eu1 F6 Rb2,-3.086668,-0.004183,AB6C2_hP9_164_a_i_d:Eu-F-Rb,True,Eu-F-Rb,0.0,0.0,0.0,0.0,9.0,0.0,True
wbm-2-16091,F6 Nd1 Rb2,-3.22786,0.132787,A6BC2_hP9_164_i_a_d:F-Nd-Rb,True,F-Nd-Rb,0.0,0.0,0.0,0.0,3.0,0.0,False
wbm-2-16097,F6 Pr1 Rb2,-3.215101,0.141513,A6BC2_hP9_164_i_a_d:F-Pr-Rb,True,F-Pr-Rb,0.0,0.0,0.0,0.0,1.0,0.0,False
wbm-2-16099,F6 Rb2 Sm1,-3.250535,0.108552,A6B2C_hP9_164_i_d_a:F-Rb-Sm,True,F-Rb-Sm,0.0,0.0,0.0,0.0,7.0,0.0,False
wbm-2-16205,Ag1 F6 Rb1,-1.645024,-0.078924,AB6C_hR24_166_a_h_b:Ag-F-Rb,True,Ag-F-Rb,0.0,0.0,0.0,0.0,6.0,0.0,True
wbm-2-16218,F6 Pd1 Rb1,-1.929864,-0.097535,A6BC_hR24_166_h_a_b:F-Pd-Rb,True,F-Pd-Rb,0.0,0.0,0.0,0.0,6.0,0.0,True
wbm-2-16249,Cd1 F6 Sc1,-3.01515,0.064313,AB6C_cF32_225_a_e_b:Cd-F-Sc,True,Cd-F-Sc,1.0,11.0,1.0,0.0,11.0,0.0,False
wbm-2-16258,F6 Hg1 Sc1,-2.772297,0.01697,A6BC_hR24_148_f_a_b:F-Hg-Sc,True,F-Hg-Sc,0.0,0.0,0.0,0.0,3.0,0.0,False
wbm-2-16384,F6 Tl2 Tm1,-3.033874,-0.079224,A6B2C_hP9_162_k_c_b:F-Tl-Tm,True,F-Tl-Tm,0.0,0.0,0.0,0.0,10.0,0.0,True
wbm-2-16410,Ba1 F6 Y1,-3.707864,0.092619,AB6C_hR24_166_a_h_b:Ba-F-Y,True,Ba-F-Y,0.0,9.0,0.0,0.0,12.0,0.0,False
wbm-2-16416,Cd1 F6 Y1,-3.074014,0.070221,AB6C_hR24_148_a_f_b:Cd-F-Y,True,Cd-F-Y,0.0,0.0,0.0,0.0,7.0,0.0,False
wbm-2-16430,Dy1 F6 Zn1,-3.171746,0.038358,AB6C_cF32_225_a_e_b:Dy-F-Zn,True,Dy-F-Zn,0.0,9.0,0.0,0.0,9.0,0.0,False
wbm-2-16431,Er1 F6 Zn1,-3.178545,0.033398,AB6C_cF32_225_a_e_b:Er-F-Zn,True,Er-F-Zn,0.0,12.0,0.0,0.0,12.0,0.0,False
wbm-2-16432,Eu1 F6 Zn1,-2.913061,-0.030755,AB6C_cF32_225_a_e_b:Eu-F-Zn,True,Eu-F-Zn,0.0,6.0,0.0,0.0,10.0,0.0,True
wbm-2-16434,F6 Ho1 Zn1,-3.175083,0.03367,A6BC_cF32_225_e_a_b:F-Ho-Zn,True,F-Ho-Zn,0.0,9.0,0.0,0.0,9.0,0.0,False
wbm-2-16437,F6 Lu1 Zn1,-3.192547,0.010266,A6BC_cF32_225_e_a_b:F-Lu-Zn,True,F-Lu-Zn,0.0,11.0,0.0,0.0,11.0,0.0,False
wbm-2-16445,F6 Sr1 Zn1,-2.516303,0.047457,A6BC_cF32_225_e_a_b:F-Sr-Zn,True,F-Sr-Zn,7.0,8.0,7.0,1.0,8.0,1.0,False
wbm-2-16450,F6 Yb1 Zn1,-2.620625,0.063435,A6BC_cF32_225_e_a_b:F-Yb-Zn,True,F-Yb-Zn,0.0,0.0,0.0,0.0,3.0,0.0,False
wbm-2-16487,Cs1 F7 Tm2,-4.244099,-0.3774,AB7C2_oC20_65_c_ahp_g:Cs-F-Tm,True,Cs-F-Tm,0.0,11.0,0.0,0.0,11.0,0.0,True
wbm-2-16493,Dy1 F7 K3,-3.297019,0.026711,AB7C3_mC22_8_a_3a2b_ab:Dy-F-K,True,Dy-F-K,0.0,0.0,0.0,0.0,7.0,0.0,False
wbm-2-16494,Eu1 F7 K3,-3.09073,-0.002521,AB7C3_mC22_8_a_3a2b_ab:Eu-F-K,True,Eu-F-K,0.0,0.0,0.0,0.0,4.0,0.0,True
wbm-2-16495,F7 Ho1 K3,-3.304214,0.022204,A7BC3_mC22_8_3a2b_a_ab:F-Ho-K,True,F-Ho-K,0.0,0.0,0.0,0.0,9.0,0.0,False
wbm-2-16496,F7 K3 La1,-3.281556,0.029177,A7B3C_mC22_8_3a2b_ab_a:F-K-La,True,F-K-La,0.0,0.0,0.0,0.0,2.0,0.0,False
wbm-2-16499,F7 K3 Nd1,-3.258584,0.028396,A7B3C_mC22_8_3a2b_ab_a:F-K-Nd,True,F-K-Nd,0.0,0.0,0.0,0.0,7.0,0.0,False
wbm-2-16504,F7 K3 Sm1,-3.272393,0.02858,A7B3C_mC22_8_3a2b_ab_a:F-K-Sm,True,F-K-Sm,0.0,0.0,0.0,0.0,3.0,0.0,False
wbm-2-16509,F7 K3 Tm1,-3.319624,0.017026,A7B3C_mC22_8_3a2b_ab_a:F-K-Tm,True,F-K-Tm,0.0,0.0,0.0,0.0,7.0,0.0,False
wbm-2-16512,F7 K3 Y1,-3.283639,0.026976,A7B3C_mC22_8_3a2b_ab_a:F-K-Y,True,F-K-Y,0.0,0.0,0.0,0.0,4.0,0.0,False
wbm-2-16529,F7 Hf2 Rb1,-3.494748,0.264286,A7B2C_oC20_65_ahp_g_c:F-Hf-Rb,True,F-Hf-Rb,0.0,0.0,0.0,0.0,5.0,0.0,False
wbm-2-16542,F7 Rb1 Tm2,-4.24569,-0.308152,A7BC2_oC20_65_ahp_c_g:F-Rb-Tm,True,F-Rb-Tm,0.0,0.0,0.0,0.0,9.0,0.0,True
wbm-2-16546,F7 Rb1 Zr2,-3.545327,0.118045,A7BC2_oC20_65_ahp_c_g:F-Rb-Zr,True,F-Rb-Zr,0.0,0.0,0.0,0.0,6.0,0.0,False
wbm-2-16572,Cu2 F8 Sr1,-2.380484,-0.220924,A2B8C_oI22_23_f_2k_a:Cu-F-Sr,True,Cu-F-Sr,0.0,4.0,0.0,0.0,9.0,0.0,True
wbm-2-16578,Cu2 F8 Yb1,-2.448663,-0.217659,A2B8C_tI22_97_d_k_a:Cu-F-Yb,True,Cu-F-Yb,0.0,0.0,0.0,0.0,5.0,0.0,True
wbm-2-16602,Ba1 F8 Sr2,-3.450202,-0.002004,AB8C2_mC22_8_a_2a3b_b:Ba-F-Sr,True,Ba-F-Sr,0.0,0.0,0.0,0.0,2.0,0.0,True
wbm-2-17454,Br10 Fe2,-0.698296,-0.147232,A5B_aP12_2_5i_i:Br-Fe,True,Br-Fe,0.0,3.0,0.0,0.0,9.0,0.0,True
wbm-2-18899,Br2 Er2 Ga2,-1.399984,-0.520349,ABC_hP6_164_d_c_d:Br-Er-Ga,True,Br-Er-Ga,0.0,11.0,0.0,0.0,11.0,0.0,True
wbm-2-19029,Ga1 Gd3 I3,-1.141705,-0.547434,AB3C3_cP7_221_a_d_c:Ga-Gd-I,True,Ga-Gd-I,3.0,9.0,3.0,0.0,9.0,0.0,True
wbm-2-20289,Br2 Er2 Ge1,-1.690802,-0.912718,A2B2C_hP5_164_d_d_a:Br-Er-Ge,True,Br-Er-Ge,11.0,11.0,11.0,11.0,11.0,11.0,True
wbm-2-20290,Br2 Er2 Ge1,-1.690814,-0.912731,A2B2C_hR15_166_c_c_a:Br-Er-Ge,True,Br-Er-Ge,11.0,11.0,11.0,11.0,11.0,11.0,True
wbm-2-20452,Gd2 Ge1 I2,-1.408533,-0.863557,A2BC2_hP5_164_d_a_d:Gd-Ge-I,True,Gd-Ge-I,9.0,11.0,9.0,5.0,11.0,5.0,True
wbm-2-20461,Gd2 Ge2 I2,-1.163912,-0.426376,ABC_hP6_164_c_d_d:Gd-Ge-I,True,Gd-Ge-I,0.0,0.0,0.0,0.0,4.0,0.0,True
wbm-2-20684,Ge1 Pm2 Pt1,-0.842697,-0.511875,AB2C_cF16_225_a_c_b:Ge-Pm-Pt,True,Ge-Pm-Pt,0.0,0.0,0.0,0.0,3.0,0.0,True
wbm-2-21738,Br4 Er4 H2,-1.483404,-1.241707,A2B2C_mC20_12_2i_2i_i:Br-Er-H,True,Br-Er-H,11.0,11.0,11.0,11.0,11.0,11.0,True
wbm-2-21759,Br2 Er2 H2,-1.223978,-0.821166,ABC_tP6_129_c_c_a:Br-Er-H,True,Br-Er-H,11.0,11.0,11.0,11.0,11.0,11.0,True
wbm-2-21760,Br2 Er2 H2,-1.441449,-1.038636,ABC_hR18_166_c_c_c:Br-Er-H,True,Br-Er-H,11.0,11.0,11.0,11.0,11.0,11.0,True
wbm-2-21875,Gd2 H2 I4,-1.469801,-1.143224,ABC2_hP8_194_b_c_f:Gd-H-I,True,Gd-H-I,11.0,11.0,11.0,11.0,11.0,11.0,True
wbm-2-21892,Gd2 H2 I2,-1.041655,-0.606208,ABC_tP6_129_c_a_c:Gd-H-I,True,Gd-H-I,8.0,11.0,8.0,1.0,11.0,1.0,True
wbm-2-22243,I2 Np1,-0.967417,0.144961,A2B_tI6_139_e_a:I-Np,True,I-Np,0.0,0.0,0.0,0.0,3.0,0.0,False
wbm-2-22267,Gd2 I6,-1.726703,-1.658392,AB3_mP8_11_e_3e:Gd-I,True,Gd-I,6.0,6.0,6.0,6.0,6.0,6.0,True
wbm-2-22291,Ce2 I8,-1.451218,-0.074523,AB4_tI20_88_a_f:Ce-I,True,Ce-I,0.0,1.0,0.0,0.0,7.0,0.0,True
wbm-2-22312,Gd2 I2,-1.053852,-0.917197,AB_hP4_194_a_c:Gd-I,True,Gd-I,6.0,6.0,6.0,6.0,6.0,6.0,True
wbm-2-22946,Br6 K2 Mn1,-1.544029,-0.188946,A6B2C_cF36_225_e_c_a:Br-K-Mn,True,Br-K-Mn,0.0,0.0,0.0,0.0,3.0,0.0,True
wbm-2-23142,Br6 Er2 K2,-1.945143,-1.069375,A3BC_oC20_63_cf_a_c:Br-Er-K,True,Br-Er-K,11.0,11.0,11.0,11.0,11.0,11.0,True
wbm-2-23386,Ac1 K1 Pt2,-0.495074,-0.495064,ABC2_cF16_225_a_b_c:Ac-K-Pt,True,Ac-K-Pt,0.0,0.0,0.0,0.0,3.0,0.0,True
wbm-2-23642,Ca1 F6 Li2,-2.752938,0.062233,AB6C2_hP9_162_a_k_d:Ca-F-Li,True,Ca-F-Li,0.0,8.0,0.0,0.0,8.0,0.0,False
wbm-2-23643,Dy1 F6 Li2,-3.34944,0.043406,AB6C2_hP9_162_a_k_d:Dy-F-Li,True,Dy-F-Li,0.0,5.0,0.0,0.0,9.0,0.0,False
wbm-2-23644,Er1 F6 Li2,-3.358641,0.03584,AB6C2_hP9_162_a_k_d:Er-F-Li,True,Er-F-Li,0.0,9.0,0.0,0.0,12.0,0.0,False
wbm-2-23645,Eu1 F6 Li2,-3.119475,-0.018005,AB6C2_hP9_162_a_k_d:Eu-F-Li,True,Eu-F-Li,0.0,6.0,0.0,0.0,10.0,0.0,True
wbm-2-23646,F6 Gd1 Li2,-3.330419,-0.095428,A6BC2_hP9_162_k_a_d:F-Gd-Li,True,F-Gd-Li,1.0,11.0,1.0,0.0,11.0,0.0,True
wbm-2-23647,F6 Ho1 Li2,-3.353952,0.037692,A6BC2_hP9_162_k_a_d:F-Ho-Li,True,F-Ho-Li,0.0,6.0,0.0,0.0,9.0,0.0,False
wbm-2-23648,F6 La1 Li2,-3.344683,0.058925,A6BC2_hP9_162_k_a_d:F-La-Li,True,F-La-Li,0.0,0.0,0.0,0.0,7.0,0.0,False
wbm-2-23649,F6 Li2 Lu1,-3.374169,0.048518,A6B2C_hP9_162_k_c_b:F-Li-Lu,True,F-Li-Lu,0.0,4.0,0.0,0.0,10.0,0.0,False
wbm-2-23650,F6 Li2 Nd1,-3.304553,0.095892,A6B2C_hP9_162_k_c_b:F-Li-Nd,True,F-Li-Nd,0.0,0.0,0.0,0.0,8.0,0.0,False
wbm-2-23652,F6 Li2 Pr1,-3.29648,0.071457,A6B2C_hP9_162_k_c_b:F-Li-Pr,True,F-Li-Pr,0.0,0.0,0.0,0.0,1.0,0.0,False
wbm-2-23654,F6 Li2 Sm1,-3.319687,0.063509,A6B2C_hP9_162_k_c_b:F-Li-Sm,True,F-Li-Sm,0.0,1.0,0.0,0.0,10.0,0.0,False
wbm-2-23655,F6 Li2 Sr1,-2.765908,0.052021,A6B2C_hP9_162_k_c_b:F-Li-Sr,True,F-Li-Sr,0.0,10.0,0.0,0.0,10.0,0.0,False
wbm-2-23662,Ca1 Eu1 F8 Li2,-3.398413,-0.016244,ABC8D2_tI24_82_a_c_2g_bd:Ca-Eu-F-Li,True,Ca-Eu-F-Li,0.0,0.0,0.0,0.0,5.0,0.0,True
wbm-2-23675,Ca1 F8 Li2 Sr1,-3.140596,0.028918,AB8C2D_aP12_1_a_8a_2a_a:Ca-F-Li-Sr,True,Ca-F-Li-Sr,0.0,8.0,0.0,0.0,8.0,0.0,False
wbm-2-24152,Ag2 Cl8 Li2,-1.15529,-0.131546,AB4C_mP12_14_a_2e_d:Ag-Cl-Li,True,Ag-Cl-Li,0.0,0.0,0.0,0.0,13.0,0.0,True
wbm-2-24153,Cl8 Cu2 Li2,-1.231928,-0.061186,A4BC_mP12_14_2e_a_d:Cl-Cu-Li,True,Cl-Cu-Li,0.0,0.0,0.0,0.0,1.0,0.0,True
wbm-2-24154,Cl8 Li2 Ni2,-1.310477,-0.079813,A4BC_mP12_14_2e_a_d:Cl-Li-Ni,True,Cl-Li-Ni,0.0,0.0,0.0,0.0,2.0,0.0,True
wbm-2-24155,Cl8 Li2 Pd2,-1.263497,-0.106065,A4BC_mP12_14_2e_a_d:Cl-Li-Pd,True,Cl-Li-Pd,0.0,0.0,0.0,0.0,2.0,0.0,True
wbm-2-24276,F8 Li2 Mg2,-2.919763,0.050245,A4BC_aP12_2_4i_i_i:F-Li-Mg,True,F-Li-Mg,0.0,7.0,0.0,0.0,10.0,0.0,False
wbm-2-24289,F8 Li2 Zn2,-2.402016,-0.045204,A4BC_mP12_14_2e_a_d:F-Li-Zn,True,F-Li-Zn,0.0,10.0,0.0,0.0,10.0,0.0,True
wbm-2-24303,F6 Hf1 Li1,-3.377359,-0.006418,A6BC_cF32_225_e_a_b:F-Hf-Li,True,F-Hf-Li,0.0,9.0,0.0,0.0,9.0,0.0,True
wbm-2-24324,F6 Li1 Zr1,-3.273866,0.051607,A6BC_cF32_225_e_a_b:F-Li-Zr,True,F-Li-Zr,0.0,5.0,0.0,0.0,10.0,0.0,False
wbm-2-24415,Gd2 I6 Li2,-1.474124,-0.840412,AB3C_hP10_188_a_k_c:Gd-I-Li,True,Gd-I-Li,11.0,11.0,11.0,9.0,11.0,9.0,True
wbm-2-25692,Br8 Mg2,-1.320657,-0.168809,A4B_oC20_66_2l_a:Br-Mg,True,Br-Mg,4.0,10.0,4.0,1.0,10.0,1.0,True
wbm-2-25758,Cl6 Mg2,-1.605546,0.093615,A3B_mC16_12_ij_g:Cl-Mg,True,Cl-Mg,1.0,9.0,1.0,0.0,9.0,0.0,False
wbm-2-25760,Cl8 Mg2,-1.385291,-0.025955,A4B_mP10_13_2g_e:Cl-Mg,True,Cl-Mg,0.0,7.0,0.0,0.0,9.0,0.0,True
wbm-2-25761,Cl6 Cs2 Mg1,-1.799384,-0.008113,A6B2C_mC18_12_ij_i_a:Cl-Cs-Mg,True,Cl-Cs-Mg,1.0,10.0,1.0,0.0,10.0,0.0,True
wbm-2-25763,Cl6 Cs2 K1 Mg1,-2.041887,0.021904,A6B2CD_cF40_225_e_c_a_b:Cl-Cs-K-Mg,True,Cl-Cs-K-Mg,0.0,0.0,0.0,0.0,4.0,0.0,False
wbm-2-27623,Br6 Mn2,-1.025414,-0.106655,A3B_hP8_176_h_c:Br-Mn,True,Br-Mn,0.0,0.0,0.0,0.0,2.0,0.0,True
wbm-2-27624,Br6 Mn2,-1.108369,-0.18961,A3B_hP8_193_g_b:Br-Mn,True,Br-Mn,0.0,2.0,0.0,0.0,10.0,0.0,True
wbm-2-27626,Br8 Mn2,-1.036306,-0.301293,A4B_mP10_13_2g_e:Br-Mn,True,Br-Mn,0.0,9.0,0.0,0.0,10.0,0.0,True
wbm-2-27627,Br10 Mn2,-0.940457,-0.327941,A5B_aP12_2_5i_i:Br-Mn,True,Br-Mn,0.0,10.0,0.0,0.0,10.0,0.0,True
wbm-2-27629,Br6 Mn1 Rb2,-1.571585,-0.212923,A6BC2_cF36_225_e_a_c:Br-Mn-Rb,True,Br-Mn-Rb,0.0,0.0,0.0,0.0,5.0,0.0,True
wbm-2-28223,Mn2 Se10,-0.456381,-0.149558,AB5_oC24_63_c_c2f:Mn-Se,True,Mn-Se,0.0,0.0,0.0,0.0,1.0,0.0,True
wbm-2-28392,I6 Mo1,-0.42478,-0.134723,A6B_hR21_148_f_a:I-Mo,True,I-Mo,0.0,0.0,0.0,0.0,1.0,0.0,True
wbm-2-29348,Br2 Er2 N1,-1.848744,-1.065943,A2B2C_hP5_164_d_d_a:Br-Er-N,True,Br-Er-N,11.0,11.0,11.0,11.0,11.0,11.0,True
wbm-2-29369,Br6 Er4 N2,-2.222322,-1.569984,A3B2C_mC24_12_3i_2i_i:Br-Er-N,True,Br-Er-N,11.0,11.0,11.0,11.0,11.0,11.0,True
wbm-2-29383,Br1 Er2 N1,-1.500409,-0.521915,AB2C_hR12_166_a_c_b:Br-Er-N,True,Br-Er-N,11.0,11.0,11.0,6.0,11.0,6.0,True
wbm-2-29687,Gd4 I2 N2,-1.242195,-0.294427,A2BC_hP8_194_f_c_a:Gd-I-N,True,Gd-I-N,0.0,0.0,0.0,0.0,3.0,0.0,True
wbm-2-37232,Gd2 I2 O2,-3.080986,-0.491374,ABC_tP6_129_c_c_a:Gd-I-O,True,Gd-I-O,0.0,0.0,0.0,0.0,11.0,0.0,True
wbm-2-38222,Cl11 P1,-0.764198,-0.221317,A11B_aP12_2_b5i_e:Cl-P,True,Cl-P,0.0,2.0,0.0,0.0,10.0,0.0,True
wbm-2-38271,Cl1 P1 Yb2,-1.868614,-0.404655,ABC2_hR12_166_a_b_c:Cl-P-Yb,True,Cl-P-Yb,0.0,0.0,0.0,0.0,2.0,0.0,True
wbm-2-38570,Gd2 I2 P1,-1.720358,-1.026631,A2B2C_hP5_164_d_d_a:Gd-I-P,True,Gd-I-P,11.0,11.0,11.0,11.0,11.0,11.0,True
wbm-2-38579,Gd2 I1 P1,-1.265719,-0.398551,A2BC_hR12_166_c_a_b:Gd-I-P,True,Gd-I-P,0.0,11.0,0.0,0.0,11.0,0.0,True
wbm-2-39784,Ac1 Pd1,-0.707436,-0.707457,AB_cP2_221_a_b:Ac-Pd,True,Ac-Pd,0.0,6.0,0.0,0.0,12.0,0.0,True
wbm-2-40213,Ir2 Pm2,-0.610114,-0.610076,AB_cP2_221_a_b:Ir-Pm,True,Ir-Pm,0.0,13.0,0.0,0.0,13.0,0.0,True
wbm-2-40214,Bi1 Pm1 Pt2,-0.704286,-0.551126,ABC2_cF16_225_a_b_c:Bi-Pm-Pt,True,Bi-Pm-Pt,0.0,0.0,0.0,0.0,8.0,0.0,True
wbm-2-40216,Pm1 Pt2 Tl1,-0.632626,-0.504373,AB2C_cF16_225_a_c_b:Pm-Pt-Tl,True,Pm-Pt-Tl,0.0,0.0,0.0,0.0,5.0,0.0,True
wbm-2-40217,Pm2 Pt6,-0.828848,-0.828812,AB3_hP8_194_c_h:Pm-Pt,True,Pm-Pt,4.0,10.0,4.0,1.0,10.0,1.0,True
wbm-2-40300,Ac1 Pt5,-0.747841,-0.747818,AB5_hP6_191_a_cg:Ac-Pt,True,Ac-Pt,0.0,10.0,0.0,0.0,12.0,0.0,True
wbm-2-40308,Ac1 Pt1,-0.99465,-0.994646,AB_cP2_221_a_b:Ac-Pt,True,Ac-Pt,9.0,12.0,9.0,3.0,12.0,3.0,True
wbm-2-41173,Ac2 Pt1 Rh1,-0.775149,-0.773999,A2BC_cF16_225_c_a_b:Ac-Pt-Rh,True,Ac-Pt-Rh,0.0,10.0,0.0,0.0,11.0,0.0,True
wbm-2-43399,Gd2 I2 S1,-1.944339,-0.609992,A2B2C_hR15_166_c_c_a:Gd-I-S,True,Gd-I-S,0.0,0.0,0.0,0.0,11.0,0.0,True
wbm-2-44138,Br8 Sc2,-1.7192,-0.013844,A4B_mP10_13_2g_e:Br-Sc,True,Br-Sc,0.0,13.0,0.0,0.0,13.0,0.0,True
wbm-2-44562,Sc2 Se10,-1.017336,-0.18839,AB5_oC24_63_c_c2f:Sc-Se,True,Sc-Se,0.0,0.0,0.0,0.0,10.0,0.0,True
wbm-2-44671,Br4 Ce2 Se4,-1.775263,-0.151377,A2BC2_aP10_2_2i_i_2i:Br-Ce-Se,True,Br-Ce-Se,0.0,0.0,0.0,0.0,13.0,0.0,True
wbm-2-44731,Ac1 Pb1 Se2,-1.333089,-0.398952,ABC2_cF16_225_a_b_c:Ac-Pb-Se,True,Ac-Pb-Se,0.0,0.0,0.0,0.0,5.0,0.0,True
wbm-2-44821,Ac1 Se2 Sn1,-1.279509,-0.31081,AB2C_cF16_225_a_c_b:Ac-Se-Sn,True,Ac-Se-Sn,0.0,3.0,0.0,0.0,9.0,0.0,True
wbm-2-45206,Gd2 I2 Se1,-1.752836,-0.864652,A2B2C_hR15_166_c_c_a:Gd-I-Se,True,Gd-I-Se,9.0,11.0,9.0,6.0,11.0,6.0,True
wbm-2-45300,Np2 Se2 Te4,-1.011562,-0.028115,ABC2_oC16_63_c_c_2c:Np-Se-Te,True,Np-Se-Te,0.0,10.0,0.0,0.0,10.0,0.0,True
wbm-2-47458,Gd2 I2 Si2,-1.204312,-0.50673,ABC_hP6_164_c_d_d:Gd-I-Si,True,Gd-I-Si,0.0,2.0,0.0,0.0,11.0,0.0,True
wbm-2-48890,Gd2 I2 Sn1,-1.301874,-0.821793,A2B2C_hP5_164_d_d_a:Gd-I-Sn,True,Gd-I-Sn,9.0,11.0,9.0,4.0,11.0,4.0,True
wbm-2-49042,Pm1 Sn1 Te2,-0.872394,-0.561349,ABC2_cF16_225_a_b_c:Pm-Sn-Te,True,Pm-Sn-Te,6.0,11.0,6.0,0.0,11.0,0.0,True
wbm-2-49271,Gd2 I8 Sr1,-1.662649,-1.068628,A2B8C_mC22_12_h_gij_a:Gd-I-Sr,True,Gd-I-Sr,11.0,11.0,11.0,11.0,11.0,11.0,True
wbm-2-49555,Sr2 Te6,-1.045122,-0.06807,AB3_mP8_11_e_3e:Sr-Te,True,Sr-Te,0.0,0.0,0.0,0.0,2.0,0.0,True
wbm-2-49858,Au1 Pm1 Te2,-0.787905,-0.509188,ABC2_cF16_225_a_b_c:Au-Pm-Te,True,Au-Pm-Te,1.0,8.0,1.0,0.0,8.0,0.0,True
wbm-2-49859,Pb1 Pm1 Te2,-0.709844,-0.398098,ABC2_cF16_225_a_b_c:Pb-Pm-Te,True,Pb-Pm-Te,0.0,11.0,0.0,0.0,11.0,0.0,True
wbm-2-49902,Ac4 Te6,-1.772228,-0.810182,A2B3_hR30_167_c_e:Ac-Te,True,Ac-Te,7.0,7.0,7.0,7.0,7.0,7.0,True
wbm-2-49943,Pm2 Te6,-0.953145,-0.95313,AB3_hP8_194_c_h:Pm-Te,True,Pm-Te,10.0,10.0,10.0,10.0,10.0,10.0,True
wbm-2-50485,Se10 Ti2,-0.967491,-0.254311,A5B_oC24_63_c2f_c:Se-Ti,True,Se-Ti,0.0,0.0,0.0,0.0,11.0,0.0,True
wbm-2-50809,Br4 I4 V2,-0.944217,-0.094871,A2B2C_oI20_71_l_ef_g:Br-I-V,True,Br-I-V,0.0,0.0,0.0,0.0,2.0,0.0,True
wbm-2-50812,Br8 V2,-1.264768,-0.270783,A4B_mP10_13_2g_e:Br-V,True,Br-V,0.0,8.0,0.0,0.0,8.0,0.0,True
wbm-2-52464,Cs2 Np2 Te6 Zn2,-0.971429,-0.064249,ABC3D_oC24_63_c_a_cf_c:Cs-Np-Te-Zn,True,Cs-Np-Te-Zn,0.0,0.0,0.0,0.0,1.0,0.0,True
wbm-3-3614,Al2 Br6 Er2,-1.365526,-0.100719,AB3C_oC20_38_ab_ab2c_c:Al-Br-Er,True,Al-Br-Er,0.0,2.0,0.0,0.0,13.0,0.0,True
wbm-3-3635,Al2 Br2 Er2,-1.233231,-0.341309,ABC_hP6_164_d_d_c:Al-Br-Er,True,Al-Br-Er,0.0,0.0,0.0,0.0,6.0,0.0,True
wbm-3-3776,Al1 Cl6 Cs2,-1.950154,0.028533,AB6C2_cF36_225_a_e_c:Al-Cl-Cs,True,Al-Cl-Cs,0.0,0.0,0.0,0.0,4.0,0.0,False
wbm-3-4510,Al1 Gd3 I3,-1.064545,-0.497011,AB3C3_cP7_221_a_d_c:Al-Gd-I,True,Al-Gd-I,0.0,8.0,0.0,0.0,13.0,0.0,True
wbm-3-5576,Al1 Pm1 Te2,-0.912441,-0.418297,ABC2_oI8_44_a_b_c:Al-Pm-Te,True,Al-Pm-Te,0.0,0.0,0.0,0.0,1.0,0.0,True
wbm-3-6307,As1 Br1 Er2,-1.406277,-0.593304,ABC2_hR12_166_a_b_c:As-Br-Er,True,As-Br-Er,10.0,11.0,10.0,4.0,11.0,4.0,True
wbm-3-10115,Bi1 Br11,-0.787753,-0.371896,AB11_aP12_2_b_d5i:Bi-Br,True,Bi-Br,0.0,0.0,0.0,0.0,7.0,0.0,True
wbm-3-10122,Br8 Er4,-1.981266,-1.981241,A2B_hR18_166_2c_ab:Br-Er,True,Br-Er,17.0,17.0,17.0,17.0,17.0,17.0,True
wbm-3-10123,Br2 Er1,-2.044107,-2.044082,A2B_hR9_160_2a_a:Br-Er,True,Br-Er,17.0,17.0,17.0,17.0,17.0,17.0,True
wbm-3-10124,Br2 Er1,-1.980822,-1.980797,A2B_hP3_164_d_a:Br-Er,True,Br-Er,17.0,17.0,17.0,17.0,17.0,17.0,True
wbm-3-10159,Br8 Rb4,-1.388571,0.020039,A2B_tI6_139_d_a:Br-Rb,True,Br-Rb,0.0,2.0,0.0,0.0,7.0,0.0,False
