candidate_id,formula,reduced_formula,elements,anonymous_formula,n_sites,space_group,source_prototype_id,model_family,frozen_model_score,block_id,public_label_status,novelty_status,duplicate_status,keep_for_followup,exclusion_reason,evidence_status,structure_ref,structure_sha256,has_structure_ref
pgcgm-b4efbdfcfa26df60,Zr(CdBi)2,Zr(CdBi)2,Zr|Cd|Bi,AB2C2,40.0,P4/nmm,P4#nmm,PGCGM_generated_pool_pending_ALIGNN_FF,,AB2C2::Bi-Cd-Zr,no_public_label_index_match,public_label_index_checked_structure_matcher_external_or_not_applicable,unique_candidate_id,True,,candidate_pool_public_label_excluded_pending_alignnff_scores,1.tar.gz::P4#nmm---796_2.cif,b4efbdfcfa26df60e1a4390bb91f29e814400c3f3d436516db8525aa7caf8e4a,True
pgcgm-97d4c62d4aaaf59e,Ba2BeS4,Ba2BeS4,Ba|Be|S,AB2C4,28.0,Immm,Immm,PGCGM_generated_pool_pending_ALIGNN_FF,,AB2C4::Ba-Be-S,no_public_label_index_match,public_label_index_checked_structure_matcher_external_or_not_applicable,unique_candidate_id,True,,candidate_pool_public_label_excluded_pending_alignnff_scores,1.tar.gz::Immm---807_2.cif,97d4c62d4aaaf59e8142cebbcedbcd7433bdcdd2e34802e67d0640a749124266,True
pgcgm-c061b6df89fea8f7,RuPbC2,RuPbC2,Ru|Pb|C,ABC2,32.0,P4/mmm,P4#mmm,PGCGM_generated_pool_pending_ALIGNN_FF,,ABC2::C-Pb-Ru,no_public_label_index_match,public_label_index_checked_structure_matcher_external_or_not_applicable,unique_candidate_id,True,,candidate_pool_public_label_excluded_pending_alignnff_scores,1.tar.gz::P4#mmm---310_1.cif,c061b6df89fea8f75fbfc0b07a24dc92258be770060b38e40b81584df72a1a35,True
pgcgm-c323881cb581d517,ScTaMn,ScTaMn,Sc|Ta|Mn,ABC,36.0,P6_3mc,P6_3mc,PGCGM_generated_pool_pending_ALIGNN_FF,,ABC::Mn-Sc-Ta,no_public_label_index_match,public_label_index_checked_structure_matcher_external_or_not_applicable,unique_candidate_id,True,,candidate_pool_public_label_excluded_pending_alignnff_scores,1.tar.gz::P6_3mc---878_2.cif,c323881cb581d5174d040e81408e4e78b3440e0c6f5fa3ff474faafcaf069519,True
pgcgm-346dcd98154b4e77,GeClF,GeClF,Ge|Cl|F,ABC,36.0,P6_3mc,P6_3mc,PGCGM_generated_pool_pending_ALIGNN_FF,,ABC::Cl-F-Ge,no_public_label_index_match,public_label_index_checked_structure_matcher_external_or_not_applicable,unique_candidate_id,True,,candidate_pool_public_label_excluded_pending_alignnff_scores,1.tar.gz::P6_3mc---196_1.cif,346dcd98154b4e7755c35694c1189ececd2cbcedaba89ac3576e10a06c695115,True
pgcgm-5aba3d807f0134a9,Hf2In2Pb,Hf2In2Pb,Hf|In|Pb,AB2C2,40.0,Immm,Immm,PGCGM_generated_pool_pending_ALIGNN_FF,,AB2C2::Hf-In-Pb,no_public_label_index_match,public_label_index_checked_structure_matcher_external_or_not_applicable,unique_candidate_id,True,,candidate_pool_public_label_excluded_pending_alignnff_scores,1.tar.gz::Immm---877_0.cif,5aba3d807f0134a99948782a71e01d69d845b0b59f81f31b72af49e18fb60b83,True
pgcgm-6c858c8f8f02f247,ScTaMn,ScTaMn,Sc|Ta|Mn,ABC,36.0,P6_3mc,P6_3mc,PGCGM_generated_pool_pending_ALIGNN_FF,,ABC::Mn-Sc-Ta,no_public_label_index_match,public_label_index_checked_structure_matcher_external_or_not_applicable,unique_candidate_id,True,,candidate_pool_public_label_excluded_pending_alignnff_scores,1.tar.gz::P6_3mc---878_1.cif,6c858c8f8f02f24796fb70bb12c1f0e06c36cbc31aaac050f1e1d8cdf975e120,True
pgcgm-abab50c5c1684085,V2RhF2,V2RhF2,V|Rh|F,AB2C2,40.0,P4/mmm,P4#mmm,PGCGM_generated_pool_pending_ALIGNN_FF,,AB2C2::F-Rh-V,no_public_label_index_match,public_label_index_checked_structure_matcher_external_or_not_applicable,unique_candidate_id,True,,candidate_pool_public_label_excluded_pending_alignnff_scores,1.tar.gz::P4#mmm---265_0.cif,abab50c5c16840859bf166ff9221c9f87814a8c474654f786ea53856bdbf6091,True
pgcgm-154d5a066c2ebb52,Ca2Ti2H,Ca2Ti2H,Ca|Ti|H,AB2C2,40.0,I4/mmm,I4#mmm,PGCGM_generated_pool_pending_ALIGNN_FF,,AB2C2::Ca-H-Ti,no_public_label_index_match,public_label_index_checked_structure_matcher_external_or_not_applicable,unique_candidate_id,True,,candidate_pool_public_label_excluded_pending_alignnff_scores,1.tar.gz::I4#mmm---34_0.cif,154d5a066c2ebb52554a71833f9f3f8e6eaf4caecead6cd5293664acdfddd9f5,True
pgcgm-93560822ac761434,Cs2Si2Te,Cs2Si2Te,Cs|Si|Te,AB2C2,40.0,Immm,Immm,PGCGM_generated_pool_pending_ALIGNN_FF,,AB2C2::Cs-Si-Te,no_public_label_index_match,public_label_index_checked_structure_matcher_external_or_not_applicable,unique_candidate_id,True,,candidate_pool_public_label_excluded_pending_alignnff_scores,1.tar.gz::Immm---964_1.cif,93560822ac76143465620d1088f09056f93e774a3cdb3c1295d5e66c9860a912,True
pgcgm-6685320c41187822,KTlZn,KTlZn,K|Tl|Zn,ABC,24.0,Pnma,Pnma,PGCGM_generated_pool_pending_ALIGNN_FF,,ABC::K-Tl-Zn,no_public_label_index_match,public_label_index_checked_structure_matcher_external_or_not_applicable,unique_candidate_id,True,,candidate_pool_public_label_excluded_pending_alignnff_scores,1.tar.gz::Pnma---43_0.cif,6685320c41187822965d7e82522829eafbd504b9e05d79098f762574792e7bd1,True
pgcgm-f02cbb0f53136bee,Ba4Zn2As,Ba4Zn2As,Ba|Zn|As,AB2C4,28.0,P4/mmm,P4#mmm,PGCGM_generated_pool_pending_ALIGNN_FF,,AB2C4::As-Ba-Zn,no_public_label_index_match,public_label_index_checked_structure_matcher_external_or_not_applicable,unique_candidate_id,True,,candidate_pool_public_label_excluded_pending_alignnff_scores,1.tar.gz::P4#mmm---388_1.cif,f02cbb0f53136bee7629f61dc5ec09be5a8beeed634df6c09a261429709a533d,True
pgcgm-1da591b27d71963d,Cd(PW)2,Cd(PW)2,Cd|P|W,AB2C2,40.0,P4/nmm,P4#nmm,PGCGM_generated_pool_pending_ALIGNN_FF,,AB2C2::Cd-P-W,no_public_label_index_match,public_label_index_checked_structure_matcher_external_or_not_applicable,unique_candidate_id,True,,candidate_pool_public_label_excluded_pending_alignnff_scores,1.tar.gz::P4#nmm---474_1.cif,1da591b27d71963da9002b83147326a983b83ccd0b05bcabce332d9afb604000,True
pgcgm-c8a67f12e17cf9fe,Ca(AgB)2,Ca(AgB)2,Ca|Ag|B,AB2C2,40.0,P4/nmm,P4#nmm,PGCGM_generated_pool_pending_ALIGNN_FF,,AB2C2::Ag-B-Ca,no_public_label_index_match,public_label_index_checked_structure_matcher_external_or_not_applicable,unique_candidate_id,True,,candidate_pool_public_label_excluded_pending_alignnff_scores,1.tar.gz::P4#nmm---906_1.cif,c8a67f12e17cf9fe8b2cc2fed904f93f205a74c5e4dd5ad0cdbb0d1fec613014,True
pgcgm-56ced3698a683813,Ti2Ge2As,Ti2Ge2As,Ti|Ge|As,AB2C2,40.0,P4/mmm,P4#mmm,PGCGM_generated_pool_pending_ALIGNN_FF,,AB2C2::As-Ge-Ti,no_public_label_index_match,public_label_index_checked_structure_matcher_external_or_not_applicable,unique_candidate_id,True,,candidate_pool_public_label_excluded_pending_alignnff_scores,1.tar.gz::P4#mmm---197_0.cif,56ced3698a683813551ef999df68d3932e68bbbb6f0201ed183c7d395c99bae9,True
pgcgm-abe8aaaa5f48ecf9,Ca2Sb2O,Ca2Sb2O,Ca|Sb|O,AB2C2,40.0,Immm,Immm,PGCGM_generated_pool_pending_ALIGNN_FF,,AB2C2::Ca-O-Sb,no_public_label_index_match,public_label_index_checked_structure_matcher_external_or_not_applicable,unique_candidate_id,True,,candidate_pool_public_label_excluded_pending_alignnff_scores,1.tar.gz::Immm---366_0.cif,abe8aaaa5f48ecf98f6a1cd6a92c0979534856a18a4a3ae4c9e7e18905641851,True
pgcgm-ded58efd60088821,Mn2NiB2,Mn2NiB2,Mn|Ni|B,AB2C2,40.0,P4/mmm,P4#mmm,PGCGM_generated_pool_pending_ALIGNN_FF,,AB2C2::B-Mn-Ni,no_public_label_index_match,public_label_index_checked_structure_matcher_external_or_not_applicable,unique_candidate_id,True,,candidate_pool_public_label_excluded_pending_alignnff_scores,1.tar.gz::P4#mmm---791_2.cif,ded58efd600888215d2121eeda19fa958445a028cf192b2317ff58324c1b1eae,True
pgcgm-a2b8948df802b354,ZrAuO,ZrAuO,Zr|Au|O,ABC,36.0,P6_3mc,P6_3mc,PGCGM_generated_pool_pending_ALIGNN_FF,,ABC::Au-O-Zr,no_public_label_index_match,public_label_index_checked_structure_matcher_external_or_not_applicable,unique_candidate_id,True,,candidate_pool_public_label_excluded_pending_alignnff_scores,1.tar.gz::P6_3mc---993_1.cif,a2b8948df802b354fc894d11cceeda9141a7ebacaa4ca4b1dbe004ed44c7f306,True
pgcgm-d54d1f0b1645f939,Ag2GeO2,Ag2GeO2,Ag|Ge|O,AB2C2,40.0,Immm,Immm,PGCGM_generated_pool_pending_ALIGNN_FF,,AB2C2::Ag-Ge-O,no_public_label_index_match,public_label_index_checked_structure_matcher_external_or_not_applicable,unique_candidate_id,True,,candidate_pool_public_label_excluded_pending_alignnff_scores,1.tar.gz::Immm---600_1.cif,d54d1f0b1645f939b69ed811ef64334f76a7f94bdcd8227d51cff246c9453e8c,True
pgcgm-c063f86ff1052cfc,CaZnFe,CaZnFe,Ca|Zn|Fe,ABC,24.0,Pnma,Pnma,PGCGM_generated_pool_pending_ALIGNN_FF,,ABC::Ca-Fe-Zn,no_public_label_index_match,public_label_index_checked_structure_matcher_external_or_not_applicable,unique_candidate_id,True,,candidate_pool_public_label_excluded_pending_alignnff_scores,1.tar.gz::Pnma---107_2.cif,c063f86ff1052cfc5583b5415313b718d875f7ffd344302532171c429f1a3492,True
pgcgm-e49184db90a4814c,Y4H2Rh,Y4H2Rh,Y|H|Rh,AB2C4,28.0,Immm,Immm,PGCGM_generated_pool_pending_ALIGNN_FF,,AB2C4::H-Rh-Y,no_public_label_index_match,public_label_index_checked_structure_matcher_external_or_not_applicable,unique_candidate_id,True,,candidate_pool_public_label_excluded_pending_alignnff_scores,1.tar.gz::Immm---203_2.cif,e49184db90a4814cbab2312b753c7c544a5d0b24fdc733d4be34494f15ec8f93,True
pgcgm-a17719cc50638f40,BaTiTe,BaTiTe,Ba|Ti|Te,ABC,24.0,Pnma,Pnma,PGCGM_generated_pool_pending_ALIGNN_FF,,ABC::Ba-Te-Ti,no_public_label_index_match,public_label_index_checked_structure_matcher_external_or_not_applicable,unique_candidate_id,True,,candidate_pool_public_label_excluded_pending_alignnff_scores,1.tar.gz::Pnma---416_0.cif,a17719cc50638f4076abd08fe87bec867a9ee49854e0c5739d2f55c73cca3d88,True
pgcgm-525cc4e85c631c07,LiScRh,LiScRh,Li|Sc|Rh,ABC,36.0,P6_3mc,P6_3mc,PGCGM_generated_pool_pending_ALIGNN_FF,,ABC::Li-Rh-Sc,no_public_label_index_match,public_label_index_checked_structure_matcher_external_or_not_applicable,unique_candidate_id,True,,candidate_pool_public_label_excluded_pending_alignnff_scores,1.tar.gz::P6_3mc---436_2.cif,525cc4e85c631c072d4b844dd49d6a884a33162a8d2f5b2f793660aaa12abab1,True
pgcgm-aa59a0f16aecaa49,ZrCl2F,ZrCl2F,Zr|Cl|F,ABC2,32.0,P4/nmm,P4#nmm,PGCGM_generated_pool_pending_ALIGNN_FF,,ABC2::Cl-F-Zr,no_public_label_index_match,public_label_index_checked_structure_matcher_external_or_not_applicable,unique_candidate_id,True,,candidate_pool_public_label_excluded_pending_alignnff_scores,1.tar.gz::P4#nmm---866_2.cif,aa59a0f16aecaa49780cf5cb98778be0093f69ebbc72ac76a2433b8fbb230c19,True
pgcgm-de6c0710377a88bc,Sr2FeC2,Sr2FeC2,Sr|Fe|C,AB2C2,40.0,Immm,Immm,PGCGM_generated_pool_pending_ALIGNN_FF,,AB2C2::C-Fe-Sr,no_public_label_index_match,public_label_index_checked_structure_matcher_external_or_not_applicable,unique_candidate_id,True,,candidate_pool_public_label_excluded_pending_alignnff_scores,1.tar.gz::Immm---444_1.cif,de6c0710377a88bc0c98bac8e9a8a302615d2c327f4cc49d4a523e85d7f9f947,True
pgcgm-038f485f32ee94b6,Ga2Bi2Au,Ga2Bi2Au,Ga|Bi|Au,AB2C2,40.0,Immm,Immm,PGCGM_generated_pool_pending_ALIGNN_FF,,AB2C2::Au-Bi-Ga,no_public_label_index_match,public_label_index_checked_structure_matcher_external_or_not_applicable,unique_candidate_id,True,,candidate_pool_public_label_excluded_pending_alignnff_scores,1.tar.gz::Immm---404_1.cif,038f485f32ee94b69c3a353c16d20a6c2a2784c2bc86b545d42be477fe0fa8f6,True
pgcgm-b5ecd748c63fc0f6,InBiW,InBiW,In|Bi|W,ABC,36.0,P6_3mc,P6_3mc,PGCGM_generated_pool_pending_ALIGNN_FF,,ABC::Bi-In-W,no_public_label_index_match,public_label_index_checked_structure_matcher_external_or_not_applicable,unique_candidate_id,True,,candidate_pool_public_label_excluded_pending_alignnff_scores,1.tar.gz::P6_3mc---638_2.cif,b5ecd748c63fc0f6d9d78099b9d1278cc60724db534fc16d7f72e9f913d33821,True
pgcgm-86c47e9f547dcec9,NaCaGe,NaCaGe,Na|Ca|Ge,ABC,24.0,Pnma,Pnma,PGCGM_generated_pool_pending_ALIGNN_FF,,ABC::Ca-Ge-Na,no_public_label_index_match,public_label_index_checked_structure_matcher_external_or_not_applicable,unique_candidate_id,True,,candidate_pool_public_label_excluded_pending_alignnff_scores,1.tar.gz::Pnma---678_1.cif,86c47e9f547dcec9aff667f6ae9980833fa60eeb36d9aebc57fcb7c8504ebfbc,True
pgcgm-f93e80a9f0322248,Ta2NbTe2,Ta2NbTe2,Ta|Nb|Te,AB2C2,20.0,Immm,Immm,PGCGM_generated_pool_pending_ALIGNN_FF,,AB2C2::Nb-Ta-Te,no_public_label_index_match,public_label_index_checked_structure_matcher_external_or_not_applicable,unique_candidate_id,True,,candidate_pool_public_label_excluded_pending_alignnff_scores,1.tar.gz::Immm---887_2.cif,f93e80a9f032224891ea2e7a8a1386060d40e25cee48ef10cc0424a5f5c69240,True
pgcgm-df42eaa84b6e0f69,NaAlV,NaAlV,Na|Al|V,ABC,36.0,P6_3mc,P6_3mc,PGCGM_generated_pool_pending_ALIGNN_FF,,ABC::Al-Na-V,no_public_label_index_match,public_label_index_checked_structure_matcher_external_or_not_applicable,unique_candidate_id,True,,candidate_pool_public_label_excluded_pending_alignnff_scores,1.tar.gz::P6_3mc---27_2.cif,df42eaa84b6e0f69dee23f17bec629c11915e1bc3706839ef3a300b79a4522cb,True
pgcgm-57284935ac572baf,GaSnSb,GaSnSb,Ga|Sn|Sb,ABC,24.0,Pnma,Pnma,PGCGM_generated_pool_pending_ALIGNN_FF,,ABC::Ga-Sb-Sn,no_public_label_index_match,public_label_index_checked_structure_matcher_external_or_not_applicable,unique_candidate_id,True,,candidate_pool_public_label_excluded_pending_alignnff_scores,1.tar.gz::Pnma---419_1.cif,57284935ac572baf5e2e950cd4b6a9149abb261b4d24d4e5937298cc0138a86c,True
pgcgm-a8be1a82499fc55a,Sc(InSb)2,Sc(InSb)2,Sc|In|Sb,AB2C2,40.0,Cmcm,Cmcm,PGCGM_generated_pool_pending_ALIGNN_FF,,AB2C2::In-Sb-Sc,no_public_label_index_match,public_label_index_checked_structure_matcher_external_or_not_applicable,unique_candidate_id,True,,candidate_pool_public_label_excluded_pending_alignnff_scores,1.tar.gz::Cmcm---160_2.cif,a8be1a82499fc55af02bce5949f9f4afebaca8e4d93a8ba5caf512c94c5ca56e,True
pgcgm-311d9a6b5fa20fab,V2ZnPt2,V2ZnPt2,V|Zn|Pt,AB2C2,40.0,Immm,Immm,PGCGM_generated_pool_pending_ALIGNN_FF,,AB2C2::Pt-V-Zn,no_public_label_index_match,public_label_index_checked_structure_matcher_external_or_not_applicable,unique_candidate_id,True,,candidate_pool_public_label_excluded_pending_alignnff_scores,1.tar.gz::Immm---921_0.cif,311d9a6b5fa20fab31e3f11593af675ee1ca0288edadc3980853d43f25b21dfc,True
pgcgm-c320a8e0c923582d,NaTaN,NaTaN,Na|Ta|N,ABC,36.0,P6_3mc,P6_3mc,PGCGM_generated_pool_pending_ALIGNN_FF,,ABC::N-Na-Ta,no_public_label_index_match,public_label_index_checked_structure_matcher_external_or_not_applicable,unique_candidate_id,True,,candidate_pool_public_label_excluded_pending_alignnff_scores,1.tar.gz::P6_3mc---677_1.cif,c320a8e0c923582d9efcd2aab47b15bf77fd015ff102bcb06cecfa7bfc637441,True
pgcgm-f2b31b65ddd6080d,Hg(Te2Mo)2,Hg(Te2Mo)2,Hg|Te|Mo,AB2C4,28.0,Immm,Immm,PGCGM_generated_pool_pending_ALIGNN_FF,,AB2C4::Hg-Mo-Te,no_public_label_index_match,public_label_index_checked_structure_matcher_external_or_not_applicable,unique_candidate_id,True,,candidate_pool_public_label_excluded_pending_alignnff_scores,1.tar.gz::Immm---460_2.cif,f2b31b65ddd6080de72b3bfeca20ed570c98d05cda46447013c5768e50d4b8ab,True
pgcgm-4e95f8791ef5438c,BaTcB,BaTcB,Ba|Tc|B,ABC,36.0,P6_3mc,P6_3mc,PGCGM_generated_pool_pending_ALIGNN_FF,,ABC::B-Ba-Tc,no_public_label_index_match,public_label_index_checked_structure_matcher_external_or_not_applicable,unique_candidate_id,True,,candidate_pool_public_label_excluded_pending_alignnff_scores,1.tar.gz::P6_3mc---603_1.cif,4e95f8791ef5438cca1a05eb3a166571774b696aef0cf1949829a36bf2c5b7bb,True
pgcgm-57cda4abc99b97e1,Mo2WS2,Mo2WS2,Mo|W|S,AB2C2,30.0,P-3m1,P-3m1,PGCGM_generated_pool_pending_ALIGNN_FF,,AB2C2::Mo-S-W,no_public_label_index_match,public_label_index_checked_structure_matcher_external_or_not_applicable,unique_candidate_id,True,,candidate_pool_public_label_excluded_pending_alignnff_scores,1.tar.gz::P-3m1---801_0.cif,57cda4abc99b97e1905c7b2dab0e1ef517f96096ba91e37996efeda59f8322f8,True
pgcgm-3269f28020cdcdbe,Ta2CdTc2,Ta2CdTc2,Ta|Cd|Tc,AB2C2,40.0,P4/nmm,P4#nmm,PGCGM_generated_pool_pending_ALIGNN_FF,,AB2C2::Cd-Ta-Tc,no_public_label_index_match,public_label_index_checked_structure_matcher_external_or_not_applicable,unique_candidate_id,True,,candidate_pool_public_label_excluded_pending_alignnff_scores,1.tar.gz::P4#nmm---627_1.cif,3269f28020cdcdbe2a768d62bbfd608a8662bd9e2d999e2c660704e9343e5c88,True
pgcgm-07ddc611589e6b2d,FePdBr,FePdBr,Fe|Pd|Br,ABC,24.0,Pnma,Pnma,PGCGM_generated_pool_pending_ALIGNN_FF,,ABC::Br-Fe-Pd,no_public_label_index_match,public_label_index_checked_structure_matcher_external_or_not_applicable,unique_candidate_id,True,,candidate_pool_public_label_excluded_pending_alignnff_scores,1.tar.gz::Pnma---803_0.cif,07ddc611589e6b2db09a86a3fb3229f4054ec7ede860b78a6e4d93c996a66053,True
pgcgm-fb83d275e580235b,Li(ZnP)2,Li(ZnP)2,Li|Zn|P,AB2C2,40.0,Cmcm,Cmcm,PGCGM_generated_pool_pending_ALIGNN_FF,,AB2C2::Li-P-Zn,no_public_label_index_match,public_label_index_checked_structure_matcher_external_or_not_applicable,unique_candidate_id,True,,candidate_pool_public_label_excluded_pending_alignnff_scores,1.tar.gz::Cmcm---607_0.cif,fb83d275e580235b49444007b9534387a0fbf423e44d2b4418c197afc1c3758e,True
pgcgm-a6381ac74833c9b8,Cs(CrI)2,Cs(CrI)2,Cs|Cr|I,AB2C2,40.0,Immm,Immm,PGCGM_generated_pool_pending_ALIGNN_FF,,AB2C2::Cr-Cs-I,no_public_label_index_match,public_label_index_checked_structure_matcher_external_or_not_applicable,unique_candidate_id,True,,candidate_pool_public_label_excluded_pending_alignnff_scores,1.tar.gz::Immm---480_0.cif,a6381ac74833c9b8b3ad78e36791064baaf2524b1a0b68e7ab1f6b1fdc8f146a,True
pgcgm-f76acacc05688886,Ga(PdBr)2,Ga(PdBr)2,Ga|Pd|Br,AB2C2,40.0,Immm,Immm,PGCGM_generated_pool_pending_ALIGNN_FF,,AB2C2::Br-Ga-Pd,no_public_label_index_match,public_label_index_checked_structure_matcher_external_or_not_applicable,unique_candidate_id,True,,candidate_pool_public_label_excluded_pending_alignnff_scores,1.tar.gz::Immm---292_1.cif,f76acacc0568888615784729219b4e393914d14037c8639aaa705f8cf3fb943d,True
pgcgm-478c97599c80559a,K2Tl2Zn,K2Tl2Zn,K|Tl|Zn,AB2C2,20.0,Pnma,Pnma,PGCGM_generated_pool_pending_ALIGNN_FF,,AB2C2::K-Tl-Zn,no_public_label_index_match,public_label_index_checked_structure_matcher_external_or_not_applicable,unique_candidate_id,True,,candidate_pool_public_label_excluded_pending_alignnff_scores,1.tar.gz::Pnma---43_2.cif,478c97599c80559a5b7211a312f5a8df0af63ad66d9d9d5be8577e5061ee8241,True
pgcgm-163faf4afa30ed90,Ga4PdBr2,Ga4PdBr2,Ga|Pd|Br,AB2C4,28.0,Immm,Immm,PGCGM_generated_pool_pending_ALIGNN_FF,,AB2C4::Br-Ga-Pd,no_public_label_index_match,public_label_index_checked_structure_matcher_external_or_not_applicable,unique_candidate_id,True,,candidate_pool_public_label_excluded_pending_alignnff_scores,1.tar.gz::Immm---292_2.cif,163faf4afa30ed909c9151d8f03f1c43ff37fab205f9a36b9edbf69c3fd1182f,True
pgcgm-31c68a77eae6224e,ZnIn2Co,ZnIn2Co,Zn|In|Co,ABC2,24.0,P-3m1,P-3m1,PGCGM_generated_pool_pending_ALIGNN_FF,,ABC2::Co-In-Zn,no_public_label_index_match,public_label_index_checked_structure_matcher_external_or_not_applicable,unique_candidate_id,True,,candidate_pool_public_label_excluded_pending_alignnff_scores,1.tar.gz::P-3m1---243_0.cif,31c68a77eae6224e99aabfd974ef1a06ad588c4884005ecb322577757e8467b9,True
pgcgm-714b49fe32b3fdec,Li(GaI)2,Li(GaI)2,Li|Ga|I,AB2C2,40.0,Immm,Immm,PGCGM_generated_pool_pending_ALIGNN_FF,,AB2C2::Ga-I-Li,no_public_label_index_match,public_label_index_checked_structure_matcher_external_or_not_applicable,unique_candidate_id,True,,candidate_pool_public_label_excluded_pending_alignnff_scores,1.tar.gz::Immm---893_0.cif,714b49fe32b3fdec1775ae3540178d0de8e8115164d5c80760c5631af03dd4d3,True
pgcgm-a1060de66dfa3acc,CaAuF,CaAuF,Ca|Au|F,ABC,24.0,Pnma,Pnma,PGCGM_generated_pool_pending_ALIGNN_FF,,ABC::Au-Ca-F,no_public_label_index_match,public_label_index_checked_structure_matcher_external_or_not_applicable,unique_candidate_id,True,,candidate_pool_public_label_excluded_pending_alignnff_scores,1.tar.gz::Pnma---781_2.cif,a1060de66dfa3acc683a1c33efa14b02a302692f0e438a4249c1c06cbc696e3e,True
pgcgm-398340d148729389,Zr2GeF2,Zr2GeF2,Zr|Ge|F,AB2C2,40.0,P4/nmm,P4#nmm,PGCGM_generated_pool_pending_ALIGNN_FF,,AB2C2::F-Ge-Zr,no_public_label_index_match,public_label_index_checked_structure_matcher_external_or_not_applicable,unique_candidate_id,True,,candidate_pool_public_label_excluded_pending_alignnff_scores,1.tar.gz::P4#nmm---386_1.cif,398340d14872938905f2b218d4be9fc07dd2207dae2fdbfc1e005268b50db9aa,True
pgcgm-6196c0e3b6f67fa7,Al2CuPd2,Al2CuPd2,Al|Cu|Pd,AB2C2,40.0,P4/mmm,P4#mmm,PGCGM_generated_pool_pending_ALIGNN_FF,,AB2C2::Al-Cu-Pd,no_public_label_index_match,public_label_index_checked_structure_matcher_external_or_not_applicable,unique_candidate_id,True,,candidate_pool_public_label_excluded_pending_alignnff_scores,1.tar.gz::P4#mmm---572_0.cif,6196c0e3b6f67fa78bdb5592f9f4d562ebdbf5c2544cdce909945db72f360945,True
pgcgm-d5948780cff46dae,CrPI,CrPI,Cr|P|I,ABC,36.0,P-3m1,P-3m1,PGCGM_generated_pool_pending_ALIGNN_FF,,ABC::Cr-I-P,no_public_label_index_match,public_label_index_checked_structure_matcher_external_or_not_applicable,unique_candidate_id,True,,candidate_pool_public_label_excluded_pending_alignnff_scores,1.tar.gz::P-3m1---573_0.cif,d5948780cff46dae311b24c58a66ad11be3315b3fc40bb7b333978c56ab02d65,True
pgcgm-118bed281116141e,Ni2As2W,Ni2As2W,Ni|As|W,AB2C2,40.0,P4/nmm,P4#nmm,PGCGM_generated_pool_pending_ALIGNN_FF,,AB2C2::As-Ni-W,no_public_label_index_match,public_label_index_checked_structure_matcher_external_or_not_applicable,unique_candidate_id,True,,candidate_pool_public_label_excluded_pending_alignnff_scores,1.tar.gz::P4#nmm---162_1.cif,118bed281116141ee08cdd1f952aae5804d9af694c0a3c079b412b17a931809e,True
pgcgm-41502d7cd2f1ae8d,Rb(Ag2Te)2,Rb(Ag2Te)2,Rb|Ag|Te,AB2C4,28.0,Immm,Immm,PGCGM_generated_pool_pending_ALIGNN_FF,,AB2C4::Ag-Rb-Te,no_public_label_index_match,public_label_index_checked_structure_matcher_external_or_not_applicable,unique_candidate_id,True,,candidate_pool_public_label_excluded_pending_alignnff_scores,1.tar.gz::Immm---222_0.cif,41502d7cd2f1ae8d6181ce36a9dbec7959323e9d493b74f6d144a3b67850eaa6,True
pgcgm-edd86709cf169486,K4NaCo4,K4NaCo4,K|Na|Co,AB4C4,36.0,Immm,Immm,PGCGM_generated_pool_pending_ALIGNN_FF,,AB4C4::Co-K-Na,no_public_label_index_match,public_label_index_checked_structure_matcher_external_or_not_applicable,unique_candidate_id,True,,candidate_pool_public_label_excluded_pending_alignnff_scores,1.tar.gz::Immm---595_0.cif,edd86709cf169486ab9292478ee765d4d481559ebbbbb23339eef47f374836ff,True
pgcgm-ac07198539773a08,Ba(Sc2Re)2,Ba(Sc2Re)2,Ba|Sc|Re,AB2C4,28.0,Immm,Immm,PGCGM_generated_pool_pending_ALIGNN_FF,,AB2C4::Ba-Re-Sc,no_public_label_index_match,public_label_index_checked_structure_matcher_external_or_not_applicable,unique_candidate_id,True,,candidate_pool_public_label_excluded_pending_alignnff_scores,1.tar.gz::Immm---361_2.cif,ac07198539773a08aa236d6365fa4e922d3e37c4f52b1e4f01588ca335a846ec,True
pgcgm-78f9c66e976d5a78,ZrTlGe2,ZrTlGe2,Zr|Tl|Ge,ABC2,32.0,P4/mmm,P4#mmm,PGCGM_generated_pool_pending_ALIGNN_FF,,ABC2::Ge-Tl-Zr,no_public_label_index_match,public_label_index_checked_structure_matcher_external_or_not_applicable,unique_candidate_id,True,,candidate_pool_public_label_excluded_pending_alignnff_scores,1.tar.gz::P4#mmm---8_1.cif,78f9c66e976d5a78186313d177ea305ec4039ca3bed41229d6ca978064770af7,True
pgcgm-b5ae91caf2fec8dd,Y2V2Zn,Y2V2Zn,Y|V|Zn,AB2C2,40.0,P4/mmm,P4#mmm,PGCGM_generated_pool_pending_ALIGNN_FF,,AB2C2::V-Y-Zn,no_public_label_index_match,public_label_index_checked_structure_matcher_external_or_not_applicable,unique_candidate_id,True,,candidate_pool_public_label_excluded_pending_alignnff_scores,1.tar.gz::P4#mmm---21_1.cif,b5ae91caf2fec8dd0f3994cfd7c21d6cb097c4248d5eb7bfad789d599d4c96ff,True
