candidate_id,source,formula,n_sites,block_id,stable_DFT,structure_ref,structure_sha256,chgnet_energy_per_atom,frozen_model_score,score_status,element_reference_energy_per_atom,predicted_formation_energy_proxy
pgcgm-576fb5490658f6bd,PGCGM_generated_candidates,Sc2CrCu2,40.0,AB2C2::Cr-Cu-Sc,,1.tar.gz::P4#nmm---179_2.cif,576fb5490658f6bd77140841e60a3864f72ed18810fd44197fdd7de7b6e2ede3,7.034400939941406,-13.155538241222484,scored,-6.121137301281077,13.155538241222484
pgcgm-c6fcdfa85744db33,PGCGM_generated_candidates,Rb2BiB2,40.0,AB2C2::B-Bi-Rb,,1.tar.gz::I4#mmm---321_2.cif,c6fcdfa85744db330d03c313b57e0316ce032a7375ef68606c4dfa3cf0e62fe2,6.3849029541015625,-10.232508411189958,scored,-3.8476054570883944,10.232508411189958
pgcgm-ffc7614e109d70a6,PGCGM_generated_candidates,Sc2Cr2Cu,40.0,AB2C2::Cr-Cu-Sc,,1.tar.gz::P4#nmm---179_1.cif,ffc7614e109d70a6dcb8ffe955c72c22773f4a97f3ff9ac7671c41cd66787e34,0.3669967651367187,-7.604534023321429,scored,-7.237537258184711,7.604534023321429
pgcgm-11fb36415a142a13,PGCGM_generated_candidates,VReI,36.0,ABC::I-Re-V,,1.tar.gz::P6#mmm---26_0.cif,11fb36415a142a13949498704e0f70ff130730608887e9bf1c8cdfc9a9089efd,4.707094192504883,-12.385428089391215,scored,-7.6783338968863335,12.385428089391215
pgcgm-8102e35ed186c7ac,PGCGM_generated_candidates,CsSi2Ir,32.0,ABC2::Cs-Ir-Si,,1.tar.gz::P4#mmm---716_2.cif,8102e35ed186c7ac85ae95b8743c2c60020da3240c1b450cbdc4f103e1b2d08c,5.323732852935791,-10.504298279319341,scored,-5.18056542638355,10.504298279319341
pgcgm-fb6c73986eb3cf92,PGCGM_generated_candidates,NaTaN,36.0,ABC::N-Na-Ta,,1.tar.gz::P6_3mc---677_0.cif,fb6c73986eb3cf92601439be7024433e9b282f5e16054d1f905cba97a6b67853,5.506012916564941,-12.691880682807057,scored,-7.185867766242116,12.691880682807057
pgcgm-a98af907b9f06058,PGCGM_generated_candidates,Hf(TeS)2,40.0,AB2C2::Hf-S-Te,,1.tar.gz::I4#mmm---561_2.cif,a98af907b9f060581a946abe96a5af9f405c7d8ae91c0876522f487bfa6576cd,7.2303056716918945,-12.158594738079534,scored,-4.92828906638764,12.158594738079534
pgcgm-42697df89c07994c,PGCGM_generated_candidates,YOsF,24.0,ABC::F-Os-Y,,1.tar.gz::Pnma---29_0.cif,42697df89c07994c769a73ca3d4aa803ac610eefa519ae9d094b321294da6265,0.8033342361450195,-7.370871244485552,scored,-6.5675370083405324,7.370871244485552
pgcgm-4081b6b55628b322,PGCGM_generated_candidates,TaBiIr,36.0,ABC::Bi-Ir-Ta,,1.tar.gz::P6_3mc---784_2.cif,4081b6b55628b322861d4ad19e9b62d38c53b44d39f0ff7f9b3da904763c33f1,4.432294845581055,-12.64977930742608,scored,-8.217484461845025,12.64977930742608
pgcgm-257962e603a28f0d,PGCGM_generated_candidates,CaScNb,36.0,ABC::Ca-Nb-Sc,,1.tar.gz::P-3m1---854_0.cif,257962e603a28f0dd17c3644786fd0de194cfc8d8b20079657a92f9b838b54a7,3.709450721740722,-9.880564509889084,scored,-6.171113788148362,9.880564509889084
pgcgm-75126d7c79debcce,PGCGM_generated_candidates,Ta(CoAu2)2,28.0,AB2C4::Au-Co-Ta,,1.tar.gz::Immm---87_2.cif,75126d7c79debcce3ee286d2876296eda8db38028cda72784b7f2127774e2189,8.411564826965332,-14.030973480940215,scored,-5.619408653974883,14.030973480940215
pgcgm-02ece381e65890d3,PGCGM_generated_candidates,MnCdCu,24.0,ABC::Cd-Cu-Mn,,1.tar.gz::Pnma---858_2.cif,02ece381e65890d39ee62294a0cd2d7ff78afdedec0fabe75b62a106292c7338,7.445226669311523,-12.17991222882957,scored,-4.734685559518047,12.17991222882957
pgcgm-1196fa6e6489335b,PGCGM_generated_candidates,Na2PSe2,40.0,AB2C2::Na-P-Se,,1.tar.gz::Immm---703_2.cif,1196fa6e6489335b4769dccbf14e19ed495b8ce6afc863724d41e2c70500ec37,9.624988555908203,-12.64395184379194,scored,-3.0189632878837376,12.64395184379194
pgcgm-3d07927e0c84c450,PGCGM_generated_candidates,Mo3HS3,28.0,AB3C3::H-Mo-S,,1.tar.gz::P6_3#mmc---568_2.cif,3d07927e0c84c450b10e7175367d50a9f4a578fdd8f1f40d89591d164df9d326,2.6088194847106934,-9.505841813240076,scored,-6.897022328529383,9.505841813240076
pgcgm-1b209e3754543cf8,PGCGM_generated_candidates,CaScNb,36.0,ABC::Ca-Nb-Sc,,1.tar.gz::P-3m1---854_1.cif,1b209e3754543cf859607c01710d6780405758f9b91e05dab40e4dd6ecc49c7c,1.8873682022094729,-8.058481990357835,scored,-6.171113788148362,8.058481990357835
pgcgm-4f0dfbfd376e56c8,PGCGM_generated_candidates,MoWS,36.0,ABC::Mo-S-W,,1.tar.gz::P-3m1---801_1.cif,4f0dfbfd376e56c8a06417212e3c52298b562e38b8a73e02b926859dd05a016b,1.6082115173339844,-10.89839102101066,scored,-9.290179503676676,10.89839102101066
pgcgm-0dfa3e32427a878c,PGCGM_generated_candidates,Zn(SbC)4,36.0,AB4C4::C-Sb-Zn,,1.tar.gz::Immm---799_2.cif,0dfa3e32427a878caf35eea34956149260565774cec5b31314e87f766c852eac,6.2846455574035645,-12.372551359141564,scored,-6.087905801737999,12.372551359141564
pgcgm-efeb563b37220c65,PGCGM_generated_candidates,GaSnSb,24.0,ABC::Ga-Sb-Sn,,1.tar.gz::Pnma---419_0.cif,efeb563b37220c650c3f9b2c524ae441b459bee2beff0aadb249f20f039bdb74,6.705618858337402,-10.430083345105007,scored,-3.7244644867676047,10.430083345105007
pgcgm-8ac35f4cd1f4e383,PGCGM_generated_candidates,Nb(GePd)2,40.0,AB2C2::Ge-Nb-Pd,,1.tar.gz::Immm---751_1.cif,8ac35f4cd1f4e383724d229da9debcbc6c61826205612ea410d69ec6e0097771,2.282804489135742,-8.243309190103961,scored,-5.960504700968219,8.243309190103961
pgcgm-8c31cd632a4bd3d7,PGCGM_generated_candidates,Be2Sn2Au,40.0,AB2C2::Au-Be-Sn,,1.tar.gz::Immm---56_1.cif,8c31cd632a4bd3d7ff5bbb50d07960e21a1527019c33632a3f28a001fbc68097,10.659284591674805,-14.443568818036493,scored,-3.784284226361689,14.443568818036493
pgcgm-7d77a37246c3deb5,PGCGM_generated_candidates,Be2SnAu2,40.0,AB2C2::Au-Be-Sn,,1.tar.gz::Immm---56_0.cif,7d77a37246c3deb5633473c111b9cc8a06ed4c4e3cf68d47573ba7fc3903dd64,8.401826858520508,-12.03955891772535,scored,-3.637732059204841,12.03955891772535
pgcgm-38bb518d0bec5382,PGCGM_generated_candidates,ZnHIr2,16.0,ABC2::H-Ir-Zn,,1.tar.gz::Immm---818_1.cif,38bb518d0bec53828bda2ce226d70d5bfc8a0249dc9d6d80b7cd1a62cc92efb7,5.331134796142578,-10.948843261449449,scored,-5.617708465306871,10.948843261449449
pgcgm-fa00262185140273,PGCGM_generated_candidates,RbTlAg,36.0,ABC::Ag-Rb-Tl,,1.tar.gz::P6_3mc---554_1.cif,fa002621851402731edd4d643d00b085948d8274ff8ceb26464839a8a7f423d4,12.405558586120604,-14.482667456889919,scored,-2.0771088707693153,14.482667456889919
pgcgm-161eff0db8833680,PGCGM_generated_candidates,Na2Ga2Ru,40.0,AB2C2::Ga-Na-Ru,,1.tar.gz::Cmcm---770_1.cif,161eff0db88336800312a42b3608ec2a94d9ad81b9dfca7cf948fb4513879678,7.823939323425293,-11.442872672781931,scored,-3.618933349356637,11.442872672781931
pgcgm-112bc0c2dfa23c21,PGCGM_generated_candidates,Zr(TlGe2)2,28.0,AB2C4::Ge-Tl-Zr,,1.tar.gz::P4#mmm---8_2.cif,112bc0c2dfa23c218f0b9f348d3233397d479d6652862d9ad77c091834748738,4.333000183105469,-8.88913166596268,scored,-4.556131482857212,8.88913166596268
pgcgm-4968599a31d2b938,PGCGM_generated_candidates,Na2Fe2Br,30.0,AB2C2::Br-Fe-Na,,1.tar.gz::P-3m1---379_1.cif,4968599a31d2b9385c391cced7aa542afb46e1665908b31107865f8e9ad126d7,7.306291103363037,-11.543140547732216,scored,-4.236849444369179,11.543140547732216
pgcgm-29e1e0fbf5cd8ebb,PGCGM_generated_candidates,Sc(VIr)2,20.0,AB2C2::Ir-Sc-V,,1.tar.gz::Pnma---969_2.cif,29e1e0fbf5cd8ebbf3cca353bfd22404a1b52f8e9d2e45bbf256912b1e85d247,7.409639358520508,-15.863504072412937,scored,-8.453864713892429,15.863504072412937
pgcgm-ce7db92aaf8cef46,PGCGM_generated_candidates,Rb2CaRe2,40.0,AB2C2::Ca-Rb-Re,,1.tar.gz::Immm---754_0.cif,ce7db92aaf8cef46045288df03b0fb88e4e80eb5d61d95f315d00ed5289ebb8b,8.048495292663574,-13.828142221706647,scored,-5.779646929043073,13.828142221706647
pgcgm-87f4038fb4998089,PGCGM_generated_candidates,ScBeRh2,32.0,ABC2::Be-Rh-Sc,,1.tar.gz::Immm---143_0.cif,87f4038fb49980899bf057daa695e9bd4b6411bd165852115f1c0838bac86420,-1.7000255584716797,-4.546193455586617,scored,-6.246219014058297,4.546193455586617
pgcgm-785bd3a53ac94144,PGCGM_generated_candidates,Rb2Y2N,40.0,AB2C2::N-Rb-Y,,1.tar.gz::Immm---811_0.cif,785bd3a53ac9414489a7526a500841d952e8cf76243b2f1d0362060d47298a27,-0.3365445137023926,-4.305802295443563,scored,-4.642346809145955,4.305802295443563
pgcgm-aa58cc905b7f209d,PGCGM_generated_candidates,Nb2S2N,40.0,AB2C2::N-Nb-S,,1.tar.gz::Immm---936_0.cif,aa58cc905b7f209dfab6e4f12c62b5769e1068a52b912fb56f69644871bd15ed,5.031695365905762,-12.42638906043186,scored,-7.394693694526099,12.42638906043186
pgcgm-afd42b1635f2411f,PGCGM_generated_candidates,TePBr2,32.0,ABC2::Br-P-Te,,1.tar.gz::P4#mmm---521_0.cif,afd42b1635f2411f0a312d7696b3ce37a3a6060eb6553b7225fb3931a0937d08,6.405045032501221,-9.335244680418464,scored,-2.930199647917244,9.335244680418464
pgcgm-b28256ac79fed958,PGCGM_generated_candidates,LiZrMo,24.0,ABC::Li-Mo-Zr,,1.tar.gz::Pnma---497_1.cif,b28256ac79fed9580f5c1f1147dfcf393799225775955003bd3587b6e4659b97,-0.2192058563232422,-6.879779324109716,scored,-7.098985180432958,6.879779324109716
pgcgm-ae000987d0b87cff,PGCGM_generated_candidates,Fe2Pb4Au,28.0,AB2C4::Au-Fe-Pb,,1.tar.gz::Immm---902_2.cif,ae000987d0b87cff5948872b2a7dc1b4c3bf74de255f06ecf79dd363f8061f7a,3.913491725921631,-8.941399108892659,scored,-5.027907382971028,8.941399108892659
pgcgm-63797322276c1714,PGCGM_generated_candidates,Be(Cd2Sb)2,28.0,AB2C4::Be-Cd-Sb,,1.tar.gz::Immm---260_2.cif,63797322276c171487e63326efe45dac2417d82c87cbe1551729001b65c7063b,11.86171054840088,-14.100816112563027,scored,-2.2391055641621476,14.100816112563027
pgcgm-0b585cb8d8e465a3,PGCGM_generated_candidates,RbHO,24.0,ABC::H-O-Rb,,1.tar.gz::Pnma---973_2.cif,0b585cb8d8e465a32b3fc86dba194adb02ecd5a725ba523871b72ea0f78cfe33,6.380805015563965,-9.483827572509721,scored,-3.1030225569457563,9.483827572509721
pgcgm-772a5b106dfe7c9c,PGCGM_generated_candidates,BiTe2O,32.0,ABC2::Bi-O-Te,,1.tar.gz::P4#mmm---605_0.cif,772a5b106dfe7c9c1bdf63e7c7e0f003c488f6de11a0c58141833f3b97d9e837,8.233667373657227,-12.014353784041695,scored,-3.780686410384469,12.014353784041695
pgcgm-6b53826a7e0b3e0f,PGCGM_generated_candidates,K2CdSn2,20.0,AB2C2::Cd-K-Sn,,1.tar.gz::Pnma---585_0.cif,6b53826a7e0b3e0f2655217510fa616e6a41a42c5c3f879ec7b002231b08f8fc,9.791431427001951,-12.031235169754066,scored,-2.2398037427521134,12.031235169754066
pgcgm-02c1ca169a67c393,PGCGM_generated_candidates,BaMnCu,24.0,ABC::Ba-Cu-Mn,,1.tar.gz::Pnma---103_2.cif,02c1ca169a67c3934077aff04d678a851b4d12a4d505f0714ec2ee0861172f60,5.546855926513672,-10.624512519783643,scored,-5.077656593269971,10.624512519783643
pgcgm-d59ca1c2d9ca85d1,PGCGM_generated_candidates,Ga2AsN2,40.0,AB2C2::As-Ga-N,,1.tar.gz::Cmcm---523_1.cif,d59ca1c2d9ca85d1b4b0c833996ade89f0667012c278adaf3b99ef2515b3a801,0.8422427177429199,-6.324345264434303,scored,-5.482102546691383,6.324345264434303
pgcgm-194b4c2499cda33e,PGCGM_generated_candidates,Zn4Si4Au,36.0,AB4C4::Au-Si-Zn,,1.tar.gz::Immm---491_2.cif,194b4c2499cda33e591b302b8244225414df45ed2709e203d83a76010a1e9e59,8.853758811950684,-12.22281636155828,scored,-3.3690575496075974,12.22281636155828
pgcgm-4dadc222a7a4322b,PGCGM_generated_candidates,TaBeAl,24.0,ABC::Al-Be-Ta,,1.tar.gz::Pnma---25_0.cif,4dadc222a7a4322b60d32766e481ecc786c38381218fa6e75bdc6b17e3f60ca3,7.317360877990723,-13.819976592393918,scored,-6.502615714403195,13.819976592393918
pgcgm-83bee101db8ed292,PGCGM_generated_candidates,Ba2Tc2Sn,40.0,AB2C2::Ba-Sn-Tc,,1.tar.gz::Immm---979_0.cif,83bee101db8ed292409c2268b1c45b1dd5b5b05086229ae18e77c44382f0e791,-0.1696810722351074,-5.578818724733862,scored,-5.74849979696897,5.578818724733862
pgcgm-4c76926212e70c81,PGCGM_generated_candidates,S2IBr2,20.0,AB2C2::Br-I-S,,1.tar.gz::P4#mmm---239_0.cif,4c76926212e70c81faaa65cee847027a647b393eeb14850fecf8276e7a2bdf98,10.672300338745115,-13.259898650864915,scored,-2.5875983121198,13.259898650864915
pgcgm-d1392b735aa75c99,PGCGM_generated_candidates,CaV2C,32.0,ABC2::C-Ca-V,,1.tar.gz::P4#nmm---760_2.cif,d1392b735aa75c992e29a7d6e16ff5e286e7e3754983d8756f97c9668d3f9362,5.045072555541992,-12.393946470034976,scored,-7.348873914492983,12.393946470034976
pgcgm-d4b3ccc64cb9ff99,PGCGM_generated_candidates,YOsF,24.0,ABC::F-Os-Y,,1.tar.gz::Pnma---29_2.cif,d4b3ccc64cb9ff994caac7ff1df3bd9d4a13405848b6422649e9e3970ebf8b6b,-3.4208426475524902,-3.146694360788042,scored,-6.5675370083405324,3.146694360788042
pgcgm-af84376b1335fe54,PGCGM_generated_candidates,AgTeO,36.0,ABC::Ag-O-Te,,1.tar.gz::P-3m1---614_2.cif,af84376b1335fe541daaac125e89bdd24ed9b000a9fe081f882b8ff3b4700166,8.05948257446289,-11.70937287003428,scored,-3.6498902955713888,11.70937287003428
pgcgm-28349caf0cf359b4,PGCGM_generated_candidates,Pb2SeF2,40.0,AB2C2::F-Pb-Se,,1.tar.gz::Immm---542_1.cif,28349caf0cf359b48d4d1947598d1544872434cd66e6ebd577cae51c3391592b,5.647261619567871,-8.605379700212398,scored,-2.958118080644526,8.605379700212398
pgcgm-9640e44bc365a8b7,PGCGM_generated_candidates,Cs(BaSi)4,36.0,AB4C4::Ba-Cs-Si,,1.tar.gz::Immm---637_2.cif,9640e44bc365a8b793d5f7e4c17bf2406802b04f39db3704f94d475e12e213ea,5.276261329650879,-8.667658815101008,scored,-3.3913974854501294,8.667658815101008
pgcgm-62a9cf30146fc936,PGCGM_generated_candidates,Tl2SiI2,40.0,AB2C2::I-Si-Tl,,1.tar.gz::Immm---373_0.cif,62a9cf30146fc93676d26f6ec3cb6d4fe2666e09575ad3f642a98cb4614755a3,10.369705200195312,-13.018321102023878,scored,-2.6486159018285647,13.018321102023878
pgcgm-8778eb1b9c08d60c,PGCGM_generated_candidates,Cs2Hg2Bi,40.0,AB2C2::Bi-Cs-Hg,,1.tar.gz::Cmcm---429_1.cif,8778eb1b9c08d60c44cdc74fd0fe2442b6a7e2afc540291309d4d75c22791cd2,8.683481216430664,-9.954547039642241,scored,-1.271065823211577,9.954547039642241
pgcgm-6363fd9c08e3a697,PGCGM_generated_candidates,VTcBr,36.0,ABC::Br-Tc-V,,1.tar.gz::P6_3mc---470_1.cif,6363fd9c08e3a69790a9ddd1fbc8bae4863f1422275d7801e274ef4f4a02ffb8,6.9874348640441895,-13.999668352785658,scored,-7.012233488741469,13.999668352785658
pgcgm-d0e43c7781902b86,PGCGM_generated_candidates,Be(Hg2As)2,28.0,AB2C4::As-Be-Hg,,1.tar.gz::P4#mmm---317_2.cif,d0e43c7781902b86840aa8bd6a8241529c16b038173b5e1822c19c82637b0b9f,6.447949409484863,-8.508400561101052,scored,-2.0604511516161876,8.508400561101052
pgcgm-4cb9e0dc53418f43,PGCGM_generated_candidates,Mg(CrGa)2,40.0,AB2C2::Cr-Ga-Mg,,1.tar.gz::Immm---797_0.cif,4cb9e0dc53418f433a5ec6dd68f3e48428a48dd6116e3ee84c3aab2328ba5add,5.795958995819092,-11.205966194202723,scored,-5.410007198383632,11.205966194202723
pgcgm-a23548741505570e,PGCGM_generated_candidates,Rb(PPt)2,40.0,AB2C2::P-Pt-Rb,,1.tar.gz::Immm---926_1.cif,a23548741505570e41cf121e118cd8f858baa69f69297464886521fa875ebee4,7.281121253967285,-12.107623366221711,scored,-4.826502112254426,12.107623366221711
pgcgm-5140c93fe1d2eba3,PGCGM_generated_candidates,Li4IrI4,36.0,AB4C4::I-Ir-Li,,1.tar.gz::Immm---261_0.cif,5140c93fe1d2eba323b9539e2fbc8c2c948154eac449ca114eca36cd4debd9a6,6.590279579162598,-9.0915545782652,scored,-2.501274999102602,9.0915545782652
pgcgm-b1537a89c82bca06,PGCGM_generated_candidates,MgTaZn,24.0,ABC::Mg-Ta-Zn,,1.tar.gz::Pnma---496_2.cif,b1537a89c82bca067fa3680711042a0e7bf0e6ea6221e8d28ff1b8360b9be6b7,5.4998064041137695,-10.441907414337344,scored,-4.942101010223574,10.441907414337344
pgcgm-f5e85a4d789b4898,PGCGM_generated_candidates,MnFeAs,24.0,ABC::As-Fe-Mn,,1.tar.gz::Pnma---580_2.cif,f5e85a4d789b489858d5144435e78f10ac6257d35c230052f3c249b91bc11787,-1.268916130065918,-6.188865122893357,scored,-7.457781252959275,6.188865122893357
pgcgm-9a7134f0ea37c844,PGCGM_generated_candidates,AlAgRh,24.0,ABC::Ag-Al-Rh,,1.tar.gz::Pnma---536_2.cif,9a7134f0ea37c844c6bc1e4666f127fc2f2acaa266f7db02c1d2aaebfaf67938,8.748116493225098,-13.426570280085851,scored,-4.678453786860754,13.426570280085851
pgcgm-0f208f25a3e97d97,PGCGM_generated_candidates,Mg2Mn2Ag,40.0,AB2C2::Ag-Mg-Mn,,1.tar.gz::P4#mmm---499_1.cif,0f208f25a3e97d973508889271b6b3705f681d817af40818cf60ecae62b5da7d,5.133278846740723,-10.01233522659815,scored,-4.879056379857428,10.01233522659815
pgcgm-3ab4e8529fe69de5,PGCGM_generated_candidates,Ba2Be2In,30.0,AB2C2::Ba-Be-In,,1.tar.gz::P6_3mc---451_0.cif,3ab4e8529fe69de5555e0563fde239623723db31de270bf4a469cf8e083805ff,11.532428741455078,-14.385527755479178,scored,-2.8530990140240995,14.385527755479178
pgcgm-7b350691fd26e0a7,PGCGM_generated_candidates,Li(ScRh)2,30.0,AB2C2::Li-Rh-Sc,,1.tar.gz::P6_3mc---436_0.cif,7b350691fd26e0a788cce682264ca384780de102c2a9adaf81c195222472920c,1.6644062995910645,-7.558123145210104,scored,-5.893716845619039,7.558123145210104
pgcgm-68cb3ad2664b75f4,PGCGM_generated_candidates,Tc6HPb6,39.0,AB6C6::H-Pb-Tc,,1.tar.gz::R-3---608_1.cif,68cb3ad2664b75f42a6f1c55dc3604bd96385518361c01755b647f71dc7b63da,4.7159295082092285,-11.50523168775724,scored,-6.789302179548011,11.50523168775724
pgcgm-9edba71d3f70f571,PGCGM_generated_candidates,Sr(NiAu)2,40.0,AB2C2::Au-Ni-Sr,,1.tar.gz::Immm---996_1.cif,9edba71d3f70f57176ac597c9e50d48656deda97a9354764a3a5a72e8aa88bd6,6.45771598815918,-10.437751585805778,scored,-3.9800355976465975,10.437751585805778
pgcgm-6b9cc66f788168d0,PGCGM_generated_candidates,Tl2Cu2Pd,40.0,AB2C2::Cu-Pd-Tl,,1.tar.gz::Immm---862_1.cif,6b9cc66f788168d0ac7c525e4140697404f5f3b99e082276c8cd10584c2375ce,9.681255340576172,-13.322830099107026,scored,-3.6415747585308536,13.322830099107026
pgcgm-c6cfb28b5a109d3e,PGCGM_generated_candidates,Ca2Al2Ga,40.0,AB2C2::Al-Ca-Ga,,1.tar.gz::Immm---772_0.cif,c6cfb28b5a109d3ebad2529c26eff868411f7d0e0f4518abd8628d4706aa4c4c,6.172735691070557,-9.090711369684337,scored,-2.91797567861378,9.090711369684337
pgcgm-9351582875277793,PGCGM_generated_candidates,V(CrSe)2,40.0,AB2C2::Cr-Se-V,,1.tar.gz::I4#mmm---593_2.cif,9351582875277793e90b97027c0132fa7ab7155c4c0b70c21f98476b19549194,3.583115577697754,-10.671271656209612,scored,-7.088156078511858,10.671271656209612
pgcgm-73dbbed4bba741a5,PGCGM_generated_candidates,ZnCoBr,24.0,ABC::Br-Co-Zn,,1.tar.gz::Pnma---85_2.cif,73dbbed4bba741a5cb4d193e631627c430287d943ecb0fb00d73181ab3ede9c5,8.905302047729492,-12.23642735959237,scored,-3.331125311862876,12.23642735959237
pgcgm-ac799a538b5a6414,PGCGM_generated_candidates,BaMgMo,36.0,ABC::Ba-Mg-Mo,,1.tar.gz::P-3m1---468_1.cif,ac799a538b5a6414fde17ab87eff09bdcfc356cf3d5c5fc1597c3a4d0a26ae58,7.404595375061035,-12.178878346043513,scored,-4.774282970982478,12.178878346043513
pgcgm-10bfb099768dce45,PGCGM_generated_candidates,LiZrMo,24.0,ABC::Li-Mo-Zr,,1.tar.gz::Pnma---497_0.cif,10bfb099768dce45b9dbc6221541f3a81a2f4f06d625e3486b76095b4f7f8dda,4.458523750305176,-11.557508930738134,scored,-7.098985180432958,11.557508930738134
pgcgm-e4621f3b5440ccd0,PGCGM_generated_candidates,Li4GeS2,28.0,AB2C4::Ge-Li-S,,1.tar.gz::Immm---202_2.cif,e4621f3b5440ccd0aff1bc7edc6cf1d7a2626457672885dabe7baba4cc6dfd9f,9.831586837768556,-12.779027255163832,scored,-2.9474404173952755,12.779027255163832
pgcgm-15added766741262,PGCGM_generated_candidates,SrNiAu4,24.0,ABC4::Au-Ni-Sr,,1.tar.gz::Immm---996_2.cif,15added766741262cc318e206d671fb7a5140c145951451fd28ded56a925071f,3.337313175201416,-6.779114526775023,scored,-3.4418013515736066,6.779114526775023
pgcgm-697d78953b9eeb80,PGCGM_generated_candidates,K4AsC4,36.0,AB4C4::As-C-K,,1.tar.gz::P4#mmm---212_2.cif,697d78953b9eeb80a10d0642c2166aba9efe8f5e09881efad820a92ca0db8032,0.1775641441345214,-5.315901586283015,scored,-5.138337442148494,5.315901586283015
pgcgm-f3756d704610b09a,PGCGM_generated_candidates,Cs2Hg2Bi,40.0,AB2C2::Bi-Cs-Hg,,1.tar.gz::Cmcm---429_0.cif,f3756d704610b09a201ec934dc553bf6f5722c476a87e98201ce0182bed13a7f,10.526996612548828,-11.798062435760405,scored,-1.271065823211577,11.798062435760405
pgcgm-a8b554bd733c14b2,PGCGM_generated_candidates,TePO,36.0,ABC::O-P-Te,,1.tar.gz::P-3m1---407_2.cif,a8b554bd733c14b24e1b04cd1e85bd427f74fc35bc1dad056412ef77a37effd7,5.905055046081543,-10.421507479423422,scored,-4.516452433341879,10.421507479423422
pgcgm-e9d7cdcb19bb1678,PGCGM_generated_candidates,Ga4BiAu2,28.0,AB2C4::Au-Bi-Ga,,1.tar.gz::Immm---404_2.cif,e9d7cdcb19bb16785a22547f4e741cd2b2fbf1063d159b18b516e7b8816cff5c,9.212600708007812,-12.444378948830515,scored,-3.2317782408227025,12.444378948830515
pgcgm-9578826159c0a990,PGCGM_generated_candidates,Mn2Ni2B,40.0,AB2C2::B-Mn-Ni,,1.tar.gz::P4#mmm---791_1.cif,9578826159c0a9908815d712c40058070f548f26a2274b8f18b0b9922124effe,2.25906753540039,-9.60684104259451,scored,-7.34777350719412,9.60684104259451
pgcgm-9f0c73c7d7bfc61f,PGCGM_generated_candidates,RbPW,24.0,ABC::P-Rb-W,,1.tar.gz::Pnma---823_2.cif,9f0c73c7d7bfc61fe34acd2150f9ab36097ac9b3eee7f4784cfce750f5366807,5.779803276062012,-12.22439849944406,scored,-6.444595223382048,12.22439849944406
pgcgm-bf7fded4d7080afe,PGCGM_generated_candidates,Cs(BeRe)2,40.0,AB2C2::Be-Cs-Re,,1.tar.gz::Immm---706_1.cif,bf7fded4d7080afe9ca522ea2f154945f440606fe19ba163a11aae64a91bfba6,6.944376468658447,-13.642244210732716,scored,-6.697867742074268,13.642244210732716
pgcgm-7b4cbc7c645fc3c0,PGCGM_generated_candidates,BeGeN,24.0,ABC::Be-Ge-N,,1.tar.gz::Pnma---731_0.cif,7b4cbc7c645fc3c0f72c814a0bfdb0115a8f45e6669487f6df8f9029239b03b3,-0.4461874961853027,-5.1303265308122175,scored,-5.57651402699752,5.1303265308122175
pgcgm-8bf554254f3c985c,PGCGM_generated_candidates,MgTaZn,24.0,ABC::Mg-Ta-Zn,,1.tar.gz::Pnma---496_0.cif,8bf554254f3c985c72286266df1b957ebcac03860f1773a17acfb575cebdad28,3.544222831726074,-8.486323841949648,scored,-4.942101010223574,8.486323841949648
pgcgm-8571be2151410592,PGCGM_generated_candidates,Al2Ga2Se,40.0,AB2C2::Al-Ga-Se,,1.tar.gz::P4#nmm---869_1.cif,8571be2151410592f308bc7d4d065c0f168bbf44715bd9f992c6de3203baf376,10.197725296020508,-13.632125042595547,scored,-3.4343997465750387,13.632125042595547
pgcgm-037db69bfc335ab5,PGCGM_generated_candidates,Na(FeBi)2,40.0,AB2C2::Bi-Fe-Na,,1.tar.gz::P4#mmm---604_1.cif,037db69bfc335ab5e2f6fd31e623439fd3f41de18523c6bc4bc85831d5086bc4,9.770187377929688,-14.969584695893026,scored,-5.199397317963339,14.969584695893026
pgcgm-26bdf76645abfbf0,PGCGM_generated_candidates,Li2AsOs2,40.0,AB2C2::As-Li-Os,,1.tar.gz::Immm---427_1.cif,26bdf76645abfbf0aee08bcc3827fa4fd497ecf24522e70e4e601a3153e41822,5.191497325897217,-11.423452099296625,scored,-6.231954773399408,11.423452099296625
pgcgm-feeffa4b1d354334,PGCGM_generated_candidates,NaTaN,36.0,ABC::N-Na-Ta,,1.tar.gz::P6_3mc---677_2.cif,feeffa4b1d3543340ab1d97e039829a2ec8a08d426fabfa35bf2b03fc909cf4c,6.522798538208008,-13.708666304450123,scored,-7.185867766242116,13.708666304450123
pgcgm-f77aad0711b8fda9,PGCGM_generated_candidates,TePO,36.0,ABC::O-P-Te,,1.tar.gz::P-3m1---407_1.cif,f77aad0711b8fda9d6ccc84c2b22ab358e599f72ed65647cbaf630804ecf8f55,0.9774899482727052,-5.493942381614584,scored,-4.516452433341879,5.493942381614584
pgcgm-55412eab9a8eba2f,PGCGM_generated_candidates,Hf2In4Pb,28.0,AB2C4::Hf-In-Pb,,1.tar.gz::Immm---877_2.cif,55412eab9a8eba2fdecf84cc1d670596e0fc68825f19915ce85a6ff9f8bfc2e6,7.583466529846191,-12.544890251556462,scored,-4.96142372171027,12.544890251556462
