audit_item_id,ctc_dataset,sequence_id,frame_start,frame_end,source_image_path,source_frame_index,source_bbox_x,source_bbox_y,source_bbox_w,source_bbox_h,target_image_path,target_frame_index,target_bbox_x,target_bbox_y,target_bbox_w,target_bbox_h,packet,strong_model_label,strong_model_confidence,strong_model_support_score,model_reason,strong_model_id,auditor_id,human_label,human_confidence,human_notes,human_accepts_ai_label,evidence_scope
CTC-PHASE81-0484,PhC-C2DH-U373,2,16,17,PhC-C2DH-U373/02/t016,16,641,325,3,3,PhC-C2DH-U373/02/t017,17,640,325,3,3,raw_overlap_diagnostic,same_cell_supported,medium,0.811138,"image-template, local-crop and geometry evidence support adjacent-frame same-cell link",phase91_ctc_image_template_segmentation_surrogate_v1,phase91_ctc_image_template_segmentation_surrogate_v1,same_cell_supported,medium,"model-surrogate replacement label; not external human evidence; image-template, local-crop and geometry evidence support adjacent-frame same-cell link",model_surrogate_not_human,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0493,Fluo-N2DL-HeLa,2,1,2,Fluo-N2DL-HeLa/02/t001,1,767,65,5,5,Fluo-N2DL-HeLa/02/t002,2,767,65,5,5,raw_overlap_diagnostic,same_cell_supported,high,0.955865,"image-template, local-crop and geometry evidence support adjacent-frame same-cell link",phase91_ctc_image_template_segmentation_surrogate_v1,phase91_ctc_image_template_segmentation_surrogate_v1,same_cell_supported,high,"model-surrogate replacement label; not external human evidence; image-template, local-crop and geometry evidence support adjacent-frame same-cell link",model_surrogate_not_human,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0494,Fluo-N2DL-HeLa,2,4,5,Fluo-N2DL-HeLa/02/t004,4,618,168,5,5,Fluo-N2DL-HeLa/02/t005,5,618,168,5,5,raw_overlap_diagnostic,same_cell_supported,high,0.927901,"image-template, local-crop and geometry evidence support adjacent-frame same-cell link",phase91_ctc_image_template_segmentation_surrogate_v1,phase91_ctc_image_template_segmentation_surrogate_v1,same_cell_supported,high,"model-surrogate replacement label; not external human evidence; image-template, local-crop and geometry evidence support adjacent-frame same-cell link",model_surrogate_not_human,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0495,Fluo-N2DL-HeLa,2,7,8,Fluo-N2DL-HeLa/02/t007,7,427,602,5,5,Fluo-N2DL-HeLa/02/t008,8,427,602,5,5,raw_overlap_diagnostic,same_cell_supported,high,0.943185,"image-template, local-crop and geometry evidence support adjacent-frame same-cell link",phase91_ctc_image_template_segmentation_surrogate_v1,phase91_ctc_image_template_segmentation_surrogate_v1,same_cell_supported,high,"model-surrogate replacement label; not external human evidence; image-template, local-crop and geometry evidence support adjacent-frame same-cell link",model_surrogate_not_human,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0499,PhC-C2DH-U373,2,88,89,PhC-C2DH-U373/02/t088,88,61,420,5,5,PhC-C2DH-U373/02/t089,89,61,420,5,5,raw_overlap_diagnostic,same_cell_supported,high,0.954153,"image-template, local-crop and geometry evidence support adjacent-frame same-cell link",phase91_ctc_image_template_segmentation_surrogate_v1,phase91_ctc_image_template_segmentation_surrogate_v1,same_cell_supported,high,"model-surrogate replacement label; not external human evidence; image-template, local-crop and geometry evidence support adjacent-frame same-cell link",model_surrogate_not_human,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0508,Fluo-N2DL-HeLa,2,12,13,Fluo-N2DL-HeLa/02/t012,12,847,432,5,5,Fluo-N2DL-HeLa/02/t013,13,847,432,5,5,raw_overlap_diagnostic,same_cell_supported,high,0.943093,"image-template, local-crop and geometry evidence support adjacent-frame same-cell link",phase91_ctc_image_template_segmentation_surrogate_v1,phase91_ctc_image_template_segmentation_surrogate_v1,same_cell_supported,high,"model-surrogate replacement label; not external human evidence; image-template, local-crop and geometry evidence support adjacent-frame same-cell link",model_surrogate_not_human,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0514,Fluo-N2DL-HeLa,2,23,24,Fluo-N2DL-HeLa/02/t023,23,633,592,3,3,Fluo-N2DL-HeLa/02/t024,24,633,592,3,3,raw_overlap_diagnostic,same_cell_supported,high,0.893078,"image-template, local-crop and geometry evidence support adjacent-frame same-cell link",phase91_ctc_image_template_segmentation_surrogate_v1,phase91_ctc_image_template_segmentation_surrogate_v1,same_cell_supported,high,"model-surrogate replacement label; not external human evidence; image-template, local-crop and geometry evidence support adjacent-frame same-cell link",model_surrogate_not_human,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0519,PhC-C2DH-U373,2,40,41,PhC-C2DH-U373/02/t040,40,60,447,5,5,PhC-C2DH-U373/02/t041,41,60,447,5,5,raw_overlap_diagnostic,same_cell_supported,high,0.903442,"image-template, local-crop and geometry evidence support adjacent-frame same-cell link",phase91_ctc_image_template_segmentation_surrogate_v1,phase91_ctc_image_template_segmentation_surrogate_v1,same_cell_supported,high,"model-surrogate replacement label; not external human evidence; image-template, local-crop and geometry evidence support adjacent-frame same-cell link",model_surrogate_not_human,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0523,PhC-C2DH-U373,2,87,88,PhC-C2DH-U373/02/t087,87,61,420,5,5,PhC-C2DH-U373/02/t088,88,61,420,5,5,raw_overlap_diagnostic,same_cell_supported,high,0.951705,"image-template, local-crop and geometry evidence support adjacent-frame same-cell link",phase91_ctc_image_template_segmentation_surrogate_v1,phase91_ctc_image_template_segmentation_surrogate_v1,same_cell_supported,high,"model-surrogate replacement label; not external human evidence; image-template, local-crop and geometry evidence support adjacent-frame same-cell link",model_surrogate_not_human,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0547,Fluo-N2DL-HeLa,2,14,15,Fluo-N2DL-HeLa/02/t014,14,588,403,5,5,Fluo-N2DL-HeLa/02/t015,15,588,403,5,5,raw_overlap_diagnostic,same_cell_supported,high,0.860144,"image-template, local-crop and geometry evidence support adjacent-frame same-cell link",phase91_ctc_image_template_segmentation_surrogate_v1,phase91_ctc_image_template_segmentation_surrogate_v1,same_cell_supported,high,"model-surrogate replacement label; not external human evidence; image-template, local-crop and geometry evidence support adjacent-frame same-cell link",model_surrogate_not_human,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0554,Fluo-N2DL-HeLa,2,5,6,Fluo-N2DL-HeLa/02/t005,5,732,40,5,5,Fluo-N2DL-HeLa/02/t006,6,732,40,5,5,raw_overlap_diagnostic,same_cell_supported,high,0.921156,"image-template, local-crop and geometry evidence support adjacent-frame same-cell link",phase91_ctc_image_template_segmentation_surrogate_v1,phase91_ctc_image_template_segmentation_surrogate_v1,same_cell_supported,high,"model-surrogate replacement label; not external human evidence; image-template, local-crop and geometry evidence support adjacent-frame same-cell link",model_surrogate_not_human,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0560,PhC-C2DH-U373,2,43,44,PhC-C2DH-U373/02/t043,43,638,296,3,3,PhC-C2DH-U373/02/t044,44,638,296,3,3,raw_overlap_diagnostic,same_cell_supported,high,0.852883,"image-template, local-crop and geometry evidence support adjacent-frame same-cell link",phase91_ctc_image_template_segmentation_surrogate_v1,phase91_ctc_image_template_segmentation_surrogate_v1,same_cell_supported,high,"model-surrogate replacement label; not external human evidence; image-template, local-crop and geometry evidence support adjacent-frame same-cell link",model_surrogate_not_human,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0562,PhC-C2DH-U373,2,80,81,PhC-C2DH-U373/02/t080,80,60,423,5,6,PhC-C2DH-U373/02/t081,81,60,424,5,5,raw_overlap_diagnostic,same_cell_supported,high,0.847667,"image-template, local-crop and geometry evidence support adjacent-frame same-cell link",phase91_ctc_image_template_segmentation_surrogate_v1,phase91_ctc_image_template_segmentation_surrogate_v1,same_cell_supported,high,"model-surrogate replacement label; not external human evidence; image-template, local-crop and geometry evidence support adjacent-frame same-cell link",model_surrogate_not_human,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0567,PhC-C2DH-U373,2,77,78,PhC-C2DH-U373/02/t077,77,58,423,5,5,PhC-C2DH-U373/02/t078,78,58,423,5,5,raw_overlap_diagnostic,same_cell_supported,high,0.97753,"image-template, local-crop and geometry evidence support adjacent-frame same-cell link",phase91_ctc_image_template_segmentation_surrogate_v1,phase91_ctc_image_template_segmentation_surrogate_v1,same_cell_supported,high,"model-surrogate replacement label; not external human evidence; image-template, local-crop and geometry evidence support adjacent-frame same-cell link",model_surrogate_not_human,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0568,PhC-C2DH-U373,2,2,3,PhC-C2DH-U373/02/t002,2,194,180,11,11,PhC-C2DH-U373/02/t003,3,194,180,11,11,raw_overlap_diagnostic,same_cell_supported,high,0.961184,"image-template, local-crop and geometry evidence support adjacent-frame same-cell link",phase91_ctc_image_template_segmentation_surrogate_v1,phase91_ctc_image_template_segmentation_surrogate_v1,same_cell_supported,high,"model-surrogate replacement label; not external human evidence; image-template, local-crop and geometry evidence support adjacent-frame same-cell link",model_surrogate_not_human,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0569,PhC-C2DH-U373,2,85,86,PhC-C2DH-U373/02/t085,85,61,420,5,5,PhC-C2DH-U373/02/t086,86,61,420,5,5,raw_overlap_diagnostic,same_cell_supported,high,0.980869,"image-template, local-crop and geometry evidence support adjacent-frame same-cell link",phase91_ctc_image_template_segmentation_surrogate_v1,phase91_ctc_image_template_segmentation_surrogate_v1,same_cell_supported,high,"model-surrogate replacement label; not external human evidence; image-template, local-crop and geometry evidence support adjacent-frame same-cell link",model_surrogate_not_human,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0577,Fluo-N2DL-HeLa,2,26,27,Fluo-N2DL-HeLa/02/t026,26,638,594,3,3,Fluo-N2DL-HeLa/02/t027,27,638,594,3,3,raw_overlap_diagnostic,uncertain,medium,0.733998,mixed image-template and geometry evidence; route to human adjudication if used evidentially,phase91_ctc_image_template_segmentation_surrogate_v1,phase91_ctc_image_template_segmentation_surrogate_v1,uncertain,medium,model-surrogate replacement label; not external human evidence; mixed image-template and geometry evidence; route to human adjudication if used evidentially,model_surrogate_not_human,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0579,Fluo-N2DL-HeLa,2,61,62,Fluo-N2DL-HeLa/02/t061,61,487,73,3,3,Fluo-N2DL-HeLa/02/t062,62,487,73,3,3,raw_overlap_diagnostic,same_cell_supported,high,0.846735,"image-template, local-crop and geometry evidence support adjacent-frame same-cell link",phase91_ctc_image_template_segmentation_surrogate_v1,phase91_ctc_image_template_segmentation_surrogate_v1,same_cell_supported,high,"model-surrogate replacement label; not external human evidence; image-template, local-crop and geometry evidence support adjacent-frame same-cell link",model_surrogate_not_human,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0590,PhC-C2DH-U373,2,82,83,PhC-C2DH-U373/02/t082,82,60,424,5,5,PhC-C2DH-U373/02/t083,83,60,424,5,5,raw_overlap_diagnostic,same_cell_supported,high,0.953285,"image-template, local-crop and geometry evidence support adjacent-frame same-cell link",phase91_ctc_image_template_segmentation_surrogate_v1,phase91_ctc_image_template_segmentation_surrogate_v1,same_cell_supported,high,"model-surrogate replacement label; not external human evidence; image-template, local-crop and geometry evidence support adjacent-frame same-cell link",model_surrogate_not_human,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0591,PhC-C2DH-U373,2,84,85,PhC-C2DH-U373/02/t084,84,635,265,3,3,PhC-C2DH-U373/02/t085,85,635,265,3,3,raw_overlap_diagnostic,same_cell_supported,high,0.909454,"image-template, local-crop and geometry evidence support adjacent-frame same-cell link",phase91_ctc_image_template_segmentation_surrogate_v1,phase91_ctc_image_template_segmentation_surrogate_v1,same_cell_supported,high,"model-surrogate replacement label; not external human evidence; image-template, local-crop and geometry evidence support adjacent-frame same-cell link",model_surrogate_not_human,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0597,Fluo-N2DL-HeLa,2,72,73,Fluo-N2DL-HeLa/02/t072,72,493,250,3,3,Fluo-N2DL-HeLa/02/t073,73,493,250,3,3,raw_overlap_diagnostic,same_cell_supported,high,0.903336,"image-template, local-crop and geometry evidence support adjacent-frame same-cell link",phase91_ctc_image_template_segmentation_surrogate_v1,phase91_ctc_image_template_segmentation_surrogate_v1,same_cell_supported,high,"model-surrogate replacement label; not external human evidence; image-template, local-crop and geometry evidence support adjacent-frame same-cell link",model_surrogate_not_human,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0021,PhC-C2DH-U373,2,80,81,PhC-C2DH-U373/02/t080,80,579,191,9,9,PhC-C2DH-U373/02/t081,81,638,264,3,3,hard_negative_or_uncertain_control,unsupported,medium,0.362345,image-template or geometry evidence does not support the proposed adjacent-frame link,phase91_ctc_image_template_segmentation_surrogate_v1,phase91_ctc_image_template_segmentation_surrogate_v1,unsupported,medium,model-surrogate replacement label; not external human evidence; image-template or geometry evidence does not support the proposed adjacent-frame link,model_surrogate_not_human,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0038,PhC-C2DH-U373,2,45,46,PhC-C2DH-U373/02/t045,45,66,462,5,5,PhC-C2DH-U373/02/t046,46,57,446,5,5,hard_negative_or_uncertain_control,uncertain,medium,0.516086,mixed image-template and geometry evidence; route to human adjudication if used evidentially,phase91_ctc_image_template_segmentation_surrogate_v1,phase91_ctc_image_template_segmentation_surrogate_v1,uncertain,medium,model-surrogate replacement label; not external human evidence; mixed image-template and geometry evidence; route to human adjudication if used evidentially,model_surrogate_not_human,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0049,PhC-C2DH-U373,2,56,57,PhC-C2DH-U373/02/t056,56,63,423,5,5,PhC-C2DH-U373/02/t057,57,53,430,5,5,hard_negative_or_uncertain_control,uncertain,medium,0.54406,mixed image-template and geometry evidence; route to human adjudication if used evidentially,phase91_ctc_image_template_segmentation_surrogate_v1,phase91_ctc_image_template_segmentation_surrogate_v1,uncertain,medium,model-surrogate replacement label; not external human evidence; mixed image-template and geometry evidence; route to human adjudication if used evidentially,model_surrogate_not_human,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0082,PhC-C2DH-U373,2,78,79,PhC-C2DH-U373/02/t078,78,638,264,3,3,PhC-C2DH-U373/02/t079,79,53,233,1,1,hard_negative_or_uncertain_control,unsupported,medium,0.409375,image-template or geometry evidence does not support the proposed adjacent-frame link,phase91_ctc_image_template_segmentation_surrogate_v1,phase91_ctc_image_template_segmentation_surrogate_v1,unsupported,medium,model-surrogate replacement label; not external human evidence; image-template or geometry evidence does not support the proposed adjacent-frame link,model_surrogate_not_human,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0096,PhC-C2DH-U373,2,30,31,PhC-C2DH-U373/02/t030,30,642,322,3,3,PhC-C2DH-U373/02/t031,31,565,457,5,5,hard_negative_or_uncertain_control,unsupported,medium,0.419422,image-template or geometry evidence does not support the proposed adjacent-frame link,phase91_ctc_image_template_segmentation_surrogate_v1,phase91_ctc_image_template_segmentation_surrogate_v1,unsupported,medium,model-surrogate replacement label; not external human evidence; image-template or geometry evidence does not support the proposed adjacent-frame link,model_surrogate_not_human,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0114,PhC-C2DH-U373,2,82,83,PhC-C2DH-U373/02/t082,82,638,264,3,3,PhC-C2DH-U373/02/t083,83,485,439,3,3,hard_negative_or_uncertain_control,unsupported,medium,0.466777,image-template or geometry evidence does not support the proposed adjacent-frame link,phase91_ctc_image_template_segmentation_surrogate_v1,phase91_ctc_image_template_segmentation_surrogate_v1,unsupported,medium,model-surrogate replacement label; not external human evidence; image-template or geometry evidence does not support the proposed adjacent-frame link,model_surrogate_not_human,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0129,PhC-C2DH-U373,2,97,98,PhC-C2DH-U373/02/t097,97,55,299,1,1,PhC-C2DH-U373/02/t098,98,449,438,3,3,hard_negative_or_uncertain_control,unsupported,medium,0.461036,image-template or geometry evidence does not support the proposed adjacent-frame link,phase91_ctc_image_template_segmentation_surrogate_v1,phase91_ctc_image_template_segmentation_surrogate_v1,unsupported,medium,model-surrogate replacement label; not external human evidence; image-template or geometry evidence does not support the proposed adjacent-frame link,model_surrogate_not_human,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0140,PhC-C2DH-U373,2,85,86,PhC-C2DH-U373/02/t085,85,580,190,11,11,PhC-C2DH-U373/02/t086,86,635,265,3,3,hard_negative_or_uncertain_control,unsupported,medium,0.385523,image-template or geometry evidence does not support the proposed adjacent-frame link,phase91_ctc_image_template_segmentation_surrogate_v1,phase91_ctc_image_template_segmentation_surrogate_v1,unsupported,medium,model-surrogate replacement label; not external human evidence; image-template or geometry evidence does not support the proposed adjacent-frame link,model_surrogate_not_human,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0142,PhC-C2DH-U373,2,8,9,PhC-C2DH-U373/02/t008,8,77,402,7,7,PhC-C2DH-U373/02/t009,9,61,275,9,9,hard_negative_or_uncertain_control,unsupported,medium,0.390132,image-template or geometry evidence does not support the proposed adjacent-frame link,phase91_ctc_image_template_segmentation_surrogate_v1,phase91_ctc_image_template_segmentation_surrogate_v1,unsupported,medium,model-surrogate replacement label; not external human evidence; image-template or geometry evidence does not support the proposed adjacent-frame link,model_surrogate_not_human,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0144,PhC-C2DH-U373,2,42,43,PhC-C2DH-U373/02/t042,42,76,462,5,6,PhC-C2DH-U373/02/t043,43,60,442,5,5,hard_negative_or_uncertain_control,uncertain,medium,0.509046,mixed image-template and geometry evidence; route to human adjudication if used evidentially,phase91_ctc_image_template_segmentation_surrogate_v1,phase91_ctc_image_template_segmentation_surrogate_v1,uncertain,medium,model-surrogate replacement label; not external human evidence; mixed image-template and geometry evidence; route to human adjudication if used evidentially,model_surrogate_not_human,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0148,PhC-C2DH-U373,2,77,78,PhC-C2DH-U373/02/t077,77,638,264,3,3,PhC-C2DH-U373/02/t078,78,484,446,3,3,hard_negative_or_uncertain_control,unsupported,medium,0.479268,image-template or geometry evidence does not support the proposed adjacent-frame link,phase91_ctc_image_template_segmentation_surrogate_v1,phase91_ctc_image_template_segmentation_surrogate_v1,unsupported,medium,model-surrogate replacement label; not external human evidence; image-template or geometry evidence does not support the proposed adjacent-frame link,model_surrogate_not_human,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0149,PhC-C2DH-U373,2,43,44,PhC-C2DH-U373/02/t043,43,72,461,5,5,PhC-C2DH-U373/02/t044,44,58,444,5,5,hard_negative_or_uncertain_control,uncertain,medium,0.518776,mixed image-template and geometry evidence; route to human adjudication if used evidentially,phase91_ctc_image_template_segmentation_surrogate_v1,phase91_ctc_image_template_segmentation_surrogate_v1,uncertain,medium,model-surrogate replacement label; not external human evidence; mixed image-template and geometry evidence; route to human adjudication if used evidentially,model_surrogate_not_human,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0164,PhC-C2DH-U373,2,81,82,PhC-C2DH-U373/02/t081,81,485,441,3,3,PhC-C2DH-U373/02/t082,82,638,264,3,3,hard_negative_or_uncertain_control,unsupported,medium,0.495939,image-template or geometry evidence does not support the proposed adjacent-frame link,phase91_ctc_image_template_segmentation_surrogate_v1,phase91_ctc_image_template_segmentation_surrogate_v1,unsupported,medium,model-surrogate replacement label; not external human evidence; image-template or geometry evidence does not support the proposed adjacent-frame link,model_surrogate_not_human,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0186,PhC-C2DH-U373,2,106,107,PhC-C2DH-U373/02/t106,106,424,430,3,3,PhC-C2DH-U373/02/t107,107,634,318,3,3,hard_negative_or_uncertain_control,unsupported,medium,0.440659,image-template or geometry evidence does not support the proposed adjacent-frame link,phase91_ctc_image_template_segmentation_surrogate_v1,phase91_ctc_image_template_segmentation_surrogate_v1,unsupported,medium,model-surrogate replacement label; not external human evidence; image-template or geometry evidence does not support the proposed adjacent-frame link,model_surrogate_not_human,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
