risk_model,n_rows,base_flip_rate,mean_roc_auc,std_roc_auc,mean_average_precision,std_average_precision,mean_brier_score,top20_risk_flip_rate,bottom20_risk_flip_rate,top20_enrichment_vs_base,feature_names,cv_scheme,evidence_scope,delta_auc_vs_candidate_margin,system_beats_candidate_margin,combined_beats_candidate_margin,primary_prediction_signal,model_role,panel,K,retain_fraction,flagged_fraction,n_total,n_retained_low_risk,n_flagged_high_risk,retained_flip_rate,flagged_flip_rate,relative_flip_rate_reduction_retained,fraction_flips_flagged,retained_beta_UCB_observed,triage_secondary_success,alpha0,release_size_candidate_level,nonempty_folds,fold_count,min_test_retained_n_across_folds,safe_folds_t1,observed_FTR_t1,observed_flip_rate_retained,mean_FTR_t0_by_design,beta_UCB_max_across_calibration_folds,beta_UCB_mean_across_calibration_folds,alpha0_plus_beta_UCB,budget_pass_pre_eval,seed_level_gate_available,primary_success_candidate_level,primary_success_full_certificate,paper_role
system_margin_distribution,,,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,durability_budget_frontier,500.0,0.3,,,,,,,,,,,0.01,57.0,5.0,5.0,2.0,5.0,0.0,0.0,0.0,0.07707617732978073,0.07617827086809462,0.08707617732978072,True,False,False,False,risk_triage_or_boundary_diagnostic
system_margin_distribution,,,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,durability_budget_frontier,500.0,0.3,,,,,,,,,,,0.025,57.0,5.0,5.0,2.0,5.0,0.0,0.0,0.0,0.07707617732978073,0.07617827086809462,0.10207617732978072,False,False,False,False,risk_triage_or_boundary_diagnostic
system_margin_distribution,,,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,durability_budget_frontier,500.0,0.3,,,,,,,,,,,0.05,57.0,5.0,5.0,2.0,5.0,0.0,0.0,0.0,0.07707617732978073,0.07617827086809462,0.12707617732978072,False,False,False,False,risk_triage_or_boundary_diagnostic
system_margin_distribution,,,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,durability_budget_frontier,500.0,0.3,,,,,,,,,,,0.075,57.0,5.0,5.0,2.0,5.0,0.0,0.0,0.0,0.07707617732978073,0.07617827086809462,0.15207617732978074,False,False,False,False,risk_triage_or_boundary_diagnostic
system_margin_distribution,,,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,durability_budget_frontier,500.0,0.4,,,,,,,,,,,0.01,74.0,5.0,5.0,2.0,4.0,0.04054054054054054,0.04054054054054054,0.0,0.1349134279370143,0.10287043078827895,0.1449134279370143,False,False,False,False,risk_triage_or_boundary_diagnostic
system_margin_distribution,,,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,durability_budget_frontier,500.0,0.4,,,,,,,,,,,0.025,74.0,5.0,5.0,2.0,4.0,0.04054054054054054,0.04054054054054054,0.0,0.1349134279370143,0.10287043078827895,0.1599134279370143,False,False,False,False,risk_triage_or_boundary_diagnostic
system_margin_distribution,,,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,durability_budget_frontier,500.0,0.4,,,,,,,,,,,0.05,74.0,5.0,5.0,2.0,4.0,0.04054054054054054,0.04054054054054054,0.0,0.1349134279370143,0.10287043078827895,0.18491342793701432,False,False,False,False,risk_triage_or_boundary_diagnostic
system_margin_distribution,,,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,durability_budget_frontier,500.0,0.4,,,,,,,,,,,0.075,74.0,5.0,5.0,2.0,4.0,0.04054054054054054,0.04054054054054054,0.0,0.1349134279370143,0.10287043078827895,0.20991342793701429,False,False,False,False,risk_triage_or_boundary_diagnostic
system_margin_distribution,,,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,durability_budget_frontier,500.0,0.5,,,,,,,,,,,0.01,91.0,5.0,5.0,14.0,5.0,0.03296703296703297,0.03296703296703297,0.0,0.10840159425379228,0.09594417134784622,0.11840159425379228,False,False,False,False,risk_triage_or_boundary_diagnostic
system_margin_distribution,,,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,durability_budget_frontier,500.0,0.5,,,,,,,,,,,0.025,91.0,5.0,5.0,14.0,5.0,0.03296703296703297,0.03296703296703297,0.0,0.10840159425379228,0.09594417134784622,0.13340159425379228,False,False,False,False,risk_triage_or_boundary_diagnostic
system_margin_distribution,,,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,durability_budget_frontier,500.0,0.5,,,,,,,,,,,0.05,91.0,5.0,5.0,14.0,5.0,0.03296703296703297,0.03296703296703297,0.0,0.10840159425379228,0.09594417134784622,0.1584015942537923,False,False,False,False,risk_triage_or_boundary_diagnostic
system_margin_distribution,,,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,durability_budget_frontier,500.0,0.5,,,,,,,,,,,0.075,91.0,5.0,5.0,14.0,5.0,0.03296703296703297,0.03296703296703297,0.0,0.10840159425379228,0.09594417134784622,0.18340159425379227,False,False,False,False,risk_triage_or_boundary_diagnostic
system_margin_distribution,,,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,durability_budget_frontier,500.0,0.6,,,,,,,,,,,0.01,115.0,5.0,5.0,20.0,5.0,0.043478260869565216,0.043478260869565216,0.0,0.12098691065271419,0.10579637130279984,0.1309869106527142,False,False,False,False,risk_triage_or_boundary_diagnostic
system_margin_distribution,,,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,durability_budget_frontier,500.0,0.6,,,,,,,,,,,0.025,115.0,5.0,5.0,20.0,5.0,0.043478260869565216,0.043478260869565216,0.0,0.12098691065271419,0.10579637130279984,0.14598691065271419,False,False,False,False,risk_triage_or_boundary_diagnostic
system_margin_distribution,,,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,durability_budget_frontier,500.0,0.6,,,,,,,,,,,0.05,115.0,5.0,5.0,20.0,5.0,0.043478260869565216,0.043478260869565216,0.0,0.12098691065271419,0.10579637130279984,0.1709869106527142,False,False,False,False,risk_triage_or_boundary_diagnostic
system_margin_distribution,,,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,durability_budget_frontier,500.0,0.6,,,,,,,,,,,0.075,115.0,5.0,5.0,20.0,5.0,0.043478260869565216,0.043478260869565216,0.0,0.12098691065271419,0.10579637130279984,0.19598691065271417,False,False,False,False,risk_triage_or_boundary_diagnostic
system_margin_distribution,,,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,durability_budget_frontier,500.0,0.7,,,,,,,,,,,0.01,137.0,5.0,5.0,24.0,1.0,0.10218978102189781,0.10218978102189781,0.0,0.17322662812014833,0.16038556047559177,0.18322662812014834,False,False,False,False,risk_triage_or_boundary_diagnostic
system_margin_distribution,,,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,durability_budget_frontier,500.0,0.7,,,,,,,,,,,0.025,137.0,5.0,5.0,24.0,1.0,0.10218978102189781,0.10218978102189781,0.0,0.17322662812014833,0.16038556047559177,0.19822662812014832,False,False,False,False,risk_triage_or_boundary_diagnostic
system_margin_distribution,,,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,durability_budget_frontier,500.0,0.7,,,,,,,,,,,0.05,137.0,5.0,5.0,24.0,1.0,0.10218978102189781,0.10218978102189781,0.0,0.17322662812014833,0.16038556047559177,0.22322662812014832,False,False,False,False,risk_triage_or_boundary_diagnostic
system_margin_distribution,,,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,durability_budget_frontier,500.0,0.7,,,,,,,,,,,0.075,137.0,5.0,5.0,24.0,1.0,0.10218978102189781,0.10218978102189781,0.0,0.17322662812014833,0.16038556047559177,0.24822662812014834,False,False,False,False,risk_triage_or_boundary_diagnostic
system_margin_distribution,,,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,durability_budget_frontier,500.0,0.8,,,,,,,,,,,0.01,153.0,5.0,5.0,26.0,1.0,0.13071895424836602,0.13071895424836602,0.0,0.21351233740159423,0.2015672067463427,0.22351233740159424,False,False,False,False,risk_triage_or_boundary_diagnostic
system_margin_distribution,,,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,durability_budget_frontier,500.0,0.8,,,,,,,,,,,0.025,153.0,5.0,5.0,26.0,1.0,0.13071895424836602,0.13071895424836602,0.0,0.21351233740159423,0.2015672067463427,0.23851233740159422,False,False,False,False,risk_triage_or_boundary_diagnostic
system_margin_distribution,,,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,durability_budget_frontier,500.0,0.8,,,,,,,,,,,0.05,153.0,5.0,5.0,26.0,1.0,0.13071895424836602,0.13071895424836602,0.0,0.21351233740159423,0.2015672067463427,0.26351233740159424,False,False,False,False,risk_triage_or_boundary_diagnostic
system_margin_distribution,,,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,durability_budget_frontier,500.0,0.8,,,,,,,,,,,0.075,153.0,5.0,5.0,26.0,1.0,0.13071895424836602,0.13071895424836602,0.0,0.21351233740159423,0.2015672067463427,0.2885123374015942,False,False,False,False,risk_triage_or_boundary_diagnostic
system_margin_distribution,,,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,durability_budget_frontier,500.0,1.0,,,,,,,,,,,0.01,191.0,5.0,5.0,35.0,0.0,0.23036649214659685,0.23036649214659685,0.0,0.31039356286752195,0.3017322584799502,0.32039356286752196,False,False,False,False,risk_triage_or_boundary_diagnostic
system_margin_distribution,,,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,durability_budget_frontier,500.0,1.0,,,,,,,,,,,0.025,191.0,5.0,5.0,35.0,0.0,0.23036649214659685,0.23036649214659685,0.0,0.31039356286752195,0.3017322584799502,0.335393562867522,False,False,False,False,risk_triage_or_boundary_diagnostic
system_margin_distribution,,,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,durability_budget_frontier,500.0,1.0,,,,,,,,,,,0.05,191.0,5.0,5.0,35.0,0.0,0.23036649214659685,0.23036649214659685,0.0,0.31039356286752195,0.3017322584799502,0.36039356286752194,False,False,False,False,risk_triage_or_boundary_diagnostic
system_margin_distribution,,,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,durability_budget_frontier,500.0,1.0,,,,,,,,,,,0.075,191.0,5.0,5.0,35.0,0.0,0.23036649214659685,0.23036649214659685,0.0,0.31039356286752195,0.3017322584799502,0.38539356286752197,False,False,False,False,risk_triage_or_boundary_diagnostic
system_size_activity_proxy,,,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,durability_budget_frontier,300.0,0.3,,,,,,,,,,,0.01,65.0,5.0,5.0,2.0,5.0,0.03076923076923077,0.03076923076923077,0.0,0.11189700776645692,0.09854286184656791,0.12189700776645691,False,False,False,False,risk_triage_or_boundary_diagnostic
system_size_activity_proxy,,,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,durability_budget_frontier,300.0,0.3,,,,,,,,,,,0.025,65.0,5.0,5.0,2.0,5.0,0.03076923076923077,0.03076923076923077,0.0,0.11189700776645692,0.09854286184656791,0.1368970077664569,False,False,False,False,risk_triage_or_boundary_diagnostic
system_size_activity_proxy,,,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,durability_budget_frontier,300.0,0.3,,,,,,,,,,,0.05,65.0,5.0,5.0,2.0,5.0,0.03076923076923077,0.03076923076923077,0.0,0.11189700776645692,0.09854286184656791,0.16189700776645694,False,False,False,False,risk_triage_or_boundary_diagnostic
system_size_activity_proxy,,,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,durability_budget_frontier,300.0,0.3,,,,,,,,,,,0.075,65.0,5.0,5.0,2.0,5.0,0.03076923076923077,0.03076923076923077,0.0,0.11189700776645692,0.09854286184656791,0.1868970077664569,False,False,False,False,risk_triage_or_boundary_diagnostic
system_size_activity_proxy,,,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,durability_budget_frontier,300.0,0.4,,,,,,,,,,,0.01,100.0,5.0,5.0,14.0,5.0,0.05,0.05,0.0,0.12020404753924974,0.11006645485690827,0.13020404753924975,False,False,False,False,risk_triage_or_boundary_diagnostic
system_size_activity_proxy,,,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,durability_budget_frontier,300.0,0.4,,,,,,,,,,,0.025,100.0,5.0,5.0,14.0,5.0,0.05,0.05,0.0,0.12020404753924974,0.11006645485690827,0.14520404753924973,False,False,False,False,risk_triage_or_boundary_diagnostic
system_size_activity_proxy,,,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,durability_budget_frontier,300.0,0.4,,,,,,,,,,,0.05,100.0,5.0,5.0,14.0,5.0,0.05,0.05,0.0,0.12020404753924974,0.11006645485690827,0.17020404753924973,False,False,False,False,risk_triage_or_boundary_diagnostic
system_size_activity_proxy,,,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,durability_budget_frontier,300.0,0.4,,,,,,,,,,,0.075,100.0,5.0,5.0,14.0,5.0,0.05,0.05,0.0,0.12020404753924974,0.11006645485690827,0.19520404753924975,False,False,False,False,risk_triage_or_boundary_diagnostic
system_size_activity_proxy,,,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,durability_budget_frontier,300.0,0.5,,,,,,,,,,,0.01,123.0,5.0,5.0,18.0,4.0,0.07317073170731707,0.07317073170731707,0.0,0.18631463027903022,0.1636209379910874,0.19631463027903023,False,False,False,False,risk_triage_or_boundary_diagnostic
system_size_activity_proxy,,,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,durability_budget_frontier,300.0,0.5,,,,,,,,,,,0.025,123.0,5.0,5.0,18.0,4.0,0.07317073170731707,0.07317073170731707,0.0,0.18631463027903022,0.1636209379910874,0.21131463027903022,False,False,False,False,risk_triage_or_boundary_diagnostic
system_size_activity_proxy,,,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,durability_budget_frontier,300.0,0.5,,,,,,,,,,,0.05,123.0,5.0,5.0,18.0,4.0,0.07317073170731707,0.07317073170731707,0.0,0.18631463027903022,0.1636209379910874,0.2363146302790302,False,False,False,False,risk_triage_or_boundary_diagnostic
system_size_activity_proxy,,,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,durability_budget_frontier,300.0,0.5,,,,,,,,,,,0.075,123.0,5.0,5.0,18.0,4.0,0.07317073170731707,0.07317073170731707,0.0,0.18631463027903022,0.1636209379910874,0.26131463027903024,False,False,False,False,risk_triage_or_boundary_diagnostic
system_size_activity_proxy,,,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,durability_budget_frontier,300.0,0.6,,,,,,,,,,,0.01,151.0,5.0,5.0,25.0,2.0,0.10596026490066225,0.10596026490066225,0.0,0.18933262992847985,0.17160174806117934,0.19933262992847986,False,False,False,False,risk_triage_or_boundary_diagnostic
system_size_activity_proxy,,,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,durability_budget_frontier,300.0,0.6,,,,,,,,,,,0.025,151.0,5.0,5.0,25.0,2.0,0.10596026490066225,0.10596026490066225,0.0,0.18933262992847985,0.17160174806117934,0.21433262992847985,False,False,False,False,risk_triage_or_boundary_diagnostic
system_size_activity_proxy,,,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,durability_budget_frontier,300.0,0.6,,,,,,,,,,,0.05,151.0,5.0,5.0,25.0,2.0,0.10596026490066225,0.10596026490066225,0.0,0.18933262992847985,0.17160174806117934,0.23933262992847987,False,False,False,False,risk_triage_or_boundary_diagnostic
system_size_activity_proxy,,,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,durability_budget_frontier,300.0,0.6,,,,,,,,,,,0.075,151.0,5.0,5.0,25.0,2.0,0.10596026490066225,0.10596026490066225,0.0,0.18933262992847985,0.17160174806117934,0.26433262992847983,False,False,False,False,risk_triage_or_boundary_diagnostic
system_size_activity_proxy,,,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,durability_budget_frontier,300.0,0.7,,,,,,,,,,,0.01,177.0,5.0,5.0,28.0,1.0,0.15819209039548024,0.15819209039548024,0.0,0.26355469654553976,0.23141212398153094,0.27355469654553977,False,False,False,False,risk_triage_or_boundary_diagnostic
system_size_activity_proxy,,,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,durability_budget_frontier,300.0,0.7,,,,,,,,,,,0.025,177.0,5.0,5.0,28.0,1.0,0.15819209039548024,0.15819209039548024,0.0,0.26355469654553976,0.23141212398153094,0.2885546965455398,False,False,False,False,risk_triage_or_boundary_diagnostic
system_size_activity_proxy,,,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,durability_budget_frontier,300.0,0.7,,,,,,,,,,,0.05,177.0,5.0,5.0,28.0,1.0,0.15819209039548024,0.15819209039548024,0.0,0.26355469654553976,0.23141212398153094,0.31355469654553975,False,False,False,False,risk_triage_or_boundary_diagnostic
system_size_activity_proxy,,,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,durability_budget_frontier,300.0,0.7,,,,,,,,,,,0.075,177.0,5.0,5.0,28.0,1.0,0.15819209039548024,0.15819209039548024,0.0,0.26355469654553976,0.23141212398153094,0.33855469654553977,False,False,False,False,risk_triage_or_boundary_diagnostic
system_size_activity_proxy,,,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,durability_budget_frontier,300.0,0.8,,,,,,,,,,,0.01,205.0,5.0,5.0,29.0,0.0,0.2,0.2,0.0,0.31248611206672494,0.2697135977478512,0.32248611206672495,False,False,False,False,risk_triage_or_boundary_diagnostic
system_size_activity_proxy,,,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,durability_budget_frontier,300.0,0.8,,,,,,,,,,,0.025,205.0,5.0,5.0,29.0,0.0,0.2,0.2,0.0,0.31248611206672494,0.2697135977478512,0.33748611206672496,False,False,False,False,risk_triage_or_boundary_diagnostic
system_size_activity_proxy,,,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,durability_budget_frontier,300.0,0.8,,,,,,,,,,,0.05,205.0,5.0,5.0,29.0,0.0,0.2,0.2,0.0,0.31248611206672494,0.2697135977478512,0.36248611206672493,False,False,False,False,risk_triage_or_boundary_diagnostic
