audit_id,sample_set,aoi,video_id,source_year,source_month,target_year,target_month,bbox_iou,centroid_distance_score,area_ratio,base_geometry_score,score,path_id,human_label,human_verified_positive_for_calibration,human_reason,human_confidence,human_review_status
SPCAL-001306,prospective_calibration_audit,L15-0566E-1185N_2265_3451_13,20011,2019,3,2019,4,1.0,1.0,1.0,1.0,0.9997145438756461,SN7::L15-0566E-1185N_2265_3451_13::2019-03->2019-04::40->40::83ec581730fc0f1b->83ec581730fc0f1b,,,,,
SPCAL-001307,prospective_calibration_audit,L15-0566E-1185N_2265_3451_13,20012,2019,4,2019,5,1.0,1.0,1.0,1.0,0.9997179351977517,SN7::L15-0566E-1185N_2265_3451_13::2019-04->2019-05::255->255::9ff76ae51a98068b->9ff76ae51a98068b,,,,,
SPCAL-001308,prospective_calibration_audit,L15-0566E-1185N_2265_3451_13,20013,2019,5,2019,6,1.0,1.0,1.0,1.0,0.999720346028821,SN7::L15-0566E-1185N_2265_3451_13::2019-05->2019-06::245->245::05c9ce7b297bb910->05c9ce7b297bb910,,,,,
SPCAL-001309,prospective_calibration_audit,L15-0566E-1185N_2265_3451_13,20014,2019,6,2019,7,1.0,1.0,1.0,1.0,0.9997226566101808,SN7::L15-0566E-1185N_2265_3451_13::2019-06->2019-07::180->180::4611928c3a18090d->4611928c3a18090d,,,,,
SPCAL-001310,prospective_calibration_audit,L15-0566E-1185N_2265_3451_13,20015,2019,7,2019,9,1.0,1.0,1.0,1.0,0.9997253476116253,SN7::L15-0566E-1185N_2265_3451_13::2019-07->2019-09::218->218::c2f0ce2f7a323ef0->c2f0ce2f7a323ef0,,,,,
SPCAL-001311,prospective_calibration_audit,L15-0566E-1185N_2265_3451_13,20016,2019,9,2019,10,1.0,1.0,1.0,1.0,0.99972909093998,SN7::L15-0566E-1185N_2265_3451_13::2019-09->2019-10::177->177::af6a0923a6fa39d6->af6a0923a6fa39d6,,,,,
SPCAL-001312,prospective_calibration_audit,L15-0566E-1185N_2265_3451_13,20017,2019,10,2019,11,1.0,1.0,1.0,1.0,0.9997317303983307,SN7::L15-0566E-1185N_2265_3451_13::2019-10->2019-11::95->95::b9b79dbb736c1c98->b9b79dbb736c1c98,,,,,
SPCAL-001313,prospective_calibration_audit,L15-0566E-1185N_2265_3451_13,20018,2019,11,2019,12,1.0,1.0,1.0,1.0,0.9997342786993435,SN7::L15-0566E-1185N_2265_3451_13::2019-11->2019-12::484->484::e33fa61ec77cf27d->e33fa61ec77cf27d,,,,,
SPCAL-001314,prospective_calibration_audit,L15-0566E-1185N_2265_3451_13,20019,2019,12,2020,1,1.0,1.0,1.0,1.0,0.9997366012724401,SN7::L15-0566E-1185N_2265_3451_13::2019-12->2020-01::406->406::237d2f887b8ddbc2->237d2f887b8ddbc2,,,,,
SPCAL-001315,prospective_calibration_audit,L15-0571E-1075N_2287_3888_13,1000,2018,1,2018,2,1.0,1.0,1.0,1.0,0.9996847948793651,SN7::L15-0571E-1075N_2287_3888_13::2018-01->2018-02::1080->1080::403c15231ccf5546->403c15231ccf5546,,,,,
SPCAL-001316,prospective_calibration_audit,L15-0571E-1075N_2287_3888_13,1001,2018,2,2018,3,1.0,1.0,1.0,1.0,0.9996877833724024,SN7::L15-0571E-1075N_2287_3888_13::2018-02->2018-03::3906->3906::75d8eb84f20b6bee->75d8eb84f20b6bee,,,,,
SPCAL-001317,prospective_calibration_audit,L15-0571E-1075N_2287_3888_13,1002,2018,3,2018,4,1.0,1.0,1.0,1.0,0.9996907638668859,SN7::L15-0571E-1075N_2287_3888_13::2018-03->2018-04::12781->12781::991413fd38ca83cf->991413fd38ca83cf,,,,,
SPCAL-001318,prospective_calibration_audit,L15-0571E-1075N_2287_3888_13,1003,2018,4,2018,7,1.0,1.0,1.0,1.0,0.9996936690336268,SN7::L15-0571E-1075N_2287_3888_13::2018-04->2018-07::14837->14837::092cd6e84e588670->092cd6e84e588670,,,,,
SPCAL-001319,prospective_calibration_audit,L15-0571E-1075N_2287_3888_13,1004,2018,7,2018,8,1.0,1.0,1.0,1.0,0.9996965890750091,SN7::L15-0571E-1075N_2287_3888_13::2018-07->2018-08::2289->2289::5f4da627ace09c6f->5f4da627ace09c6f,,,,,
SPCAL-001320,prospective_calibration_audit,L15-0571E-1075N_2287_3888_13,1005,2018,8,2018,9,1.0,1.0,1.0,1.0,0.9996994290234185,SN7::L15-0571E-1075N_2287_3888_13::2018-08->2018-09::15997->15997::ccde27cd3ffb632f->ccde27cd3ffb632f,,,,,
SPCAL-001321,prospective_calibration_audit,L15-0571E-1075N_2287_3888_13,1006,2018,9,2018,10,1.0,1.0,1.0,1.0,0.9997017958431424,SN7::L15-0571E-1075N_2287_3888_13::2018-09->2018-10::6899->6899::3a166bd65c4e8dbc->3a166bd65c4e8dbc,,,,,
SPCAL-001322,prospective_calibration_audit,L15-0571E-1075N_2287_3888_13,1007,2018,10,2018,11,1.0,1.0,1.0,1.0,0.9997051335098524,SN7::L15-0571E-1075N_2287_3888_13::2018-10->2018-11::8770->8770::2ea967c1253b75a7->2ea967c1253b75a7,,,,,
SPCAL-001323,prospective_calibration_audit,L15-0571E-1075N_2287_3888_13,1008,2018,11,2018,12,1.0,1.0,1.0,1.0,0.9997079676472547,SN7::L15-0571E-1075N_2287_3888_13::2018-11->2018-12::5945->5945::979edf84829a86ef->979edf84829a86ef,,,,,
SPCAL-001324,prospective_calibration_audit,L15-0571E-1075N_2287_3888_13,1009,2018,12,2019,1,1.0,1.0,1.0,1.0,0.999710807804907,SN7::L15-0571E-1075N_2287_3888_13::2018-12->2019-01::14723->14723::aa133629aec87596->aa133629aec87596,,,,,
SPCAL-001325,prospective_calibration_audit,L15-0571E-1075N_2287_3888_13,1010,2019,1,2019,2,1.0,1.0,1.0,1.0,0.9997135378335448,SN7::L15-0571E-1075N_2287_3888_13::2019-01->2019-02::10020->10020::d8029e54c5a75e08->d8029e54c5a75e08,,,,,
SPCAL-001326,prospective_calibration_audit,L15-0571E-1075N_2287_3888_13,1011,2019,2,2019,3,1.0,1.0,1.0,1.0,0.9997162555719099,SN7::L15-0571E-1075N_2287_3888_13::2019-02->2019-03::15935->15935::db6e774678e59326->db6e774678e59326,,,,,
SPCAL-001327,prospective_calibration_audit,L15-0571E-1075N_2287_3888_13,1012,2019,3,2019,4,1.0,1.0,1.0,1.0,0.999718967532069,SN7::L15-0571E-1075N_2287_3888_13::2019-03->2019-04::6992->6992::df35f077e67806cb->df35f077e67806cb,,,,,
SPCAL-001328,prospective_calibration_audit,L15-0571E-1075N_2287_3888_13,1013,2019,4,2019,5,1.0,1.0,1.0,1.0,0.999721641295267,SN7::L15-0571E-1075N_2287_3888_13::2019-04->2019-05::462->462::99d22413fd436882->99d22413fd436882,,,,,
SPCAL-001329,prospective_calibration_audit,L15-0571E-1075N_2287_3888_13,1014,2019,5,2019,6,1.0,1.0,1.0,1.0,0.9997242985898639,SN7::L15-0571E-1075N_2287_3888_13::2019-05->2019-06::5405->5405::f16eb5f58ebfa5f1->f16eb5f58ebfa5f1,,,,,
SPCAL-001330,prospective_calibration_audit,L15-0571E-1075N_2287_3888_13,1015,2019,6,2019,8,1.0,1.0,1.0,1.0,0.9997268685251732,SN7::L15-0571E-1075N_2287_3888_13::2019-06->2019-08::5915->5915::6fed554db25046a5->6fed554db25046a5,,,,,
SPCAL-001331,prospective_calibration_audit,L15-0571E-1075N_2287_3888_13,1016,2019,8,2019,9,1.0,1.0,1.0,1.0,0.9997295177380151,SN7::L15-0571E-1075N_2287_3888_13::2019-08->2019-09::189->189::1c23f425a6b04eb7->1c23f425a6b04eb7,,,,,
SPCAL-001332,prospective_calibration_audit,L15-0571E-1075N_2287_3888_13,1017,2019,9,2019,11,1.0,1.0,1.0,1.0,0.9997320612643595,SN7::L15-0571E-1075N_2287_3888_13::2019-09->2019-11::13930->13930::e3c7cc37b3bab17d->e3c7cc37b3bab17d,,,,,
SPCAL-001333,prospective_calibration_audit,L15-0571E-1075N_2287_3888_13,1018,2019,11,2020,1,1.0,1.0,1.0,1.0,0.9997345694880991,SN7::L15-0571E-1075N_2287_3888_13::2019-11->2020-01::5775->5775::5db5e6165579d2bf->5db5e6165579d2bf,,,,,
SPCAL-001334,prospective_calibration_audit,L15-0614E-0946N_2459_4406_13,2000,2018,3,2018,4,1.0,1.0,1.0,1.0,0.9996847820244614,SN7::L15-0614E-0946N_2459_4406_13::2018-03->2018-04::10677->10677::49a2fb7ce125e413->49a2fb7ce125e413,,,,,
SPCAL-001335,prospective_calibration_audit,L15-0614E-0946N_2459_4406_13,2001,2018,4,2018,5,1.0,1.0,1.0,1.0,0.9996877946214495,SN7::L15-0614E-0946N_2459_4406_13::2018-04->2018-05::5550->5550::490c1e6db75da7f5->490c1e6db75da7f5,,,,,
SPCAL-001336,prospective_calibration_audit,L15-0614E-0946N_2459_4406_13,2002,2018,5,2018,6,1.0,1.0,1.0,1.0,0.9996907529185904,SN7::L15-0614E-0946N_2459_4406_13::2018-05->2018-06::12835->12835::2389dc703f1bab6b->2389dc703f1bab6b,,,,,
SPCAL-001337,prospective_calibration_audit,L15-0614E-0946N_2459_4406_13,2003,2018,6,2018,7,1.0,1.0,1.0,1.0,0.9996937192341911,SN7::L15-0614E-0946N_2459_4406_13::2018-06->2018-07::13539->13539::147dbbb49e7878b3->147dbbb49e7878b3,,,,,
SPCAL-001338,prospective_calibration_audit,L15-0614E-0946N_2459_4406_13,2004,2018,7,2018,8,1.0,1.0,1.0,1.0,0.9996966097277914,SN7::L15-0614E-0946N_2459_4406_13::2018-07->2018-08::9024->9024::7303262cb93e8044->7303262cb93e8044,,,,,
SPCAL-001339,prospective_calibration_audit,L15-0614E-0946N_2459_4406_13,2005,2018,8,2018,9,1.0,1.0,1.0,1.0,0.9996994979808456,SN7::L15-0614E-0946N_2459_4406_13::2018-08->2018-09::12356->12356::ce80c0e91b63faea->ce80c0e91b63faea,,,,,
SPCAL-001340,prospective_calibration_audit,L15-0614E-0946N_2459_4406_13,2006,2018,9,2018,11,1.0,1.0,1.0,1.0,0.9997023813719766,SN7::L15-0614E-0946N_2459_4406_13::2018-09->2018-11::10198->10198::34b215612809d643->34b215612809d643,,,,,
SPCAL-001341,prospective_calibration_audit,L15-0614E-0946N_2459_4406_13,2007,2018,11,2018,12,1.0,1.0,1.0,1.0,0.9997051828799625,SN7::L15-0614E-0946N_2459_4406_13::2018-11->2018-12::8681->8681::53afbdb76e4124e6->53afbdb76e4124e6,,,,,
SPCAL-001342,prospective_calibration_audit,L15-0614E-0946N_2459_4406_13,2008,2018,12,2019,1,1.0,1.0,1.0,1.0,0.9997080127882952,SN7::L15-0614E-0946N_2459_4406_13::2018-12->2019-01::1437->1437::335115e2cb6fc119->335115e2cb6fc119,,,,,
SPCAL-001343,prospective_calibration_audit,L15-0614E-0946N_2459_4406_13,2009,2019,1,2019,2,1.0,1.0,1.0,1.0,0.9997107781839498,SN7::L15-0614E-0946N_2459_4406_13::2019-01->2019-02::12485->12485::2a23d6a26c058ddb->2a23d6a26c058ddb,,,,,
SPCAL-001344,prospective_calibration_audit,L15-0614E-0946N_2459_4406_13,2010,2019,2,2019,3,1.0,1.0,1.0,1.0,0.9997135361769067,SN7::L15-0614E-0946N_2459_4406_13::2019-02->2019-03::9990->9990::65cc770a94cd65d1->65cc770a94cd65d1,,,,,
SPCAL-001345,prospective_calibration_audit,L15-0614E-0946N_2459_4406_13,2011,2019,3,2019,4,1.0,1.0,1.0,1.0,0.9997162688047616,SN7::L15-0614E-0946N_2459_4406_13::2019-03->2019-04::2727->2727::a35246c1c3350cd1->a35246c1c3350cd1,,,,,
SPCAL-001346,prospective_calibration_audit,L15-0614E-0946N_2459_4406_13,2012,2019,4,2019,5,1.0,1.0,1.0,1.0,0.9997189652357648,SN7::L15-0614E-0946N_2459_4406_13::2019-04->2019-05::12705->12705::c7ea0cd13e494519->c7ea0cd13e494519,,,,,
SPCAL-001347,prospective_calibration_audit,L15-0614E-0946N_2459_4406_13,2013,2019,5,2019,6,1.0,1.0,1.0,1.0,0.999721656151692,SN7::L15-0614E-0946N_2459_4406_13::2019-05->2019-06::3361->3361::f3bf665c08d68e31->f3bf665c08d68e31,,,,,
SPCAL-001348,prospective_calibration_audit,L15-0614E-0946N_2459_4406_13,2014,2019,6,2019,7,1.0,1.0,1.0,1.0,0.9997243061156869,SN7::L15-0614E-0946N_2459_4406_13::2019-06->2019-07::2782->2782::a6909e067a2d19ab->a6909e067a2d19ab,,,,,
SPCAL-001349,prospective_calibration_audit,L15-0614E-0946N_2459_4406_13,2015,2019,7,2019,8,1.0,1.0,1.0,1.0,0.9997269234359744,SN7::L15-0614E-0946N_2459_4406_13::2019-07->2019-08::6837->6837::96bff1c6db71d95c->96bff1c6db71d95c,,,,,
SPCAL-001350,prospective_calibration_audit,L15-0614E-0946N_2459_4406_13,2016,2019,8,2019,9,1.0,1.0,1.0,1.0,0.9997295288870562,SN7::L15-0614E-0946N_2459_4406_13::2019-08->2019-09::8959->8959::b0c4b00f45b6ee5f->b0c4b00f45b6ee5f,,,,,
SPCAL-001351,prospective_calibration_audit,L15-0614E-0946N_2459_4406_13,2017,2019,9,2019,10,1.0,1.0,1.0,1.0,0.9997320826169718,SN7::L15-0614E-0946N_2459_4406_13::2019-09->2019-10::8677->8677::0312e463696e272a->0312e463696e272a,,,,,
SPCAL-001352,prospective_calibration_audit,L15-0614E-0946N_2459_4406_13,2018,2019,10,2019,11,1.0,1.0,1.0,1.0,0.999734640774615,SN7::L15-0614E-0946N_2459_4406_13::2019-10->2019-11::13874->13874::76787103435beb87->76787103435beb87,,,,,
SPCAL-001353,prospective_calibration_audit,L15-0614E-0946N_2459_4406_13,2019,2019,11,2020,1,1.0,1.0,1.0,1.0,0.9997371724422895,SN7::L15-0614E-0946N_2459_4406_13::2019-11->2020-01::15742->15742::9103c866ba295084->9103c866ba295084,,,,,
SPCAL-001354,prospective_calibration_audit,L15-0586E-1127N_2345_3680_13,4000,2018,1,2018,2,1.0,1.0,1.0,1.0,0.999684749451025,SN7::L15-0586E-1127N_2345_3680_13::2018-01->2018-02::3488->3488::3e7fa961865b9702->3e7fa961865b9702,,,,,
SPCAL-001355,prospective_calibration_audit,L15-0586E-1127N_2345_3680_13,4001,2018,2,2018,3,1.0,1.0,1.0,1.0,0.9996877733960258,SN7::L15-0586E-1127N_2345_3680_13::2018-02->2018-03::4745->4745::11e76042765a4165->11e76042765a4165,,,,,
SPCAL-001356,prospective_calibration_audit,L15-0586E-1127N_2345_3680_13,4002,2018,3,2018,4,1.0,1.0,1.0,1.0,0.9996907421318224,SN7::L15-0586E-1127N_2345_3680_13::2018-03->2018-04::5853->5853::75bdb30f5017c092->75bdb30f5017c092,,,,,
SPCAL-001357,prospective_calibration_audit,L15-0586E-1127N_2345_3680_13,4003,2018,4,2018,5,1.0,1.0,1.0,1.0,0.9996936822479127,SN7::L15-0586E-1127N_2345_3680_13::2018-04->2018-05::5015->5015::9df2722539f5354b->9df2722539f5354b,,,,,
SPCAL-001358,prospective_calibration_audit,L15-0586E-1127N_2345_3680_13,4004,2018,5,2018,6,1.0,1.0,1.0,1.0,0.9996965775265526,SN7::L15-0586E-1127N_2345_3680_13::2018-05->2018-06::4286->4286::5e59d2b32545d983->5e59d2b32545d983,,,,,
SPCAL-001359,prospective_calibration_audit,L15-0586E-1127N_2345_3680_13,4005,2018,6,2018,7,1.0,1.0,1.0,1.0,0.99969944582556,SN7::L15-0586E-1127N_2345_3680_13::2018-06->2018-07::5524->5524::bf42ff857d3ec43b->bf42ff857d3ec43b,,,,,
SPCAL-001360,prospective_calibration_audit,L15-0586E-1127N_2345_3680_13,4006,2018,7,2018,8,1.0,1.0,1.0,1.0,0.9997023550013542,SN7::L15-0586E-1127N_2345_3680_13::2018-07->2018-08::3295->3295::0b8493434e590bf5->0b8493434e590bf5,,,,,
SPCAL-001361,prospective_calibration_audit,L15-0586E-1127N_2345_3680_13,4007,2018,8,2018,9,1.0,1.0,1.0,1.0,0.9997051441573555,SN7::L15-0586E-1127N_2345_3680_13::2018-08->2018-09::3044->3044::7107f38306e27dbe->7107f38306e27dbe,,,,,
SPCAL-001362,prospective_calibration_audit,L15-0586E-1127N_2345_3680_13,4008,2018,9,2018,10,1.0,1.0,1.0,1.0,0.9997079856215771,SN7::L15-0586E-1127N_2345_3680_13::2018-09->2018-10::5370->5370::72baaa8dd2e75736->72baaa8dd2e75736,,,,,
SPCAL-001363,prospective_calibration_audit,L15-0586E-1127N_2345_3680_13,4009,2018,10,2018,11,1.0,1.0,1.0,1.0,0.9997107359738361,SN7::L15-0586E-1127N_2345_3680_13::2018-10->2018-11::6470->6470::b712c190bf32dc5c->b712c190bf32dc5c,,,,,
SPCAL-001364,prospective_calibration_audit,L15-0586E-1127N_2345_3680_13,4010,2018,11,2018,12,1.0,1.0,1.0,1.0,0.9997135196145442,SN7::L15-0586E-1127N_2345_3680_13::2018-11->2018-12::5189->5189::88fc8458d382f3f2->88fc8458d382f3f2,,,,,
SPCAL-001365,prospective_calibration_audit,L15-0586E-1127N_2345_3680_13,4011,2018,12,2019,1,1.0,1.0,1.0,1.0,0.9997162451387026,SN7::L15-0586E-1127N_2345_3680_13::2018-12->2019-01::2367->2367::fd07a0001faa0386->fd07a0001faa0386,,,,,
SPCAL-001366,prospective_calibration_audit,L15-0586E-1127N_2345_3680_13,4012,2019,1,2019,2,1.0,1.0,1.0,1.0,0.9997189528443153,SN7::L15-0586E-1127N_2345_3680_13::2019-01->2019-02::4390->4390::c9f3899e50347c9c->c9f3899e50347c9c,,,,,
SPCAL-001367,prospective_calibration_audit,L15-0586E-1127N_2345_3680_13,4013,2019,2,2019,3,1.0,1.0,1.0,1.0,0.9997216131303617,SN7::L15-0586E-1127N_2345_3680_13::2019-02->2019-03::3509->3509::edd51270fc5e41fb->edd51270fc5e41fb,,,,,
SPCAL-001368,prospective_calibration_audit,L15-0586E-1127N_2345_3680_13,4014,2019,3,2019,4,1.0,1.0,1.0,1.0,0.9997242474324459,SN7::L15-0586E-1127N_2345_3680_13::2019-03->2019-04::6552->6552::e19c81579b0ef07b->e19c81579b0ef07b,,,,,
SPCAL-001369,prospective_calibration_audit,L15-0586E-1127N_2345_3680_13,4015,2019,4,2019,5,1.0,1.0,1.0,1.0,0.9997268654332012,SN7::L15-0586E-1127N_2345_3680_13::2019-04->2019-05::2482->2482::9b072a6fa1eed36a->9b072a6fa1eed36a,,,,,
SPCAL-001370,prospective_calibration_audit,L15-0586E-1127N_2345_3680_13,4016,2019,5,2019,6,1.0,1.0,1.0,1.0,0.9997294345434267,SN7::L15-0586E-1127N_2345_3680_13::2019-05->2019-06::4057->4057::6222de003607bb59->6222de003607bb59,,,,,
SPCAL-001371,prospective_calibration_audit,L15-0586E-1127N_2345_3680_13,4017,2019,6,2019,7,1.0,1.0,1.0,1.0,0.9997320468951301,SN7::L15-0586E-1127N_2345_3680_13::2019-06->2019-07::944->944::8e8fae52c91588e3->8e8fae52c91588e3,,,,,
SPCAL-001372,prospective_calibration_audit,L15-0586E-1127N_2345_3680_13,4018,2019,7,2019,8,1.0,1.0,1.0,1.0,0.9997346116172298,SN7::L15-0586E-1127N_2345_3680_13::2019-07->2019-08::73->73::a3c2f54ef024ffef->a3c2f54ef024ffef,,,,,
SPCAL-001373,prospective_calibration_audit,L15-0586E-1127N_2345_3680_13,4019,2019,8,2019,9,1.0,1.0,1.0,1.0,0.9997371650048744,SN7::L15-0586E-1127N_2345_3680_13::2019-08->2019-09::4064->4064::2a50817479d4bb5b->2a50817479d4bb5b,,,,,
SPCAL-001374,prospective_calibration_audit,L15-0586E-1127N_2345_3680_13,4020,2019,9,2019,10,1.0,1.0,1.0,1.0,0.9997396318362325,SN7::L15-0586E-1127N_2345_3680_13::2019-09->2019-10::1567->1568::04c97451f4c7f8e7->04c97451f4c7f8e7,,,,,
SPCAL-001375,prospective_calibration_audit,L15-0586E-1127N_2345_3680_13,4021,2019,10,2019,11,1.0,1.0,1.0,1.0,0.9997420989690554,SN7::L15-0586E-1127N_2345_3680_13::2019-10->2019-11::6598->6598::aa81c1ee56bff8ae->aa81c1ee56bff8ae,,,,,
SPCAL-001376,prospective_calibration_audit,L15-0586E-1127N_2345_3680_13,4022,2019,11,2019,12,1.0,1.0,1.0,1.0,0.999744574956925,SN7::L15-0586E-1127N_2345_3680_13::2019-11->2019-12::4145->4145::9b2cad98320639db->9b2cad98320639db,,,,,
SPCAL-001377,prospective_calibration_audit,L15-0586E-1127N_2345_3680_13,4023,2019,12,2020,1,1.0,1.0,1.0,1.0,0.9997470345993044,SN7::L15-0586E-1127N_2345_3680_13::2019-12->2020-01::2570->2570::fc2065c8bad21876->fc2065c8bad21876,,,,,
SPCAL-001378,prospective_calibration_audit,L15-0544E-1228N_2176_3279_13,5000,2018,1,2018,2,1.0,1.0,1.0,1.0,0.9996847867128988,SN7::L15-0544E-1228N_2176_3279_13::2018-01->2018-02::6230->6230::ae06065c3ea74375->ae06065c3ea74375,,,,,
SPCAL-001379,prospective_calibration_audit,L15-0544E-1228N_2176_3279_13,5001,2018,2,2018,3,1.0,1.0,1.0,1.0,0.9996877797390369,SN7::L15-0544E-1228N_2176_3279_13::2018-02->2018-03::9567->9567::07594780a830eb26->07594780a830eb26,,,,,
SPCAL-001380,prospective_calibration_audit,L15-0544E-1228N_2176_3279_13,5002,2018,3,2018,4,1.0,1.0,1.0,1.0,0.999690761296046,SN7::L15-0544E-1228N_2176_3279_13::2018-03->2018-04::8551->8551::662f6539ab7691ab->662f6539ab7691ab,,,,,
SPCAL-001381,prospective_calibration_audit,L15-0544E-1228N_2176_3279_13,5003,2018,4,2018,5,1.0,1.0,1.0,1.0,0.9996937012008402,SN7::L15-0544E-1228N_2176_3279_13::2018-04->2018-05::6900->6900::1624ca720374c666->1624ca720374c666,,,,,
SPCAL-001382,prospective_calibration_audit,L15-0544E-1228N_2176_3279_13,5004,2018,5,2018,6,1.0,1.0,1.0,1.0,0.999696606177856,SN7::L15-0544E-1228N_2176_3279_13::2018-05->2018-06::3981->3981::f9273bdfe398ec38->f9273bdfe398ec38,,,,,
SPCAL-001383,prospective_calibration_audit,L15-0544E-1228N_2176_3279_13,5005,2018,6,2018,7,1.0,1.0,1.0,1.0,0.9996995142952452,SN7::L15-0544E-1228N_2176_3279_13::2018-06->2018-07::3978->3978::a786c6f40371fa79->a786c6f40371fa79,,,,,
SPCAL-001384,prospective_calibration_audit,L15-0544E-1228N_2176_3279_13,5006,2018,7,2018,8,1.0,1.0,1.0,1.0,0.9997023530014453,SN7::L15-0544E-1228N_2176_3279_13::2018-07->2018-08::6093->6093::7436b26788fb085b->7436b26788fb085b,,,,,
SPCAL-001385,prospective_calibration_audit,L15-0544E-1228N_2176_3279_13,5007,2018,8,2018,9,1.0,1.0,1.0,1.0,0.9997051979059397,SN7::L15-0544E-1228N_2176_3279_13::2018-08->2018-09::5517->5517::49daa2cbc4c1e389->49daa2cbc4c1e389,,,,,
SPCAL-001386,prospective_calibration_audit,L15-0544E-1228N_2176_3279_13,5008,2018,9,2018,10,1.0,1.0,1.0,1.0,0.9997080076345035,SN7::L15-0544E-1228N_2176_3279_13::2018-09->2018-10::7112->7112::3a0d65d39926c431->3a0d65d39926c431,,,,,
SPCAL-001387,prospective_calibration_audit,L15-0544E-1228N_2176_3279_13,5009,2018,10,2018,11,1.0,1.0,1.0,1.0,0.9997107590254148,SN7::L15-0544E-1228N_2176_3279_13::2018-10->2018-11::1032->1032::c38b9c724aab73af->c38b9c724aab73af,,,,,
SPCAL-001388,prospective_calibration_audit,L15-0544E-1228N_2176_3279_13,5010,2018,11,2018,12,1.0,1.0,1.0,1.0,0.9997135276049584,SN7::L15-0544E-1228N_2176_3279_13::2018-11->2018-12::5158->5158::3370e59306b8be4e->3370e59306b8be4e,,,,,
SPCAL-001389,prospective_calibration_audit,L15-0544E-1228N_2176_3279_13,5011,2018,12,2019,1,1.0,1.0,1.0,1.0,0.9997162576359963,SN7::L15-0544E-1228N_2176_3279_13::2018-12->2019-01::6259->6259::e0c2a0916f6a35a5->e0c2a0916f6a35a5,,,,,
SPCAL-001390,prospective_calibration_audit,L15-0544E-1228N_2176_3279_13,5012,2019,1,2019,2,1.0,1.0,1.0,1.0,0.9997189513081655,SN7::L15-0544E-1228N_2176_3279_13::2019-01->2019-02::1057->1057::bc029211a1c0ba52->bc029211a1c0ba52,,,,,
SPCAL-001391,prospective_calibration_audit,L15-0544E-1228N_2176_3279_13,5013,2019,2,2019,3,1.0,1.0,1.0,1.0,0.9997216544006712,SN7::L15-0544E-1228N_2176_3279_13::2019-02->2019-03::4546->4546::94b92bb36564e701->94b92bb36564e701,,,,,
SPCAL-001392,prospective_calibration_audit,L15-0544E-1228N_2176_3279_13,5014,2019,3,2019,4,1.0,1.0,1.0,1.0,0.9997242561037143,SN7::L15-0544E-1228N_2176_3279_13::2019-03->2019-04::6033->6033::d8f224fa17b5c859->d8f224fa17b5c859,,,,,
SPCAL-001393,prospective_calibration_audit,L15-0544E-1228N_2176_3279_13,5015,2019,4,2019,5,1.0,1.0,1.0,1.0,0.9997269214364575,SN7::L15-0544E-1228N_2176_3279_13::2019-04->2019-05::3868->3868::4f7e1c36379a65a7->4f7e1c36379a65a7,,,,,
SPCAL-001394,prospective_calibration_audit,L15-0544E-1228N_2176_3279_13,5016,2019,5,2019,6,1.0,1.0,1.0,1.0,0.9997295040092152,SN7::L15-0544E-1228N_2176_3279_13::2019-05->2019-06::2562->2562::6a31ae0e04aff5fc->6a31ae0e04aff5fc,,,,,
SPCAL-001395,prospective_calibration_audit,L15-0544E-1228N_2176_3279_13,5017,2019,6,2019,7,1.0,1.0,1.0,1.0,0.9997320825893415,SN7::L15-0544E-1228N_2176_3279_13::2019-06->2019-07::2413->2413::82b729a3777ac01a->82b729a3777ac01a,,,,,
SPCAL-001396,prospective_calibration_audit,L15-0544E-1228N_2176_3279_13,5018,2019,7,2019,8,1.0,1.0,1.0,1.0,0.9997345884300859,SN7::L15-0544E-1228N_2176_3279_13::2019-07->2019-08::4298->4298::9bffd759e250bc75->9bffd759e250bc75,,,,,
SPCAL-001397,prospective_calibration_audit,L15-0544E-1228N_2176_3279_13,5019,2019,8,2019,9,1.0,1.0,1.0,1.0,0.9997371538785929,SN7::L15-0544E-1228N_2176_3279_13::2019-08->2019-09::1167->1167::cafdb7823e15af41->cafdb7823e15af41,,,,,
SPCAL-001398,prospective_calibration_audit,L15-0544E-1228N_2176_3279_13,5020,2019,9,2019,10,1.0,1.0,1.0,1.0,0.9997396606260172,SN7::L15-0544E-1228N_2176_3279_13::2019-09->2019-10::5988->5988::73ce1ec76bc5221c->73ce1ec76bc5221c,,,,,
SPCAL-001399,prospective_calibration_audit,L15-0544E-1228N_2176_3279_13,5021,2019,10,2019,11,1.0,1.0,1.0,1.0,0.9997421358366605,SN7::L15-0544E-1228N_2176_3279_13::2019-10->2019-11::2675->2675::33865cff18e00738->33865cff18e00738,,,,,
SPCAL-001400,prospective_calibration_audit,L15-0544E-1228N_2176_3279_13,5022,2019,11,2019,12,1.0,1.0,1.0,1.0,0.9997445994701977,SN7::L15-0544E-1228N_2176_3279_13::2019-11->2019-12::3146->3146::b07c4f8d2a58ab86->b07c4f8d2a58ab86,,,,,
SPCAL-001401,prospective_calibration_audit,L15-0760E-0887N_3041_4643_13,11000,2018,1,2018,2,1.0,1.0,1.0,1.0,0.999684802460537,SN7::L15-0760E-0887N_3041_4643_13::2018-01->2018-02::3860->3860::018ca30b94f0ce3f->018ca30b94f0ce3f,,,,,
