audit_id,sample_set,dataset,domain,generator,aoi,video_id,path_id,source_building_id,target_building_id,frame_start,frame_end,source_year,source_month,target_year,target_month,score,candidate_rank,bbox_iou,centroid_distance_score,area_ratio,base_geometry_score,deterministic_noise,_true,audit_role
SPREL-000025,prospective_release_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0632E-0892N_2528_4620_13,15023,SN7::L15-0632E-0892N_2528_4620_13::2019-12->2020-01::265->265::9feec391221c21a3->9feec391221c21a3,265,265,23,24,2019,12,2020,1,0.9997470137556688,25,1.0,1.0,1.0,1.0,0.0007709700248099,True,release
SPREL-000026,prospective_release_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0586E-1127N_2345_3680_13,4023,SN7::L15-0586E-1127N_2345_3680_13::2019-12->2020-01::5048->5048::0cc56f0462e38d46->0cc56f0462e38d46,5048,5048,23,24,2019,12,2020,1,0.9997470129548822,26,1.0,1.0,1.0,1.0,0.0007846946347065,True,release
SPREL-000027,prospective_release_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0760E-0887N_3041_4643_13,11023,SN7::L15-0760E-0887N_3041_4643_13::2019-12->2020-01::8233->8233::8b9bdc2edfc81852->8b9bdc2edfc81852,8233,8233,23,24,2019,12,2020,1,0.9997470112750292,27,1.0,1.0,1.0,1.0,0.0008134761367983,True,release
SPREL-000028,prospective_release_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0760E-0887N_3041_4643_13,11023,SN7::L15-0760E-0887N_3041_4643_13::2019-12->2020-01::3752->3752::4e76873fa52b4578->4e76873fa52b4578,3752,3752,23,24,2019,12,2020,1,0.999747010986021,28,1.0,1.0,1.0,1.0,0.000818434972281,True,release
SPREL-000029,prospective_release_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0595E-1278N_2383_3079_13,14023,SN7::L15-0595E-1278N_2383_3079_13::2019-12->2020-01::275->275::8c4dbd6ddcb5a732->8c4dbd6ddcb5a732,275,275,23,24,2019,12,2020,1,0.9997470028896458,29,1.0,1.0,1.0,1.0,0.0009572241332556,True,release
SPREL-000030,prospective_release_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0760E-0887N_3041_4643_13,11023,SN7::L15-0760E-0887N_3041_4643_13::2019-12->2020-01::3233->3233::5fefa1c206b8034a->5fefa1c206b8034a,3233,3233,23,24,2019,12,2020,1,0.9997470025865784,30,1.0,1.0,1.0,1.0,0.0009624016068983,True,release
SPREL-000031,prospective_release_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0586E-1127N_2345_3680_13,4023,SN7::L15-0586E-1127N_2345_3680_13::2019-12->2020-01::4853->4853::eff25b8febdcd274->eff25b8febdcd274,4853,4853,23,24,2019,12,2020,1,0.9997470024601331,31,1.0,1.0,1.0,1.0,0.0009645831876383,True,release
SPREL-000032,prospective_release_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0760E-0887N_3041_4643_13,11023,SN7::L15-0760E-0887N_3041_4643_13::2019-12->2020-01::2391->2391::ffbd72c211f90228->ffbd72c211f90228,2391,2391,23,24,2019,12,2020,1,0.9997470013963841,32,1.0,1.0,1.0,1.0,0.0009828253984274,True,release
SPREL-000033,prospective_release_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0632E-0892N_2528_4620_13,15023,SN7::L15-0632E-0892N_2528_4620_13::2019-12->2020-01::979->979::6e1db41dcf78a502->6e1db41dcf78a502,979,979,23,24,2019,12,2020,1,0.9997470010090178,33,1.0,1.0,1.0,1.0,0.0009894367325138,True,release
SPREL-000034,prospective_release_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0760E-0887N_3041_4643_13,11023,SN7::L15-0760E-0887N_3041_4643_13::2019-12->2020-01::5021->5021::7af4c764781176aa->7af4c764781176aa,5021,5021,23,24,2019,12,2020,1,0.9997469987088925,34,1.0,1.0,1.0,1.0,0.0010288657850345,True,release
SPREL-000035,prospective_release_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0760E-0887N_3041_4643_13,11023,SN7::L15-0760E-0887N_3041_4643_13::2019-12->2020-01::5247->5247::0f6c946136ce007a->0f6c946136ce007a,5247,5247,23,24,2019,12,2020,1,0.9997469968322474,35,1.0,1.0,1.0,1.0,0.0010610540056923,True,release
SPREL-000036,prospective_release_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0760E-0887N_3041_4643_13,11023,SN7::L15-0760E-0887N_3041_4643_13::2019-12->2020-01::4246->4246::1bffba8628a52187->1bffba8628a52187,4246,4246,23,24,2019,12,2020,1,0.9997469958266813,36,1.0,1.0,1.0,1.0,0.0010782888458393,True,release
SPREL-000037,prospective_release_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0760E-0887N_3041_4643_13,11023,SN7::L15-0760E-0887N_3041_4643_13::2019-12->2020-01::582->582::14e5fd5a10e485b0->14e5fd5a10e485b0,582,582,23,24,2019,12,2020,1,0.9997469953409575,37,1.0,1.0,1.0,1.0,0.0010866167002738,True,release
SPREL-000038,prospective_release_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0760E-0887N_3041_4643_13,11023,SN7::L15-0760E-0887N_3041_4643_13::2019-12->2020-01::2730->2730::fb066ff8aa2408b1->fb066ff8aa2408b1,2730,2730,23,24,2019,12,2020,1,0.9997469932475161,38,1.0,1.0,1.0,1.0,0.0011224639454496,True,release
SPREL-000039,prospective_release_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0760E-0887N_3041_4643_13,11023,SN7::L15-0760E-0887N_3041_4643_13::2019-12->2020-01::6461->6461::a457e21490d42fb7->a457e21490d42fb7,6461,6461,23,24,2019,12,2020,1,0.9997469891067471,39,1.0,1.0,1.0,1.0,0.0011934530594253,True,release
SPREL-000040,prospective_release_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0632E-0892N_2528_4620_13,15023,SN7::L15-0632E-0892N_2528_4620_13::2019-12->2020-01::1263->1263::90f9cc598c3c607f->90f9cc598c3c607f,1263,1263,23,24,2019,12,2020,1,0.9997469875331166,40,1.0,1.0,1.0,1.0,0.0012204469536776,True,release
SPREL-000041,prospective_release_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0586E-1127N_2345_3680_13,4023,SN7::L15-0586E-1127N_2345_3680_13::2019-12->2020-01::113->113::72571d52428065d4->72571d52428065d4,113,113,23,24,2019,12,2020,1,0.9997469874287428,41,1.0,1.0,1.0,1.0,0.0012222226517444,True,release
SPREL-000042,prospective_release_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0760E-0887N_3041_4643_13,11023,SN7::L15-0760E-0887N_3041_4643_13::2019-12->2020-01::8079->8079::8e9444495f13c8d2->8e9444495f13c8d2,8079,8079,23,24,2019,12,2020,1,0.9997469868125352,42,1.0,1.0,1.0,1.0,0.0012327946400496,True,release
SPREL-000043,prospective_release_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0760E-0887N_3041_4643_13,11023,SN7::L15-0760E-0887N_3041_4643_13::2019-12->2020-01::3934->3934::48b4e28ee5b0fdb1->48b4e28ee5b0fdb1,3934,3934,23,24,2019,12,2020,1,0.9997469850883499,43,1.0,1.0,1.0,1.0,0.0012623390144028,True,release
SPREL-000044,prospective_release_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0760E-0887N_3041_4643_13,11023,SN7::L15-0760E-0887N_3041_4643_13::2019-12->2020-01::3504->3504::f701fc535706507e->f701fc535706507e,3504,3504,23,24,2019,12,2020,1,0.9997469819731449,44,1.0,1.0,1.0,1.0,0.0013157343719143,True,release
SPREL-000045,prospective_release_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0595E-1278N_2383_3079_13,14023,SN7::L15-0595E-1278N_2383_3079_13::2019-12->2020-01::1825->1825::768d06841e085862->768d06841e085862,1825,1825,23,24,2019,12,2020,1,0.9997469810939756,45,1.0,1.0,1.0,1.0,0.0013307994012876,True,release
SPREL-000046,prospective_release_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0760E-0887N_3041_4643_13,11023,SN7::L15-0760E-0887N_3041_4643_13::2019-12->2020-01::1617->1617::11add4b455079273->11add4b455079273,1617,1617,23,24,2019,12,2020,1,0.9997469765274658,46,1.0,1.0,1.0,1.0,0.001409094437843,True,release
SPREL-000047,prospective_release_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0595E-1278N_2383_3079_13,14023,SN7::L15-0595E-1278N_2383_3079_13::2019-12->2020-01::1106->1106::410d6a9fd2c5aa3a->410d6a9fd2c5aa3a,1106,1106,23,24,2019,12,2020,1,0.9997469739541258,47,1.0,1.0,1.0,1.0,0.0014531765549783,True,release
SPREL-000048,prospective_release_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0586E-1127N_2345_3680_13,4023,SN7::L15-0586E-1127N_2345_3680_13::2019-12->2020-01::3576->3576::70171a98a8d1c583->70171a98a8d1c583,3576,3576,23,24,2019,12,2020,1,0.9997469688455068,48,1.0,1.0,1.0,1.0,0.0015407531500919,True,release
SPREL-000049,prospective_release_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0586E-1127N_2345_3680_13,4023,SN7::L15-0586E-1127N_2345_3680_13::2019-12->2020-01::2180->2180::b464ca864b9f565f->b464ca864b9f565f,2180,2180,23,24,2019,12,2020,1,0.9997469660031029,49,1.0,1.0,1.0,1.0,0.0015894582500699,True,release
SPREL-000050,prospective_release_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0760E-0887N_3041_4643_13,11023,SN7::L15-0760E-0887N_3041_4643_13::2019-12->2020-01::5625->5625::23470edfc1e7d9ae->23470edfc1e7d9ae,5625,5625,23,24,2019,12,2020,1,0.9997469657903226,50,1.0,1.0,1.0,1.0,0.0015930693101466,True,release
SPREL-000051,prospective_release_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0586E-1127N_2345_3680_13,4023,SN7::L15-0586E-1127N_2345_3680_13::2019-12->2020-01::5703->5703::870e7541a9367e66->870e7541a9367e66,5703,5703,23,24,2019,12,2020,1,0.9997469638793085,51,1.0,1.0,1.0,1.0,0.0016258308513883,True,release
SPREL-000052,prospective_release_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0595E-1278N_2383_3079_13,14023,SN7::L15-0595E-1278N_2383_3079_13::2019-12->2020-01::184->184::9dd79632c0d2ff9f->9dd79632c0d2ff9f,184,184,23,24,2019,12,2020,1,0.9997469634958994,52,1.0,1.0,1.0,1.0,0.0016324307854347,True,release
SPREL-000053,prospective_release_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0632E-0892N_2528_4620_13,15023,SN7::L15-0632E-0892N_2528_4620_13::2019-12->2020-01::401->401::0786c1622cda6c2b->0786c1622cda6c2b,401,401,23,24,2019,12,2020,1,0.9997469634196189,53,1.0,1.0,1.0,1.0,0.0016337458392712,True,release
SPREL-000054,prospective_release_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0632E-0892N_2528_4620_13,15023,SN7::L15-0632E-0892N_2528_4620_13::2019-12->2020-01::1991->1991::1879450da5f759ec->1879450da5f759ec,1991,1991,23,24,2019,12,2020,1,0.9997469574214989,54,1.0,1.0,1.0,1.0,0.0017365333470493,True,release
SPREL-000055,prospective_release_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0760E-0887N_3041_4643_13,11023,SN7::L15-0760E-0887N_3041_4643_13::2019-12->2020-01::3715->3715::4d95033d99683200->4d95033d99683200,3715,3715,23,24,2019,12,2020,1,0.999746950622253,55,1.0,1.0,1.0,1.0,0.0018530501503093,True,release
SPREL-000056,prospective_release_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0586E-1127N_2345_3680_13,4023,SN7::L15-0586E-1127N_2345_3680_13::2019-12->2020-01::4002->4002::0f6f1e89e7ca8a30->0f6f1e89e7ca8a30,4002,4002,23,24,2019,12,2020,1,0.9997469429093946,57,1.0,1.0,1.0,1.0,0.0019852102244932,True,release
SPREL-000057,prospective_release_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0595E-1278N_2383_3079_13,14023,SN7::L15-0595E-1278N_2383_3079_13::2019-12->2020-01::993->993::9322fb98725af709->9322fb98725af709,993,993,23,24,2019,12,2020,1,0.9997469337387772,63,1.0,1.0,1.0,1.0,0.0021423865148904,True,release
SPREL-000058,prospective_release_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0595E-1278N_2383_3079_13,14023,SN7::L15-0595E-1278N_2383_3079_13::2019-12->2020-01::1518->1518::ca942fe48d82758c->ca942fe48d82758c,1518,1518,23,24,2019,12,2020,1,0.9997469280069727,66,1.0,1.0,1.0,1.0,0.0022406415730813,True,release
SPREL-000059,prospective_release_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0595E-1278N_2383_3079_13,14023,SN7::L15-0595E-1278N_2383_3079_13::2019-12->2020-01::382->382::28c91bde8e4ef570->28c91bde8e4ef570,382,382,23,24,2019,12,2020,1,0.9997469236483051,69,1.0,1.0,1.0,1.0,0.002315309760867,True,release
SPREL-000060,prospective_release_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0595E-1278N_2383_3079_13,14023,SN7::L15-0595E-1278N_2383_3079_13::2019-12->2020-01::2192->2192::70b7fe7dffe6db51->70b7fe7dffe6db51,2192,2192,23,24,2019,12,2020,1,0.9997468946796295,80,1.0,1.0,1.0,1.0,0.0028116845212906,True,release
SPREL-000061,prospective_release_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0595E-1278N_2383_3079_13,14023,SN7::L15-0595E-1278N_2383_3079_13::2019-12->2020-01::1279->1279::8397952c0985ac2e->8397952c0985ac2e,1279,1279,23,24,2019,12,2020,1,0.9997468865494131,81,1.0,1.0,1.0,1.0,0.0029509865095711,True,release
SPREL-000062,prospective_release_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0632E-0892N_2528_4620_13,15023,SN7::L15-0632E-0892N_2528_4620_13::2019-12->2020-01::2566->2566::e185a3e5839a2e12->e185a3e5839a2e12,2566,2566,23,24,2019,12,2020,1,0.9997468695050298,84,1.0,1.0,1.0,1.0,0.0032429997914427,True,release
SPREL-000063,prospective_release_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0632E-0892N_2528_4620_13,15023,SN7::L15-0632E-0892N_2528_4620_13::2019-12->2020-01::593->593::355a10ad2b695f69->355a10ad2b695f69,593,593,23,24,2019,12,2020,1,0.9997468488144823,90,1.0,1.0,1.0,1.0,0.0035974620858212,True,release
SPREL-000064,prospective_release_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0595E-1278N_2383_3079_13,14023,SN7::L15-0595E-1278N_2383_3079_13::2019-12->2020-01::1784->1784::3e67dd6b2563c012->3e67dd6b2563c012,1784,1784,23,24,2019,12,2020,1,0.9997468379453934,92,1.0,1.0,1.0,1.0,0.0037836683903762,True,release
SPREL-000065,prospective_release_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0595E-1278N_2383_3079_13,14023,SN7::L15-0595E-1278N_2383_3079_13::2019-12->2020-01::1075->1075::81b09231b18e8021->81b09231b18e8021,1075,1075,23,24,2019,12,2020,1,0.9997468268468735,96,1.0,1.0,1.0,1.0,0.0039737858431792,True,release
SPREL-000066,prospective_release_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0595E-1278N_2383_3079_13,14023,SN7::L15-0595E-1278N_2383_3079_13::2019-12->2020-01::981->981::c3fc8602c9e1fd5b->c3fc8602c9e1fd5b,981,981,23,24,2019,12,2020,1,0.9997468241253924,97,1.0,1.0,1.0,1.0,0.0040203913360557,True,release
SPREL-000067,prospective_release_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0595E-1278N_2383_3079_13,14023,SN7::L15-0595E-1278N_2383_3079_13::2019-12->2020-01::525->525::8f4da20e3eaebb4f->8f4da20e3eaebb4f,525,525,23,24,2019,12,2020,1,0.9997468159909018,99,1.0,1.0,1.0,1.0,0.0041597139705338,True,release
SPREL-000068,prospective_release_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0595E-1278N_2383_3079_13,14023,SN7::L15-0595E-1278N_2383_3079_13::2019-12->2020-01::1615->1615::43e1d8b93fceacb8->43e1d8b93fceacb8,1615,1615,23,24,2019,12,2020,1,0.9997468132934066,101,1.0,1.0,1.0,1.0,0.0042059037167945,True,release
SPREL-000069,prospective_release_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0595E-1278N_2383_3079_13,14023,SN7::L15-0595E-1278N_2383_3079_13::2019-12->2020-01::211->211::8e0694483045701a->8e0694483045701a,211,211,23,24,2019,12,2020,1,0.9997467859090933,110,1.0,1.0,1.0,1.0,0.004674927982915,True,release
SPREL-000070,prospective_release_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0595E-1278N_2383_3079_13,14023,SN7::L15-0595E-1278N_2383_3079_13::2019-12->2020-01::2307->2307::adedd442cb3432f1->adedd442cb3432f1,2307,2307,23,24,2019,12,2020,1,0.9997467759553577,115,1.0,1.0,1.0,1.0,0.0048454128586499,True,release
SPREL-000071,prospective_release_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0595E-1278N_2383_3079_13,14023,SN7::L15-0595E-1278N_2383_3079_13::2019-12->2020-01::1584->1584::21bc069173252886->21bc069173252886,1584,1584,23,24,2019,12,2020,1,0.9997467697639569,118,1.0,1.0,1.0,1.0,0.0049514372000985,True,release
SPREL-000072,prospective_release_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0595E-1278N_2383_3079_13,14023,SN7::L15-0595E-1278N_2383_3079_13::2019-12->2020-01::1274->1274::203e98ea4c7ce6f5->203e98ea4c7ce6f5,1274,1274,23,24,2019,12,2020,1,0.9997467560527402,123,1.0,1.0,1.0,1.0,0.00518625487679,True,release
SPREL-000073,prospective_release_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0595E-1278N_2383_3079_13,14023,SN7::L15-0595E-1278N_2383_3079_13::2019-12->2020-01::1287->1287::d957b92dcb7dfa2d->d957b92dcb7dfa2d,1287,1287,23,24,2019,12,2020,1,0.9997467001836624,142,1.0,1.0,1.0,1.0,0.0061428757070416,True,release
SPREL-000074,prospective_release_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0595E-1278N_2383_3079_13,14023,SN7::L15-0595E-1278N_2383_3079_13::2019-12->2020-01::1747->1747::04dd1794e564e5c1->04dd1794e564e5c1,1747,1747,23,24,2019,12,2020,1,0.9997466985298656,143,1.0,1.0,1.0,1.0,0.0061712221263867,True,release
SPREL-000075,prospective_release_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0595E-1278N_2383_3079_13,14023,SN7::L15-0595E-1278N_2383_3079_13::2019-12->2020-01::1430->1430::3af6fd704792048d->3af6fd704792048d,1430,1430,23,24,2019,12,2020,1,0.9997466928831638,145,1.0,1.0,1.0,1.0,0.0062678644698515,True,release
SPRAW-000001,prospective_raw_topk_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0760E-0887N_3041_4643_13,11023,SN7::L15-0760E-0887N_3041_4643_13::2019-12->2020-01::9298->9298::533e395c621af5bc->533e395c621af5bc,9298,9298,23,24,2019,12,2020,1,0.999746948719154,56,1.0,1.0,1.0,1.0,0.0018856691594813,True,raw_topk
SPRAW-000002,prospective_raw_topk_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0586E-1127N_2345_3680_13,4023,SN7::L15-0586E-1127N_2345_3680_13::2019-12->2020-01::2423->2423::cba5659562007e7e->cba5659562007e7e,2423,2423,23,24,2019,12,2020,1,0.9997469412049859,58,1.0,1.0,1.0,1.0,0.0020144541158089,True,raw_topk
SPRAW-000003,prospective_raw_topk_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0586E-1127N_2345_3680_13,4023,SN7::L15-0586E-1127N_2345_3680_13::2019-12->2020-01::4463->4463::840b01106fcf9109->840b01106fcf9109,4463,4463,23,24,2019,12,2020,1,0.9997469387115898,59,1.0,1.0,1.0,1.0,0.0020571575345655,True,raw_topk
SPRAW-000004,prospective_raw_topk_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0760E-0887N_3041_4643_13,11023,SN7::L15-0760E-0887N_3041_4643_13::2019-12->2020-01::3516->3516::2f0b9fa641102e47->2f0b9fa641102e47,3516,3516,23,24,2019,12,2020,1,0.9997469370754107,60,1.0,1.0,1.0,1.0,0.0020852228067198,True,raw_topk
SPRAW-000005,prospective_raw_topk_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0760E-0887N_3041_4643_13,11023,SN7::L15-0760E-0887N_3041_4643_13::2019-12->2020-01::7995->7995::9cf75e3bc4097612->9cf75e3bc4097612,7995,7995,23,24,2019,12,2020,1,0.9997469357684674,61,1.0,1.0,1.0,1.0,0.0021076073336097,True,raw_topk
SPRAW-000006,prospective_raw_topk_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0760E-0887N_3041_4643_13,11023,SN7::L15-0760E-0887N_3041_4643_13::2019-12->2020-01::121->121::2b7134fe8c616d29->2b7134fe8c616d29,121,121,23,24,2019,12,2020,1,0.9997469348168639,62,1.0,1.0,1.0,1.0,0.0021239335629133,True,raw_topk
SPRAW-000007,prospective_raw_topk_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0586E-1127N_2345_3680_13,4023,SN7::L15-0586E-1127N_2345_3680_13::2019-12->2020-01::137->137::533564d32dd6f17f->533564d32dd6f17f,137,137,23,24,2019,12,2020,1,0.9997469322230236,64,1.0,1.0,1.0,1.0,0.0021683491791471,True,raw_topk
SPRAW-000008,prospective_raw_topk_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0586E-1127N_2345_3680_13,4023,SN7::L15-0586E-1127N_2345_3680_13::2019-12->2020-01::4424->4424::e452965a2312e7fd->e452965a2312e7fd,4424,4424,23,24,2019,12,2020,1,0.9997469310846967,65,1.0,1.0,1.0,1.0,0.0021878786638076,True,raw_topk
SPRAW-000009,prospective_raw_topk_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0760E-0887N_3041_4643_13,11023,SN7::L15-0760E-0887N_3041_4643_13::2019-12->2020-01::1362->1362::693f2f663a83cac5->693f2f663a83cac5,1362,1362,23,24,2019,12,2020,1,0.9997469274006585,67,1.0,1.0,1.0,1.0,0.0022510047273947,True,raw_topk
SPRAW-000010,prospective_raw_topk_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0760E-0887N_3041_4643_13,11023,SN7::L15-0760E-0887N_3041_4643_13::2019-12->2020-01::3060->3060::e3dce91dd2c1bd89->e3dce91dd2c1bd89,3060,3060,23,24,2019,12,2020,1,0.9997469238330129,68,1.0,1.0,1.0,1.0,0.0023121285405771,True,raw_topk
SPRAW-000011,prospective_raw_topk_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0760E-0887N_3041_4643_13,11023,SN7::L15-0760E-0887N_3041_4643_13::2019-12->2020-01::3450->3450::9e6763d05de1ada6->9e6763d05de1ada6,3450,3450,23,24,2019,12,2020,1,0.9997469183720287,70,1.0,1.0,1.0,1.0,0.0024056889447443,True,raw_topk
SPRAW-000012,prospective_raw_topk_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0760E-0887N_3041_4643_13,11023,SN7::L15-0760E-0887N_3041_4643_13::2019-12->2020-01::6655->6655::eb14ed87586b78a5->eb14ed87586b78a5,6655,6655,23,24,2019,12,2020,1,0.9997469169927098,71,1.0,1.0,1.0,1.0,0.0024293506262083,True,raw_topk
SPRAW-000013,prospective_raw_topk_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0760E-0887N_3041_4643_13,11023,SN7::L15-0760E-0887N_3041_4643_13::2019-12->2020-01::6985->6985::90a2ceff137838a2->90a2ceff137838a2,6985,6985,23,24,2019,12,2020,1,0.999746914031265,72,1.0,1.0,1.0,1.0,0.0024800978808379,True,raw_topk
SPRAW-000014,prospective_raw_topk_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0760E-0887N_3041_4643_13,11023,SN7::L15-0760E-0887N_3041_4643_13::2019-12->2020-01::2487->2487::cb38708f0f728956->cb38708f0f728956,2487,2487,23,24,2019,12,2020,1,0.9997469124752378,73,1.0,1.0,1.0,1.0,0.0025067571397663,True,raw_topk
SPRAW-000015,prospective_raw_topk_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0586E-1127N_2345_3680_13,4023,SN7::L15-0586E-1127N_2345_3680_13::2019-12->2020-01::3519->3519::411d9e6c60ef89f4->411d9e6c60ef89f4,3519,3519,23,24,2019,12,2020,1,0.9997469087206553,74,1.0,1.0,1.0,1.0,0.0025710920826682,True,raw_topk
SPRAW-000016,prospective_raw_topk_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0760E-0887N_3041_4643_13,11023,SN7::L15-0760E-0887N_3041_4643_13::2019-12->2020-01::6490->6490::dab0176b5acdc3cb->dab0176b5acdc3cb,6490,6490,23,24,2019,12,2020,1,0.9997469084917646,75,1.0,1.0,1.0,1.0,0.0025750112915155,True,raw_topk
SPRAW-000017,prospective_raw_topk_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0760E-0887N_3041_4643_13,11023,SN7::L15-0760E-0887N_3041_4643_13::2019-12->2020-01::1157->1157::74fc8302e50796de->74fc8302e50796de,1157,1157,23,24,2019,12,2020,1,0.9997468964646679,76,1.0,1.0,1.0,1.0,0.0027811050162114,True,raw_topk
SPRAW-000018,prospective_raw_topk_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0760E-0887N_3041_4643_13,11023,SN7::L15-0760E-0887N_3041_4643_13::2019-12->2020-01::7327->7327::4bd435a2a5319f8e->4bd435a2a5319f8e,7327,7327,23,24,2019,12,2020,1,0.999746896394391,77,1.0,1.0,1.0,1.0,0.0027822904323606,True,raw_topk
SPRAW-000019,prospective_raw_topk_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0760E-0887N_3041_4643_13,11023,SN7::L15-0760E-0887N_3041_4643_13::2019-12->2020-01::228->228::6d2e59b5cc1d8ec0->6d2e59b5cc1d8ec0,228,228,23,24,2019,12,2020,1,0.9997468959385948,78,1.0,1.0,1.0,1.0,0.0027901320058916,True,raw_topk
SPRAW-000020,prospective_raw_topk_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0760E-0887N_3041_4643_13,11023,SN7::L15-0760E-0887N_3041_4643_13::2019-12->2020-01::2983->2983::51f03f1f6b8d0df3->51f03f1f6b8d0df3,2983,2983,23,24,2019,12,2020,1,0.9997468958341833,79,1.0,1.0,1.0,1.0,0.0027919198841992,True,raw_topk
