source_milestone,source_file,copied_to,bytes,sha256,path_sanitized,coverage_role
ovtrack_adapter,outputs/milestones/ovtrack_adapter/ovtrack_baseline_status.md,outputs/milestones/legacy_core_results_v1/ovtrack_adapter/ovtrack_baseline_status.md,1492,8e4eaa9866eeff4f04da910920d0b3b355984f114d688231dfb187cfce240faf,yes,published tracker adapter scaffold/status
ovtrack_adapter,outputs/milestones/ovtrack_adapter/ovtrack_public_output_report.json,outputs/milestones/legacy_core_results_v1/ovtrack_adapter/ovtrack_public_output_report.json,1211,4f933c27a9b5db92c18d2feb67cf770f025e63b8669f3243e3473fc3e88eafcf,yes,published tracker adapter scaffold/status
ovtrack_adapter,outputs/milestones/ovtrack_adapter/phase7_ovtrack_ovtb_matrix.yaml,outputs/milestones/legacy_core_results_v1/ovtrack_adapter/phase7_ovtrack_ovtb_matrix.yaml,1140,f8e72287f2aa965d2d9867b47f7a3a13d008c3f5b5d47faa841a0de0decec1f5,yes,published tracker adapter scaffold/status
phase4_sprint,outputs/milestones/phase4_sprint/MANIFEST_SHA256.txt,outputs/milestones/legacy_core_results_v1/phase4_sprint/MANIFEST_SHA256.txt,3618,42bc6307c46407d7774ba1c41075ab5328cf75890e848591fabcfaf0aa0f8d04,yes,phase-4 sprint manifest and report bundle
phase4_sprint,outputs/milestones/phase4_sprint/README.md,outputs/milestones/legacy_core_results_v1/phase4_sprint/README.md,2036,ae2e1ea481049072b3df6f245fad17bc33c580b4fa85f07690e99608a174bf5c,yes,phase-4 sprint manifest and report bundle
phase4_sprint,outputs/milestones/phase4_sprint/audit/owlv2_top150_mini_audit_candidates.csv,outputs/milestones/legacy_core_results_v1/phase4_sprint/audit/owlv2_top150_mini_audit_candidates.csv,23050,5065e079e72324cc3306f3be9dee5af7ecd553fe0b5f61f1127d74830675fae0,no,phase-4 sprint manifest and report bundle
phase4_sprint,outputs/milestones/phase4_sprint/audit/owlv2_top150_mini_audit_labels.csv,outputs/milestones/legacy_core_results_v1/phase4_sprint/audit/owlv2_top150_mini_audit_labels.csv,9139,4018b5f4ad2cc945310ec297f0720bfae20ea9f75d2065e8e002646c2c6b4f01,no,phase-4 sprint manifest and report bundle
phase4_sprint,outputs/milestones/phase4_sprint/audit/second_rater_labels_template.csv,outputs/milestones/legacy_core_results_v1/phase4_sprint/audit/second_rater_labels_template.csv,5084,cb6337c6b229980cbd1a15a369d309e8e07b4181a60aa233f9070223d33df111,no,phase-4 sprint manifest and report bundle
phase4_sprint,outputs/milestones/phase4_sprint/audit/second_rater_sample.csv,outputs/milestones/legacy_core_results_v1/phase4_sprint/audit/second_rater_sample.csv,16292,a2517b8b86389f0beb0ee95eaf69690f2dfac69e9f849ad2d9314b092eb60eb0,no,phase-4 sprint manifest and report bundle
phase4_sprint,outputs/milestones/phase4_sprint/code/phase4.py,outputs/milestones/legacy_core_results_v1/phase4_sprint/code/phase4.py,36024,6385763ae83eb2484da7568b6b6357dfd74b63dda253abe02d7715a1949a89b8,yes,phase-4 sprint manifest and report bundle
phase4_sprint,outputs/milestones/phase4_sprint/code/test_phase4.py,outputs/milestones/legacy_core_results_v1/phase4_sprint/code/test_phase4.py,1813,4939415f539aa0ad676fa16c2bb40205873ca83a6140baa3978b52aa6f40a03c,no,phase-4 sprint manifest and report bundle
phase4_sprint,outputs/milestones/phase4_sprint/diagnostics/failure_case_manifest.csv,outputs/milestones/legacy_core_results_v1/phase4_sprint/diagnostics/failure_case_manifest.csv,9053,3d41c0ad3db9319ea8aa493a5bdcbb9d41c6fc6ed5c6ba6f3fa03721bad93a26,no,phase-4 sprint manifest and report bundle
phase4_sprint,outputs/milestones/phase4_sprint/diagnostics/failure_case_manifest_summary.json,outputs/milestones/legacy_core_results_v1/phase4_sprint/diagnostics/failure_case_manifest_summary.json,125,903900ab888e2f4f5c1bd014e3ac0ab6829e66d5389e33beeeb9ae3f76220fcb,yes,phase-4 sprint manifest and report bundle
phase4_sprint,outputs/milestones/phase4_sprint/docs/reference_sanity_phase4.md,outputs/milestones/legacy_core_results_v1/phase4_sprint/docs/reference_sanity_phase4.md,911,acdad0d70a36ebc50475647b7142aac79289d3d9a0660907c9b6ef4524d55273,no,phase-4 sprint manifest and report bundle
phase4_sprint,outputs/milestones/phase4_sprint/manifest.json,outputs/milestones/legacy_core_results_v1/phase4_sprint/manifest.json,2598,ec68a53e99296becf2148d80685661fd445fa63188c97279779ba48b2c4399da,yes,phase-4 sprint manifest and report bundle
phase4_sprint,outputs/milestones/phase4_sprint/metrics/motmetrics_summary.json,outputs/milestones/legacy_core_results_v1/phase4_sprint/metrics/motmetrics_summary.json,150,fffa5bc5c7c9b6cf5dcba8e28074bf16d5c5650cac098d1075b38c08f2c4ff7a,yes,phase-4 sprint manifest and report bundle
phase4_sprint,outputs/milestones/phase4_sprint/metrics/table_motmetrics.csv,outputs/milestones/legacy_core_results_v1/phase4_sprint/metrics/table_motmetrics.csv,3902,5dbbf512f00f104ae13d4c963f6c0aef680531641940ea67f7a04f386a203fe1,no,phase-4 sprint manifest and report bundle
phase4_sprint,outputs/milestones/phase4_sprint/metrics/trackeval_status.json,outputs/milestones/legacy_core_results_v1/phase4_sprint/metrics/trackeval_status.json,155,3e43281f781970965384f896ed2f284cbb804db07294358a448d83edd886af7e,yes,phase-4 sprint manifest and report bundle
phase4_sprint,outputs/milestones/phase4_sprint/tables/prop5_validation_by_seed.csv,outputs/milestones/legacy_core_results_v1/phase4_sprint/tables/prop5_validation_by_seed.csv,2118,061479c808c4ee3487d296929d494545dca762eb49aa438b0e1226254ab5b115,no,phase-4 sprint manifest and report bundle
phase4_sprint,outputs/milestones/phase4_sprint/tables/table_alpha_frontier.csv,outputs/milestones/legacy_core_results_v1/phase4_sprint/tables/table_alpha_frontier.csv,7590,e9276cd06070423d0e8aca9f4852505deffa859224e14f6f88f310cca6b509d8,no,phase-4 sprint manifest and report bundle
phase4_sprint,outputs/milestones/phase4_sprint/tables/table_alpha_frontier_meanstd.csv,outputs/milestones/legacy_core_results_v1/phase4_sprint/tables/table_alpha_frontier_meanstd.csv,1774,f686d58eea0d4fda7380ac733026ed35873cab6b096c132d2ebbd2156a7c6ac3,no,phase-4 sprint manifest and report bundle
phase4_sprint,outputs/milestones/phase4_sprint/tables/table_ncalib_sensitivity.csv,outputs/milestones/legacy_core_results_v1/phase4_sprint/tables/table_ncalib_sensitivity.csv,3513,180bc57caeaad46dd6527425f3feae35f28832d2a7fc7ed942b343b862d585c3,no,phase-4 sprint manifest and report bundle
phase4_sprint,outputs/milestones/phase4_sprint/tables/table_per_class_breakdown.csv,outputs/milestones/legacy_core_results_v1/phase4_sprint/tables/table_per_class_breakdown.csv,26193,07c14c928114fab6e9888d77cc7c98900752d46892b05d59d9257106c9ec5a58,no,phase-4 sprint manifest and report bundle
phase4_sprint,outputs/milestones/phase4_sprint/tables/table_prop5_validation.csv,outputs/milestones/legacy_core_results_v1/phase4_sprint/tables/table_prop5_validation.csv,1064,e2e93353329bcbcd223a2ca1f9d8edbc5525bc6b0254b2b6a8e142109f2253a4,no,phase-4 sprint manifest and report bundle
phase4_sprint,outputs/milestones/phase4_sprint/tables/table_runtime_report.csv,outputs/milestones/legacy_core_results_v1/phase4_sprint/tables/table_runtime_report.csv,622,aabaf9b42fabe2bf3798020a2abf92bc43e59263baec7f513cb58d363dba3916,yes,phase-4 sprint manifest and report bundle
phase4_sprint,outputs/milestones/phase4_sprint/tables/table_score_ablation.csv,outputs/milestones/legacy_core_results_v1/phase4_sprint/tables/table_score_ablation.csv,32172,c2d4fbf5d7978514f70a9d929b73e752407e948a1ff972dbfc21248a5907470d,no,phase-4 sprint manifest and report bundle
phase4_sprint,outputs/milestones/phase4_sprint/tables/table_score_ablation_summary.csv,outputs/milestones/legacy_core_results_v1/phase4_sprint/tables/table_score_ablation_summary.csv,1577,dc4e739c7b2cb8e6387fdbf5185f683d2d5ae8215dc7fed8a66c8396542553f9,no,phase-4 sprint manifest and report bundle
extra_cpu,outputs/milestones/extra_cpu/MANIFEST_SHA256.txt,outputs/milestones/legacy_core_results_v1/extra_cpu/MANIFEST_SHA256.txt,2719,783334085b5860b95c24a9bc6a4ce9b6cc83f7157a99f4be8e581fb874827ee7,yes,extra CPU experiment manifest bundle
extra_cpu,outputs/milestones/extra_cpu/README.md,outputs/milestones/legacy_core_results_v1/extra_cpu/README.md,824,7b1de4b1ec8a9f1a9b150768109ef8d33a5382f62bf2bbfbd21b552142108649,yes,extra CPU experiment manifest bundle
extra_cpu,outputs/milestones/extra_cpu/code/phase4.py,outputs/milestones/legacy_core_results_v1/extra_cpu/code/phase4.py,49589,f2550bdb01bbbbb773c4c9d8307974c774413e6f3f14399a61a20af318cb73de,yes,extra CPU experiment manifest bundle
extra_cpu,outputs/milestones/extra_cpu/code/phase5_trackeval.py,outputs/milestones/legacy_core_results_v1/extra_cpu/code/phase5_trackeval.py,18800,dc89a5b4ed413d3d45546dff5cebed25580a557ba182527c7c60f851e9d8420e,yes,extra CPU experiment manifest bundle
extra_cpu,outputs/milestones/extra_cpu/manifest.json,outputs/milestones/legacy_core_results_v1/extra_cpu/manifest.json,1418,a8e7d198841f332520dd3cb13a61863304d9dd246347ca47bcdc7b72c5e74518,yes,extra CPU experiment manifest bundle
extra_cpu,outputs/milestones/extra_cpu/tables/confidence_calibration_baselines_summary.json,outputs/milestones/legacy_core_results_v1/extra_cpu/tables/confidence_calibration_baselines_summary.json,265,5baf08448f04dfc5f0dedb09776b8a863e45d456dd7a62100da40a76f77c0b7c,yes,extra CPU experiment manifest bundle
extra_cpu,outputs/milestones/extra_cpu/tables/mondrian_ablation_summary.json,outputs/milestones/legacy_core_results_v1/extra_cpu/tables/mondrian_ablation_summary.json,225,05a1ece56e89ca4325d014fd190796f692f069aeef6a79702a26255e3a8b7e67,yes,extra CPU experiment manifest bundle
extra_cpu,outputs/milestones/extra_cpu/tables/table_confidence_calibration_baselines.csv,outputs/milestones/legacy_core_results_v1/extra_cpu/tables/table_confidence_calibration_baselines.csv,10134,299d03a85e5c4016f61d45f1eb43aca50bbbc282e3d1ad183eb4979516771790,no,extra CPU experiment manifest bundle
extra_cpu,outputs/milestones/extra_cpu/tables/table_confidence_calibration_baselines_meanstd.csv,outputs/milestones/legacy_core_results_v1/extra_cpu/tables/table_confidence_calibration_baselines_meanstd.csv,1451,1e6922a2426936dcc5732f17a5a261b45bbb65271d00b1d88d8cb5b71e5f8be0,no,extra CPU experiment manifest bundle
extra_cpu,outputs/milestones/extra_cpu/tables/table_mondrian_ablation.csv,outputs/milestones/legacy_core_results_v1/extra_cpu/tables/table_mondrian_ablation.csv,7380,331bb26af7a26ecde4bbeade69f9a07314787fa671ff446c06c2693250b7d817,no,extra CPU experiment manifest bundle
extra_cpu,outputs/milestones/extra_cpu/tables/table_mondrian_ablation_summary.csv,outputs/milestones/legacy_core_results_v1/extra_cpu/tables/table_mondrian_ablation_summary.csv,2034,ff94f151f8aaeec84d18fadd6a19571e0638cba8c86d793cb7c46f8e30ecee15,no,extra CPU experiment manifest bundle
extra_cpu,outputs/milestones/extra_cpu/trackeval/table_trackeval_cross_dataset.csv,outputs/milestones/legacy_core_results_v1/extra_cpu/trackeval/table_trackeval_cross_dataset.csv,7909,75de618ff170dee3a13dddefe3321d595017b83b1e86d4ea2b91ca38b46443bb,no,extra CPU experiment manifest bundle
extra_cpu,outputs/milestones/extra_cpu/trackeval/table_trackeval_cross_dataset_meanstd.csv,outputs/milestones/legacy_core_results_v1/extra_cpu/trackeval/table_trackeval_cross_dataset_meanstd.csv,4440,8b22d299f719e8fca4ea19d54d0b64b14424c9a77e4a4135427c4c3b44493cfa,no,extra CPU experiment manifest bundle
extra_cpu,outputs/milestones/extra_cpu/trackeval/table_trackeval_ovtb.csv,outputs/milestones/legacy_core_results_v1/extra_cpu/trackeval/table_trackeval_ovtb.csv,4324,8651e31a0ca99e3611673b183cc6df00cc092d6a6a49874a8be8c614bc9bb5b4,no,extra CPU experiment manifest bundle
extra_cpu,outputs/milestones/extra_cpu/trackeval/table_trackeval_ovtb_meanstd.csv,outputs/milestones/legacy_core_results_v1/extra_cpu/trackeval/table_trackeval_ovtb_meanstd.csv,2618,6130e6f55d81f91d9bcdad2aa10ed7c2f5f483f9b1f14f820c17192b5a3850ad,no,extra CPU experiment manifest bundle
extra_cpu,outputs/milestones/extra_cpu/trackeval/table_trackeval_tao.csv,outputs/milestones/legacy_core_results_v1/extra_cpu/trackeval/table_trackeval_tao.csv,3792,e312477f1d6fe5ba9bb6419e8c97ad4d0bc70e6e06e6cfaa3b20feaba9e34123,no,extra CPU experiment manifest bundle
extra_cpu,outputs/milestones/extra_cpu/trackeval/table_trackeval_tao_meanstd.csv,outputs/milestones/legacy_core_results_v1/extra_cpu/trackeval/table_trackeval_tao_meanstd.csv,2132,7d54999e7e9fd0b1cf755ada080d130e411b112bd7b43404f71c14c3913100ee,no,extra CPU experiment manifest bundle
extra_cpu,outputs/milestones/extra_cpu/trackeval/trackeval_v1_manifest.json,outputs/milestones/legacy_core_results_v1/extra_cpu/trackeval/trackeval_v1_manifest.json,1074,3bc3278c2750b96aa42600fe318c0666e9d5e8e3718b94dc5f18221bc0745ea6,yes,extra CPU experiment manifest bundle
trackeval_v1,outputs/milestones/trackeval_v1/MANIFEST_SHA256.txt,outputs/milestones/legacy_core_results_v1/trackeval_v1/MANIFEST_SHA256.txt,6091,621b517f91baebba2493ff9c84d33f2ca2e10871193dad1776b074406a04283f,yes,TrackEval export status manifest and derived metrics tables
trackeval_v1,outputs/milestones/trackeval_v1/README.md,outputs/milestones/legacy_core_results_v1/trackeval_v1/README.md,674,0601b8952edaf1d65ce92dd164fcee011f4bbfab115c0045f19ca1adfd6399c8,yes,TrackEval export status manifest and derived metrics tables
trackeval_v1,outputs/milestones/trackeval_v1/code/phase5_trackeval.py,outputs/milestones/legacy_core_results_v1/trackeval_v1/code/phase5_trackeval.py,18800,dc89a5b4ed413d3d45546dff5cebed25580a557ba182527c7c60f851e9d8420e,yes,TrackEval export status manifest and derived metrics tables
trackeval_v1,outputs/milestones/trackeval_v1/manifest.json,outputs/milestones/legacy_core_results_v1/trackeval_v1/manifest.json,1074,3bc3278c2750b96aa42600fe318c0666e9d5e8e3718b94dc5f18221bc0745ea6,yes,TrackEval export status manifest and derived metrics tables
trackeval_v1,outputs/milestones/trackeval_v1/manifests/export_manifest_PARC_OVTB_GroundingDINO_a0p1_s0_m150.json,outputs/milestones/legacy_core_results_v1/trackeval_v1/manifests/export_manifest_PARC_OVTB_GroundingDINO_a0p1_s0_m150.json,1231,dc84a2807d2ecf4cacc734507f29d19e47f6d5006e4bfe5c8d38a8898040edf8,yes,TrackEval export status manifest and derived metrics tables
trackeval_v1,outputs/milestones/trackeval_v1/manifests/export_manifest_PARC_OVTB_GroundingDINO_a0p1_s1_m150.json,outputs/milestones/legacy_core_results_v1/trackeval_v1/manifests/export_manifest_PARC_OVTB_GroundingDINO_a0p1_s1_m150.json,1230,585a4e1762ab028b2e567167047b4d30dd36cefd32335bc8882221703b723d7b,yes,TrackEval export status manifest and derived metrics tables
trackeval_v1,outputs/milestones/trackeval_v1/manifests/export_manifest_PARC_OVTB_GroundingDINO_a0p1_s2_m150.json,outputs/milestones/legacy_core_results_v1/trackeval_v1/manifests/export_manifest_PARC_OVTB_GroundingDINO_a0p1_s2_m150.json,1232,8f44e4fd0db5a9e7d0556db0ed874b18b1eb64911dc31e0f1a792ed8a7aebf0c,yes,TrackEval export status manifest and derived metrics tables
trackeval_v1,outputs/milestones/trackeval_v1/manifests/export_manifest_PARC_OVTB_GroundingDINO_a0p2_s0_m150.json,outputs/milestones/legacy_core_results_v1/trackeval_v1/manifests/export_manifest_PARC_OVTB_GroundingDINO_a0p2_s0_m150.json,1232,83746e7113362effec0366740174e12465c2f167dfc0b11e7e7b79d4f58281ad,yes,TrackEval export status manifest and derived metrics tables
trackeval_v1,outputs/milestones/trackeval_v1/manifests/export_manifest_PARC_OVTB_GroundingDINO_a0p2_s1_m150.json,outputs/milestones/legacy_core_results_v1/trackeval_v1/manifests/export_manifest_PARC_OVTB_GroundingDINO_a0p2_s1_m150.json,1230,000bcbffd8570f38cfac251abb47974ce7724f9c88446ef4c258ce90169ebab6,yes,TrackEval export status manifest and derived metrics tables
trackeval_v1,outputs/milestones/trackeval_v1/manifests/export_manifest_PARC_OVTB_GroundingDINO_a0p2_s2_m150.json,outputs/milestones/legacy_core_results_v1/trackeval_v1/manifests/export_manifest_PARC_OVTB_GroundingDINO_a0p2_s2_m150.json,1232,aaa8091da743ed6b637a0f39a5dd207d4eec78d1edcf030900220adc805204ca,yes,TrackEval export status manifest and derived metrics tables
trackeval_v1,outputs/milestones/trackeval_v1/manifests/export_manifest_PARC_TAO_GroundingDINO_a0p1_s0_m150.json,outputs/milestones/legacy_core_results_v1/trackeval_v1/manifests/export_manifest_PARC_TAO_GroundingDINO_a0p1_s0_m150.json,1635,459a49ac97c7e0a6fc250070606a5128acc409912383fe3d67e3e9986c73e071,yes,TrackEval export status manifest and derived metrics tables
trackeval_v1,outputs/milestones/trackeval_v1/manifests/export_manifest_PARC_TAO_GroundingDINO_a0p1_s1_m150.json,outputs/milestones/legacy_core_results_v1/trackeval_v1/manifests/export_manifest_PARC_TAO_GroundingDINO_a0p1_s1_m150.json,1655,33d63e62077823edc195e088dbf52666cc1b38b932eaf4318761e3d198df8616,yes,TrackEval export status manifest and derived metrics tables
trackeval_v1,outputs/milestones/trackeval_v1/manifests/export_manifest_PARC_TAO_GroundingDINO_a0p1_s2_m150.json,outputs/milestones/legacy_core_results_v1/trackeval_v1/manifests/export_manifest_PARC_TAO_GroundingDINO_a0p1_s2_m150.json,1640,c639860e357c380948507d0d489dbdbd70800559e97c6542ca9fd855359fadc4,yes,TrackEval export status manifest and derived metrics tables
trackeval_v1,outputs/milestones/trackeval_v1/manifests/export_manifest_PARC_TAO_GroundingDINO_a0p2_s0_m150.json,outputs/milestones/legacy_core_results_v1/trackeval_v1/manifests/export_manifest_PARC_TAO_GroundingDINO_a0p2_s0_m150.json,1639,e94f19efda9f1d1703d1e67ab840138bf5910eeb988b354769a0106f0c1bcf4d,yes,TrackEval export status manifest and derived metrics tables
trackeval_v1,outputs/milestones/trackeval_v1/manifests/export_manifest_PARC_TAO_GroundingDINO_a0p2_s1_m150.json,outputs/milestones/legacy_core_results_v1/trackeval_v1/manifests/export_manifest_PARC_TAO_GroundingDINO_a0p2_s1_m150.json,1659,b58ecd6807907ba91ccb17cf9fbc1ba48c18d6384a0e9ebda336cc7c76df3f38,yes,TrackEval export status manifest and derived metrics tables
trackeval_v1,outputs/milestones/trackeval_v1/manifests/export_manifest_PARC_TAO_GroundingDINO_a0p2_s2_m150.json,outputs/milestones/legacy_core_results_v1/trackeval_v1/manifests/export_manifest_PARC_TAO_GroundingDINO_a0p2_s2_m150.json,1644,c44743b57517cc063f832aaa72055509259e3ac34d477eb790c7337f5eb9a3bd,yes,TrackEval export status manifest and derived metrics tables
trackeval_v1,outputs/milestones/trackeval_v1/manifests/trackeval_grid_summary.json,outputs/milestones/legacy_core_results_v1/trackeval_v1/manifests/trackeval_grid_summary.json,116,d79ebd10d350f580c65adfe29e912c54ce4dce3ae768da687e41780b59ad9c52,yes,TrackEval export status manifest and derived metrics tables
trackeval_v1,outputs/milestones/trackeval_v1/manifests/trackeval_grid_summary_ovtb.json,outputs/milestones/legacy_core_results_v1/trackeval_v1/manifests/trackeval_grid_summary_ovtb.json,224,7a5ec692ec2c40683e53bc3816f09646941c36b603dd732093306a85b311bea8,yes,TrackEval export status manifest and derived metrics tables
trackeval_v1,outputs/milestones/trackeval_v1/manifests/trackeval_grid_summary_tao.json,outputs/milestones/legacy_core_results_v1/trackeval_v1/manifests/trackeval_grid_summary_tao.json,220,319a1db39c72a15357a6b3fd4a0771dfd56d6a46205c9027063b7546400a758f,yes,TrackEval export status manifest and derived metrics tables
trackeval_v1,outputs/milestones/trackeval_v1/manifests/trackeval_run_PARC_OVTB_GroundingDINO_a0p1_s0_m150.json,outputs/milestones/legacy_core_results_v1/trackeval_v1/manifests/trackeval_run_PARC_OVTB_GroundingDINO_a0p1_s0_m150.json,1626,524ddf6e6f2356649e94906dba40bdf018eef15720da8e41d5d9f693a2a62879,yes,TrackEval export status manifest and derived metrics tables
trackeval_v1,outputs/milestones/trackeval_v1/manifests/trackeval_run_PARC_OVTB_GroundingDINO_a0p1_s1_m150.json,outputs/milestones/legacy_core_results_v1/trackeval_v1/manifests/trackeval_run_PARC_OVTB_GroundingDINO_a0p1_s1_m150.json,1625,2fc16b8bffeceda529505fa99d16d25bcc989845f6a976fce1512f9a08e4a507,yes,TrackEval export status manifest and derived metrics tables
trackeval_v1,outputs/milestones/trackeval_v1/manifests/trackeval_run_PARC_OVTB_GroundingDINO_a0p1_s2_m150.json,outputs/milestones/legacy_core_results_v1/trackeval_v1/manifests/trackeval_run_PARC_OVTB_GroundingDINO_a0p1_s2_m150.json,1627,9fc7da19295835a387f87fffb3abf040bb0c360b1eada3858fab03e35438adad,yes,TrackEval export status manifest and derived metrics tables
trackeval_v1,outputs/milestones/trackeval_v1/manifests/trackeval_run_PARC_OVTB_GroundingDINO_a0p2_s0_m150.json,outputs/milestones/legacy_core_results_v1/trackeval_v1/manifests/trackeval_run_PARC_OVTB_GroundingDINO_a0p2_s0_m150.json,1627,a9933a1123f880d7c3d2fd6cae9297d31aee2ca9e3c151f547ab302500fc352e,yes,TrackEval export status manifest and derived metrics tables
trackeval_v1,outputs/milestones/trackeval_v1/manifests/trackeval_run_PARC_OVTB_GroundingDINO_a0p2_s1_m150.json,outputs/milestones/legacy_core_results_v1/trackeval_v1/manifests/trackeval_run_PARC_OVTB_GroundingDINO_a0p2_s1_m150.json,1625,4f3deba57d6f186862745dfd4059130ede685ae7962f6b05a6e9c45660f8b6fa,yes,TrackEval export status manifest and derived metrics tables
trackeval_v1,outputs/milestones/trackeval_v1/manifests/trackeval_run_PARC_OVTB_GroundingDINO_a0p2_s2_m150.json,outputs/milestones/legacy_core_results_v1/trackeval_v1/manifests/trackeval_run_PARC_OVTB_GroundingDINO_a0p2_s2_m150.json,1627,14c81c177d5b8f88a6b088bbf68a5a4906a1fb2d41716d96d01415e0d72f1f3e,yes,TrackEval export status manifest and derived metrics tables
trackeval_v1,outputs/milestones/trackeval_v1/manifests/trackeval_run_PARC_TAO_GroundingDINO_a0p1_s0_m150.json,outputs/milestones/legacy_core_results_v1/trackeval_v1/manifests/trackeval_run_PARC_TAO_GroundingDINO_a0p1_s0_m150.json,2096,e80cc99d866c25d3668dac83476a87a9821f5cc091337e1a635ab5689d5149fc,yes,TrackEval export status manifest and derived metrics tables
trackeval_v1,outputs/milestones/trackeval_v1/manifests/trackeval_run_PARC_TAO_GroundingDINO_a0p1_s1_m150.json,outputs/milestones/legacy_core_results_v1/trackeval_v1/manifests/trackeval_run_PARC_TAO_GroundingDINO_a0p1_s1_m150.json,2121,0dd7de6facdc2b9cc613f0187914524c432db9ad9e543a955422a445421373f6,yes,TrackEval export status manifest and derived metrics tables
trackeval_v1,outputs/milestones/trackeval_v1/manifests/trackeval_run_PARC_TAO_GroundingDINO_a0p1_s2_m150.json,outputs/milestones/legacy_core_results_v1/trackeval_v1/manifests/trackeval_run_PARC_TAO_GroundingDINO_a0p1_s2_m150.json,2101,e08d768a72c5b7968118d1119c8e9517f05b1a02477450465d69e792241a1265,yes,TrackEval export status manifest and derived metrics tables
trackeval_v1,outputs/milestones/trackeval_v1/manifests/trackeval_run_PARC_TAO_GroundingDINO_a0p2_s0_m150.json,outputs/milestones/legacy_core_results_v1/trackeval_v1/manifests/trackeval_run_PARC_TAO_GroundingDINO_a0p2_s0_m150.json,2098,bf8e0a6f2a2f99f03338ec36ca5c919cd1ee55baca48248bcfe57c49e945da9d,yes,TrackEval export status manifest and derived metrics tables
trackeval_v1,outputs/milestones/trackeval_v1/manifests/trackeval_run_PARC_TAO_GroundingDINO_a0p2_s1_m150.json,outputs/milestones/legacy_core_results_v1/trackeval_v1/manifests/trackeval_run_PARC_TAO_GroundingDINO_a0p2_s1_m150.json,2125,ea0751a3b7706bea0bf65b210c286150acf6d2234bb5757fc744df00832102b4,yes,TrackEval export status manifest and derived metrics tables
trackeval_v1,outputs/milestones/trackeval_v1/manifests/trackeval_run_PARC_TAO_GroundingDINO_a0p2_s2_m150.json,outputs/milestones/legacy_core_results_v1/trackeval_v1/manifests/trackeval_run_PARC_TAO_GroundingDINO_a0p2_s2_m150.json,2105,41db00a895972701fdf60a3afca6e7fb199c6a1a2030dcc2bbe772717bab40d9,yes,TrackEval export status manifest and derived metrics tables
trackeval_v1,outputs/milestones/trackeval_v1/tables/table_trackeval_cross_dataset.csv,outputs/milestones/legacy_core_results_v1/trackeval_v1/tables/table_trackeval_cross_dataset.csv,7909,75de618ff170dee3a13dddefe3321d595017b83b1e86d4ea2b91ca38b46443bb,no,TrackEval export status manifest and derived metrics tables
trackeval_v1,outputs/milestones/trackeval_v1/tables/table_trackeval_cross_dataset_meanstd.csv,outputs/milestones/legacy_core_results_v1/trackeval_v1/tables/table_trackeval_cross_dataset_meanstd.csv,4440,8b22d299f719e8fca4ea19d54d0b64b14424c9a77e4a4135427c4c3b44493cfa,no,TrackEval export status manifest and derived metrics tables
trackeval_v1,outputs/milestones/trackeval_v1/tables/table_trackeval_ovtb.csv,outputs/milestones/legacy_core_results_v1/trackeval_v1/tables/table_trackeval_ovtb.csv,4324,8651e31a0ca99e3611673b183cc6df00cc092d6a6a49874a8be8c614bc9bb5b4,no,TrackEval export status manifest and derived metrics tables
trackeval_v1,outputs/milestones/trackeval_v1/tables/table_trackeval_ovtb_meanstd.csv,outputs/milestones/legacy_core_results_v1/trackeval_v1/tables/table_trackeval_ovtb_meanstd.csv,2618,6130e6f55d81f91d9bcdad2aa10ed7c2f5f483f9b1f14f820c17192b5a3850ad,no,TrackEval export status manifest and derived metrics tables
trackeval_v1,outputs/milestones/trackeval_v1/tables/table_trackeval_tao.csv,outputs/milestones/legacy_core_results_v1/trackeval_v1/tables/table_trackeval_tao.csv,3792,e312477f1d6fe5ba9bb6419e8c97ad4d0bc70e6e06e6cfaa3b20feaba9e34123,no,TrackEval export status manifest and derived metrics tables
trackeval_v1,outputs/milestones/trackeval_v1/tables/table_trackeval_tao_meanstd.csv,outputs/milestones/legacy_core_results_v1/trackeval_v1/tables/table_trackeval_tao_meanstd.csv,2132,7d54999e7e9fd0b1cf755ada080d130e411b112bd7b43404f71c14c3913100ee,no,TrackEval export status manifest and derived metrics tables
