claim_uid,source_family,paper_or_leaderboard_id,source_snapshot_date,original_rank_or_priority,original_claim_text,original_structure_hash,structure_hash_basis,reduced_formula,chemical_system,spacegroup_symbol,spacegroup_number,prototype_or_wyckoff_label,original_energy_or_margin,license_class,redistribution_allowed,ingest_status,current_reference_query_ready,query_readiness_note,source_url_or_path,evidence_scope
gnome_public_stable_materials::000cd45b84,gnome_public_stable_materials,GNoME_stable_materials_summary,public_bucket_stable_materials_summary_accessed_2026-05-31,101,GNoME public stable-materials summary row,5a8922a7bf96acda8662fcc7647348c008100c56d4d74edc9fd150ee9faabdd5,summary_record_hash;raw_structure_available_in_large_by_id_zip_not_ingested,KSr(PPd3)4,K-P-Pd-Sr,P2_1/c,14,,-0.066,CC-BY-NC-4.0_data_terms,derived_registry_only_no_raw_structure_redistribution,ingested_summary_row_raw_structure_pending,formula_material_id_and_summary_ready_structure_zip_pending,raw structure files not redistributed; by_id.zip ingest required for exact structure matching,https://storage.googleapis.com/gdm_materials_discovery/gnome_data/stable_materials_summary.csv,b_line_minimal_claim_registry;two_primary_sources;claim_registry_frozen;current_reference_verdicts_pending;not_completed_positive_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
gnome_public_stable_materials::000cdda9e0,gnome_public_stable_materials,GNoME_stable_materials_summary,public_bucket_stable_materials_summary_accessed_2026-05-31,102,GNoME public stable-materials summary row,440f129bfe9cf36b54318da24968a4ff6d6747b4f301581436289f29d610388c,summary_record_hash;raw_structure_available_in_large_by_id_zip_not_ingested,Gd4Al17Pd7,Al-Gd-Pd,Amm2,38,,-0.0472,CC-BY-NC-4.0_data_terms,derived_registry_only_no_raw_structure_redistribution,ingested_summary_row_raw_structure_pending,formula_material_id_and_summary_ready_structure_zip_pending,raw structure files not redistributed; by_id.zip ingest required for exact structure matching,https://storage.googleapis.com/gdm_materials_discovery/gnome_data/stable_materials_summary.csv,b_line_minimal_claim_registry;two_primary_sources;claim_registry_frozen;current_reference_verdicts_pending;not_completed_positive_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
gnome_public_stable_materials::000ce1d844,gnome_public_stable_materials,GNoME_stable_materials_summary,public_bucket_stable_materials_summary_accessed_2026-05-31,103,GNoME public stable-materials summary row,b880d43a7e8f672281c6d462082b885a2d457020488b5072bcbe7de625c6e86e,summary_record_hash;raw_structure_available_in_large_by_id_zip_not_ingested,Tb9ZrIn8Pt3Rh,In-Pt-Rh-Tb-Zr,Pm,6,,-0.0099,CC-BY-NC-4.0_data_terms,derived_registry_only_no_raw_structure_redistribution,ingested_summary_row_raw_structure_pending,formula_material_id_and_summary_ready_structure_zip_pending,raw structure files not redistributed; by_id.zip ingest required for exact structure matching,https://storage.googleapis.com/gdm_materials_discovery/gnome_data/stable_materials_summary.csv,b_line_minimal_claim_registry;two_primary_sources;claim_registry_frozen;current_reference_verdicts_pending;not_completed_positive_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
gnome_public_stable_materials::000d019289,gnome_public_stable_materials,GNoME_stable_materials_summary,public_bucket_stable_materials_summary_accessed_2026-05-31,104,GNoME public stable-materials summary row,1e0dcdf6f0d31d5b70b469b03db415c798051a9b25b80fbfc4796dd67718d34e,summary_record_hash;raw_structure_available_in_large_by_id_zip_not_ingested,Ca6RhO8,Ca-O-Rh,Fm-3m,225,,-0.0026,CC-BY-NC-4.0_data_terms,derived_registry_only_no_raw_structure_redistribution,ingested_summary_row_raw_structure_pending,formula_material_id_and_summary_ready_structure_zip_pending,raw structure files not redistributed; by_id.zip ingest required for exact structure matching,https://storage.googleapis.com/gdm_materials_discovery/gnome_data/stable_materials_summary.csv,b_line_minimal_claim_registry;two_primary_sources;claim_registry_frozen;current_reference_verdicts_pending;not_completed_positive_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
gnome_public_stable_materials::000d0e3181,gnome_public_stable_materials,GNoME_stable_materials_summary,public_bucket_stable_materials_summary_accessed_2026-05-31,105,GNoME public stable-materials summary row,6c058136fcee004aa1ccfa561e2ee247b2036e029e92fecbcfbb90f09473cf67,summary_record_hash;raw_structure_available_in_large_by_id_zip_not_ingested,Nd3AlGaRh2,Al-Ga-Nd-Rh,Pbcm,57,,-0.0236,CC-BY-NC-4.0_data_terms,derived_registry_only_no_raw_structure_redistribution,ingested_summary_row_raw_structure_pending,formula_material_id_and_summary_ready_structure_zip_pending,raw structure files not redistributed; by_id.zip ingest required for exact structure matching,https://storage.googleapis.com/gdm_materials_discovery/gnome_data/stable_materials_summary.csv,b_line_minimal_claim_registry;two_primary_sources;claim_registry_frozen;current_reference_verdicts_pending;not_completed_positive_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
gnome_public_stable_materials::000d13ee2b,gnome_public_stable_materials,GNoME_stable_materials_summary,public_bucket_stable_materials_summary_accessed_2026-05-31,106,GNoME public stable-materials summary row,f5faed6b7975ac7e94c9b904ccea3e8f9c9e027f91e0c7a9307867a020d4e136,summary_record_hash;raw_structure_available_in_large_by_id_zip_not_ingested,Dy3InF10,Dy-F-In,Fm-3m,225,,-0.0038,CC-BY-NC-4.0_data_terms,derived_registry_only_no_raw_structure_redistribution,ingested_summary_row_raw_structure_pending,formula_material_id_and_summary_ready_structure_zip_pending,raw structure files not redistributed; by_id.zip ingest required for exact structure matching,https://storage.googleapis.com/gdm_materials_discovery/gnome_data/stable_materials_summary.csv,b_line_minimal_claim_registry;two_primary_sources;claim_registry_frozen;current_reference_verdicts_pending;not_completed_positive_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
gnome_public_stable_materials::000d543e89,gnome_public_stable_materials,GNoME_stable_materials_summary,public_bucket_stable_materials_summary_accessed_2026-05-31,107,GNoME public stable-materials summary row,5bc39edc58bc1944b6c0c92b5ee75be9798163d95b3c23f6ad408b7f69b81135,summary_record_hash;raw_structure_available_in_large_by_id_zip_not_ingested,Zn5Fe6SnRh12,Fe-Rh-Sn-Zn,Pmmm,47,,-0.0115,CC-BY-NC-4.0_data_terms,derived_registry_only_no_raw_structure_redistribution,ingested_summary_row_raw_structure_pending,formula_material_id_and_summary_ready_structure_zip_pending,raw structure files not redistributed; by_id.zip ingest required for exact structure matching,https://storage.googleapis.com/gdm_materials_discovery/gnome_data/stable_materials_summary.csv,b_line_minimal_claim_registry;two_primary_sources;claim_registry_frozen;current_reference_verdicts_pending;not_completed_positive_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
gnome_public_stable_materials::000d61d4eb,gnome_public_stable_materials,GNoME_stable_materials_summary,public_bucket_stable_materials_summary_accessed_2026-05-31,108,GNoME public stable-materials summary row,c22134641d921210b8d2092241577da9cdae1bc07a3602fb357360df64891cd4,summary_record_hash;raw_structure_available_in_large_by_id_zip_not_ingested,PrDyEr2CdIr,Cd-Dy-Er-Ir-Pr,F222,22,,-0.0066,CC-BY-NC-4.0_data_terms,derived_registry_only_no_raw_structure_redistribution,ingested_summary_row_raw_structure_pending,formula_material_id_and_summary_ready_structure_zip_pending,raw structure files not redistributed; by_id.zip ingest required for exact structure matching,https://storage.googleapis.com/gdm_materials_discovery/gnome_data/stable_materials_summary.csv,b_line_minimal_claim_registry;two_primary_sources;claim_registry_frozen;current_reference_verdicts_pending;not_completed_positive_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
gnome_public_stable_materials::000d673d63,gnome_public_stable_materials,GNoME_stable_materials_summary,public_bucket_stable_materials_summary_accessed_2026-05-31,109,GNoME public stable-materials summary row,410b98c10342b1b982e9b6e5f45e6427dceac8ab64840f103d2be321a78fa408,summary_record_hash;raw_structure_available_in_large_by_id_zip_not_ingested,Nd3DyZn2Ir3,Dy-Ir-Nd-Zn,Amm2,38,,-0.0549,CC-BY-NC-4.0_data_terms,derived_registry_only_no_raw_structure_redistribution,ingested_summary_row_raw_structure_pending,formula_material_id_and_summary_ready_structure_zip_pending,raw structure files not redistributed; by_id.zip ingest required for exact structure matching,https://storage.googleapis.com/gdm_materials_discovery/gnome_data/stable_materials_summary.csv,b_line_minimal_claim_registry;two_primary_sources;claim_registry_frozen;current_reference_verdicts_pending;not_completed_positive_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
gnome_public_stable_materials::000d79a0fd,gnome_public_stable_materials,GNoME_stable_materials_summary,public_bucket_stable_materials_summary_accessed_2026-05-31,110,GNoME public stable-materials summary row,f93c358d001033c5f6754a2be50be853b58ecac7ffdf1603b900dec8448e76b0,summary_record_hash;raw_structure_available_in_large_by_id_zip_not_ingested,Gd6PI15,Gd-I-P,Im-3m,229,,-1.4909,CC-BY-NC-4.0_data_terms,derived_registry_only_no_raw_structure_redistribution,ingested_summary_row_raw_structure_pending,formula_material_id_and_summary_ready_structure_zip_pending,raw structure files not redistributed; by_id.zip ingest required for exact structure matching,https://storage.googleapis.com/gdm_materials_discovery/gnome_data/stable_materials_summary.csv,b_line_minimal_claim_registry;two_primary_sources;claim_registry_frozen;current_reference_verdicts_pending;not_completed_positive_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
gnome_public_stable_materials::000d87f1cd,gnome_public_stable_materials,GNoME_stable_materials_summary,public_bucket_stable_materials_summary_accessed_2026-05-31,111,GNoME public stable-materials summary row,b606c8b055b6a6784612844f1530c84a6dd10e25d6597c0ed71e56ed708aaf5e,summary_record_hash;raw_structure_available_in_large_by_id_zip_not_ingested,CaLa6Y3Si8O3,Ca-La-O-Si-Y,Amm2,38,,-0.0276,CC-BY-NC-4.0_data_terms,derived_registry_only_no_raw_structure_redistribution,ingested_summary_row_raw_structure_pending,formula_material_id_and_summary_ready_structure_zip_pending,raw structure files not redistributed; by_id.zip ingest required for exact structure matching,https://storage.googleapis.com/gdm_materials_discovery/gnome_data/stable_materials_summary.csv,b_line_minimal_claim_registry;two_primary_sources;claim_registry_frozen;current_reference_verdicts_pending;not_completed_positive_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
gnome_public_stable_materials::000d9974e4,gnome_public_stable_materials,GNoME_stable_materials_summary,public_bucket_stable_materials_summary_accessed_2026-05-31,112,GNoME public stable-materials summary row,fb49273267a0c2f22fc0c1e892f9573a31968fc74800f6a20fa966ae1df8341e,summary_record_hash;raw_structure_available_in_large_by_id_zip_not_ingested,Tb3Dy(Mn5P3)4,Dy-Mn-P-Tb,Pm,6,,-0.0039,CC-BY-NC-4.0_data_terms,derived_registry_only_no_raw_structure_redistribution,ingested_summary_row_raw_structure_pending,formula_material_id_and_summary_ready_structure_zip_pending,raw structure files not redistributed; by_id.zip ingest required for exact structure matching,https://storage.googleapis.com/gdm_materials_discovery/gnome_data/stable_materials_summary.csv,b_line_minimal_claim_registry;two_primary_sources;claim_registry_frozen;current_reference_verdicts_pending;not_completed_positive_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
gnome_public_stable_materials::000d9a608b,gnome_public_stable_materials,GNoME_stable_materials_summary,public_bucket_stable_materials_summary_accessed_2026-05-31,113,GNoME public stable-materials summary row,d781029abbc8fb7bfdf5699e2911a56ed9d9cee7dae274ae4afaf1ef230d8821,summary_record_hash;raw_structure_available_in_large_by_id_zip_not_ingested,P2AuI9,Au-I-P,P2,3,,-0.1394,CC-BY-NC-4.0_data_terms,derived_registry_only_no_raw_structure_redistribution,ingested_summary_row_raw_structure_pending,formula_material_id_and_summary_ready_structure_zip_pending,raw structure files not redistributed; by_id.zip ingest required for exact structure matching,https://storage.googleapis.com/gdm_materials_discovery/gnome_data/stable_materials_summary.csv,b_line_minimal_claim_registry;two_primary_sources;claim_registry_frozen;current_reference_verdicts_pending;not_completed_positive_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
gnome_public_stable_materials::000d9fb9d7,gnome_public_stable_materials,GNoME_stable_materials_summary,public_bucket_stable_materials_summary_accessed_2026-05-31,114,GNoME public stable-materials summary row,642009c3f2f1f4521e341c4c774e3d6a50eed028daa8be6426e6ebd7f55b958a,summary_record_hash;raw_structure_available_in_large_by_id_zip_not_ingested,Tb3Er5(AlIr)2,Al-Er-Ir-Tb,F-43m,216,,-0.0152,CC-BY-NC-4.0_data_terms,derived_registry_only_no_raw_structure_redistribution,ingested_summary_row_raw_structure_pending,formula_material_id_and_summary_ready_structure_zip_pending,raw structure files not redistributed; by_id.zip ingest required for exact structure matching,https://storage.googleapis.com/gdm_materials_discovery/gnome_data/stable_materials_summary.csv,b_line_minimal_claim_registry;two_primary_sources;claim_registry_frozen;current_reference_verdicts_pending;not_completed_positive_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
gnome_public_stable_materials::000de563ce,gnome_public_stable_materials,GNoME_stable_materials_summary,public_bucket_stable_materials_summary_accessed_2026-05-31,115,GNoME public stable-materials summary row,4aed5c709a6672e738cc09d58e58617dc37b3de54ec9bee08596a2b05e708c70,summary_record_hash;raw_structure_available_in_large_by_id_zip_not_ingested,Er8B24IrRh3,B-Er-Ir-Rh,Pm,6,,-0.0096,CC-BY-NC-4.0_data_terms,derived_registry_only_no_raw_structure_redistribution,ingested_summary_row_raw_structure_pending,formula_material_id_and_summary_ready_structure_zip_pending,raw structure files not redistributed; by_id.zip ingest required for exact structure matching,https://storage.googleapis.com/gdm_materials_discovery/gnome_data/stable_materials_summary.csv,b_line_minimal_claim_registry;two_primary_sources;claim_registry_frozen;current_reference_verdicts_pending;not_completed_positive_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
gnome_public_stable_materials::000dfaf709,gnome_public_stable_materials,GNoME_stable_materials_summary,public_bucket_stable_materials_summary_accessed_2026-05-31,116,GNoME public stable-materials summary row,7837f64068bf8cf9608400c0ada4033d0efcc9f6a1c5c2af16de10cb0f8c739d,summary_record_hash;raw_structure_available_in_large_by_id_zip_not_ingested,HoTm3ZnCo,Co-Ho-Tm-Zn,F-43m,216,,-0.0381,CC-BY-NC-4.0_data_terms,derived_registry_only_no_raw_structure_redistribution,ingested_summary_row_raw_structure_pending,formula_material_id_and_summary_ready_structure_zip_pending,raw structure files not redistributed; by_id.zip ingest required for exact structure matching,https://storage.googleapis.com/gdm_materials_discovery/gnome_data/stable_materials_summary.csv,b_line_minimal_claim_registry;two_primary_sources;claim_registry_frozen;current_reference_verdicts_pending;not_completed_positive_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
gnome_public_stable_materials::000e133991,gnome_public_stable_materials,GNoME_stable_materials_summary,public_bucket_stable_materials_summary_accessed_2026-05-31,117,GNoME public stable-materials summary row,47ac44edf5f752ceb33910c49d85a91be8d5cf617ffc88e7f3e8ee796c7e2c4d,summary_record_hash;raw_structure_available_in_large_by_id_zip_not_ingested,TbY3Ga4(IrPd)2,Ga-Ir-Pd-Tb-Y,Pm,6,,-0.0128,CC-BY-NC-4.0_data_terms,derived_registry_only_no_raw_structure_redistribution,ingested_summary_row_raw_structure_pending,formula_material_id_and_summary_ready_structure_zip_pending,raw structure files not redistributed; by_id.zip ingest required for exact structure matching,https://storage.googleapis.com/gdm_materials_discovery/gnome_data/stable_materials_summary.csv,b_line_minimal_claim_registry;two_primary_sources;claim_registry_frozen;current_reference_verdicts_pending;not_completed_positive_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
gnome_public_stable_materials::000e1bdf7d,gnome_public_stable_materials,GNoME_stable_materials_summary,public_bucket_stable_materials_summary_accessed_2026-05-31,118,GNoME public stable-materials summary row,42272d31c72390fcf55d504d990a298e48a5650d83eade6473ac07b778a97e42,summary_record_hash;raw_structure_available_in_large_by_id_zip_not_ingested,TbBiPb2F14,Bi-F-Pb-Tb,P-1,2,,-0.0432,CC-BY-NC-4.0_data_terms,derived_registry_only_no_raw_structure_redistribution,ingested_summary_row_raw_structure_pending,formula_material_id_and_summary_ready_structure_zip_pending,raw structure files not redistributed; by_id.zip ingest required for exact structure matching,https://storage.googleapis.com/gdm_materials_discovery/gnome_data/stable_materials_summary.csv,b_line_minimal_claim_registry;two_primary_sources;claim_registry_frozen;current_reference_verdicts_pending;not_completed_positive_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
gnome_public_stable_materials::000e39bcdd,gnome_public_stable_materials,GNoME_stable_materials_summary,public_bucket_stable_materials_summary_accessed_2026-05-31,119,GNoME public stable-materials summary row,d799ecc0d7ea091f55e07bf3ac804846254dfc8d8b244e3fd215a06449e700a1,summary_record_hash;raw_structure_available_in_large_by_id_zip_not_ingested,Rb2Co3Br8,Br-Co-Rb,Cm,8,,-0.0703,CC-BY-NC-4.0_data_terms,derived_registry_only_no_raw_structure_redistribution,ingested_summary_row_raw_structure_pending,formula_material_id_and_summary_ready_structure_zip_pending,raw structure files not redistributed; by_id.zip ingest required for exact structure matching,https://storage.googleapis.com/gdm_materials_discovery/gnome_data/stable_materials_summary.csv,b_line_minimal_claim_registry;two_primary_sources;claim_registry_frozen;current_reference_verdicts_pending;not_completed_positive_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
gnome_public_stable_materials::000e827947,gnome_public_stable_materials,GNoME_stable_materials_summary,public_bucket_stable_materials_summary_accessed_2026-05-31,120,GNoME public stable-materials summary row,500a883d1265b06c9abcf928a8fed4a858806a92d9442b823bc3b72c3236a151,summary_record_hash;raw_structure_available_in_large_by_id_zip_not_ingested,Y17Ho3(FeHg3)2,Fe-Hg-Ho-Y,P3m1,156,,-0.0408,CC-BY-NC-4.0_data_terms,derived_registry_only_no_raw_structure_redistribution,ingested_summary_row_raw_structure_pending,formula_material_id_and_summary_ready_structure_zip_pending,raw structure files not redistributed; by_id.zip ingest required for exact structure matching,https://storage.googleapis.com/gdm_materials_discovery/gnome_data/stable_materials_summary.csv,b_line_minimal_claim_registry;two_primary_sources;claim_registry_frozen;current_reference_verdicts_pending;not_completed_positive_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
gnome_public_stable_materials::000ebe714b,gnome_public_stable_materials,GNoME_stable_materials_summary,public_bucket_stable_materials_summary_accessed_2026-05-31,121,GNoME public stable-materials summary row,d81bbb5ff8af2b8cce52834004a279e2eed223a37967359a480a4f97d0e99464,summary_record_hash;raw_structure_available_in_large_by_id_zip_not_ingested,Nd4Al4PdPt2Rh,Al-Nd-Pd-Pt-Rh,Pm,6,,-0.0062,CC-BY-NC-4.0_data_terms,derived_registry_only_no_raw_structure_redistribution,ingested_summary_row_raw_structure_pending,formula_material_id_and_summary_ready_structure_zip_pending,raw structure files not redistributed; by_id.zip ingest required for exact structure matching,https://storage.googleapis.com/gdm_materials_discovery/gnome_data/stable_materials_summary.csv,b_line_minimal_claim_registry;two_primary_sources;claim_registry_frozen;current_reference_verdicts_pending;not_completed_positive_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
gnome_public_stable_materials::000ec0af31,gnome_public_stable_materials,GNoME_stable_materials_summary,public_bucket_stable_materials_summary_accessed_2026-05-31,122,GNoME public stable-materials summary row,d4ef64e9681edf4a06ba52e4edb512e31b5d96df588be1a2d6e478804ee91a43,summary_record_hash;raw_structure_available_in_large_by_id_zip_not_ingested,Mn9Cr11Si(MoC3)2,C-Cr-Mn-Mo-Si,Imm2,44,,-0.0145,CC-BY-NC-4.0_data_terms,derived_registry_only_no_raw_structure_redistribution,ingested_summary_row_raw_structure_pending,formula_material_id_and_summary_ready_structure_zip_pending,raw structure files not redistributed; by_id.zip ingest required for exact structure matching,https://storage.googleapis.com/gdm_materials_discovery/gnome_data/stable_materials_summary.csv,b_line_minimal_claim_registry;two_primary_sources;claim_registry_frozen;current_reference_verdicts_pending;not_completed_positive_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
gnome_public_stable_materials::000f06b393,gnome_public_stable_materials,GNoME_stable_materials_summary,public_bucket_stable_materials_summary_accessed_2026-05-31,123,GNoME public stable-materials summary row,bdb4d6debe189a12a584c29f558bd1253851922a443a599dd2d46d6e5c9c7719,summary_record_hash;raw_structure_available_in_large_by_id_zip_not_ingested,Ho3(ThFe)2,Fe-Ho-Th,C2/c,15,,-0.0262,CC-BY-NC-4.0_data_terms,derived_registry_only_no_raw_structure_redistribution,ingested_summary_row_raw_structure_pending,formula_material_id_and_summary_ready_structure_zip_pending,raw structure files not redistributed; by_id.zip ingest required for exact structure matching,https://storage.googleapis.com/gdm_materials_discovery/gnome_data/stable_materials_summary.csv,b_line_minimal_claim_registry;two_primary_sources;claim_registry_frozen;current_reference_verdicts_pending;not_completed_positive_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
gnome_public_stable_materials::000f231f87,gnome_public_stable_materials,GNoME_stable_materials_summary,public_bucket_stable_materials_summary_accessed_2026-05-31,124,GNoME public stable-materials summary row,6e87dfaea8660b10fe5c222698b531d6f78cd464281670a77a3ce543dc2b7e28,summary_record_hash;raw_structure_available_in_large_by_id_zip_not_ingested,NdTm(Al5Ru)4,Al-Nd-Ru-Tm,Amm2,38,,-0.0144,CC-BY-NC-4.0_data_terms,derived_registry_only_no_raw_structure_redistribution,ingested_summary_row_raw_structure_pending,formula_material_id_and_summary_ready_structure_zip_pending,raw structure files not redistributed; by_id.zip ingest required for exact structure matching,https://storage.googleapis.com/gdm_materials_discovery/gnome_data/stable_materials_summary.csv,b_line_minimal_claim_registry;two_primary_sources;claim_registry_frozen;current_reference_verdicts_pending;not_completed_positive_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
gnome_public_stable_materials::000f534fff,gnome_public_stable_materials,GNoME_stable_materials_summary,public_bucket_stable_materials_summary_accessed_2026-05-31,125,GNoME public stable-materials summary row,d07f8355e34afd3626216c04634152d735aed20a2c8b224b026cddf5c85da497,summary_record_hash;raw_structure_available_in_large_by_id_zip_not_ingested,Nd3Ag5Pd,Ag-Nd-Pd,P-6,174,,-0.0099,CC-BY-NC-4.0_data_terms,derived_registry_only_no_raw_structure_redistribution,ingested_summary_row_raw_structure_pending,formula_material_id_and_summary_ready_structure_zip_pending,raw structure files not redistributed; by_id.zip ingest required for exact structure matching,https://storage.googleapis.com/gdm_materials_discovery/gnome_data/stable_materials_summary.csv,b_line_minimal_claim_registry;two_primary_sources;claim_registry_frozen;current_reference_verdicts_pending;not_completed_positive_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
gnome_public_stable_materials::000f653f63,gnome_public_stable_materials,GNoME_stable_materials_summary,public_bucket_stable_materials_summary_accessed_2026-05-31,126,GNoME public stable-materials summary row,85460814027886c8fb9d804c66c15426386326a8591e38ca383ef625e31b8b25,summary_record_hash;raw_structure_available_in_large_by_id_zip_not_ingested,Y5Lu3Np4O24,Lu-Np-O-Y,P1,1,,-0.1787,CC-BY-NC-4.0_data_terms,derived_registry_only_no_raw_structure_redistribution,ingested_summary_row_raw_structure_pending,formula_material_id_and_summary_ready_structure_zip_pending,raw structure files not redistributed; by_id.zip ingest required for exact structure matching,https://storage.googleapis.com/gdm_materials_discovery/gnome_data/stable_materials_summary.csv,b_line_minimal_claim_registry;two_primary_sources;claim_registry_frozen;current_reference_verdicts_pending;not_completed_positive_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
gnome_public_stable_materials::000f672959,gnome_public_stable_materials,GNoME_stable_materials_summary,public_bucket_stable_materials_summary_accessed_2026-05-31,127,GNoME public stable-materials summary row,235b3de05aa212cf0a4816c8a6b535280c8d4e9708ec0dae023c8bb6ebe7a268,summary_record_hash;raw_structure_available_in_large_by_id_zip_not_ingested,SrLaTh2(NiP)4,La-Ni-P-Sr-Th,P-6m2,187,,-0.0827,CC-BY-NC-4.0_data_terms,derived_registry_only_no_raw_structure_redistribution,ingested_summary_row_raw_structure_pending,formula_material_id_and_summary_ready_structure_zip_pending,raw structure files not redistributed; by_id.zip ingest required for exact structure matching,https://storage.googleapis.com/gdm_materials_discovery/gnome_data/stable_materials_summary.csv,b_line_minimal_claim_registry;two_primary_sources;claim_registry_frozen;current_reference_verdicts_pending;not_completed_positive_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
gnome_public_stable_materials::000f71d36e,gnome_public_stable_materials,GNoME_stable_materials_summary,public_bucket_stable_materials_summary_accessed_2026-05-31,128,GNoME public stable-materials summary row,1b3fc221843c6907f835e4ee606304ceb3772416bf007323d4c951a0e95345d0,summary_record_hash;raw_structure_available_in_large_by_id_zip_not_ingested,Li2Tb9Y9(Cd3Ru)2,Cd-Li-Ru-Tb-Y,P3m1,156,,-0.0227,CC-BY-NC-4.0_data_terms,derived_registry_only_no_raw_structure_redistribution,ingested_summary_row_raw_structure_pending,formula_material_id_and_summary_ready_structure_zip_pending,raw structure files not redistributed; by_id.zip ingest required for exact structure matching,https://storage.googleapis.com/gdm_materials_discovery/gnome_data/stable_materials_summary.csv,b_line_minimal_claim_registry;two_primary_sources;claim_registry_frozen;current_reference_verdicts_pending;not_completed_positive_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
gnome_public_stable_materials::000f828ae7,gnome_public_stable_materials,GNoME_stable_materials_summary,public_bucket_stable_materials_summary_accessed_2026-05-31,129,GNoME public stable-materials summary row,5b26ff21ca0608d6e1e1a8b33932ec74eca567f772fdc73ef5e54ad204dffe61,summary_record_hash;raw_structure_available_in_large_by_id_zip_not_ingested,Dy2Y3Ho3(CdIr)2,Cd-Dy-Ho-Ir-Y,F-43m,216,,-0.0121,CC-BY-NC-4.0_data_terms,derived_registry_only_no_raw_structure_redistribution,ingested_summary_row_raw_structure_pending,formula_material_id_and_summary_ready_structure_zip_pending,raw structure files not redistributed; by_id.zip ingest required for exact structure matching,https://storage.googleapis.com/gdm_materials_discovery/gnome_data/stable_materials_summary.csv,b_line_minimal_claim_registry;two_primary_sources;claim_registry_frozen;current_reference_verdicts_pending;not_completed_positive_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
gnome_public_stable_materials::000f865499,gnome_public_stable_materials,GNoME_stable_materials_summary,public_bucket_stable_materials_summary_accessed_2026-05-31,130,GNoME public stable-materials summary row,cb6e17bdd7fb4bb2125758cfe060c2089a2c673eadeaf20dc04c7cbce57cb78f,summary_record_hash;raw_structure_available_in_large_by_id_zip_not_ingested,Nb4Ir3RhSe16,Ir-Nb-Rh-Se,Pm,6,,-0.0478,CC-BY-NC-4.0_data_terms,derived_registry_only_no_raw_structure_redistribution,ingested_summary_row_raw_structure_pending,formula_material_id_and_summary_ready_structure_zip_pending,raw structure files not redistributed; by_id.zip ingest required for exact structure matching,https://storage.googleapis.com/gdm_materials_discovery/gnome_data/stable_materials_summary.csv,b_line_minimal_claim_registry;two_primary_sources;claim_registry_frozen;current_reference_verdicts_pending;not_completed_positive_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
