audit_id,path_id,queue_membership,queue_calibration,queue_simulated_strict_release,queue_raw_topK_reference,simulated_release_hits,simulated_release_budgets,simulated_release_seeds,ctc_dataset,sequence_id,frame_start,frame_end,video_id,candidate_rank,score,source_image_path,source_frame_index,source_bbox_x,source_bbox_y,source_bbox_w,source_bbox_h,target_image_path,target_frame_index,target_bbox_x,target_bbox_y,target_bbox_w,target_bbox_h,human_label,human_verified_positive_for_calibration,human_reason,human_confidence,human_review_status,human_confirmation_note
CTC-AUDIT-01065,ctc_Fluo-N2DL-HeLa_02_f005_s687_to_f006_t687,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,5,6,220005,886,0.9999999999901824,Fluo-N2DL-HeLa/02/t005,5,766,390,5,5,Fluo-N2DL-HeLa/02/t006,6,766,390,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-02437,ctc_Fluo-N2DH-GOWT1_02_f071_s37_to_f072_t37,calibration,True,False,False,0,,,Fluo-N2DH-GOWT1,2,71,72,120071,20579,0.9999971406469714,Fluo-N2DH-GOWT1/02/t071,71,444,722,30,30,Fluo-N2DH-GOWT1/02/t072,72,437,720,37,32,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-02438,ctc_Fluo-N2DH-GOWT1_02_f076_s17_to_f077_t17,calibration,True,False,False,0,,,Fluo-N2DH-GOWT1,2,76,77,120076,20601,0.9999970929700848,Fluo-N2DH-GOWT1/02/t076,76,756,567,37,39,Fluo-N2DH-GOWT1/02/t077,77,758,566,36,38,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-02439,ctc_Fluo-N2DH-GOWT1_02_f080_s53_to_f081_t53,calibration,True,False,False,0,,,Fluo-N2DH-GOWT1,2,80,81,120080,20607,0.9999970839929284,Fluo-N2DH-GOWT1/02/t080,80,441,243,34,37,Fluo-N2DH-GOWT1/02/t081,81,444,241,31,38,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-02440,ctc_Fluo-N2DH-GOWT1_02_f083_s17_to_f084_t17,calibration,True,False,False,0,,,Fluo-N2DH-GOWT1,2,83,84,120083,20611,0.999997076010878,Fluo-N2DH-GOWT1/02/t083,83,773,600,35,35,Fluo-N2DH-GOWT1/02/t084,84,771,598,36,36,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-02441,ctc_Fluo-N2DH-GOWT1_02_f058_s36_to_f059_t36,calibration,True,False,False,0,,,Fluo-N2DH-GOWT1,2,58,59,120058,20626,0.9999970514264074,Fluo-N2DH-GOWT1/02/t058,58,664,692,40,43,Fluo-N2DH-GOWT1/02/t059,59,664,694,39,41,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-02442,ctc_Fluo-N2DH-GOWT1_02_f073_s28_to_f074_t28,calibration,True,False,False,0,,,Fluo-N2DH-GOWT1,2,73,74,120073,20627,0.999997050392732,Fluo-N2DH-GOWT1/02/t073,73,199,373,46,45,Fluo-N2DH-GOWT1/02/t074,74,198,374,48,43,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-02443,ctc_Fluo-N2DH-GOWT1_02_f067_s29_to_f068_t29,calibration,True,False,False,0,,,Fluo-N2DH-GOWT1,2,67,68,120067,20630,0.9999970468078644,Fluo-N2DH-GOWT1/02/t067,67,110,465,51,39,Fluo-N2DH-GOWT1/02/t068,68,114,465,44,40,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-02444,ctc_PhC-C2DH-U373_02_f093_s18_to_f094_t18,calibration,True,False,False,0,,,PhC-C2DH-U373,2,93,94,320093,20642,0.9999970204718808,PhC-C2DH-U373/02/t093,93,61,420,5,5,PhC-C2DH-U373/02/t094,94,67,416,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-02445,ctc_Fluo-N2DH-GOWT1_02_f075_s12_to_f076_t12,calibration,True,False,False,0,,,Fluo-N2DH-GOWT1,2,75,76,120075,20660,0.999996985955138,Fluo-N2DH-GOWT1/02/t075,75,526,337,42,46,Fluo-N2DH-GOWT1/02/t076,76,525,337,42,46,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-02446,ctc_Fluo-N2DH-GOWT1_02_f069_s62_to_f070_t62,calibration,True,False,False,0,,,Fluo-N2DH-GOWT1,2,69,70,120069,20679,0.9999969606123824,Fluo-N2DH-GOWT1/02/t069,69,174,42,29,29,Fluo-N2DH-GOWT1/02/t070,70,177,41,29,29,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-02447,ctc_Fluo-N2DH-GOWT1_02_f064_s37_to_f065_t37,calibration,True,False,False,0,,,Fluo-N2DH-GOWT1,2,64,65,120064,20680,0.9999969587063596,Fluo-N2DH-GOWT1/02/t064,64,434,722,32,30,Fluo-N2DH-GOWT1/02/t065,65,425,722,44,31,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-02448,ctc_PhC-C2DH-U373_02_f110_s4_to_f111_t4,calibration,True,False,False,0,,,PhC-C2DH-U373,2,110,111,320110,20709,0.9999968927785532,PhC-C2DH-U373/02/t110,110,603,170,9,9,PhC-C2DH-U373/02/t111,111,603,177,9,9,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-02449,ctc_Fluo-N2DH-GOWT1_02_f074_s32_to_f075_t32,calibration,True,False,False,0,,,Fluo-N2DH-GOWT1,2,74,75,120074,20716,0.9999968765279772,Fluo-N2DH-GOWT1/02/t074,74,190,633,46,47,Fluo-N2DH-GOWT1/02/t075,75,190,632,46,48,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-02450,ctc_Fluo-N2DH-GOWT1_02_f071_s19_to_f072_t19,calibration,True,False,False,0,,,Fluo-N2DH-GOWT1,2,71,72,120071,20742,0.9999968313245434,Fluo-N2DH-GOWT1/02/t071,71,849,720,33,33,Fluo-N2DH-GOWT1/02/t072,72,850,720,36,34,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-02451,ctc_Fluo-N2DH-GOWT1_02_f086_s62_to_f087_t62,calibration,True,False,False,0,,,Fluo-N2DH-GOWT1,2,86,87,120086,20761,0.9999967903367536,Fluo-N2DH-GOWT1/02/t086,86,159,27,30,29,Fluo-N2DH-GOWT1/02/t087,87,162,26,29,29,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-02452,ctc_Fluo-N2DH-GOWT1_02_f064_s29_to_f065_t29,calibration,True,False,False,0,,,Fluo-N2DH-GOWT1,2,64,65,120064,20783,0.9999967440305708,Fluo-N2DH-GOWT1/02/t064,64,111,463,51,41,Fluo-N2DH-GOWT1/02/t065,65,110,464,51,40,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-02453,ctc_Fluo-N2DH-GOWT1_02_f087_s68_to_f088_t68,calibration,True,False,False,0,,,Fluo-N2DH-GOWT1,2,87,88,120087,20807,0.9999966973135344,Fluo-N2DH-GOWT1/02/t087,87,555,438,37,22,Fluo-N2DH-GOWT1/02/t088,88,567,432,22,23,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-02454,ctc_Fluo-N2DH-GOWT1_02_f079_s17_to_f080_t17,calibration,True,False,False,0,,,Fluo-N2DH-GOWT1,2,79,80,120079,20825,0.9999966497140188,Fluo-N2DH-GOWT1/02/t079,79,770,570,35,39,Fluo-N2DH-GOWT1/02/t080,80,768,569,36,40,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-02455,ctc_Fluo-N2DH-GOWT1_02_f086_s68_to_f087_t68,calibration,True,False,False,0,,,Fluo-N2DH-GOWT1,2,86,87,120086,20833,0.999996625285584,Fluo-N2DH-GOWT1/02/t086,86,552,431,33,30,Fluo-N2DH-GOWT1/02/t087,87,555,438,37,22,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-02456,ctc_Fluo-N2DH-GOWT1_02_f084_s31_to_f085_t31,calibration,True,False,False,0,,,Fluo-N2DH-GOWT1,2,84,85,120084,20848,0.9999966047878702,Fluo-N2DH-GOWT1/02/t084,84,88,656,41,41,Fluo-N2DH-GOWT1/02/t085,85,88,656,42,41,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-02457,ctc_Fluo-N2DH-GOWT1_02_f073_s53_to_f074_t53,calibration,True,False,False,0,,,Fluo-N2DH-GOWT1,2,73,74,120073,20868,0.9999965593354162,Fluo-N2DH-GOWT1/02/t073,73,448,240,31,41,Fluo-N2DH-GOWT1/02/t074,74,450,243,31,38,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-02458,ctc_Fluo-N2DH-GOWT1_02_f058_s61_to_f059_t61,calibration,True,False,False,0,,,Fluo-N2DH-GOWT1,2,58,59,120058,20872,0.9999965497646138,Fluo-N2DH-GOWT1/02/t058,58,57,105,31,31,Fluo-N2DH-GOWT1/02/t059,59,54,104,31,31,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-02459,ctc_Fluo-N2DH-GOWT1_02_f060_s29_to_f061_t29,calibration,True,False,False,0,,,Fluo-N2DH-GOWT1,2,60,61,120060,20946,0.9999963811237724,Fluo-N2DH-GOWT1/02/t060,60,121,460,43,39,Fluo-N2DH-GOWT1/02/t061,61,121,461,44,42,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-02460,ctc_Fluo-N2DH-GOWT1_02_f068_s61_to_f069_t61,calibration,True,False,False,0,,,Fluo-N2DH-GOWT1,2,68,69,120068,20964,0.9999963335506312,Fluo-N2DH-GOWT1/02/t068,68,48,92,31,31,Fluo-N2DH-GOWT1/02/t069,69,48,89,31,31,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-02461,ctc_Fluo-N2DH-GOWT1_02_f076_s35_to_f077_t35,calibration,True,False,False,0,,,Fluo-N2DH-GOWT1,2,76,77,120076,20974,0.9999963078655616,Fluo-N2DH-GOWT1/02/t076,76,513,515,40,41,Fluo-N2DH-GOWT1/02/t077,77,513,515,39,39,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-02462,ctc_Fluo-N2DH-GOWT1_02_f065_s29_to_f066_t29,calibration,True,False,False,0,,,Fluo-N2DH-GOWT1,2,65,66,120065,20976,0.9999963053926464,Fluo-N2DH-GOWT1/02/t065,65,110,464,51,40,Fluo-N2DH-GOWT1/02/t066,66,114,464,46,40,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-02463,ctc_PhC-C2DH-U373_02_f076_s1_to_f077_t1,calibration,True,False,False,0,,,PhC-C2DH-U373,2,76,77,320076,20978,0.9999963020944062,PhC-C2DH-U373/02/t076,76,60,237,9,9,PhC-C2DH-U373/02/t077,77,53,231,9,9,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-02464,ctc_Fluo-N2DH-GOWT1_02_f074_s59_to_f075_t59,calibration,True,False,False,0,,,Fluo-N2DH-GOWT1,2,74,75,120074,21037,0.9999961689443896,Fluo-N2DH-GOWT1/02/t074,74,12,268,34,34,Fluo-N2DH-GOWT1/02/t075,75,14,269,35,35,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-02465,ctc_Fluo-N2DH-GOWT1_02_f086_s12_to_f087_t12,calibration,True,False,False,0,,,Fluo-N2DH-GOWT1,2,86,87,120086,21059,0.9999961156426024,Fluo-N2DH-GOWT1/02/t086,86,529,337,40,39,Fluo-N2DH-GOWT1/02/t087,87,532,338,37,37,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-02466,ctc_Fluo-N2DH-GOWT1_02_f068_s53_to_f069_t53,calibration,True,False,False,0,,,Fluo-N2DH-GOWT1,2,68,69,120068,21067,0.9999960951069696,Fluo-N2DH-GOWT1/02/t068,68,458,241,34,37,Fluo-N2DH-GOWT1/02/t069,69,460,244,32,36,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-02467,ctc_Fluo-N2DH-GOWT1_02_f069_s19_to_f070_t19,calibration,True,False,False,0,,,Fluo-N2DH-GOWT1,2,69,70,120069,21073,0.9999960784350652,Fluo-N2DH-GOWT1/02/t069,69,848,716,29,32,Fluo-N2DH-GOWT1/02/t070,70,846,716,35,36,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-02468,ctc_Fluo-N2DH-GOWT1_02_f075_s17_to_f076_t17,calibration,True,False,False,0,,,Fluo-N2DH-GOWT1,2,75,76,120075,21125,0.9999959642668236,Fluo-N2DH-GOWT1/02/t075,75,754,567,37,37,Fluo-N2DH-GOWT1/02/t076,76,756,567,37,39,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-02469,ctc_Fluo-N2DH-GOWT1_02_f070_s28_to_f071_t28,calibration,True,False,False,0,,,Fluo-N2DH-GOWT1,2,70,71,120070,21131,0.9999959438129484,Fluo-N2DH-GOWT1/02/t070,70,197,380,45,41,Fluo-N2DH-GOWT1/02/t071,71,196,378,45,42,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-02470,ctc_Fluo-N2DH-GOWT1_02_f090_s28_to_f091_t28,calibration,True,False,False,0,,,Fluo-N2DH-GOWT1,2,90,91,120090,21142,0.9999959059098424,Fluo-N2DH-GOWT1/02/t090,90,198,376,45,42,Fluo-N2DH-GOWT1/02/t091,91,201,376,42,42,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-02471,ctc_Fluo-N2DH-GOWT1_02_f071_s29_to_f072_t29,calibration,True,False,False,0,,,Fluo-N2DH-GOWT1,2,71,72,120071,21167,0.9999958547646584,Fluo-N2DH-GOWT1/02/t071,71,105,464,48,39,Fluo-N2DH-GOWT1/02/t072,72,108,463,44,42,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-02472,ctc_Fluo-N2DH-GOWT1_02_f083_s8_to_f084_t8,calibration,True,False,False,0,,,Fluo-N2DH-GOWT1,2,83,84,120083,21208,0.9999957440198922,Fluo-N2DH-GOWT1/02/t083,83,688,231,33,32,Fluo-N2DH-GOWT1/02/t084,84,691,234,32,33,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-02473,ctc_Fluo-N2DH-GOWT1_02_f080_s28_to_f081_t28,calibration,True,False,False,0,,,Fluo-N2DH-GOWT1,2,80,81,120080,21272,0.9999955451185653,Fluo-N2DH-GOWT1/02/t080,80,197,377,46,44,Fluo-N2DH-GOWT1/02/t081,81,196,379,45,42,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-02474,ctc_PhC-C2DH-U373_02_f000_s14_to_f001_t14,calibration,True,False,False,0,,,PhC-C2DH-U373,2,0,1,320000,21331,0.9999953805424016,PhC-C2DH-U373/02/t000,0,66,380,7,7,PhC-C2DH-U373/02/t001,1,62,388,9,9,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-02475,ctc_Fluo-N2DH-GOWT1_02_f088_s35_to_f089_t35,calibration,True,False,False,0,,,Fluo-N2DH-GOWT1,2,88,89,120088,21356,0.9999952988767206,Fluo-N2DH-GOWT1/02/t088,88,571,540,39,39,Fluo-N2DH-GOWT1/02/t089,89,571,539,41,41,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-02476,ctc_Fluo-N2DH-GOWT1_02_f072_s19_to_f073_t19,calibration,True,False,False,0,,,Fluo-N2DH-GOWT1,2,72,73,120072,21390,0.9999952311997596,Fluo-N2DH-GOWT1/02/t072,72,850,720,36,34,Fluo-N2DH-GOWT1/02/t073,73,849,717,35,35,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-02477,ctc_Fluo-N2DH-GOWT1_02_f060_s12_to_f061_t12,calibration,True,False,False,0,,,Fluo-N2DH-GOWT1,2,60,61,120060,21400,0.9999952005085524,Fluo-N2DH-GOWT1/02/t060,60,495,330,39,40,Fluo-N2DH-GOWT1/02/t061,61,497,329,39,39,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-02478,ctc_PhC-C2DH-U373_02_f098_s9_to_f099_t9,calibration,True,False,False,0,,,PhC-C2DH-U373,2,98,99,320098,21402,0.9999951932655902,PhC-C2DH-U373/02/t098,98,637,289,3,3,PhC-C2DH-U373/02/t099,99,639,297,4,3,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-02479,ctc_Fluo-N2DH-GOWT1_02_f066_s29_to_f067_t29,calibration,True,False,False,0,,,Fluo-N2DH-GOWT1,2,66,67,120066,21423,0.999995131987824,Fluo-N2DH-GOWT1/02/t066,66,114,464,46,40,Fluo-N2DH-GOWT1/02/t067,67,110,465,51,39,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-02480,ctc_Fluo-N2DH-GOWT1_02_f078_s9_to_f079_t9,calibration,True,False,False,0,,,Fluo-N2DH-GOWT1,2,78,79,120078,21444,0.9999950606951084,Fluo-N2DH-GOWT1/02/t078,78,557,405,49,49,Fluo-N2DH-GOWT1/02/t079,79,557,405,49,49,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-02481,ctc_Fluo-N2DH-GOWT1_02_f064_s62_to_f065_t62,calibration,True,False,False,0,,,Fluo-N2DH-GOWT1,2,64,65,120064,21470,0.9999949709023048,Fluo-N2DH-GOWT1/02/t064,64,184,53,29,29,Fluo-N2DH-GOWT1/02/t065,65,180,52,29,29,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-02482,ctc_Fluo-N2DH-GOWT1_02_f066_s35_to_f067_t35,calibration,True,False,False,0,,,Fluo-N2DH-GOWT1,2,66,67,120066,21481,0.9999949334582118,Fluo-N2DH-GOWT1/02/t066,66,505,513,41,45,Fluo-N2DH-GOWT1/02/t067,67,504,513,43,46,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-02483,ctc_PhC-C2DH-U373_02_f030_s14_to_f031_t14,calibration,True,False,False,0,,,PhC-C2DH-U373,2,30,31,320030,21482,0.9999949330946492,PhC-C2DH-U373/02/t030,30,109,448,8,8,PhC-C2DH-U373/02/t031,31,107,455,10,12,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-02484,ctc_Fluo-N2DH-GOWT1_02_f069_s12_to_f070_t12,calibration,True,False,False,0,,,Fluo-N2DH-GOWT1,2,69,70,120069,21581,0.9999946046933804,Fluo-N2DH-GOWT1/02/t069,69,514,339,41,42,Fluo-N2DH-GOWT1/02/t070,70,512,339,47,45,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-02485,ctc_Fluo-N2DH-GOWT1_02_f072_s16_to_f073_t16,calibration,True,False,False,0,,,Fluo-N2DH-GOWT1,2,72,73,120072,21607,0.9999944973552878,Fluo-N2DH-GOWT1/02/t072,72,710,443,41,43,Fluo-N2DH-GOWT1/02/t073,73,711,443,41,42,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-02486,ctc_Fluo-N2DH-GOWT1_02_f088_s28_to_f089_t28,calibration,True,False,False,0,,,Fluo-N2DH-GOWT1,2,88,89,120088,21638,0.999994367122369,Fluo-N2DH-GOWT1/02/t088,88,200,374,47,43,Fluo-N2DH-GOWT1/02/t089,89,201,374,45,45,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-02487,ctc_PhC-C2DH-U373_02_f100_s12_to_f101_t12,calibration,True,False,False,0,,,PhC-C2DH-U373,2,100,101,320100,21641,0.9999943548861876,PhC-C2DH-U373/02/t100,100,427,438,3,3,PhC-C2DH-U373/02/t101,101,423,432,3,3,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-02488,ctc_PhC-C2DH-U373_02_f087_s4_to_f088_t4,calibration,True,False,False,0,,,PhC-C2DH-U373,2,87,88,320087,21711,0.999994105445292,PhC-C2DH-U373/02/t087,87,586,180,9,9,PhC-C2DH-U373/02/t088,88,582,172,9,9,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-02489,ctc_Fluo-N2DH-GOWT1_02_f067_s32_to_f068_t32,calibration,True,False,False,0,,,Fluo-N2DH-GOWT1,2,67,68,120067,21791,0.9999937762595544,Fluo-N2DH-GOWT1/02/t067,67,192,639,50,47,Fluo-N2DH-GOWT1/02/t068,68,196,638,45,44,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-02490,ctc_PhC-C2DH-U373_02_f085_s4_to_f086_t4,calibration,True,False,False,0,,,PhC-C2DH-U373,2,85,86,320085,21799,0.9999937602249168,PhC-C2DH-U373/02/t085,85,580,190,11,11,PhC-C2DH-U373/02/t086,86,582,182,9,9,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-02491,ctc_Fluo-N2DH-GOWT1_02_f089_s29_to_f090_t29,calibration,True,False,False,0,,,Fluo-N2DH-GOWT1,2,89,90,120089,21923,0.9999933030252128,Fluo-N2DH-GOWT1/02/t089,89,90,494,42,49,Fluo-N2DH-GOWT1/02/t090,90,89,497,43,45,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-02492,ctc_Fluo-N2DH-GOWT1_02_f072_s62_to_f073_t62,calibration,True,False,False,0,,,Fluo-N2DH-GOWT1,2,72,73,120072,22074,0.9999926229651536,Fluo-N2DH-GOWT1/02/t072,72,178,35,29,29,Fluo-N2DH-GOWT1/02/t073,73,175,32,29,29,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-02493,ctc_Fluo-N2DH-GOWT1_02_f089_s16_to_f090_t16,calibration,True,False,False,0,,,Fluo-N2DH-GOWT1,2,89,90,120089,22209,0.9999918722812234,Fluo-N2DH-GOWT1/02/t089,89,731,458,42,47,Fluo-N2DH-GOWT1/02/t090,90,731,458,43,46,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-02494,ctc_Fluo-N2DH-GOWT1_02_f087_s29_to_f088_t29,calibration,True,False,False,0,,,Fluo-N2DH-GOWT1,2,87,88,120087,22601,0.999989629325658,Fluo-N2DH-GOWT1/02/t087,87,84,499,50,42,Fluo-N2DH-GOWT1/02/t088,88,83,496,50,46,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-02495,ctc_PhC-C2DH-U373_02_f015_s14_to_f016_t14,calibration,True,False,False,0,,,PhC-C2DH-U373,2,15,16,320015,23465,0.9999825080788152,PhC-C2DH-U373/02/t015,15,86,422,7,7,PhC-C2DH-U373/02/t016,16,97,422,7,7,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-02496,ctc_PhC-C2DH-U373_02_f095_s12_to_f096_t12,calibration,True,False,False,0,,,PhC-C2DH-U373,2,95,96,320095,23526,0.9999818152023116,PhC-C2DH-U373/02/t095,95,444,442,3,3,PhC-C2DH-U373/02/t096,96,454,443,3,3,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
