material_id,formula,n_sites,e_form_per_atom_mp2020_corrected,e_above_hull_mp2020_corrected_ppd_mp,wyckoff_spglib,unique_prototype,chemical_system,n_elements,first_two_elements,composition_family_pair,composition_family_anchor,wyckoff_family,stable_DFT,candidate_id,block_id,structure_ref,structure_sha256
wbm-1-50527,Cs4 S4,8.0,-0.75859,0.426057,AB_oF32_69_fg_hi:Cs-S,True,Cs-S,2,Cs-S,2|Cs-S,2|Cs,AB_oF32_69_fg,False,wbm-1-50527,2|Cs-S,step_1.json.bz2::entry_50526,
wbm-1-50630,Hg6 S2,8.0,0.016993,0.206496,A3B_hP8_194_h_c:Hg-S,True,Hg-S,2,Hg-S,2|Hg-S,2|Hg,A3B_hP8_194_h,False,wbm-1-50630,2|Hg-S,step_1.json.bz2::entry_50629,
wbm-1-50632,Au4 Hg2 I4 S2,12.0,-0.278659,0.14135,A2BC2D_oC24_63_g_a_g_c:Au-Hg-I-S,True,Au-Hg-I-S,4,Au-Hg,4|Au-Hg,4|Au,A2BC2D_oC24_63_g_a_g,False,wbm-1-50632,4|Au-Hg,step_1.json.bz2::entry_50631,
wbm-1-50634,I4 S2,6.0,-0.038078,-0.038084,A2B_tP6_136_f_a:I-S,True,I-S,2,I-S,2|I-S,2|I,A2B_tP6_136_f,True,wbm-1-50634,2|I-S,step_1.json.bz2::entry_50633,
wbm-1-50673,K8 S4,12.0,-1.192943,0.02976,A2B_oP12_62_2c_c:K-S,True,K-S,2,K-S,2|K-S,2|K,A2B_oP12_62_2c,False,wbm-1-50673,2|K-S,step_1.json.bz2::entry_50672,
wbm-1-50718,Mo2 S2 Te2,6.0,-0.801184,0.077948,ABC_hP6_187_ad_g_h:Mo-S-Te,True,Mo-S-Te,3,Mo-S,3|Mo-S,3|Mo,ABC_hP6_187_ad_g,False,wbm-1-50718,3|Mo-S,step_1.json.bz2::entry_50717,
wbm-1-50786,Cs4 Rb4 S4,12.0,-1.109591,0.034323,ABC_oP12_62_c_c_c:Cs-Rb-S,True,Cs-Rb-S,3,Cs-Rb,3|Cs-Rb,3|Cs,ABC_oP12_62_c_c,False,wbm-1-50786,3|Cs-Rb,step_1.json.bz2::entry_50785,
wbm-1-50830,Re4 S4 Se4,12.0,-0.795747,0.013386,ABC_cF48_216_e_e_e:Re-S-Se,True,Re-S-Se,3,Re-S,3|Re-S,3|Re,ABC_cF48_216_e_e,False,wbm-1-50830,3|Re-S,step_1.json.bz2::entry_50829,
wbm-1-50831,S2 Se2 W2,6.0,-0.997546,0.015575,ABC_hP6_187_g_h_ad:S-Se-W,True,S-Se-W,3,S-Se,3|S-Se,3|S,ABC_hP6_187_g_h,False,wbm-1-50831,3|S-Se,step_1.json.bz2::entry_50830,
wbm-1-50855,S1 Te2 Tl1,4.0,0.083213,0.426738,AB2C_cF16_225_a_c_b:S-Te-Tl,True,S-Te-Tl,3,S-Te,3|S-Te,3|S,AB2C_cF16_225_a_c,False,wbm-1-50855,3|S-Te,step_1.json.bz2::entry_50854,
wbm-1-50856,S1 Te3,4.0,0.196832,0.196849,AB3_tI8_139_a_bd:S-Te,True,S-Te,2,S-Te,2|S-Te,2|S,AB3_tI8_139_a,False,wbm-1-50856,2|S-Te,step_1.json.bz2::entry_50855,
wbm-1-50916,Au6 Sb4,10.0,-0.015334,0.034355,A3B2_oI20_72_aj_j:Au-Sb,True,Au-Sb,2,Au-Sb,2|Au-Sb,2|Au,A3B2_oI20_72_aj,False,wbm-1-50916,2|Au-Sb,step_1.json.bz2::entry_50915,
wbm-1-50917,Au2 Sb4 Th2,8.0,-0.737872,-0.038335,AB2C_tP8_129_a_bc_c:Au-Sb-Th,True,Au-Sb-Th,3,Au-Sb,3|Au-Sb,3|Au,AB2C_tP8_129_a_bc,True,wbm-1-50917,3|Au-Sb,step_1.json.bz2::entry_50916,
wbm-1-50931,Ce2 Sb4,6.0,-0.905148,-0.001634,AB2_tP6_129_c_ac:Ce-Sb,True,Ce-Sb,2,Ce-Sb,2|Ce-Sb,2|Ce,AB2_tP6_129_c,True,wbm-1-50931,2|Ce-Sb,step_1.json.bz2::entry_50930,
wbm-1-50933,Cs2 Sb4,6.0,-0.310433,0.097311,AB2_cF24_227_a_d:Cs-Sb,True,Cs-Sb,2,Cs-Sb,2|Cs-Sb,2|Cs,AB2_cF24_227_a,False,wbm-1-50933,2|Cs-Sb,step_1.json.bz2::entry_50932,
wbm-1-50935,Dy2 Sb4,6.0,-0.786484,0.087124,AB2_tP6_129_c_ac:Dy-Sb,True,Dy-Sb,2,Dy-Sb,2|Dy-Sb,2|Dy,AB2_tP6_129_c,False,wbm-1-50935,2|Dy-Sb,step_1.json.bz2::entry_50934,
wbm-1-50937,Er2 Sb4,6.0,-0.754701,0.033338,AB2_tP6_129_c_ac:Er-Sb,True,Er-Sb,2,Er-Sb,2|Er-Sb,2|Er,AB2_tP6_129_c,False,wbm-1-50937,2|Er-Sb,step_1.json.bz2::entry_50936,
wbm-1-50940,Hf2 Sb4,6.0,-0.496702,0.033969,AB2_mC12_12_i_2i:Hf-Sb,True,Hf-Sb,2,Hf-Sb,2|Hf-Sb,2|Hf,AB2_mC12_12_i_2i,False,wbm-1-50940,2|Hf-Sb,step_1.json.bz2::entry_50939,
wbm-1-50944,Ho2 Sb4,6.0,-0.771122,0.090072,AB2_tP6_129_c_ac:Ho-Sb,True,Ho-Sb,2,Ho-Sb,2|Ho-Sb,2|Ho,AB2_tP6_129_c,False,wbm-1-50944,2|Ho-Sb,step_1.json.bz2::entry_50943,
wbm-1-50945,Ir6 Sb4,10.0,-0.005329,0.300084,A3B2_mC20_15_ef_f:Ir-Sb,True,Ir-Sb,2,Ir-Sb,2|Ir-Sb,2|Ir,A3B2_mC20_15_ef,False,wbm-1-50945,2|Ir-Sb,step_1.json.bz2::entry_50944,
wbm-1-50951,Lu2 Sb4,6.0,-0.696231,0.043958,AB2_tP6_129_c_ac:Lu-Sb,True,Lu-Sb,2,Lu-Sb,2|Lu-Sb,2|Lu,AB2_tP6_129_c,False,wbm-1-50951,2|Lu-Sb,step_1.json.bz2::entry_50950,
wbm-1-50955,Pt1 Sb2 U6,9.0,-0.047334,0.255632,AB2C6_hP9_189_a_d_fg:Pt-Sb-U,True,Pt-Sb-U,3,Pt-Sb,3|Pt-Sb,3|Pt,AB2C6_hP9_189_a_d,False,wbm-1-50955,3|Pt-Sb,step_1.json.bz2::entry_50954,
wbm-1-50957,Pt1 Sb2,3.0,-0.334253,0.14468,AB2_hP3_164_a_d:Pt-Sb,True,Pt-Sb,2,Pt-Sb,2|Pt-Sb,2|Pt,AB2_hP3_164_a,False,wbm-1-50957,2|Pt-Sb,step_1.json.bz2::entry_50956,
wbm-1-50959,Pu2 Sb4,6.0,-0.602179,0.026185,AB2_tP6_129_c_ac:Pu-Sb,True,Pu-Sb,2,Pu-Sb,2|Pu-Sb,2|Pu,AB2_tP6_129_c,False,wbm-1-50959,2|Pu-Sb,step_1.json.bz2::entry_50958,
wbm-1-50960,Re2 Sb4,6.0,0.09578,0.09579,AB2_oP6_58_a_g:Re-Sb,True,Re-Sb,2,Re-Sb,2|Re-Sb,2|Re,AB2_oP6_58_a,False,wbm-1-50960,2|Re-Sb,step_1.json.bz2::entry_50959,
wbm-1-50963,Sb4 Ta2,6.0,0.067727,0.339425,A2B_tP6_129_ac_c:Sb-Ta,True,Sb-Ta,2,Sb-Ta,2|Sb-Ta,2|Sb,A2B_tP6_129_ac,False,wbm-1-50963,2|Sb-Ta,step_1.json.bz2::entry_50962,
wbm-1-50966,Sb4 Tb2,6.0,-0.800334,0.087366,A2B_tP6_129_ac_c:Sb-Tb,True,Sb-Tb,2,Sb-Tb,2|Sb-Tb,2|Sb,A2B_tP6_129_ac,False,wbm-1-50966,2|Sb-Tb,step_1.json.bz2::entry_50965,
wbm-1-50969,Pb2 Sb2 Te5,9.0,-0.425675,0.061336,A2B2C5_hP9_164_c_d_a2d:Pb-Sb-Te,True,Pb-Sb-Te,3,Pb-Sb,3|Pb-Sb,3|Pb,A2B2C5_hP9_164_c_d_a2d,False,wbm-1-50969,3|Pb-Sb,step_1.json.bz2::entry_50968,
wbm-1-50970,I2 Sb4 Te2,8.0,-0.370593,0.020507,AB2C_hR24_166_c_2c_c:I-Sb-Te,True,I-Sb-Te,3,I-Sb,3|I-Sb,3|I,AB2C_hR24_166_c_2c,False,wbm-1-50970,3|I-Sb,step_1.json.bz2::entry_50969,
wbm-1-50971,Sb2 Tl1,3.0,-0.061548,-0.035907,A2B_hP3_191_c_b:Sb-Tl,True,Sb-Tl,2,Sb-Tl,2|Sb-Tl,2|Sb,A2B_hP3_191_c,True,wbm-1-50971,2|Sb-Tl,step_1.json.bz2::entry_50970,
wbm-1-50974,Sb4 Tm2,6.0,-0.734142,0.036483,A2B_tP6_129_ac_c:Sb-Tm,True,Sb-Tm,2,Sb-Tm,2|Sb-Tm,2|Sb,A2B_tP6_129_ac,False,wbm-1-50974,2|Sb-Tm,step_1.json.bz2::entry_50973,
wbm-1-50977,Ba1 Sb3,4.0,-0.545979,0.145422,AB3_cP4_221_a_c:Ba-Sb,True,Ba-Sb,2,Ba-Sb,2|Ba-Sb,2|Ba,AB3_cP4_221_a,False,wbm-1-50977,2|Ba-Sb,step_1.json.bz2::entry_50976,
wbm-1-50979,La1 Sb3,4.0,-0.743708,0.009367,AB3_cP4_221_a_c:La-Sb,True,La-Sb,2,La-Sb,2|La-Sb,2|La,AB3_cP4_221_a,False,wbm-1-50979,2|La-Sb,step_1.json.bz2::entry_50978,
wbm-1-50980,Sb6 W4,10.0,0.140405,0.140418,A3B2_mC20_12_3i_2i:Sb-W,True,Sb-W,2,Sb-W,2|Sb-W,2|Sb,A3B2_mC20_12_3i_2i,False,wbm-1-50980,2|Sb-W,step_1.json.bz2::entry_50979,
wbm-1-50984,Sb4 Te3,7.0,-0.259782,0.018843,A4B3_hR21_166_2c_ac:Sb-Te,True,Sb-Te,2,Sb-Te,2|Sb-Te,2|Sb,A4B3_hR21_166_2c,False,wbm-1-50984,2|Sb-Te,step_1.json.bz2::entry_50983,
wbm-1-51013,Eu4 Sb2,6.0,-0.936065,0.035674,A2B_tI12_139_ce_e:Eu-Sb,True,Eu-Sb,2,Eu-Sb,2|Eu-Sb,2|Eu,A2B_tI12_139_ce,False,wbm-1-51013,2|Eu-Sb,step_1.json.bz2::entry_51012,
wbm-1-51028,Hg4 Sb4 Tl4,12.0,-0.063048,-0.029653,ABC_oP12_62_c_c_c:Hg-Sb-Tl,True,Hg-Sb-Tl,3,Hg-Sb,3|Hg-Sb,3|Hg,ABC_oP12_62_c_c,True,wbm-1-51028,3|Hg-Sb,step_1.json.bz2::entry_51027,
wbm-1-51030,I6 Sb2,8.0,-0.67898,0.002432,A3B_hP8_162_k_c:I-Sb,True,I-Sb,2,I-Sb,2|I-Sb,2|I,A3B_hP8_162_k,False,wbm-1-51030,2|I-Sb,step_1.json.bz2::entry_51029,
wbm-1-51049,Os8 Sb4,12.0,0.630512,0.638562,A2B_oP12_62_2c_c:Os-Sb,True,Os-Sb,2,Os-Sb,2|Os-Sb,2|Os,A2B_oP12_62_2c,False,wbm-1-51049,2|Os-Sb,step_1.json.bz2::entry_51048,
wbm-1-51071,Ir1 Sb1 Ta1,3.0,-0.213559,0.291935,ABC_cF12_216_c_a_b:Ir-Sb-Ta,True,Ir-Sb-Ta,3,Ir-Sb,3|Ir-Sb,3|Ir,ABC_cF12_216_c_a,False,wbm-1-51071,3|Ir-Sb,step_1.json.bz2::entry_51070,
wbm-1-51072,Os1 Sb1 Ta1,3.0,-0.308502,-0.079336,ABC_cF12_216_c_a_b:Os-Sb-Ta,True,Os-Sb-Ta,3,Os-Sb,3|Os-Sb,3|Os,ABC_cF12_216_c_a,True,wbm-1-51072,3|Os-Sb,step_1.json.bz2::entry_51071,
wbm-1-51085,Sb2 Te4 Tl6,12.0,-0.216522,0.178674,AB2C3_tI12_139_a_e_be:Sb-Te-Tl,True,Sb-Te-Tl,3,Sb-Te,3|Sb-Te,3|Sb,AB2C3_tI12_139_a_e,False,wbm-1-51085,3|Sb-Te,step_1.json.bz2::entry_51084,
wbm-1-51088,Dy2 Sb2 Te2,6.0,-1.28937,-0.065047,ABC_tP6_129_c_a_c:Dy-Sb-Te,True,Dy-Sb-Te,3,Dy-Sb,3|Dy-Sb,3|Dy,ABC_tP6_129_c_a,True,wbm-1-51088,3|Dy-Sb,step_1.json.bz2::entry_51087,
wbm-1-51089,Er2 Sb2 Te2,6.0,-1.24753,-0.073618,ABC_tP6_129_c_a_c:Er-Sb-Te,True,Er-Sb-Te,3,Er-Sb,3|Er-Sb,3|Er,ABC_tP6_129_c_a,True,wbm-1-51089,3|Er-Sb,step_1.json.bz2::entry_51088,
wbm-1-51090,Eu2 Sb2 Te2,6.0,-1.165258,0.107644,ABC_tP6_129_c_a_c:Eu-Sb-Te,True,Eu-Sb-Te,3,Eu-Sb,3|Eu-Sb,3|Eu,ABC_tP6_129_c_a,False,wbm-1-51090,3|Eu-Sb,step_1.json.bz2::entry_51089,
wbm-1-51091,Ho2 Sb2 Te2,6.0,-1.268758,-0.054799,ABC_tP6_129_c_a_c:Ho-Sb-Te,True,Ho-Sb-Te,3,Ho-Sb,3|Ho-Sb,3|Ho,ABC_tP6_129_c_a,True,wbm-1-51091,3|Ho-Sb,step_1.json.bz2::entry_51090,
wbm-1-51096,Lu2 Sb2 Te2,6.0,-1.175193,-0.042676,ABC_tP6_129_c_a_c:Lu-Sb-Te,True,Lu-Sb-Te,3,Lu-Sb,3|Lu-Sb,3|Lu,ABC_tP6_129_c_a,True,wbm-1-51096,3|Lu-Sb,step_1.json.bz2::entry_51095,
wbm-1-51099,Sb2 Tb2 Te2,6.0,-1.308558,-0.074075,ABC_tP6_129_a_c_c:Sb-Tb-Te,True,Sb-Tb-Te,3,Sb-Tb,3|Sb-Tb,3|Sb,ABC_tP6_129_a_c,True,wbm-1-51099,3|Sb-Tb,step_1.json.bz2::entry_51098,
wbm-1-51102,Sb6 Th6,12.0,-0.86463,0.134623,AB_oC24_63_cf_cf:Sb-Th,True,Sb-Th,2,Sb-Th,2|Sb-Th,2|Sb,AB_oC24_63_cf,False,wbm-1-51102,2|Sb-Th,step_1.json.bz2::entry_51101,
wbm-1-51110,Sb2 U4,6.0,-0.110033,0.111839,AB2_tI12_139_e_ce:Sb-U,True,Sb-U,2,Sb-U,2|Sb-U,2|Sb,AB2_tI12_139_e,False,wbm-1-51110,2|Sb-U,step_1.json.bz2::entry_51109,
wbm-1-51115,Sb2 Yb4,6.0,-0.92176,0.00059,AB2_tI12_139_e_ce:Sb-Yb,True,Sb-Yb,2,Sb-Yb,2|Sb-Yb,2|Sb,AB2_tI12_139_e,False,wbm-1-51115,2|Sb-Yb,step_1.json.bz2::entry_51114,
wbm-1-51122,Ag1 Sc2 Sn1,4.0,-0.48155,0.057786,AB2C_cF16_225_a_c_b:Ag-Sc-Sn,True,Ag-Sc-Sn,3,Ag-Sc,3|Ag-Sc,3|Ag,AB2C_cF16_225_a_c,False,wbm-1-51122,3|Ag-Sc,step_1.json.bz2::entry_51121,
wbm-1-51123,Ag1 Sc2,3.0,-0.155918,0.035389,AB2_tI6_139_a_e:Ag-Sc,True,Ag-Sc,2,Ag-Sc,2|Ag-Sc,2|Ag,AB2_tI6_139_a,False,wbm-1-51123,2|Ag-Sc,step_1.json.bz2::entry_51122,
wbm-1-51125,Au1 Sc2 Tl1,4.0,-0.516436,-0.028495,AB2C_cF16_225_a_c_b:Au-Sc-Tl,True,Au-Sc-Tl,3,Au-Sc,3|Au-Sc,3|Au,AB2C_cF16_225_a_c,True,wbm-1-51125,3|Au-Sc,step_1.json.bz2::entry_51124,
wbm-1-51126,Au1 Sc2,3.0,-0.511941,0.138633,AB2_tI6_139_a_e:Au-Sc,True,Au-Sc,2,Au-Sc,2|Au-Sc,2|Au,AB2_tI6_139_a,False,wbm-1-51126,2|Au-Sc,step_1.json.bz2::entry_51125,
wbm-1-51131,Cd1 Re1 Sc2,4.0,-0.104253,0.171375,ABC2_cF16_225_a_b_c:Cd-Re-Sc,True,Cd-Re-Sc,3,Cd-Re,3|Cd-Re,3|Cd,ABC2_cF16_225_a_b,False,wbm-1-51131,3|Cd-Re,step_1.json.bz2::entry_51130,
wbm-1-51132,Cd1 Sc2 Sn1,4.0,-0.429381,0.097848,AB2C_cF16_225_a_c_b:Cd-Sc-Sn,True,Cd-Sc-Sn,3,Cd-Sc,3|Cd-Sc,3|Cd,AB2C_cF16_225_a_c,False,wbm-1-51132,3|Cd-Sc,step_1.json.bz2::entry_51131,
wbm-1-51133,Cd1 Sc2,3.0,-0.17982,0.013597,AB2_tI6_139_a_e:Cd-Sc,True,Cd-Sc,2,Cd-Sc,2|Cd-Sc,2|Cd,AB2_tI6_139_a,False,wbm-1-51133,2|Cd-Sc,step_1.json.bz2::entry_51132,
wbm-1-51135,Co4 Sc4 Sn2,10.0,-0.392538,0.084549,A2B2C_tP10_127_g_h_a:Co-Sc-Sn,True,Co-Sc-Sn,3,Co-Sc,3|Co-Sc,3|Co,A2B2C_tP10_127_g_h,False,wbm-1-51135,3|Co-Sc,step_1.json.bz2::entry_51134,
wbm-1-51150,Co4 Sc8,12.0,-0.235787,0.035949,AB2_oP12_62_c_2c:Co-Sc,True,Co-Sc,2,Co-Sc,2|Co-Sc,2|Co,AB2_oP12_62_c_2c,False,wbm-1-51150,2|Co-Sc,step_1.json.bz2::entry_51149,
wbm-1-51161,Cr1 Sc2 Zn1,4.0,-0.018765,0.172025,AB2C_cF16_225_a_c_b:Cr-Sc-Zn,True,Cr-Sc-Zn,3,Cr-Sc,3|Cr-Sc,3|Cr,AB2C_cF16_225_a_c,False,wbm-1-51161,3|Cr-Sc,step_1.json.bz2::entry_51160,
wbm-1-51163,Cu4 Sc4 Sn2,10.0,-0.445961,0.006939,A2B2C_tP10_127_g_h_a:Cu-Sc-Sn,True,Cu-Sc-Sn,3,Cu-Sc,3|Cu-Sc,3|Cu,A2B2C_tP10_127_g_h,False,wbm-1-51163,3|Cu-Sc,step_1.json.bz2::entry_51162,
wbm-1-51176,Cu1 Sc2,3.0,-0.14655,0.040628,AB2_tI6_139_a_e:Cu-Sc,True,Cu-Sc,2,Cu-Sc,2|Cu-Sc,2|Cu,AB2_tI6_139_a,False,wbm-1-51176,2|Cu-Sc,step_1.json.bz2::entry_51175,
wbm-1-51180,Fe4 Sc4 Sn2,10.0,-0.208753,0.215984,A2B2C_tP10_127_g_h_a:Fe-Sc-Sn,True,Fe-Sc-Sn,3,Fe-Sc,3|Fe-Sc,3|Fe,A2B2C_tP10_127_g_h,False,wbm-1-51180,3|Fe-Sc,step_1.json.bz2::entry_51179,
wbm-1-51199,Fe2 Sc4,6.0,-0.079982,0.056976,AB2_tI12_140_a_h:Fe-Sc,True,Fe-Sc,2,Fe-Sc,2|Fe-Sc,2|Fe,AB2_tI12_140_a,False,wbm-1-51199,2|Fe-Sc,step_1.json.bz2::entry_51198,
wbm-1-51205,Ga6 Sc4,10.0,-0.586927,0.014391,A3B2_oF40_43_ab_b:Ga-Sc,True,Ga-Sc,2,Ga-Sc,2|Ga-Sc,2|Ga,A3B2_oF40_43_ab,False,wbm-1-51205,2|Ga-Sc,step_1.json.bz2::entry_51204,
wbm-1-51207,Ga4 Sc2 Y1,7.0,-0.608582,0.02016,A4B2C_tI14_139_h_d_a:Ga-Sc-Y,True,Ga-Sc-Y,3,Ga-Sc,3|Ga-Sc,3|Ga,A4B2C_tI14_139_h_d,False,wbm-1-51207,3|Ga-Sc,step_1.json.bz2::entry_51206,
wbm-1-51221,Ge2 Sc4,6.0,-0.593994,0.155721,AB2_tI12_140_a_h:Ge-Sc,True,Ge-Sc,2,Ge-Sc,2|Ge-Sc,2|Ge,AB2_tI12_140_a,False,wbm-1-51221,2|Ge-Sc,step_1.json.bz2::entry_51220,
wbm-1-51222,Hg1 Sc2,3.0,-0.278108,0.014444,AB2_tI6_139_a_e:Hg-Sc,True,Hg-Sc,2,Hg-Sc,2|Hg-Sc,2|Hg,AB2_tI6_139_a,False,wbm-1-51222,2|Hg-Sc,step_1.json.bz2::entry_51221,
wbm-1-51227,Ir1 Pt1 Sc2,4.0,-1.113484,0.029442,ABC2_cF16_225_a_b_c:Ir-Pt-Sc,True,Ir-Pt-Sc,3,Ir-Pt,3|Ir-Pt,3|Ir,ABC2_cF16_225_a_b,False,wbm-1-51227,3|Ir-Pt,step_1.json.bz2::entry_51226,
wbm-1-51228,Ir4 Sc8,12.0,-0.78413,0.014902,AB2_oP12_62_c_2c:Ir-Sc,True,Ir-Sc,2,Ir-Sc,2|Ir-Sc,2|Ir,AB2_oP12_62_c_2c,False,wbm-1-51228,2|Ir-Sc,step_1.json.bz2::entry_51227,
wbm-1-51230,Mn4 Sc4 Sn2,10.0,-0.157654,0.235538,A2B2C_tP10_127_g_h_a:Mn-Sc-Sn,True,Mn-Sc-Sn,3,Mn-Sc,3|Mn-Sc,3|Mn,A2B2C_tP10_127_g_h,False,wbm-1-51230,3|Mn-Sc,step_1.json.bz2::entry_51229,
wbm-1-51249,Mn2 Sc4,6.0,0.07738,0.148813,AB2_tI12_140_a_h:Mn-Sc,True,Mn-Sc,2,Mn-Sc,2|Mn-Sc,2|Mn,AB2_tI12_140_a,False,wbm-1-51249,2|Mn-Sc,step_1.json.bz2::entry_51248,
wbm-1-51258,Ni2 Sc2 Sn1,5.0,-0.574796,0.037405,A2B2C_oI10_71_e_g_c:Ni-Sc-Sn,True,Ni-Sc-Sn,3,Ni-Sc,3|Ni-Sc,3|Ni,A2B2C_oI10_71_e_g,False,wbm-1-51258,3|Ni-Sc,step_1.json.bz2::entry_51257,
wbm-1-51275,Ni2 Sc4,6.0,-0.308262,0.048216,AB2_mC12_15_e_f:Ni-Sc,True,Ni-Sc,2,Ni-Sc,2|Ni-Sc,2|Ni,AB2_mC12_15_e,False,wbm-1-51275,2|Ni-Sc,step_1.json.bz2::entry_51274,
wbm-1-51278,Hg1 Os1 Sc2,4.0,-0.354445,0.048392,ABC2_cF16_225_a_b_c:Hg-Os-Sc,True,Hg-Os-Sc,3,Hg-Os,3|Hg-Os,3|Hg,ABC2_cF16_225_a_b,False,wbm-1-51278,3|Hg-Os,step_1.json.bz2::entry_51277,
wbm-1-51279,Os1 Sc2 Tl1,4.0,-0.243647,0.035571,AB2C_cF16_225_a_c_b:Os-Sc-Tl,True,Os-Sc-Tl,3,Os-Sc,3|Os-Sc,3|Os,AB2C_cF16_225_a_c,False,wbm-1-51279,3|Os-Sc,step_1.json.bz2::entry_51278,
wbm-1-51282,Pd4 Sc4 Sn2,10.0,-0.882306,-0.008434,A2B2C_tP10_127_g_h_a:Pd-Sc-Sn,True,Pd-Sc-Sn,3,Pd-Sc,3|Pd-Sc,3|Pd,A2B2C_tP10_127_g_h,True,wbm-1-51282,3|Pd-Sc,step_1.json.bz2::entry_51281,
wbm-1-51283,Pd6 Sc4,10.0,-0.879539,0.007333,A3B2_oC20_63_cg_g:Pd-Sc,True,Pd-Sc,2,Pd-Sc,2|Pd-Sc,2|Pd,A3B2_oC20_63_cg,False,wbm-1-51283,2|Pd-Sc,step_1.json.bz2::entry_51282,
wbm-1-51290,Pt1 Sc2 Tl1,4.0,-0.675547,0.056906,AB2C_cF16_225_a_c_b:Pt-Sc-Tl,True,Pt-Sc-Tl,3,Pt-Sc,3|Pt-Sc,3|Pt,AB2C_cF16_225_a_c,False,wbm-1-51290,3|Pt-Sc,step_1.json.bz2::entry_51289,
wbm-1-51292,Rb1 Sc2 Tc1,4.0,0.823215,0.937606,AB2C_cF16_225_a_c_b:Rb-Sc-Tc,True,Rb-Sc-Tc,3,Rb-Sc,3|Rb-Sc,3|Rb,AB2C_cF16_225_a_c,False,wbm-1-51292,3|Rb-Sc,step_1.json.bz2::entry_51291,
wbm-1-51293,Au1 Re1 Sc2,4.0,-0.35839,0.218156,ABC2_cF16_225_a_b_c:Au-Re-Sc,True,Au-Re-Sc,3,Au-Re,3|Au-Re,3|Au,ABC2_cF16_225_a_b,False,wbm-1-51293,3|Au-Re,step_1.json.bz2::entry_51292,
wbm-1-51294,Hg1 Re1 Sc2,4.0,-0.146703,0.200944,ABC2_cF16_225_a_b_c:Hg-Re-Sc,True,Hg-Re-Sc,3,Hg-Re,3|Hg-Re,3|Hg,ABC2_cF16_225_a_b,False,wbm-1-51294,3|Hg-Re,step_1.json.bz2::entry_51293,
wbm-1-51297,Pt1 Re1 Sc2,4.0,-0.571588,0.23204,ABC2_cF16_225_a_b_c:Pt-Re-Sc,True,Pt-Re-Sc,3,Pt-Re,3|Pt-Re,3|Pt,ABC2_cF16_225_a_b,False,wbm-1-51297,3|Pt-Re,step_1.json.bz2::entry_51296,
wbm-1-51298,Re1 Sc2 Tl1,4.0,-0.069415,0.165326,AB2C_cF16_225_a_c_b:Re-Sc-Tl,True,Re-Sc-Tl,3,Re-Sc,3|Re-Sc,3|Re,AB2C_cF16_225_a_c,False,wbm-1-51298,3|Re-Sc,step_1.json.bz2::entry_51297,
wbm-1-51299,Re1 Sc2,3.0,0.014915,0.188981,AB2_hP3_164_a_d:Re-Sc,True,Re-Sc,2,Re-Sc,2|Re-Sc,2|Re,AB2_hP3_164_a,False,wbm-1-51299,2|Re-Sc,step_1.json.bz2::entry_51298,
wbm-1-51301,Rh4 Sc4 Sn2,10.0,-0.799083,0.091651,A2B2C_tP10_127_g_h_a:Rh-Sc-Sn,True,Rh-Sc-Sn,3,Rh-Sc,3|Rh-Sc,3|Rh,A2B2C_tP10_127_g_h,False,wbm-1-51301,3|Rh-Sc,step_1.json.bz2::entry_51300,
wbm-1-51308,Rh1 Sc2,3.0,-0.627402,0.079855,AB2_tI6_139_a_e:Rh-Sc,True,Rh-Sc,2,Rh-Sc,2|Rh-Sc,2|Rh,AB2_tI6_139_a,False,wbm-1-51308,2|Rh-Sc,step_1.json.bz2::entry_51307,
wbm-1-51311,Hg1 Ru1 Sc2,4.0,-0.432484,0.053802,ABC2_cF16_225_a_b_c:Hg-Ru-Sc,True,Hg-Ru-Sc,3,Hg-Ru,3|Hg-Ru,3|Hg,ABC2_cF16_225_a_b,False,wbm-1-51311,3|Hg-Ru,step_1.json.bz2::entry_51310,
wbm-1-51317,Re1 Ru1 Sc2,4.0,-0.128388,0.304464,ABC2_cF16_225_a_b_c:Re-Ru-Sc,True,Re-Ru-Sc,3,Re-Ru,3|Re-Ru,3|Re,ABC2_cF16_225_a_b,False,wbm-1-51317,3|Re-Ru,step_1.json.bz2::entry_51316,
wbm-1-51318,Ru1 Sc2 Sn1,4.0,-0.5236,0.080827,AB2C_cF16_225_a_c_b:Ru-Sc-Sn,True,Ru-Sc-Sn,3,Ru-Sc,3|Ru-Sc,3|Ru,AB2C_cF16_225_a_c,False,wbm-1-51318,3|Ru-Sc,step_1.json.bz2::entry_51317,
wbm-1-51320,Ru2 Sc4,6.0,-0.448723,-0.004655,AB2_tI12_140_a_h:Ru-Sc,True,Ru-Sc,2,Ru-Sc,2|Ru-Sc,2|Ru,AB2_tI12_140_a,True,wbm-1-51320,2|Ru-Sc,step_1.json.bz2::entry_51319,
wbm-1-51322,Sb2 Sc4,6.0,-0.812221,0.034549,AB2_tI12_139_e_ce:Sb-Sc,True,Sb-Sc,2,Sb-Sc,2|Sb-Sc,2|Sb,AB2_tI12_139_e,False,wbm-1-51322,2|Sb-Sc,step_1.json.bz2::entry_51321,
wbm-1-51323,Sc4 Se6,10.0,-1.987817,0.001638,A2B3_mC20_12_adg_ij:Sc-Se,True,Sc-Se,2,Sc-Se,2|Sc-Se,2|Sc,A2B3_mC20_12_adg,False,wbm-1-51323,2|Sc-Se,step_1.json.bz2::entry_51322,
