material_id,formula,n_sites,e_form_per_atom_mp2020_corrected,e_above_hull_mp2020_corrected_ppd_mp,wyckoff_spglib,unique_prototype,parent_e_above_hull,chemical_system,n_elements,first_two_elements,composition_family_pair,composition_family_anchor,wyckoff_family
wbm-1-7559,C2 F2 N4 Sm2,10.0,-1.86839,0.019625,ABC2D_oC20_63_a_c_f_c:C-F-N-Sm,True,0.019625,C-F-N-Sm,4,C-F,4|C-F,4|C,ABC2D_oC20_63_a_c_f
wbm-1-35253,Br4 Cs2 I2 Ni1,9.0,-1.289738,0.019626,A4B2C2D_tI18_139_h_d_e_a:Br-Cs-I-Ni,True,0.019626,Br-Cs-I-Ni,4,Br-Cs,4|Br-Cs,4|Br,A4B2C2D_tI18_139_h_d_e
wbm-1-58523,Ni8 Ti1,9.0,-0.194979,0.019628,A8B_tI18_139_hi_a:Ni-Ti,True,0.019628,Ni-Ti,2,Ni-Ti,2|Ni-Ti,2|Ni,A8B_tI18_139_hi
wbm-1-6205,Ag2 Br6 Pb2,10.0,-1.060489,0.019628,AB3C_hR30_161_a_b_a:Ag-Br-Pb,True,0.019628,Ag-Br-Pb,3,Ag-Br,3|Ag-Br,3|Ag,AB3C_hR30_161_a_b
wbm-1-26262,Li2 S4 Sb2,8.0,-0.902303,0.019636,AB2C_mC8_8_a_2a_a:Li-S-Sb,True,0.019636,Li-S-Sb,3,Li-S,3|Li-S,3|Li,AB2C_mC8_8_a_2a
wbm-1-25065,F6 Ga1 Li1 Rb2,10.0,-3.071739,0.019637,A6BCD2_hP10_164_i_a_b_d:F-Ga-Li-Rb,True,0.019637,F-Ga-Li-Rb,4,F-Ga,4|F-Ga,4|F,A6BCD2_hP10_164_i_a_b
wbm-1-36140,Ni4 Te8,12.0,-0.4855,0.019638,AB2_oP12_62_c_2c:Ni-Te,True,0.019638,Ni-Te,2,Ni-Te,2|Ni-Te,2|Ni,AB2_oP12_62_c_2c
wbm-1-16483,Cd2 F7 K3,12.0,-2.731365,0.019639,A2B7C3_tI24_139_e_aeg_be:Cd-F-K,True,0.019639,Cd-F-K,3,Cd-F,3|Cd-F,3|Cd,A2B7C3_tI24_139_e_aeg
wbm-1-18361,Ga4 Tb2,6.0,-0.637691,0.01965,A2B_oI12_74_h_e:Ga-Tb,True,0.01965,Ga-Tb,2,Ga-Tb,2|Ga-Tb,2|Ga,A2B_oI12_74_h
wbm-1-25848,Ba2 Li1 O6 W1,10.0,-2.625388,0.01965,A2BC6D_cF40_225_c_a_e_b:Ba-Li-O-W,True,0.01965,Ba-Li-O-W,4,Ba-Li,4|Ba-Li,4|Ba,A2BC6D_cF40_225_c_a_e
wbm-1-54495,Ca4 Si4 Zn4,12.0,-0.408128,0.01965,ABC_oP12_62_c_c_c:Ca-Si-Zn,True,0.01965,Ca-Si-Zn,3,Ca-Si,3|Ca-Si,3|Ca,ABC_oP12_62_c_c
wbm-1-32409,Gd6 N2 Zn2,10.0,-0.829932,0.019654,A3BC_oC20_63_cf_a_c:Gd-N-Zn,True,0.019654,Gd-N-Zn,3,Gd-N,3|Gd-N,3|Gd,A3BC_oC20_63_cf_a
wbm-1-52897,Ag6 Se3,9.0,-0.204837,0.01966,A2B_mC18_12_hj_ai:Ag-Se,True,0.01966,Ag-Se,2,Ag-Se,2|Ag-Se,2|Ag,A2B_mC18_12_hj
wbm-1-8628,Ca1 Cd2 Ga2,5.0,-0.293698,0.019661,AB2C2_tI10_139_a_d_e:Ca-Cd-Ga,True,0.019661,Ca-Cd-Ga,3,Ca-Cd,3|Ca-Cd,3|Ca,AB2C2_tI10_139_a_d
wbm-1-43449,Bi2 O7 Yb2,11.0,-2.149807,0.019662,A2B7C2_mC22_12_i_aij_h:Bi-O-Yb,True,0.019662,Bi-O-Yb,3,Bi-O,3|Bi-O,3|Bi,A2B7C2_mC22_12_i_aij
wbm-1-28608,Ca8 Mg8 Si16,32.0,-0.289842,0.019663,ABC2_oP32_62_2c_2c_4c:Ca-Mg-Si,True,0.019663,Ca-Mg-Si,3,Ca-Mg,3|Ca-Mg,3|Ca,ABC2_oP32_62_2c_2c_4c
wbm-1-14680,Au2 Eu2 Pb2,6.0,-0.574155,0.019674,ABC_hP6_194_c_a_d:Au-Eu-Pb,True,0.019674,Au-Eu-Pb,3,Au-Eu,3|Au-Eu,3|Au,ABC_hP6_194_c_a
wbm-1-53520,In2 La4 Si4,10.0,-0.643178,0.019687,AB2C2_tP10_127_a_h_g:In-La-Si,True,0.019687,In-La-Si,3,In-La,3|In-La,3|In,AB2C2_tP10_127_a_h
wbm-1-61485,Te6 Zr4,10.0,-1.134653,0.01969,A3B2_mC20_12_3i_2i:Te-Zr,True,0.01969,Te-Zr,2,Te-Zr,2|Te-Zr,2|Te,A3B2_mC20_12_3i_2i
wbm-1-60298,Rh1 Zn2,3.0,-0.329955,0.019701,AB2_tI6_139_a_e:Rh-Zn,True,0.019701,Rh-Zn,2,Rh-Zn,2|Rh-Zn,2|Rh,AB2_tI6_139_a
wbm-1-49269,In2 S4 Sc2,8.0,-1.550183,0.019704,AB2C_hP8_194_c_f_a:In-S-Sc,True,0.019704,In-S-Sc,3,In-S,3|In-S,3|In,AB2C_hP8_194_c_f
wbm-1-35494,Ge6 La2 Ni2,10.0,-0.608536,0.019706,A3BC_oC20_65_2gh_h_g:Ge-La-Ni,True,0.019706,Ge-La-Ni,3,Ge-La,3|Ge-La,3|Ge,A3BC_oC20_65_2gh_h
wbm-1-43532,Cu1 O8 W2 Yb1,12.0,-2.259351,0.01971,AB8C2D_aP12_2_b_4i_i_d:Cu-O-W-Yb,True,0.01971,Cu-O-W-Yb,4,Cu-O,4|Cu-O,4|Cu,AB8C2D_aP12_2_b_4i_i
wbm-1-61345,Au1 Yb2 Zn1,4.0,-0.644348,0.019711,AB2C_cF16_225_a_c_b:Au-Yb-Zn,True,0.019711,Au-Yb-Zn,3,Au-Yb,3|Au-Yb,3|Au,AB2C_cF16_225_a_c
wbm-1-60560,Y2 Zn8,10.0,-0.316341,0.019713,AB4_oC20_63_c_2ce:Y-Zn,True,0.019713,Y-Zn,2,Y-Zn,2|Y-Zn,2|Y,AB4_oC20_63_c_2ce
wbm-1-1971,Al2 Cu4,6.0,-0.189082,0.019717,AB2_hP6_164_d_abd:Al-Cu,True,0.019717,Al-Cu,2,Al-Cu,2|Al-Cu,2|Al,AB2_hP6_164_d
wbm-1-51493,Cd3 Sc1,4.0,-0.194683,0.019719,A3B_tP4_123_ae_c:Cd-Sc,True,0.019719,Cd-Sc,2,Cd-Sc,2|Cd-Sc,2|Cd,A3B_tP4_123_ae
wbm-1-5509,B1 Pt3 Yb1,5.0,-0.713002,0.019719,AB3C_cP5_221_b_c_a:B-Pt-Yb,True,0.019719,B-Pt-Yb,3,B-Pt,3|B-Pt,3|B,AB3C_cP5_221_b_c
wbm-1-6209,Au2 Br6 Tl2,10.0,-0.799123,0.019719,AB3C_hR30_161_a_b_a:Au-Br-Tl,True,0.019719,Au-Br-Tl,3,Au-Br,3|Au-Br,3|Au,AB3C_hR30_161_a_b
wbm-1-46984,Er2 In4 Pd2,8.0,-0.623066,0.019721,AB2C_oC16_63_c_f_c:Er-In-Pd,True,0.019721,Er-In-Pd,3,Er-In,3|Er-In,3|Er,AB2C_oC16_63_c_f
wbm-1-44522,Er2 O2 P2 Zn2,8.0,-2.02162,0.019753,ABCD_tP8_129_c_a_c_b:Er-O-P-Zn,True,0.019753,Er-O-P-Zn,4,Er-O,4|Er-O,4|Er,ABCD_tP8_129_c_a_c
wbm-1-4192,B2 C1 Pt2 Sr1,6.0,-0.475021,0.019754,A2BC2D_tI12_139_e_a_d_b:B-C-Pt-Sr,True,0.019754,B-C-Pt-Sr,4,B-C,4|B-C,4|B,A2BC2D_tI12_139_e_a_d
wbm-1-13808,Ba2 Cu2 Ge4,8.0,-0.377945,0.019757,ABC2_oC16_63_c_c_2c:Ba-Cu-Ge,True,0.019757,Ba-Cu-Ge,3,Ba-Cu,3|Ba-Cu,3|Ba,ABC2_oC16_63_c_c_2c
wbm-1-8300,Ag1 Bi1 Ca1,3.0,-0.555453,0.019769,ABC_cF12_216_c_a_b:Ag-Bi-Ca,True,0.019769,Ag-Bi-Ca,3,Ag-Bi,3|Ag-Bi,3|Ag,ABC_cF12_216_c_a
wbm-1-48075,Rh2 Sb4,6.0,-0.570135,0.01977,AB2_oP6_58_a_g:Rh-Sb,True,0.01977,Rh-Sb,2,Rh-Sb,2|Rh-Sb,2|Rh,AB2_oP6_58_a
wbm-1-26800,Hf5 Lu1,6.0,0.019789,0.019772,A5B_hP6_189_cg_a:Hf-Lu,True,0.019772,Hf-Lu,2,Hf-Lu,2|Hf-Lu,2|Hf,A5B_hP6_189_cg
wbm-1-14492,Cu1 Zn3,4.0,-0.061139,0.019775,AB3_oI8_44_a_bc:Cu-Zn,True,0.019775,Cu-Zn,2,Cu-Zn,2|Cu-Zn,2|Cu,AB3_oI8_44_a
wbm-1-22179,Dy1 Hg2 In1,4.0,-0.348185,0.019776,AB2C_cF16_225_a_c_b:Dy-Hg-In,True,0.019776,Dy-Hg-In,3,Dy-Hg,3|Dy-Hg,3|Dy,AB2C_cF16_225_a_c
wbm-1-5622,Be8 Co4,12.0,-0.253588,0.019776,A2B_hP12_194_ah_f:Be-Co,True,0.019776,Be-Co,2,Be-Co,2|Be-Co,2|Be,A2B_hP12_194_ah
wbm-1-35228,Ba1 Ni1 Pb3,5.0,-0.278312,0.019779,ABC3_tI10_107_a_a_ab:Ba-Ni-Pb,True,0.019779,Ba-Ni-Pb,3,Ba-Ni,3|Ba-Ni,3|Ba,ABC3_tI10_107_a_a
wbm-1-22964,Hg2 K1,3.0,-0.261042,0.019787,A2B_hP3_191_c_b:Hg-K,True,0.019787,Hg-K,2,Hg-K,2|Hg-K,2|Hg,A2B_hP3_191_c
wbm-1-14735,Ag2 F4 Na2,8.0,-2.066474,0.019788,AB2C_hP8_194_c_f_a:Ag-F-Na,True,0.019788,Ag-F-Na,3,Ag-F,3|Ag-F,3|Ag,AB2C_hP8_194_c_f
wbm-1-53383,Er6 Si4,10.0,-0.675833,0.01979,A3B2_tP10_127_ah_g:Er-Si,True,0.01979,Er-Si,2,Er-Si,2|Er-Si,2|Er,A3B2_tP10_127_ah
wbm-1-8434,Ca1 Cd3,4.0,-0.248339,0.019802,AB3_cF16_225_a_bc:Ca-Cd,True,0.019802,Ca-Cd,2,Ca-Cd,2|Ca-Cd,2|Ca,AB3_cF16_225_a
wbm-1-5227,B2 Eu2 O6,10.0,-3.085471,0.019805,ABC3_mP10_11_e_e_ef:B-Eu-O,True,0.019805,B-Eu-O,3,B-Eu,3|B-Eu,3|B,ABC3_mP10_11_e_e
wbm-1-8311,Ag2 Ca2 Sb2,6.0,-0.740876,0.01981,ABC_hP6_194_c_a_d:Ag-Ca-Sb,True,0.01981,Ag-Ca-Sb,3,Ag-Ca,3|Ag-Ca,3|Ag,ABC_hP6_194_c_a
wbm-1-2825,Al1 Pt5 Si1,7.0,-0.682161,0.01981,AB5C_tP7_123_c_ai_b:Al-Pt-Si,True,0.01981,Al-Pt-Si,3,Al-Pt,3|Al-Pt,3|Al,AB5C_tP7_123_c_ai
wbm-1-13229,Cu4 Lu2 Te6,12.0,-0.783019,0.019815,A2BC3_mC24_12_2i_i_3i:Cu-Lu-Te,True,0.019815,Cu-Lu-Te,3,Cu-Lu,3|Cu-Lu,3|Cu,A2BC3_mC24_12_2i_i_3i
wbm-1-10565,Ag3 Ca1 Cl6,10.0,-1.341717,0.019816,A3BC6_aP10_2_bi_d_3i:Ag-Ca-Cl,True,0.019816,Ag-Ca-Cl,3,Ag-Ca,3|Ag-Ca,3|Ag,A3BC6_aP10_2_bi_d_3i
wbm-1-1683,Ag4 Al1,5.0,-0.041123,0.019825,A4B_tI10_87_h_a:Ag-Al,True,0.019825,Ag-Al,2,Ag-Al,2|Ag-Al,2|Ag,A4B_tI10_87_h
wbm-1-55737,Si4 Tb4,8.0,-0.769253,0.019826,AB_oC16_63_f_2c:Si-Tb,True,0.019826,Si-Tb,2,Si-Tb,2|Si-Tb,2|Si,AB_oC16_63_f_2c
wbm-1-40523,Ba2 Cr2 O8,12.0,-2.442343,0.019836,ABC4_tI24_141_a_b_h:Ba-Cr-O,True,0.019836,Ba-Cr-O,3,Ba-Cr,3|Ba-Cr,3|Ba,ABC4_tI24_141_a_b
wbm-1-47630,Cd2 Ho4 Rh4,10.0,-0.712263,0.01984,AB2C2_tP10_127_a_h_g:Cd-Ho-Rh,True,0.01984,Cd-Ho-Rh,3,Cd-Ho,3|Cd-Ho,3|Cd,AB2C2_tP10_127_a_h
wbm-1-5171,B4 Mo4 Ni4,12.0,-0.38617,0.019849,ABC_oP12_62_c_c_c:B-Mo-Ni,True,0.019849,B-Mo-Ni,3,B-Mo,3|B-Mo,3|B,ABC_oP12_62_c_c
wbm-1-49995,Cd1 S4 Sn1 Tl2,8.0,-0.68924,0.01985,AB4CD2_tI16_121_a_i_b_c:Cd-S-Sn-Tl,True,0.01985,Cd-S-Sn-Tl,4,Cd-S,4|Cd-S,4|Cd,AB4CD2_tI16_121_a_i_b
wbm-1-18454,Ga3 Pd5,8.0,-0.62985,0.019852,A3B5_oC16_65_ah_bej:Ga-Pd,True,0.019852,Ga-Pd,2,Ga-Pd,2|Ga-Pd,2|Ga,A3B5_oC16_65_ah
wbm-1-59508,Rh1 Ta2 V1,4.0,-0.233386,0.01986,AB2C_cF16_225_a_c_b:Rh-Ta-V,True,0.01986,Rh-Ta-V,3,Rh-Ta,3|Rh-Ta,3|Rh,AB2C_cF16_225_a_c
wbm-1-15258,Ca1 F4 Pb1,6.0,-3.433473,0.019866,AB4C_tP6_123_a_i_d:Ca-F-Pb,True,0.019866,Ca-F-Pb,3,Ca-F,3|Ca-F,3|Ca,AB4C_tP6_123_a_i
wbm-1-41390,Bi2 Ce1 O4 Te1,8.0,-2.25764,0.019866,A2BC4D_tP8_123_h_a_i_b:Bi-Ce-O-Te,True,0.019866,Bi-Ce-O-Te,4,Bi-Ce,4|Bi-Ce,4|Bi,A2BC4D_tP8_123_h_a_i
wbm-1-15537,Al1 F6 In1 Tl2,10.0,-2.738582,0.019875,AB6CD2_cF40_225_a_e_b_c:Al-F-In-Tl,True,0.019875,Al-F-In-Tl,4,Al-F,4|Al-F,4|Al,AB6CD2_cF40_225_a_e_b
wbm-1-39984,O3 Pb1 Ti1,5.0,-2.711474,0.01988,A3BC_oC10_38_ae_a_b:O-Pb-Ti,True,0.01988,O-Pb-Ti,3,O-Pb,3|O-Pb,3|O,A3BC_oC10_38_ae_a
wbm-1-24192,Cl5 Cs2 Li3,10.0,-2.169659,0.019882,A5B2C3_mC20_12_a2i_i_di:Cl-Cs-Li,True,0.019882,Cl-Cs-Li,3,Cl-Cs,3|Cl-Cs,3|Cl,A5B2C3_mC20_12_a2i_i
wbm-1-29890,Mn1 Ru1,2.0,0.017229,0.019895,AB_cP2_221_a_b:Mn-Ru,True,0.019895,Mn-Ru,2,Mn-Ru,2|Mn-Ru,2|Mn,AB_cP2_221_a
wbm-1-55391,P6 Si6,12.0,-0.115336,0.019901,AB_mC24_12_3i_3i:P-Si,True,0.019901,P-Si,2,P-Si,2|P-Si,2|P,AB_mC24_12_3i_3i
wbm-1-49279,Bi2 S2 Se1,5.0,-0.652385,0.019902,A2B2C_hR15_166_c_c_a:Bi-S-Se,True,0.019902,Bi-S-Se,3,Bi-S,3|Bi-S,3|Bi,A2B2C_hR15_166_c_c
wbm-1-22367,In2 Pt4 Tb4,10.0,-1.081459,0.019902,AB2C2_tP10_127_a_g_h:In-Pt-Tb,True,0.019902,In-Pt-Tb,3,In-Pt,3|In-Pt,3|In,AB2C2_tP10_127_a_g
wbm-1-48569,Ru2 Sn2 Tb2,6.0,-0.465655,0.019903,ABC_mC12_12_i_i_i:Ru-Sn-Tb,True,0.019903,Ru-Sn-Tb,3,Ru-Sn,3|Ru-Sn,3|Ru,ABC_mC12_12_i_i
wbm-1-5092,B4 Mn4 W4,12.0,-0.342517,0.019903,ABC_oP12_62_c_c_c:B-Mn-W,True,0.019903,B-Mn-W,3,B-Mn,3|B-Mn,3|B,ABC_oP12_62_c_c
wbm-1-3472,As1 Ba1 Pt1,3.0,-0.975409,0.019907,ABC_hP3_187_a_d_e:As-Ba-Pt,True,0.019907,As-Ba-Pt,3,As-Ba,3|As-Ba,3|As,ABC_hP3_187_a_d
wbm-1-22662,K8 Te4,12.0,-1.14478,0.019912,A2B_oP12_62_2c_c:K-Te,True,0.019912,K-Te,2,K-Te,2|K-Te,2|K,A2B_oP12_62_2c
wbm-1-10844,As4 Cl4 Se4,12.0,-0.726469,0.019916,ABC_oP12_62_c_c_c:As-Cl-Se,True,0.019916,As-Cl-Se,3,As-Cl,3|As-Cl,3|As,ABC_oP12_62_c_c
wbm-1-5193,B2 N2 Ni2 Sr2,8.0,-0.823233,0.019918,ABCD_tP8_129_c_c_a_c:B-N-Ni-Sr,True,0.019918,B-N-Ni-Sr,4,B-N,4|B-N,4|B,ABCD_tP8_129_c_c_a
wbm-1-11021,Ce1 Co2 Ga3,6.0,-0.41547,0.019929,AB2C3_hP6_191_a_c_g:Ce-Co-Ga,True,0.019929,Ce-Co-Ga,3,Ce-Co,3|Ce-Co,3|Ce,AB2C3_hP6_191_a_c
wbm-1-41497,O8 Pd2 V2,12.0,-1.629684,0.019936,A4BC_tI24_109_2b_a_a:O-Pd-V,True,0.019936,O-Pd-V,3,O-Pd,3|O-Pd,3|O,A4BC_tI24_109_2b_a
wbm-1-35885,Er6 Ni1 Sb2,9.0,-0.662495,0.019949,A6BC2_hP9_189_fg_a_d:Er-Ni-Sb,True,0.019949,Er-Ni-Sb,3,Er-Ni,3|Er-Ni,3|Er,A6BC2_hP9_189_fg_a
wbm-1-46293,P3 Pt3 Sc3,9.0,-1.221607,0.019963,ABC_hP9_189_ad_g_f:P-Pt-Sc,True,0.019963,P-Pt-Sc,3,P-Pt,3|P-Pt,3|P,ABC_hP9_189_ad_g
wbm-1-49195,Ir1 Rb2 S2,5.0,-0.908021,0.01997,AB2C2_oI10_71_a_f_h:Ir-Rb-S,True,0.01997,Ir-Rb-S,3,Ir-Rb,3|Ir-Rb,3|Ir,AB2C2_oI10_71_a_f
wbm-1-32706,Cl6 La1 Na3,10.0,-2.39272,0.019973,A6BC3_hR30_148_f_a_bc:Cl-La-Na,True,0.019973,Cl-La-Na,3,Cl-La,3|Cl-La,3|Cl,A6BC3_hR30_148_f_a
wbm-1-8188,Au4 Ca4 Sn2,10.0,-0.747034,0.019976,A2B2C_tP10_127_g_h_a:Au-Ca-Sn,True,0.019976,Au-Ca-Sn,3,Au-Ca,3|Au-Ca,3|Au,A2B2C_tP10_127_g_h
wbm-1-44815,Ba2 O2 Se2 Zn2,8.0,-2.01767,0.019983,ABCD_oC16_63_c_a_c_c:Ba-O-Se-Zn,True,0.019983,Ba-O-Se-Zn,4,Ba-O,4|Ba-O,4|Ba,ABCD_oC16_63_c_a_c
wbm-1-26438,Li2 Si4 Tb4,10.0,-0.611284,0.019983,AB2C2_tP10_127_a_g_h:Li-Si-Tb,True,0.019983,Li-Si-Tb,3,Li-Si,3|Li-Si,3|Li,AB2C2_tP10_127_a_g
wbm-1-2763,Al1 Si2 Sm2,5.0,-0.663345,0.019984,AB2C2_oI10_71_a_f_h:Al-Si-Sm,True,0.019984,Al-Si-Sm,3,Al-Si,3|Al-Si,3|Al,AB2C2_oI10_71_a_f
wbm-1-55069,Hf2 Mn2 Si2,6.0,-0.645833,0.02001,ABC_tP6_129_c_a_c:Hf-Mn-Si,True,0.02001,Hf-Mn-Si,3,Hf-Mn,3|Hf-Mn,3|Hf,ABC_tP6_129_c_a
wbm-1-9894,As1 Cd3 Cl3,7.0,-0.988066,0.020012,AB3C3_mP7_6_a_2ab_a2b:As-Cd-Cl,True,0.020012,As-Cd-Cl,3,As-Cd,3|As-Cd,3|As,AB3C3_mP7_6_a_2ab_a2b
wbm-1-54077,La1 Pt1 Si3,5.0,-0.809218,0.020013,ABC3_tI10_107_a_a_ab:La-Pt-Si,True,0.020013,La-Pt-Si,3,La-Pt,3|La-Pt,3|La,ABC3_tI10_107_a_a
wbm-1-12637,Cr3 Ge3 Hf3,9.0,-0.432941,0.020025,ABC_hP9_189_f_bc_g:Cr-Ge-Hf,True,0.020025,Cr-Ge-Hf,3,Cr-Ge,3|Cr-Ge,3|Cr,ABC_hP9_189_f_bc
wbm-1-14266,Cu2 Gd2 Sn2,6.0,-0.576541,0.020048,ABC_hP6_194_c_a_d:Cu-Gd-Sn,True,0.020048,Cu-Gd-Sn,3,Cu-Gd,3|Cu-Gd,3|Cu,ABC_hP6_194_c_a
wbm-1-22370,Hg2 In1 Tb1,4.0,-0.359601,0.020052,A2BC_cF16_225_c_a_b:Hg-In-Tb,True,0.020052,Hg-In-Tb,3,Hg-In,3|Hg-In,3|Hg,A2BC_cF16_225_c_a
wbm-1-29635,Ge2 Hf2 Mn2,6.0,-0.514647,0.020052,ABC_tI12_139_e_e_c:Ge-Hf-Mn,True,0.020052,Ge-Hf-Mn,3,Ge-Hf,3|Ge-Hf,3|Ge,ABC_tI12_139_e_e
wbm-1-8902,Ca4 Ge4 Ni4,12.0,-0.528298,0.020054,ABC_oP12_62_c_c_c:Ca-Ge-Ni,True,0.020054,Ca-Ge-Ni,3,Ca-Ge,3|Ca-Ge,3|Ca,ABC_oP12_62_c_c
wbm-1-53849,Pd4 Sc4 Si8,16.0,-0.697572,0.020081,ABC2_oP16_62_c_c_2c:Pd-Sc-Si,True,0.020081,Pd-Sc-Si,3,Pd-Sc,3|Pd-Sc,3|Pd,ABC2_oP16_62_c_c_2c
wbm-1-40086,Mn2 O6 V2,10.0,-2.29945,0.020082,AB3C_hR30_148_c_f_c:Mn-O-V,True,0.020082,Mn-O-V,3,Mn-O,3|Mn-O,3|Mn,AB3C_hR30_148_c_f
wbm-1-186,Ag1 Cd1 Tm2,4.0,-0.312412,0.020084,ABC2_cF16_225_a_b_c:Ag-Cd-Tm,True,0.020084,Ag-Cd-Tm,3,Ag-Cd,3|Ag-Cd,3|Ag,ABC2_cF16_225_a_b
wbm-1-3983,B4 C4 Ca2,10.0,-0.311056,0.020089,A2B2C_tP10_127_g_g_b:B-C-Ca,True,0.020089,B-C-Ca,3,B-C,3|B-C,3|B,A2B2C_tP10_127_g_g
wbm-1-9326,Cd6 La2,8.0,-0.306951,0.02009,A3B_oC16_63_cg_c:Cd-La,True,0.02009,Cd-La,2,Cd-La,2|Cd-La,2|Cd,A3B_oC16_63_cg
wbm-1-24948,Au1 F2 Li1,4.0,-2.04556,0.020096,AB2C_hR12_166_a_c_b:Au-F-Li,True,0.020096,Au-F-Li,3,Au-F,3|Au-F,3|Au,AB2C_hR12_166_a_c
wbm-1-32186,Ca6 N1 O1 Si2,10.0,-1.160688,0.020096,A6BCD2_cF40_225_e_a_b_c:Ca-N-O-Si,True,0.020096,Ca-N-O-Si,4,Ca-N,4|Ca-N,4|Ca,A6BCD2_cF40_225_e_a_b
wbm-1-52381,Ir3 Se6,9.0,-0.636474,0.020101,AB2_mC18_12_ai_3i:Ir-Se,True,0.020101,Ir-Se,2,Ir-Se,2|Ir-Se,2|Ir,AB2_mC18_12_ai_3i
wbm-1-60268,Ir1 Pd1 Zn2,4.0,-0.365065,0.020105,ABC2_cF16_225_a_b_c:Ir-Pd-Zn,True,0.020105,Ir-Pd-Zn,3,Ir-Pd,3|Ir-Pd,3|Ir,ABC2_cF16_225_a_b
wbm-1-9325,Cd6 La2,8.0,-0.306933,0.020107,A3B_hP8_194_h_c:Cd-La,True,0.020107,Cd-La,2,Cd-La,2|Cd-La,2|Cd,A3B_hP8_194_h
wbm-1-22294,Hg2 In1 Nd1,4.0,-0.399881,0.020119,A2BC_cF16_225_c_a_b:Hg-In-Nd,True,0.020119,Hg-In-Nd,3,Hg-In,3|Hg-In,3|Hg,A2BC_cF16_225_c_a
wbm-1-15774,F6 K2 La1,9.0,-3.373908,0.02012,A6B2C_hP9_189_fg_c_b:F-K-La,True,0.02012,F-K-La,3,F-K,3|F-K,3|F,A6B2C_hP9_189_fg_c
wbm-1-1941,Al1 Cr1 Os2,4.0,-0.190777,0.020127,ABC2_cF16_225_a_b_c:Al-Cr-Os,True,0.020127,Al-Cr-Os,3,Al-Cr,3|Al-Cr,3|Al,ABC2_cF16_225_a_b
wbm-1-28905,Mg1 Yb1 Zn2,4.0,-0.25751,0.020137,ABC2_cF16_225_a_b_c:Mg-Yb-Zn,True,0.020137,Mg-Yb-Zn,3,Mg-Yb,3|Mg-Yb,3|Mg,ABC2_cF16_225_a_b
wbm-1-13210,Cu4 Sn4 Sr2,10.0,-0.325512,0.020137,A2B2C_tP10_129_ac_bc_c:Cu-Sn-Sr,True,0.020137,Cu-Sn-Sr,3,Cu-Sn,3|Cu-Sn,3|Cu,A2B2C_tP10_129_ac_bc
wbm-1-17862,Cd1 Fe1 Rh2,4.0,-0.005948,0.02014,ABC2_cF16_225_a_b_c:Cd-Fe-Rh,True,0.02014,Cd-Fe-Rh,3,Cd-Fe,3|Cd-Fe,3|Cd,ABC2_cF16_225_a_b
wbm-1-10575,Cl6 Co1 Tl2,9.0,-1.126221,0.020141,A6BC2_cF36_225_e_a_c:Cl-Co-Tl,True,0.020141,Cl-Co-Tl,3,Cl-Co,3|Cl-Co,3|Cl,A6BC2_cF36_225_e_a
wbm-1-26440,Li2 Si4 Tm4,10.0,-0.605552,0.020143,AB2C2_tP10_127_a_g_h:Li-Si-Tm,True,0.020143,Li-Si-Tm,3,Li-Si,3|Li-Si,3|Li,AB2C2_tP10_127_a_g
wbm-1-8722,Ca2 Hg2 Pb2,6.0,-0.408337,0.020153,ABC_hP6_186_a_b_b:Ca-Hg-Pb,True,0.020153,Ca-Hg-Pb,3,Ca-Hg,3|Ca-Hg,3|Ca,ABC_hP6_186_a_b
wbm-1-51207,Ga4 Sc2 Y1,7.0,-0.608582,0.02016,A4B2C_tI14_139_h_d_a:Ga-Sc-Y,True,0.02016,Ga-Sc-Y,3,Ga-Sc,3|Ga-Sc,3|Ga,A4B2C_tI14_139_h_d
wbm-1-56619,Ag2 La1 Sr1,4.0,-0.266207,0.020165,A2BC_cF16_225_c_a_b:Ag-La-Sr,True,0.020165,Ag-La-Sr,3,Ag-La,3|Ag-La,3|Ag,A2BC_cF16_225_c_a
wbm-1-33857,Ge3 Na3 Zn3,9.0,-0.094329,0.020167,ABC_hP9_187_ah_fi_cg:Ge-Na-Zn,True,0.020167,Ge-Na-Zn,3,Ge-Na,3|Ge-Na,3|Ge,ABC_hP9_187_ah_fi
wbm-1-26858,Ca1 Ge2 Mg2,5.0,-0.411177,0.020171,AB2C2_tI10_139_a_e_d:Ca-Ge-Mg,True,0.020171,Ca-Ge-Mg,3,Ca-Ge,3|Ca-Ge,3|Ca,AB2C2_tI10_139_a_e
wbm-1-6644,C2 Cl5 Sr4,11.0,-1.962322,0.020173,A2B5C4_oI22_71_e_cn_eg:C-Cl-Sr,True,0.020173,C-Cl-Sr,3,C-Cl,3|C-Cl,3|C,A2B5C4_oI22_71_e_cn
wbm-1-8792,Au24 Ca8 In8,40.0,-0.518459,0.020174,A3BC_cP40_205_d_c_c:Au-Ca-In,True,0.020174,Au-Ca-In,3,Au-Ca,3|Au-Ca,3|Au,A3BC_cP40_205_d_c
wbm-1-1116,Al6 Co2,8.0,-0.396366,0.020176,A3B_hP8_194_bf_c:Al-Co,True,0.020176,Al-Co,2,Al-Co,2|Al-Co,2|Al,A3B_hP8_194_bf
