candidate_id,formula,reduced_formula,chemical_system,anonymous_formula,n_sites,source_parent_material_id,source_parent_rank,parent_formula,parent_e_above_hull,parent_block_id,wyckoff_spglib,substitution_rule,generation_rule,structure_ref,structure_sha256,public_label_status,public_label_index_scope,keep_for_followup,evidence_status,n_elements,first_two_elements,composition_family_pair,composition_family_anchor,wyckoff_family,block_id
nh-c020b116b6035c07,Sr(PdPb)2,Sr(PdPb)2,Pb-Pd-Sr,AB2C2,5,wbm-1-56802,819,Pd2Sn2Sr1,-0.114239,3|Pd-Sn,A2B2C_mC10_12_h_i_a:Pd-Sn-Sr,Sn->Pb,near_hull_parent_isovalent_or_chemically_similar_substitution,wbm_step1::wbm-1-56802::Sn->Pb,8a1724debd5aa4a32a610fd623b0ac4b13eed344e4246a1a896561e2d0f7c96c,no_known_public_stability_label_in_available_indexes,WBM_Matbench_formula_exclusion; other public indexes unavailable locally,True,generated_before_DFT_outcomes,3,Pb-Pd,3|Pb-Pd,3|Pb,A2B2C_mC10_12_h_i,3|Pb-Pd
nh-034fd7ae76b5240c,Be(SnPd)2,Be(SnPd)2,Be-Pd-Sn,AB2C2,5,wbm-1-56802,819,Pd2Sn2Sr1,-0.114239,3|Pd-Sn,A2B2C_mC10_12_h_i_a:Pd-Sn-Sr,Sr->Be,near_hull_parent_isovalent_or_chemically_similar_substitution,wbm_step1::wbm-1-56802::Sr->Be,24a5b6103bba4096d731a3ab85004dc6a5218fcb571363b2cb7bc7d40c916a10,no_known_public_stability_label_in_available_indexes,WBM_Matbench_formula_exclusion; other public indexes unavailable locally,True,generated_before_DFT_outcomes,3,Be-Pd,3|Be-Pd,3|Be,A2B2C_mC10_12_h_i,3|Be-Pd
nh-67a785971b039844,Mg(SnPd)2,Mg(SnPd)2,Mg-Pd-Sn,AB2C2,5,wbm-1-56802,819,Pd2Sn2Sr1,-0.114239,3|Pd-Sn,A2B2C_mC10_12_h_i_a:Pd-Sn-Sr,Sr->Mg,near_hull_parent_isovalent_or_chemically_similar_substitution,wbm_step1::wbm-1-56802::Sr->Mg,4cdde249ba7a036f640e9c4e1f1b6672bf30fbf239cd2a46deae11af1b02d45e,no_known_public_stability_label_in_available_indexes,WBM_Matbench_formula_exclusion; other public indexes unavailable locally,True,generated_before_DFT_outcomes,3,Mg-Pd,3|Mg-Pd,3|Mg,A2B2C_mC10_12_h_i,3|Mg-Pd
nh-5fdda53b70af274a,Sn2Te5N2,Sn2Te5N2,N-Sn-Te,A2B2C5,9,wbm-1-3350,821,As2Sn2Te5,-0.114186,3|As-Sn,A2B2C5_hP9_164_c_d_a2d:As-Sn-Te,As->N,near_hull_parent_isovalent_or_chemically_similar_substitution,wbm_step1::wbm-1-3350::As->N,b47e9a5462719c5378fb6a40a3c376bbfcf919d2aa792dd5e55ea949a51088c2,no_known_public_stability_label_in_available_indexes,WBM_Matbench_formula_exclusion; other public indexes unavailable locally,True,generated_before_DFT_outcomes,3,N-Sn,3|N-Sn,3|N,A2B2C5_hP9_164_c_d_a2d,3|N-Sn
nh-7c94d1eb160e50cb,Sn2Te5P2,Sn2Te5P2,P-Sn-Te,A2B2C5,9,wbm-1-3350,821,As2Sn2Te5,-0.114186,3|As-Sn,A2B2C5_hP9_164_c_d_a2d:As-Sn-Te,As->P,near_hull_parent_isovalent_or_chemically_similar_substitution,wbm_step1::wbm-1-3350::As->P,64e64f3c41bab2e929be1bb0e3a82da318bac0134ad4675ca1471478ab32a90f,no_known_public_stability_label_in_available_indexes,WBM_Matbench_formula_exclusion; other public indexes unavailable locally,True,generated_before_DFT_outcomes,3,P-Sn,3|P-Sn,3|P,A2B2C5_hP9_164_c_d_a2d,3|P-Sn
nh-ca04dc61073667f3,Sn2Sb2Te5,Sn2Sb2Te5,Sb-Sn-Te,A2B2C5,9,wbm-1-3350,821,As2Sn2Te5,-0.114186,3|As-Sn,A2B2C5_hP9_164_c_d_a2d:As-Sn-Te,As->Sb,near_hull_parent_isovalent_or_chemically_similar_substitution,wbm_step1::wbm-1-3350::As->Sb,6ff93a2b21194939055f5946086b72554ac26db2aeee965eb923baeb485f619b,no_known_public_stability_label_in_available_indexes,WBM_Matbench_formula_exclusion; other public indexes unavailable locally,True,generated_before_DFT_outcomes,3,Sb-Sn,3|Sb-Sn,3|Sb,A2B2C5_hP9_164_c_d_a2d,3|Sb-Sn
nh-c79d5e5152490c81,Sn2Bi2Te5,Sn2Bi2Te5,Bi-Sn-Te,A2B2C5,9,wbm-1-3350,821,As2Sn2Te5,-0.114186,3|As-Sn,A2B2C5_hP9_164_c_d_a2d:As-Sn-Te,As->Bi,near_hull_parent_isovalent_or_chemically_similar_substitution,wbm_step1::wbm-1-3350::As->Bi,b78934cf3518e0a98cad4882b1d044c0f9427fec790da38c29e98eae856cb615,no_known_public_stability_label_in_available_indexes,WBM_Matbench_formula_exclusion; other public indexes unavailable locally,True,generated_before_DFT_outcomes,3,Bi-Sn,3|Bi-Sn,3|Bi,A2B2C5_hP9_164_c_d_a2d,3|Bi-Sn
nh-aa2059b0fcb0fe70,Te5(AsC)2,Te5(AsC)2,As-C-Te,A2B2C5,9,wbm-1-3350,821,As2Sn2Te5,-0.114186,3|As-Sn,A2B2C5_hP9_164_c_d_a2d:As-Sn-Te,Sn->C,near_hull_parent_isovalent_or_chemically_similar_substitution,wbm_step1::wbm-1-3350::Sn->C,b93a389e075d77dc8c3eeaa918c42f91230b0cbbcc29d552bf90af16488f3472,no_known_public_stability_label_in_available_indexes,WBM_Matbench_formula_exclusion; other public indexes unavailable locally,True,generated_before_DFT_outcomes,3,As-C,3|As-C,3|As,A2B2C5_hP9_164_c_d_a2d,3|As-C
nh-4ffc66c304a12127,Si2Te5As2,Si2Te5As2,As-Si-Te,A2B2C5,9,wbm-1-3350,821,As2Sn2Te5,-0.114186,3|As-Sn,A2B2C5_hP9_164_c_d_a2d:As-Sn-Te,Sn->Si,near_hull_parent_isovalent_or_chemically_similar_substitution,wbm_step1::wbm-1-3350::Sn->Si,a22a8e05500e9eb23ce47cf2f9b3191ec6fed5ed009e8a396d10ae555debb156,no_known_public_stability_label_in_available_indexes,WBM_Matbench_formula_exclusion; other public indexes unavailable locally,True,generated_before_DFT_outcomes,3,As-Si,3|As-Si,3|As,A2B2C5_hP9_164_c_d_a2d,3|As-Si
nh-fd893d86d0816ba3,Ge2Te5As2,Ge2Te5As2,As-Ge-Te,A2B2C5,9,wbm-1-3350,821,As2Sn2Te5,-0.114186,3|As-Sn,A2B2C5_hP9_164_c_d_a2d:As-Sn-Te,Sn->Ge,near_hull_parent_isovalent_or_chemically_similar_substitution,wbm_step1::wbm-1-3350::Sn->Ge,a7da33ccff22fcb9170d4bbc04480c6dc32efcef475c76b70fb1f757046fb950,no_known_public_stability_label_in_available_indexes,WBM_Matbench_formula_exclusion; other public indexes unavailable locally,True,generated_before_DFT_outcomes,3,As-Ge,3|As-Ge,3|As,A2B2C5_hP9_164_c_d_a2d,3|As-Ge
nh-c22d70a805a85093,Te5(AsPb)2,Te5(AsPb)2,As-Pb-Te,A2B2C5,9,wbm-1-3350,821,As2Sn2Te5,-0.114186,3|As-Sn,A2B2C5_hP9_164_c_d_a2d:As-Sn-Te,Sn->Pb,near_hull_parent_isovalent_or_chemically_similar_substitution,wbm_step1::wbm-1-3350::Sn->Pb,06318bc88e78b706c0e64ff56b2fa962f3aeb105eb9edb23c2616c81eb8c5f78,no_known_public_stability_label_in_available_indexes,WBM_Matbench_formula_exclusion; other public indexes unavailable locally,True,generated_before_DFT_outcomes,3,As-Pb,3|As-Pb,3|As,A2B2C5_hP9_164_c_d_a2d,3|As-Pb
nh-f7e894ff4f9fb959,PrPPt,PrPPt,P-Pr-Pt,ABC,12,wbm-1-3602,822,As4Pr4Pt4,-0.114065,3|As-Pr,ABC_hP12_194_f_ab_f:As-Pr-Pt,As->P,near_hull_parent_isovalent_or_chemically_similar_substitution,wbm_step1::wbm-1-3602::As->P,bfa92b85417e34648515b52abdbaaf5e6fc4323bc0cc13733d2f0af02e8d6600,no_known_public_stability_label_in_available_indexes,WBM_Matbench_formula_exclusion; other public indexes unavailable locally,True,generated_before_DFT_outcomes,3,P-Pr,3|P-Pr,3|P,ABC_hP12_194_f_ab,3|P-Pr
nh-a715ae6e93bac30c,YbHgS2,YbHgS2,Hg-S-Yb,ABC2,4,wbm-1-37901,823,Hg1O2Yb1,-0.113986,3|Hg-O,AB2C_hR12_166_a_c_b:Hg-O-Yb,O->S,near_hull_parent_isovalent_or_chemically_similar_substitution,wbm_step1::wbm-1-37901::O->S,c87236d5c47441cb845feca913203020b270a74e18e3503ccf2a1909102d67cc,no_known_public_stability_label_in_available_indexes,WBM_Matbench_formula_exclusion; other public indexes unavailable locally,True,generated_before_DFT_outcomes,3,Hg-S,3|Hg-S,3|Hg,AB2C_hR12_166_a_c,3|Hg-S
nh-1a0be0942a447c82,YbHgSe2,YbHgSe2,Hg-Se-Yb,ABC2,4,wbm-1-37901,823,Hg1O2Yb1,-0.113986,3|Hg-O,AB2C_hR12_166_a_c_b:Hg-O-Yb,O->Se,near_hull_parent_isovalent_or_chemically_similar_substitution,wbm_step1::wbm-1-37901::O->Se,8a4ee65aa57ab8e460a31ab629d5ec46eff8c0905693e25f67587e5e0e269974,no_known_public_stability_label_in_available_indexes,WBM_Matbench_formula_exclusion; other public indexes unavailable locally,True,generated_before_DFT_outcomes,3,Hg-Se,3|Hg-Se,3|Hg,AB2C_hR12_166_a_c,3|Hg-Se
nh-8e860f84ddea232d,YbHgTe2,YbHgTe2,Hg-Te-Yb,ABC2,4,wbm-1-37901,823,Hg1O2Yb1,-0.113986,3|Hg-O,AB2C_hR12_166_a_c_b:Hg-O-Yb,O->Te,near_hull_parent_isovalent_or_chemically_similar_substitution,wbm_step1::wbm-1-37901::O->Te,d104d839161508ca394067e61087cae0b3bfa7045034f8c296ca2a7be4456b50,no_known_public_stability_label_in_available_indexes,WBM_Matbench_formula_exclusion; other public indexes unavailable locally,True,generated_before_DFT_outcomes,3,Hg-Te,3|Hg-Te,3|Hg,AB2C_hR12_166_a_c,3|Hg-Te
nh-d3f479937fb38e52,Co(Se3F)2,Co(Se3F)2,Co-F-Se,AB2C6,9,wbm-1-12001,824,Br2Co1Se6,-0.113956,3|Br-Co,A2BC6_aP9_2_i_a_3i:Br-Co-Se,Br->F,near_hull_parent_isovalent_or_chemically_similar_substitution,wbm_step1::wbm-1-12001::Br->F,3597eb29b3062dc0c48b3ebf7ea1884908d5c5d0035bb33ef282fc1164da08d6,no_known_public_stability_label_in_available_indexes,WBM_Matbench_formula_exclusion; other public indexes unavailable locally,True,generated_before_DFT_outcomes,3,Co-F,3|Co-F,3|Co,A2BC6_aP9_2_i_a_3i,3|Co-F
nh-86742bd9bd3f0fd9,Co(Se3Cl)2,Co(Se3Cl)2,Cl-Co-Se,AB2C6,9,wbm-1-12001,824,Br2Co1Se6,-0.113956,3|Br-Co,A2BC6_aP9_2_i_a_3i:Br-Co-Se,Br->Cl,near_hull_parent_isovalent_or_chemically_similar_substitution,wbm_step1::wbm-1-12001::Br->Cl,e357568f8d25bafcccdaa3a3df4ebc1529bd80e5f33560773bf49b82b6234de1,no_known_public_stability_label_in_available_indexes,WBM_Matbench_formula_exclusion; other public indexes unavailable locally,True,generated_before_DFT_outcomes,3,Cl-Co,3|Cl-Co,3|Cl,A2BC6_aP9_2_i_a_3i,3|Cl-Co
nh-81eea7c1c9ab43a6,Co(Se3I)2,Co(Se3I)2,Co-I-Se,AB2C6,9,wbm-1-12001,824,Br2Co1Se6,-0.113956,3|Br-Co,A2BC6_aP9_2_i_a_3i:Br-Co-Se,Br->I,near_hull_parent_isovalent_or_chemically_similar_substitution,wbm_step1::wbm-1-12001::Br->I,7c3de88140e68b5cd248aec324306f3c98eaa5951ae1fd3eed46da30a70e7651,no_known_public_stability_label_in_available_indexes,WBM_Matbench_formula_exclusion; other public indexes unavailable locally,True,generated_before_DFT_outcomes,3,Co-I,3|Co-I,3|Co,A2BC6_aP9_2_i_a_3i,3|Co-I
nh-2af89538193b824d,Rh(Se3Br)2,Rh(Se3Br)2,Br-Rh-Se,AB2C6,9,wbm-1-12001,824,Br2Co1Se6,-0.113956,3|Br-Co,A2BC6_aP9_2_i_a_3i:Br-Co-Se,Co->Rh,near_hull_parent_isovalent_or_chemically_similar_substitution,wbm_step1::wbm-1-12001::Co->Rh,4283b4adfdd7c121322f9093e758bae9ebd2598be6a37139ff05cdc366494012,no_known_public_stability_label_in_available_indexes,WBM_Matbench_formula_exclusion; other public indexes unavailable locally,True,generated_before_DFT_outcomes,3,Br-Rh,3|Br-Rh,3|Br,A2BC6_aP9_2_i_a_3i,3|Br-Rh
nh-4028c036f890477d,Ir(Se3Br)2,Ir(Se3Br)2,Br-Ir-Se,AB2C6,9,wbm-1-12001,824,Br2Co1Se6,-0.113956,3|Br-Co,A2BC6_aP9_2_i_a_3i:Br-Co-Se,Co->Ir,near_hull_parent_isovalent_or_chemically_similar_substitution,wbm_step1::wbm-1-12001::Co->Ir,023942d77f371b9351cfef5bb82b85f6dbad02402bd417705479ac2af6b56360,no_known_public_stability_label_in_available_indexes,WBM_Matbench_formula_exclusion; other public indexes unavailable locally,True,generated_before_DFT_outcomes,3,Br-Ir,3|Br-Ir,3|Br,A2BC6_aP9_2_i_a_3i,3|Br-Ir
nh-4ff02af3046f7ce1,Co(BrO3)2,Co(BrO3)2,Br-Co-O,AB2C6,9,wbm-1-12001,824,Br2Co1Se6,-0.113956,3|Br-Co,A2BC6_aP9_2_i_a_3i:Br-Co-Se,Se->O,near_hull_parent_isovalent_or_chemically_similar_substitution,wbm_step1::wbm-1-12001::Se->O,2fa6c2067cd2ccebe9abd8be03029abd96aaa490d971cd095487e7fc477555ba,no_known_public_stability_label_in_available_indexes,WBM_Matbench_formula_exclusion; other public indexes unavailable locally,True,generated_before_DFT_outcomes,3,Br-Co,3|Br-Co,3|Br,A2BC6_aP9_2_i_a_3i,3|Br-Co
nh-89e0a42319dbb362,Co(S3Br)2,Co(S3Br)2,Br-Co-S,AB2C6,9,wbm-1-12001,824,Br2Co1Se6,-0.113956,3|Br-Co,A2BC6_aP9_2_i_a_3i:Br-Co-Se,Se->S,near_hull_parent_isovalent_or_chemically_similar_substitution,wbm_step1::wbm-1-12001::Se->S,d422df93866c0be429d99fffd9cd509be0a062fac5cb52c619bd0095ab114bec,no_known_public_stability_label_in_available_indexes,WBM_Matbench_formula_exclusion; other public indexes unavailable locally,True,generated_before_DFT_outcomes,3,Br-Co,3|Br-Co,3|Br,A2BC6_aP9_2_i_a_3i,3|Br-Co
nh-77daa10bd2eb9d04,Co(Te3Br)2,Co(Te3Br)2,Br-Co-Te,AB2C6,9,wbm-1-12001,824,Br2Co1Se6,-0.113956,3|Br-Co,A2BC6_aP9_2_i_a_3i:Br-Co-Se,Se->Te,near_hull_parent_isovalent_or_chemically_similar_substitution,wbm_step1::wbm-1-12001::Se->Te,a3af752930f875598399219b1373425321601ec906447d29cd83e3b57fa9b5aa,no_known_public_stability_label_in_available_indexes,WBM_Matbench_formula_exclusion; other public indexes unavailable locally,True,generated_before_DFT_outcomes,3,Br-Co,3|Br-Co,3|Br,A2BC6_aP9_2_i_a_3i,3|Br-Co
nh-1dcb4777a17e5c00,Ce3P4,Ce3P4,Ce-P,A3B4,7,wbm-1-31419,825,Ce3N4,-0.113946,2|Ce-N,A3B4_hR21_166_ac_2c:Ce-N,N->P,near_hull_parent_isovalent_or_chemically_similar_substitution,wbm_step1::wbm-1-31419::N->P,5441c57b34a66934375742322d775c4e3349745db1cd0d18c6310bc46888d0ef,no_known_public_stability_label_in_available_indexes,WBM_Matbench_formula_exclusion; other public indexes unavailable locally,True,generated_before_DFT_outcomes,2,Ce-P,2|Ce-P,2|Ce,A3B4_hR21_166_ac_2c,2|Ce-P
nh-6c064e1b214ef812,Ce3As4,Ce3As4,As-Ce,A3B4,7,wbm-1-31419,825,Ce3N4,-0.113946,2|Ce-N,A3B4_hR21_166_ac_2c:Ce-N,N->As,near_hull_parent_isovalent_or_chemically_similar_substitution,wbm_step1::wbm-1-31419::N->As,79c768846667471dbdd926643166049cc70879821c2980cd4058058d794a14af,no_known_public_stability_label_in_available_indexes,WBM_Matbench_formula_exclusion; other public indexes unavailable locally,True,generated_before_DFT_outcomes,2,As-Ce,2|As-Ce,2|As,A3B4_hR21_166_ac_2c,2|As-Ce
nh-c4426c9222753170,Ce3Sb4,Ce3Sb4,Ce-Sb,A3B4,7,wbm-1-31419,825,Ce3N4,-0.113946,2|Ce-N,A3B4_hR21_166_ac_2c:Ce-N,N->Sb,near_hull_parent_isovalent_or_chemically_similar_substitution,wbm_step1::wbm-1-31419::N->Sb,d941b9984438fe0f9e63fa9efd11ebc441e11cf7b0551800fdca4251efd7964b,no_known_public_stability_label_in_available_indexes,WBM_Matbench_formula_exclusion; other public indexes unavailable locally,True,generated_before_DFT_outcomes,2,Ce-Sb,2|Ce-Sb,2|Ce,A3B4_hR21_166_ac_2c,2|Ce-Sb
nh-b04e79b6011640f1,Ce3Bi4,Ce3Bi4,Bi-Ce,A3B4,7,wbm-1-31419,825,Ce3N4,-0.113946,2|Ce-N,A3B4_hR21_166_ac_2c:Ce-N,N->Bi,near_hull_parent_isovalent_or_chemically_similar_substitution,wbm_step1::wbm-1-31419::N->Bi,dae7f57ffdcefc57cb85cf91a027ba88ff3f7c16e3bdd2e39cb2a286425333ab,no_known_public_stability_label_in_available_indexes,WBM_Matbench_formula_exclusion; other public indexes unavailable locally,True,generated_before_DFT_outcomes,2,Bi-Ce,2|Bi-Ce,2|Bi,A3B4_hR21_166_ac_2c,2|Bi-Ce
nh-5cc44edab82c7e23,Y2Si3Mo2,Y2Si3Mo2,Mo-Si-Y,A2B2C3,7,wbm-1-6948,826,C3Mo2Y2,-0.113899,3|C-Mo,A3B2C2_mC14_12_ai_i_i:C-Mo-Y,C->Si,near_hull_parent_isovalent_or_chemically_similar_substitution,wbm_step1::wbm-1-6948::C->Si,3875e9af890417f578a3c0eb2fb747aa58a4aeeeb1dc48678f79edeb37a53494,no_known_public_stability_label_in_available_indexes,WBM_Matbench_formula_exclusion; other public indexes unavailable locally,True,generated_before_DFT_outcomes,3,Mo-Si,3|Mo-Si,3|Mo,A3B2C2_mC14_12_ai_i,3|Mo-Si
nh-b0a0ff29f277a82c,Y2Ge3Mo2,Y2Ge3Mo2,Ge-Mo-Y,A2B2C3,7,wbm-1-6948,826,C3Mo2Y2,-0.113899,3|C-Mo,A3B2C2_mC14_12_ai_i_i:C-Mo-Y,C->Ge,near_hull_parent_isovalent_or_chemically_similar_substitution,wbm_step1::wbm-1-6948::C->Ge,0a9025e33c36142e33f8ab5ba24744234817e0b7d06905bab6501c77de5b7042,no_known_public_stability_label_in_available_indexes,WBM_Matbench_formula_exclusion; other public indexes unavailable locally,True,generated_before_DFT_outcomes,3,Ge-Mo,3|Ge-Mo,3|Ge,A3B2C2_mC14_12_ai_i,3|Ge-Mo
nh-8f4fb8acb17882c3,Y2Sn3Mo2,Y2Sn3Mo2,Mo-Sn-Y,A2B2C3,7,wbm-1-6948,826,C3Mo2Y2,-0.113899,3|C-Mo,A3B2C2_mC14_12_ai_i_i:C-Mo-Y,C->Sn,near_hull_parent_isovalent_or_chemically_similar_substitution,wbm_step1::wbm-1-6948::C->Sn,7fa18667300d97ff89b5da8fe11f5f60b943d5e9a08e2f88ab80684046a18b3a,no_known_public_stability_label_in_available_indexes,WBM_Matbench_formula_exclusion; other public indexes unavailable locally,True,generated_before_DFT_outcomes,3,Mo-Sn,3|Mo-Sn,3|Mo,A3B2C2_mC14_12_ai_i,3|Mo-Sn
nh-a73016f82dd80447,Y2Mo2Pb3,Y2Mo2Pb3,Mo-Pb-Y,A2B2C3,7,wbm-1-6948,826,C3Mo2Y2,-0.113899,3|C-Mo,A3B2C2_mC14_12_ai_i_i:C-Mo-Y,C->Pb,near_hull_parent_isovalent_or_chemically_similar_substitution,wbm_step1::wbm-1-6948::C->Pb,94cae95c747bd1489d1fcf03cd7a2e43d003ec014f288e3ccb8b1ac762cce81b,no_known_public_stability_label_in_available_indexes,WBM_Matbench_formula_exclusion; other public indexes unavailable locally,True,generated_before_DFT_outcomes,3,Mo-Pb,3|Mo-Pb,3|Mo,A3B2C2_mC14_12_ai_i,3|Mo-Pb
nh-6de55968bdd3acdd,Y2Cr2C3,Y2Cr2C3,C-Cr-Y,A2B2C3,7,wbm-1-6948,826,C3Mo2Y2,-0.113899,3|C-Mo,A3B2C2_mC14_12_ai_i_i:C-Mo-Y,Mo->Cr,near_hull_parent_isovalent_or_chemically_similar_substitution,wbm_step1::wbm-1-6948::Mo->Cr,e1a54aa99e2cfb93476b5097b4527837832b7cc0b447234d06257d31574f0723,no_known_public_stability_label_in_available_indexes,WBM_Matbench_formula_exclusion; other public indexes unavailable locally,True,generated_before_DFT_outcomes,3,C-Cr,3|C-Cr,3|C,A3B2C2_mC14_12_ai_i,3|C-Cr
nh-158c631c6c5e5c33,Y2W2C3,Y2W2C3,C-W-Y,A2B2C3,7,wbm-1-6948,826,C3Mo2Y2,-0.113899,3|C-Mo,A3B2C2_mC14_12_ai_i_i:C-Mo-Y,Mo->W,near_hull_parent_isovalent_or_chemically_similar_substitution,wbm_step1::wbm-1-6948::Mo->W,a1672e54d9d25c0adda62f706a3ec1d8e167101e74715366276c0af2447cbac0,no_known_public_stability_label_in_available_indexes,WBM_Matbench_formula_exclusion; other public indexes unavailable locally,True,generated_before_DFT_outcomes,3,C-W,3|C-W,3|C,A3B2C2_mC14_12_ai_i,3|C-W
nh-ef63dbcc3ffb6c0d,Sc2Mo2C3,Sc2Mo2C3,C-Mo-Sc,A2B2C3,7,wbm-1-6948,826,C3Mo2Y2,-0.113899,3|C-Mo,A3B2C2_mC14_12_ai_i_i:C-Mo-Y,Y->Sc,near_hull_parent_isovalent_or_chemically_similar_substitution,wbm_step1::wbm-1-6948::Y->Sc,e1d972d44c5e9d83f543f0c2d7bded04370524cbb732791d480840d252ea7e04,no_known_public_stability_label_in_available_indexes,WBM_Matbench_formula_exclusion; other public indexes unavailable locally,True,generated_before_DFT_outcomes,3,C-Mo,3|C-Mo,3|C,A3B2C2_mC14_12_ai_i,3|C-Mo
nh-e7f46fea71573cfb,Lu2Mo2C3,Lu2Mo2C3,C-Lu-Mo,A2B2C3,7,wbm-1-6948,826,C3Mo2Y2,-0.113899,3|C-Mo,A3B2C2_mC14_12_ai_i_i:C-Mo-Y,Y->Lu,near_hull_parent_isovalent_or_chemically_similar_substitution,wbm_step1::wbm-1-6948::Y->Lu,8faced62374319cb4b79c7e608fd22eee6d33f03352e14a78cf14af378993bcc,no_known_public_stability_label_in_available_indexes,WBM_Matbench_formula_exclusion; other public indexes unavailable locally,True,generated_before_DFT_outcomes,3,C-Lu,3|C-Lu,3|C,A3B2C2_mC14_12_ai_i,3|C-Lu
nh-29552883945e840e,BeGa2Ir,BeGa2Ir,Be-Ga-Ir,ABC2,8,wbm-1-18205,827,Ba2Ga4Ir2,-0.113894,3|Ba-Ga,AB2C_oC16_63_c_f_c:Ba-Ga-Ir,Ba->Be,near_hull_parent_isovalent_or_chemically_similar_substitution,wbm_step1::wbm-1-18205::Ba->Be,b4b4f94c1f402e98a4a76dd4e2219a3d123bcf07590abb0e7142e0bdad1fb698,no_known_public_stability_label_in_available_indexes,WBM_Matbench_formula_exclusion; other public indexes unavailable locally,True,generated_before_DFT_outcomes,3,Be-Ga,3|Be-Ga,3|Be,AB2C_oC16_63_c_f,3|Be-Ga
nh-3c963c96b47541e9,MgGa2Ir,MgGa2Ir,Ga-Ir-Mg,ABC2,8,wbm-1-18205,827,Ba2Ga4Ir2,-0.113894,3|Ba-Ga,AB2C_oC16_63_c_f_c:Ba-Ga-Ir,Ba->Mg,near_hull_parent_isovalent_or_chemically_similar_substitution,wbm_step1::wbm-1-18205::Ba->Mg,89dfc5c3a31e7d188ede6e27464e8c2fd9798fecd3e45aa5a5489e08e9c8e111,no_known_public_stability_label_in_available_indexes,WBM_Matbench_formula_exclusion; other public indexes unavailable locally,True,generated_before_DFT_outcomes,3,Ga-Ir,3|Ga-Ir,3|Ga,AB2C_oC16_63_c_f,3|Ga-Ir
nh-0f979c17c686727a,SrGa2Ir,SrGa2Ir,Ga-Ir-Sr,ABC2,8,wbm-1-18205,827,Ba2Ga4Ir2,-0.113894,3|Ba-Ga,AB2C_oC16_63_c_f_c:Ba-Ga-Ir,Ba->Sr,near_hull_parent_isovalent_or_chemically_similar_substitution,wbm_step1::wbm-1-18205::Ba->Sr,e08e3a713c7c97ce471fd9fc0de275220f1370e5d2c07affb6f9da9b5f5b28d4,no_known_public_stability_label_in_available_indexes,WBM_Matbench_formula_exclusion; other public indexes unavailable locally,True,generated_before_DFT_outcomes,3,Ga-Ir,3|Ga-Ir,3|Ga,AB2C_oC16_63_c_f,3|Ga-Ir
nh-d33b7f2493194da3,BaB2Ir,BaB2Ir,B-Ba-Ir,ABC2,8,wbm-1-18205,827,Ba2Ga4Ir2,-0.113894,3|Ba-Ga,AB2C_oC16_63_c_f_c:Ba-Ga-Ir,Ga->B,near_hull_parent_isovalent_or_chemically_similar_substitution,wbm_step1::wbm-1-18205::Ga->B,50fc88cf0fe84e2f00546ceaa078a696b6c2b402475e7f17ecc1d856e0b7a88e,no_known_public_stability_label_in_available_indexes,WBM_Matbench_formula_exclusion; other public indexes unavailable locally,True,generated_before_DFT_outcomes,3,B-Ba,3|B-Ba,3|B,AB2C_oC16_63_c_f,3|B-Ba
nh-2059c010c801b0ea,BaAl2Ir,BaAl2Ir,Al-Ba-Ir,ABC2,8,wbm-1-18205,827,Ba2Ga4Ir2,-0.113894,3|Ba-Ga,AB2C_oC16_63_c_f_c:Ba-Ga-Ir,Ga->Al,near_hull_parent_isovalent_or_chemically_similar_substitution,wbm_step1::wbm-1-18205::Ga->Al,4772aa8e200f1a6f886304054f0b0916ea266dcd7b42927772c745bbc5d9300a,no_known_public_stability_label_in_available_indexes,WBM_Matbench_formula_exclusion; other public indexes unavailable locally,True,generated_before_DFT_outcomes,3,Al-Ba,3|Al-Ba,3|Al,AB2C_oC16_63_c_f,3|Al-Ba
nh-b277d9acbc0b9c22,BaGa2Co,BaGa2Co,Ba-Co-Ga,ABC2,8,wbm-1-18205,827,Ba2Ga4Ir2,-0.113894,3|Ba-Ga,AB2C_oC16_63_c_f_c:Ba-Ga-Ir,Ir->Co,near_hull_parent_isovalent_or_chemically_similar_substitution,wbm_step1::wbm-1-18205::Ir->Co,2a34a12ab1c606c8eab6fd894257b1e3025b83ad09d1bf83328888b9ffa85a26,no_known_public_stability_label_in_available_indexes,WBM_Matbench_formula_exclusion; other public indexes unavailable locally,True,generated_before_DFT_outcomes,3,Ba-Co,3|Ba-Co,3|Ba,AB2C_oC16_63_c_f,3|Ba-Co
nh-51249bcf7972acc5,BeB2Ir,BeB2Ir,B-Be-Ir,ABC2,8,wbm-1-18205,827,Ba2Ga4Ir2,-0.113894,3|Ba-Ga,AB2C_oC16_63_c_f_c:Ba-Ga-Ir,Ba->Be;Ga->B,near_hull_parent_isovalent_or_chemically_similar_substitution,wbm_step1::wbm-1-18205::Ba->Be;Ga->B,330d4f7a285eb17b79f29fc1b82b4512e09c84a3dcf1237a328a2d67519e6040,no_known_public_stability_label_in_available_indexes,WBM_Matbench_formula_exclusion; other public indexes unavailable locally,True,generated_before_DFT_outcomes,3,B-Be,3|B-Be,3|B,AB2C_oC16_63_c_f,3|B-Be
