parent_material_id,candidate_id,status,reason
wbm-1-36918,,rejected_internal_duplicate,IBrO2
wbm-1-31977,,rejected_internal_duplicate,GdNF
wbm-1-31977,,rejected_internal_duplicate,GdNCl
wbm-1-31977,,rejected_internal_duplicate,GdBrN
wbm-1-31977,,rejected_internal_duplicate,GdPI
wbm-1-31977,,rejected_internal_duplicate,GdAsI
wbm-1-31977,,rejected_internal_duplicate,GdSbI
wbm-1-31977,,rejected_internal_duplicate,GdBiI
wbm-1-31977,,rejected_internal_duplicate,GdPF
wbm-1-3303,,rejected_internal_duplicate,Rb4CdN2
wbm-1-3303,,rejected_internal_duplicate,Rb4CdP2
wbm-1-3303,,rejected_internal_duplicate,Rb4ZnAs2
wbm-1-3303,,rejected_internal_duplicate,Li4CdAs2
wbm-1-3303,,rejected_internal_duplicate,Na4CdAs2
wbm-1-3303,,rejected_internal_duplicate,K4CdAs2
wbm-1-3303,,rejected_internal_duplicate,Cs4CdAs2
wbm-1-3303,,rejected_internal_duplicate,Rb4ZnN2
wbm-1-3303,,rejected_internal_duplicate,Rb4ZnP2
wbm-1-3303,,rejected_internal_duplicate,Li4CdN2
wbm-1-3303,,rejected_internal_duplicate,Li4CdP2
wbm-1-3303,,rejected_internal_duplicate,Na4CdP2
wbm-1-3303,,rejected_internal_duplicate,Li4ZnAs2
wbm-1-3303,,rejected_internal_duplicate,Na4ZnAs2
wbm-1-47534,,rejected_internal_duplicate,LiDyTe2
wbm-1-47534,,rejected_internal_duplicate,NaDyTe2
wbm-1-47534,,rejected_public_wbm_formula_match,CsDyTe2
wbm-1-47534,,rejected_internal_duplicate,RbDyO2
wbm-1-47534,,rejected_internal_duplicate,RbDyS2
wbm-1-47534,,rejected_internal_duplicate,LiDyO2
wbm-1-47534,,rejected_internal_duplicate,LiDyS2
wbm-1-47534,,rejected_internal_duplicate,NaDyO2
wbm-1-47534,,rejected_internal_duplicate,NaDyS2
wbm-1-43847,,rejected_internal_duplicate,DyOF
wbm-1-43847,,rejected_internal_duplicate,DyClO
wbm-1-43847,,rejected_public_wbm_formula_match,DyIO
wbm-1-43847,,rejected_internal_duplicate,DySBr
wbm-1-43847,,rejected_internal_duplicate,DySeBr
wbm-1-43847,,rejected_internal_duplicate,DyTeBr
wbm-1-43847,,rejected_internal_duplicate,DySF
wbm-1-43847,,rejected_internal_duplicate,DySeF
wbm-1-43847,,rejected_internal_duplicate,DySCl
wbm-1-43847,,rejected_internal_duplicate,DySeCl
wbm-1-56995,,rejected_public_wbm_formula_match,Nb3Ni
wbm-1-56995,,rejected_public_wbm_formula_match,Nb3Pd
wbm-1-56845,,rejected_internal_duplicate,Sr(SnIr)2
wbm-1-56845,,rejected_internal_duplicate,Sr(RhC)2
wbm-1-56845,,rejected_internal_duplicate,Sr(SiRh)2
wbm-1-56845,,rejected_internal_duplicate,Sr(GeRh)2
wbm-1-56845,,rejected_internal_duplicate,Sr(RhPb)2
wbm-1-56845,,rejected_internal_duplicate,Sr(CoC)2
wbm-1-56845,,rejected_internal_duplicate,Sr(CoSi)2
wbm-1-56845,,rejected_internal_duplicate,Sr(IrC)2
wbm-1-56845,,rejected_internal_duplicate,Sr(SiIr)2
wbm-1-46547,,rejected_internal_duplicate,ZrCoP
wbm-1-46547,,rejected_internal_duplicate,ZrPRh
wbm-1-46547,,rejected_internal_duplicate,ZrIrN
wbm-1-46547,,rejected_internal_duplicate,ZrAsIr
wbm-1-46547,,rejected_internal_duplicate,ZrSbIr
wbm-1-46547,,rejected_internal_duplicate,ZrBiIr
wbm-1-46547,,rejected_internal_duplicate,TiPIr
wbm-1-46547,,rejected_internal_duplicate,HfPIr
wbm-1-46547,,rejected_internal_duplicate,ZrCoN
wbm-1-46547,,rejected_internal_duplicate,ZrCoAs
wbm-1-46547,,rejected_internal_duplicate,ZrRhN
wbm-1-46547,,rejected_internal_duplicate,ZrAsRh
wbm-1-46547,,rejected_internal_duplicate,TiCoP
wbm-1-46547,,rejected_internal_duplicate,HfCoP
wbm-1-46547,,rejected_internal_duplicate,TiPRh
wbm-1-46547,,rejected_public_wbm_formula_match,HfPRh
wbm-1-46547,,rejected_internal_duplicate,TiIrN
wbm-1-46547,,rejected_internal_duplicate,HfIrN
wbm-1-46547,,rejected_internal_duplicate,TiAsIr
wbm-1-46547,,rejected_internal_duplicate,HfAsIr
wbm-1-32017,,rejected_internal_duplicate,Y3TlN
wbm-1-32017,,rejected_internal_duplicate,Lu3TlN
wbm-1-32017,,rejected_internal_duplicate,Sc3TlP
wbm-1-32017,,rejected_internal_duplicate,Sc3TlAs
wbm-1-32017,,rejected_internal_duplicate,Y3TlP
wbm-1-56819,,rejected_internal_duplicate,SrSnPt
wbm-1-52509,,rejected_public_wbm_formula_match,SrTe2
wbm-1-52509,,rejected_public_wbm_formula_match,MgSe2
wbm-1-52509,,rejected_public_wbm_formula_match,CaSe2
wbm-1-52509,,rejected_public_wbm_formula_match,BaSe2
wbm-1-52509,,rejected_public_wbm_formula_match,MgO2
wbm-1-52509,,rejected_public_wbm_formula_match,MgS2
wbm-1-47540,,rejected_internal_duplicate,LiHoTe2
wbm-1-47540,,rejected_internal_duplicate,NaHoTe2
wbm-1-47540,,rejected_public_wbm_formula_match,CsHoTe2
wbm-1-47540,,rejected_internal_duplicate,LiHoO2
wbm-1-47540,,rejected_internal_duplicate,LiHoS2
wbm-1-45473,,rejected_internal_duplicate,Lu2PF2
wbm-1-45473,,rejected_internal_duplicate,Lu2PCl2
wbm-1-45473,,rejected_internal_duplicate,Sc2PBr2
wbm-1-45473,,rejected_internal_duplicate,Y2PBr2
wbm-1-45473,,rejected_internal_duplicate,La2PBr2
wbm-1-45473,,rejected_internal_duplicate,Y2PF2
wbm-1-45473,,rejected_internal_duplicate,Y2PCl2
wbm-1-3233,,rejected_public_wbm_formula_match,Cs4HgP2
wbm-1-3233,,rejected_public_wbm_formula_match,Cs4HgSb2
wbm-1-31235,,rejected_internal_duplicate,TbP3W
wbm-1-31235,,rejected_internal_duplicate,TbAs3W
wbm-1-31235,,rejected_internal_duplicate,TbSb3W
wbm-1-31235,,rejected_internal_duplicate,TbBi3W
wbm-1-31235,,rejected_internal_duplicate,TbCrN3
wbm-1-31235,,rejected_internal_duplicate,TbMoN3
wbm-1-31235,,rejected_internal_duplicate,TbCrP3
wbm-1-31235,,rejected_internal_duplicate,TbMoP3
wbm-1-31235,,rejected_internal_duplicate,TbCrAs3
wbm-1-31235,,rejected_internal_duplicate,TbMoAs3
wbm-1-47535,,rejected_public_wbm_formula_match,CsErTe2
wbm-1-19778,,rejected_internal_duplicate,Sm2CI2
wbm-1-19778,,rejected_internal_duplicate,Sm2GeCl2
wbm-1-19778,,rejected_internal_duplicate,Sm2CF2
wbm-1-19778,,rejected_internal_duplicate,Sm2SiF2
wbm-1-19778,,rejected_internal_duplicate,Sm2SiCl2
wbm-1-47561,,rejected_internal_duplicate,LiTmTe2
wbm-1-47561,,rejected_internal_duplicate,NaTmTe2
wbm-1-47561,,rejected_internal_duplicate,KTmTe2
wbm-1-47561,,rejected_internal_duplicate,CsTmTe2
wbm-1-47561,,rejected_internal_duplicate,RbTmO2
wbm-1-47561,,rejected_internal_duplicate,RbTmS2
wbm-1-47561,,rejected_internal_duplicate,RbTmSe2
wbm-1-47561,,rejected_internal_duplicate,LiTmO2
wbm-1-47561,,rejected_internal_duplicate,LiTmS2
wbm-1-47561,,rejected_internal_duplicate,NaTmO2
wbm-1-47561,,rejected_internal_duplicate,NaTmS2
wbm-1-48105,,rejected_internal_duplicate,EuRhC
wbm-1-48105,,rejected_public_wbm_formula_match,EuGeRh
wbm-1-48105,,rejected_internal_duplicate,EuRhPb
wbm-1-48105,,rejected_internal_duplicate,EuCoC
wbm-1-48105,,rejected_internal_duplicate,EuCoSi
wbm-1-48105,,rejected_internal_duplicate,EuIrC
wbm-1-48105,,rejected_internal_duplicate,EuSiIr
wbm-1-3863,,rejected_internal_duplicate,ZrRhN
wbm-1-3863,,rejected_internal_duplicate,ZrPRh
wbm-1-3863,,rejected_internal_duplicate,ZrSbRh
wbm-1-3863,,rejected_internal_duplicate,ZrBiRh
wbm-1-3863,,rejected_internal_duplicate,ZrCoAs
wbm-1-3863,,rejected_internal_duplicate,ZrAsIr
wbm-1-3863,,rejected_internal_duplicate,TiAsRh
wbm-1-3863,,rejected_internal_duplicate,HfAsRh
wbm-1-3863,,rejected_internal_duplicate,ZrCoN
wbm-1-3863,,rejected_internal_duplicate,ZrIrN
wbm-1-3863,,rejected_internal_duplicate,ZrCoP
wbm-1-3863,,rejected_internal_duplicate,ZrPIr
wbm-1-3863,,rejected_internal_duplicate,TiRhN
wbm-1-3863,,rejected_internal_duplicate,HfRhN
wbm-1-3863,,rejected_internal_duplicate,TiPRh
wbm-1-3863,,rejected_public_wbm_formula_match,HfPRh
wbm-1-3863,,rejected_internal_duplicate,TiCoAs
wbm-1-3863,,rejected_internal_duplicate,HfCoAs
wbm-1-3863,,rejected_internal_duplicate,TiAsIr
wbm-1-3863,,rejected_internal_duplicate,HfAsIr
wbm-1-22635,,rejected_internal_duplicate,Li2ZrSe3
wbm-1-22635,,rejected_internal_duplicate,Na2ZrSe3
wbm-1-22635,,rejected_internal_duplicate,Rb2ZrSe3
wbm-1-22635,,rejected_internal_duplicate,Cs2ZrSe3
wbm-1-22635,,rejected_internal_duplicate,K2ZrO3
wbm-1-22635,,rejected_internal_duplicate,K2ZrS3
wbm-1-22635,,rejected_internal_duplicate,K2ZrTe3
wbm-1-22635,,rejected_internal_duplicate,K2TiSe3
wbm-1-22635,,rejected_internal_duplicate,K2HfSe3
wbm-1-22635,,rejected_internal_duplicate,Li2ZrO3
wbm-1-22635,,rejected_internal_duplicate,Li2ZrS3
wbm-1-22635,,rejected_internal_duplicate,Na2ZrO3
wbm-1-22635,,rejected_internal_duplicate,Na2ZrS3
wbm-1-22635,,rejected_internal_duplicate,Li2TiSe3
wbm-1-22635,,rejected_internal_duplicate,Li2HfSe3
wbm-1-22635,,rejected_internal_duplicate,Na2TiSe3
wbm-1-22635,,rejected_internal_duplicate,Na2HfSe3
wbm-1-22635,,rejected_internal_duplicate,K2TiO3
wbm-1-22635,,rejected_internal_duplicate,K2HfO3
wbm-1-22635,,rejected_internal_duplicate,K2TiS3
wbm-1-22635,,rejected_internal_duplicate,K2HfS3
wbm-1-52072,,rejected_public_wbm_formula_match,LiScSe2
wbm-1-52072,,rejected_public_wbm_formula_match,NaScSe2
wbm-1-52072,,rejected_public_wbm_formula_match,KScSe2
wbm-1-52072,,rejected_public_wbm_formula_match,CsScSe2
wbm-1-52072,,rejected_internal_duplicate,RbYSe2
wbm-1-52072,,rejected_internal_duplicate,RbLaSe2
wbm-1-52072,,rejected_internal_duplicate,RbLuSe2
wbm-1-52072,,rejected_internal_duplicate,RbScO2
wbm-1-52072,,rejected_internal_duplicate,RbScS2
wbm-1-52072,,rejected_public_wbm_formula_match,RbScTe2
wbm-1-52072,,rejected_internal_duplicate,LiYSe2
wbm-1-52072,,rejected_internal_duplicate,LiLaSe2
wbm-1-52072,,rejected_internal_duplicate,NaYSe2
wbm-1-52072,,rejected_internal_duplicate,NaLaSe2
wbm-1-52072,,rejected_internal_duplicate,LiScO2
wbm-1-52072,,rejected_internal_duplicate,LiScS2
wbm-1-52072,,rejected_internal_duplicate,NaScO2
wbm-1-52072,,rejected_internal_duplicate,NaScS2
wbm-1-52072,,rejected_internal_duplicate,RbYO2
wbm-1-52072,,rejected_internal_duplicate,RbYS2
wbm-1-52072,,rejected_internal_duplicate,RbLaO2
wbm-1-52072,,rejected_internal_duplicate,RbLaS2
wbm-1-10065,,rejected_public_wbm_formula_match,AlCl3
wbm-1-10065,,rejected_public_wbm_formula_match,AlF3
wbm-1-10065,,rejected_public_wbm_formula_match,AlBr3
wbm-1-10064,,rejected_internal_duplicate,InF3
wbm-1-10064,,rejected_internal_duplicate,InBr3
wbm-1-10064,,rejected_internal_duplicate,InI3
wbm-1-10064,,rejected_internal_duplicate,BCl3
wbm-1-10064,,rejected_public_wbm_formula_match,AlCl3
wbm-1-10064,,rejected_internal_duplicate,GaCl3
wbm-1-10064,,rejected_internal_duplicate,BF3
wbm-1-10064,,rejected_public_wbm_formula_match,AlF3
wbm-1-10064,,rejected_internal_duplicate,BBr3
wbm-1-10064,,rejected_public_wbm_formula_match,AlBr3
wbm-1-39370,,rejected_internal_duplicate,BePdO3
wbm-1-39370,,rejected_internal_duplicate,MgPdO3
wbm-1-39370,,rejected_internal_duplicate,CaPdO3
wbm-1-39370,,rejected_internal_duplicate,SrPdO3
wbm-1-39370,,rejected_internal_duplicate,BaPdS3
wbm-1-39370,,rejected_internal_duplicate,BaPdSe3
wbm-1-39370,,rejected_internal_duplicate,BaTe3Pd
wbm-1-39370,,rejected_public_wbm_formula_match,BaNiO3
wbm-1-39370,,rejected_internal_duplicate,BaPtO3
wbm-1-16381,,rejected_internal_duplicate,SrPdF6
wbm-1-16381,,rejected_internal_duplicate,BePtF6
wbm-1-16381,,rejected_internal_duplicate,MgPtF6
wbm-1-16381,,rejected_internal_duplicate,CaPtF6
wbm-1-16381,,rejected_internal_duplicate,BaPtF6
wbm-1-19777,,rejected_internal_duplicate,Sm2CI2
wbm-1-19777,,rejected_internal_duplicate,Sm2SiI2
wbm-1-19777,,rejected_internal_duplicate,Sm2SnI2
wbm-1-19777,,rejected_internal_duplicate,Sm2PbI2
wbm-1-19777,,rejected_internal_duplicate,Sm2GeF2
wbm-1-19777,,rejected_internal_duplicate,Sm2GeCl2
wbm-1-19777,,rejected_internal_duplicate,Sm2GeBr2
wbm-1-19777,,rejected_internal_duplicate,Sm2CF2
wbm-1-19777,,rejected_internal_duplicate,Sm2CCl2
wbm-1-19777,,rejected_internal_duplicate,Sm2SiF2
wbm-1-19777,,rejected_internal_duplicate,Sm2SiCl2
wbm-1-45047,,rejected_public_wbm_formula_match,Cs2P2Pt
wbm-1-31501,,rejected_internal_duplicate,Pr3(NbP3)2
wbm-1-31501,,rejected_internal_duplicate,Pr3(TaN3)2
wbm-1-31501,,rejected_internal_duplicate,Pr3(VP3)2
wbm-1-31501,,rejected_internal_duplicate,Pr3(TaP3)2
wbm-1-31501,,rejected_internal_duplicate,Pr3(VAs3)2
wbm-1-14232,,rejected_internal_duplicate,Ag(Se3Br)2
wbm-1-48432,,rejected_public_wbm_formula_match,FeI2
wbm-1-47550,,rejected_public_wbm_formula_match,KPrTe2
wbm-1-47550,,rejected_public_wbm_formula_match,CsPrTe2
wbm-1-47550,,rejected_public_wbm_formula_match,LiPrS2
wbm-1-47550,,rejected_public_wbm_formula_match,NaPrS2
wbm-1-7818,,rejected_internal_duplicate,Sc2CCl2
wbm-1-7818,,rejected_internal_duplicate,Y2CBr2
wbm-1-33316,,rejected_internal_duplicate,NaMgN
wbm-1-33316,,rejected_internal_duplicate,NaMgP
wbm-1-33316,,rejected_internal_duplicate,NaMgAs
wbm-1-33316,,rejected_internal_duplicate,NaMgSb
wbm-1-33316,,rejected_internal_duplicate,NaBeBi
wbm-1-33316,,rejected_internal_duplicate,NaCaBi
wbm-1-33316,,rejected_internal_duplicate,LiMgBi
wbm-1-33316,,rejected_internal_duplicate,KMgBi
wbm-1-33316,,rejected_internal_duplicate,RbMgBi
wbm-1-33316,,rejected_internal_duplicate,CsMgBi
wbm-1-33316,,rejected_internal_duplicate,NaBeN
wbm-1-33316,,rejected_internal_duplicate,NaCaN
wbm-1-33316,,rejected_internal_duplicate,NaBeP
wbm-1-33316,,rejected_internal_duplicate,NaCaP
wbm-1-33316,,rejected_internal_duplicate,LiMgN
wbm-1-33316,,rejected_internal_duplicate,LiMgP
wbm-1-33316,,rejected_public_wbm_formula_match,KMgP
wbm-1-33316,,rejected_internal_duplicate,LiBeBi
wbm-1-33316,,rejected_internal_duplicate,LiCaBi
wbm-1-33316,,rejected_internal_duplicate,KCaBi
wbm-1-14209,,rejected_internal_duplicate,RbZrCuSe3
wbm-1-14209,,rejected_internal_duplicate,LiHfCuSe3
wbm-1-14209,,rejected_internal_duplicate,NaHfCuSe3
wbm-1-14209,,rejected_internal_duplicate,KHfCuSe3
wbm-1-14209,,rejected_internal_duplicate,RbHfCuO3
wbm-1-14209,,rejected_internal_duplicate,RbZrAgSe3
wbm-1-47545,,rejected_public_wbm_formula_match,RbScTe2
wbm-1-47545,,rejected_internal_duplicate,RbYTe2
wbm-1-47545,,rejected_internal_duplicate,NaLuTe2
wbm-1-47545,,rejected_public_wbm_formula_match,KLuTe2
wbm-1-47545,,rejected_public_wbm_formula_match,CsLuTe2
wbm-1-47545,,rejected_internal_duplicate,RbLuS2
wbm-1-47545,,rejected_internal_duplicate,RbLuSe2
wbm-1-47545,,rejected_internal_duplicate,LiScTe2
wbm-1-47545,,rejected_internal_duplicate,NaScTe2
wbm-1-47545,,rejected_internal_duplicate,LiYTe2
wbm-1-47545,,rejected_internal_duplicate,NaYTe2
wbm-1-47545,,rejected_internal_duplicate,RbScO2
wbm-1-47545,,rejected_internal_duplicate,RbScS2
wbm-1-47545,,rejected_internal_duplicate,RbYO2
wbm-1-47545,,rejected_internal_duplicate,RbYS2
wbm-1-47545,,rejected_internal_duplicate,LiLuO2
wbm-1-47545,,rejected_public_wbm_formula_match,LiLuS2
wbm-1-47545,,rejected_internal_duplicate,NaLuO2
wbm-1-47545,,rejected_internal_duplicate,NaLuS2
wbm-1-45812,,rejected_internal_duplicate,Be2PI
wbm-1-45812,,rejected_internal_duplicate,Mg2PI
wbm-1-45812,,rejected_internal_duplicate,Ca2PI
wbm-1-45812,,rejected_internal_duplicate,Sr2PI
wbm-1-45812,,rejected_internal_duplicate,Ba2PF
wbm-1-45812,,rejected_internal_duplicate,Ba2PCl
wbm-1-45812,,rejected_internal_duplicate,Ba2PBr
wbm-1-45812,,rejected_public_wbm_formula_match,Ba2IN
wbm-1-45812,,rejected_internal_duplicate,Ba2AsI
wbm-1-45812,,rejected_internal_duplicate,Ba2SbI
wbm-1-45812,,rejected_public_wbm_formula_match,Ba2BiI
wbm-1-45812,,rejected_internal_duplicate,Be2PF
wbm-1-45812,,rejected_internal_duplicate,Be2PCl
wbm-1-45812,,rejected_internal_duplicate,Mg2PF
wbm-1-45812,,rejected_internal_duplicate,Mg2PCl
wbm-1-45812,,rejected_internal_duplicate,Be2IN
wbm-1-45812,,rejected_internal_duplicate,Be2AsI
wbm-1-45812,,rejected_internal_duplicate,Mg2IN
wbm-1-45812,,rejected_internal_duplicate,Mg2AsI
wbm-1-45812,,rejected_internal_duplicate,Ba2AsF
wbm-1-45812,,rejected_internal_duplicate,Ba2AsCl
wbm-1-16209,,rejected_internal_duplicate,Rb2CeBr6
wbm-1-16209,,rejected_internal_duplicate,Rb2CeI6
wbm-1-16209,,rejected_internal_duplicate,Li2CeF6
wbm-1-16209,,rejected_internal_duplicate,Li2CeCl6
wbm-1-16209,,rejected_internal_duplicate,Na2CeCl6
wbm-1-30781,,rejected_internal_duplicate,DyP3W
wbm-1-30781,,rejected_internal_duplicate,DyAs3W
wbm-1-30781,,rejected_internal_duplicate,DySb3W
wbm-1-30781,,rejected_internal_duplicate,DyBi3W
wbm-1-30781,,rejected_internal_duplicate,DyCrN3
wbm-1-30781,,rejected_public_wbm_formula_match,DyMoN3
wbm-1-30781,,rejected_internal_duplicate,DyCrP3
wbm-1-30781,,rejected_internal_duplicate,DyMoP3
wbm-1-30781,,rejected_internal_duplicate,DyCrAs3
wbm-1-30781,,rejected_internal_duplicate,DyMoAs3
wbm-1-52306,,rejected_public_wbm_formula_match,CuSe2
wbm-1-52306,,rejected_public_wbm_formula_match,AgSe2
wbm-1-52306,,rejected_internal_duplicate,AuO2
wbm-1-52306,,rejected_public_wbm_formula_match,AuS2
wbm-1-52306,,rejected_internal_duplicate,Te2Au
wbm-1-52306,,rejected_internal_duplicate,CuO2
wbm-1-52306,,rejected_public_wbm_formula_match,CuS2
wbm-1-52306,,rejected_internal_duplicate,AgO2
wbm-1-52306,,rejected_public_wbm_formula_match,AgS2
wbm-1-44331,,rejected_internal_duplicate,ErOF
wbm-1-44331,,rejected_internal_duplicate,ErClO
wbm-1-44331,,rejected_internal_duplicate,ErBrO
wbm-1-44331,,rejected_internal_duplicate,ErSI
wbm-1-44331,,rejected_internal_duplicate,ErSeI
wbm-1-44331,,rejected_internal_duplicate,ErTeI
wbm-1-44331,,rejected_internal_duplicate,ErSF
wbm-1-44331,,rejected_internal_duplicate,ErSeF
wbm-1-49979,,rejected_internal_duplicate,MoS4F
wbm-1-49979,,rejected_internal_duplicate,MoS4Cl
wbm-1-49979,,rejected_internal_duplicate,MoS4I
wbm-1-49979,,rejected_internal_duplicate,WS4Br
wbm-1-49979,,rejected_internal_duplicate,MoBrO4
wbm-1-49979,,rejected_internal_duplicate,Te4MoBr
wbm-1-49979,,rejected_internal_duplicate,WS4F
wbm-1-49979,,rejected_internal_duplicate,WS4Cl
wbm-1-49979,,rejected_internal_duplicate,MoO4F
wbm-1-49979,,rejected_internal_duplicate,MoSe4F
wbm-1-49979,,rejected_internal_duplicate,MoClO4
wbm-1-49979,,rejected_internal_duplicate,MoSe4Cl
wbm-1-49979,,rejected_internal_duplicate,CrSe4Br
wbm-1-49979,,rejected_internal_duplicate,WBrO4
wbm-1-49979,,rejected_internal_duplicate,WSe4Br
wbm-1-15611,,rejected_internal_duplicate,CsBrF6
wbm-1-15611,,rejected_internal_duplicate,RbClF6
wbm-1-15611,,rejected_internal_duplicate,LiBrF6
wbm-1-15611,,rejected_internal_duplicate,NaBrF6
wbm-1-19887,,rejected_public_wbm_formula_match,CaGePd
wbm-1-19887,,rejected_internal_duplicate,SrGePd
wbm-1-19887,,rejected_internal_duplicate,BaSnPd
wbm-1-19887,,rejected_public_wbm_formula_match,BaGePt
wbm-1-50672,,rejected_internal_duplicate,Li2SBr7
wbm-1-50672,,rejected_internal_duplicate,Na2SBr7
wbm-1-50672,,rejected_internal_duplicate,Cs2SBr7
wbm-1-30946,,rejected_internal_duplicate,HoCrN3
wbm-1-30946,,rejected_internal_duplicate,HoMoP3
wbm-1-30946,,rejected_internal_duplicate,HoCrP3
wbm-1-30946,,rejected_internal_duplicate,HoCrAs3
wbm-1-30946,,rejected_internal_duplicate,HoP3W
wbm-1-30946,,rejected_internal_duplicate,HoAs3W
wbm-1-47596,,rejected_public_wbm_formula_match,Re3Rh
wbm-1-47596,,rejected_public_wbm_formula_match,Mn3Rh
wbm-1-52158,,rejected_public_wbm_formula_match,LaTl
wbm-1-52158,,rejected_public_wbm_formula_match,LuTl
wbm-1-30001,,rejected_public_wbm_formula_match,MnS5
wbm-1-30001,,rejected_public_wbm_formula_match,MnSe5
wbm-1-19773,,rejected_internal_duplicate,Nd2CI2
wbm-1-19773,,rejected_internal_duplicate,Nd2SiI2
wbm-1-19773,,rejected_internal_duplicate,Nd2SnI2
wbm-1-19773,,rejected_internal_duplicate,Nd2PbI2
wbm-1-19773,,rejected_internal_duplicate,Nd2GeF2
wbm-1-19773,,rejected_internal_duplicate,Nd2GeCl2
wbm-1-19773,,rejected_internal_duplicate,Nd2GeBr2
wbm-1-19773,,rejected_internal_duplicate,Nd2CF2
wbm-1-50914,,rejected_internal_duplicate,ZrO
wbm-1-50914,,rejected_internal_duplicate,ZrSe
wbm-1-50914,,rejected_internal_duplicate,ZrTe
wbm-1-50914,,rejected_internal_duplicate,TiS
wbm-1-50914,,rejected_public_wbm_formula_match,HfS
wbm-1-50914,,rejected_internal_duplicate,TiO
wbm-1-50914,,rejected_public_wbm_formula_match,HfO
wbm-1-50914,,rejected_internal_duplicate,TiSe
wbm-1-50914,,rejected_public_wbm_formula_match,HfSe
wbm-1-33896,,rejected_public_wbm_formula_match,Nb2ReW
wbm-1-46291,,rejected_internal_duplicate,ScPdN
wbm-1-46291,,rejected_internal_duplicate,ScSbPd
wbm-1-46291,,rejected_internal_duplicate,ScBiPd
wbm-1-46291,,rejected_internal_duplicate,ScNiP
wbm-1-46291,,rejected_internal_duplicate,ScPPt
wbm-1-46291,,rejected_internal_duplicate,YPPd
wbm-1-46291,,rejected_public_wbm_formula_match,LaPPd
wbm-1-46291,,rejected_public_wbm_formula_match,LuPPd
wbm-1-46291,,rejected_internal_duplicate,ScNiN
wbm-1-46291,,rejected_internal_duplicate,ScPtN
wbm-1-46291,,rejected_internal_duplicate,ScNiAs
wbm-1-46291,,rejected_internal_duplicate,ScAsPt
wbm-1-46291,,rejected_internal_duplicate,YPdN
wbm-1-46291,,rejected_internal_duplicate,LaPdN
wbm-1-46291,,rejected_internal_duplicate,LaAsPd
wbm-1-46291,,rejected_public_wbm_formula_match,LaNiP
wbm-1-46291,,rejected_internal_duplicate,YPPt
wbm-1-46291,,rejected_public_wbm_formula_match,LaPPt
wbm-1-30732,,rejected_internal_duplicate,CeP3W
wbm-1-30732,,rejected_internal_duplicate,CeAs3W
wbm-1-30732,,rejected_internal_duplicate,CeSb3W
wbm-1-30732,,rejected_internal_duplicate,CeBi3W
wbm-1-30732,,rejected_public_wbm_formula_match,CeCrN3
wbm-1-30732,,rejected_public_wbm_formula_match,CeMoN3
wbm-1-30732,,rejected_internal_duplicate,CeCrP3
wbm-1-30732,,rejected_internal_duplicate,CeMoP3
wbm-1-30732,,rejected_internal_duplicate,CeCrAs3
wbm-1-30732,,rejected_internal_duplicate,CeMoAs3
wbm-1-7149,,rejected_internal_duplicate,SmCF
wbm-1-7149,,rejected_internal_duplicate,SmCCl
wbm-1-7149,,rejected_internal_duplicate,SmSiF
wbm-1-50560,,rejected_public_wbm_formula_match,CsCuS
wbm-1-30856,,rejected_internal_duplicate,HoP3W
wbm-1-30856,,rejected_internal_duplicate,HoAs3W
wbm-1-30856,,rejected_internal_duplicate,HoSb3W
wbm-1-30856,,rejected_internal_duplicate,HoBi3W
wbm-1-30856,,rejected_internal_duplicate,HoCrN3
wbm-1-30856,,rejected_public_wbm_formula_match,HoMoN3
wbm-1-30856,,rejected_internal_duplicate,HoCrP3
wbm-1-30856,,rejected_internal_duplicate,HoMoP3
wbm-1-30856,,rejected_internal_duplicate,HoCrAs3
wbm-1-30856,,rejected_internal_duplicate,HoMoAs3
wbm-1-9702,,rejected_internal_duplicate,CuCl2
wbm-1-9702,,rejected_public_wbm_formula_match,AuCl2
wbm-1-9702,,rejected_public_wbm_formula_match,AgF2
wbm-1-9702,,rejected_public_wbm_formula_match,AgBr2
wbm-1-9702,,rejected_public_wbm_formula_match,AgI2
wbm-1-9702,,rejected_public_wbm_formula_match,CuF2
wbm-1-9702,,rejected_internal_duplicate,CuBr2
wbm-1-9702,,rejected_public_wbm_formula_match,AuF2
wbm-1-9702,,rejected_public_wbm_formula_match,AuBr2
wbm-1-38819,,rejected_internal_duplicate,YbCO3
wbm-1-38819,,rejected_internal_duplicate,YbSnO3
wbm-1-38819,,rejected_internal_duplicate,YbPbO3
wbm-1-38819,,rejected_internal_duplicate,YbGeS3
wbm-1-38819,,rejected_internal_duplicate,YbGeSe3
wbm-1-38819,,rejected_internal_duplicate,YbCS3
wbm-1-38819,,rejected_internal_duplicate,YbCSe3
wbm-1-38819,,rejected_internal_duplicate,YbSiS3
wbm-1-38819,,rejected_internal_duplicate,YbSiSe3
wbm-1-46131,,rejected_internal_duplicate,TiPRh
wbm-1-46131,,rejected_internal_duplicate,ZrPRh
wbm-1-46131,,rejected_internal_duplicate,HfRhN
wbm-1-46131,,rejected_internal_duplicate,HfAsRh
wbm-1-46131,,rejected_internal_duplicate,HfSbRh
wbm-1-46131,,rejected_internal_duplicate,HfBiRh
wbm-1-46131,,rejected_internal_duplicate,HfCoP
wbm-1-46131,,rejected_internal_duplicate,HfPIr
wbm-1-46131,,rejected_internal_duplicate,TiRhN
wbm-1-46131,,rejected_internal_duplicate,TiAsRh
