public_source,public_member,public_id,reduced_formula,num_sites,energy_above_hull
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm005095190>,CsScSnBr6,9,0.000623531666668
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004855023>,Y4BiPSe2,8,0.0570769674999995
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm005012824>,DyTm2GaC,5,0.000744408
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm005193888>,YHoMgCo,4,0.0522059062499993
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm005210713>,CePrZnAg,4,0.0706552447500006
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001349337>,CePrZnAg,4,0.0933683972500003
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001309254>,TaCuPdRu,4,0.0936360822222175
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001614510>,MgTi2InH,5,0.096495763
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001396341>,DyTmCoPd,4,0.067722286875
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm005211324>,DyTmCoPd,4,0.035345741875
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001981222>,NdBeNi2,4,0.0652911600000001
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm005072630>,CsTbPbF6,9,0.0494027413888904
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm005100220>,CsTbVI6,9,0.0217846688888894
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004976803>,BaLi2CdBr6,20,0.065637068
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004602107>,DyY3(HoSb3)2,12,0.0053558380555545
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001370500>,TbHoZnRh,4,0.0267360944047609
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm005198064>,DyYSN,4,0.0
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004476212>,Cs2CaPbI6,10,0.0349114257499998
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004933320>,Cs2CaPbI6,20,0.0143713882500002
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001354274>,NdDyAgPb,4,0.0638534385624991
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004849014>,Ca2CeSmBi4,8,0.0659343622727268
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004972635>,Na2CuBrCl6,20,0.0763508608076914
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001390177>,LuScAlHg,4,0.0796219093749996
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001611351>,La2NiAuN,5,0.0898247924000008
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004767405>,Cs2HfGeTe4,16,0.0440579468749993
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001134005>,SrLuAg2,4,0.0595453350000001
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001509993>,NaSr2MgPt,5,0.0853881301063217
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004992738>,NaSrGaP2,10,0.0692049896666651
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004911417>,BaNa2HfF8,12,0.0796782387499996
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003017372>,Co2CuSi2,10,0.0850317829999971
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm005194834>,HfScInGa,4,0.08222475125
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm005054158>,BaNaPS4,14,0.0273758252381037
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm005212493>,CdHgPbAu,4,0.0581538942708323
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003398461>,Sr2BrN2,10,0.0495038219999992
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004955918>,NaTm(InBr3)2,10,0.0033437194999996
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm005194514>,TbSmErCu,4,0.0588343562499993
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001333328>,SrPrAgSn,4,0.0633150833749982
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001610892>,Hf2ZrAlH,5,0.0398566154999979
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004848964>,CaLa2SmBi4,8,0.0612387452840907
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm005206014>,NdYGaSi,4,0.0059707181249999
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003169360>,Al2ZnRe,4,0.0915234769642863
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001395146>,ErMgPdRh,4,0.0785621975000001
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004953445>,CaMn2PbO6,10,0.0919076517500112
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004571728>,Sr2Li2IrO6,11,0.082643923257585
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003503535>,Tm2OsO6,18,0.0483723635185313
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm005088754>,RbSmCdI6,18,0.0249101991666669
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm005141660>,Pr2ScZn2Rh5,20,0.0836981757500021
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004797374>,Tm4Cu2AgRh,8,0.0128464618749992
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm005213819>,TiIrPtRh,4,0.0103653141666715
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm005070916>,KCdGaF6,18,0.0228758495833343
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm005079549>,SrZnOsO6,9,0.0442898836111105
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004855102>,SrY2HoS4,8,0.0427352399999998
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm005215057>,TmMgAlIn,4,0.0600472083906606
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm000999976>,NaB6,7,0.0363017090492618
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001320350>,SmYTlIn,4,0.0256979074999996
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001374149>,NaCaPbAu,4,0.091122670494792
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004770122>,AlTl2InS4,16,0.0264026859374988
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm005134115>,Hf2ScB2Ru5,20,0.0530282269999986
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004183192>,FeMoRu2,4,0.0788582891666678
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm005082438>,MgOsPbO6,9,0.0404812316666678
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004955223>,K2MnNiBr6,10,0.0915288494999995
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001387071>,NaEuHgSb,4,0.0
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm005012192>,SmDy2CdN,5,0.0296912364999988
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm005204676>,PrHoSiGe,4,0.059582122916665
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001330932>,HoErCdPb,4,0.0872735890833333
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm005179621>,PrHoTmCd,4,0.0184659408333334
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm005211298>,HoErAlTl,4,0.0395292483750022
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001393818>,HoErAlTl,4,0.0676993183750021
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004765268>,CsK2ReO4,8,0.0
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001377341>,BaCaHgAu,4,0.0957500975000003
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm005187754>,HoErPdRh,4,0.0181407
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001298896>,SmHoAgPt,4,0.0573167868749999
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm005123239>,Pr2PdI,4,0.0384925407812515
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001964343>,Pr2PdI,4,0.0357250707812513
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001301292>,LiHfPtRh,4,0.0
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm005010242>,DyHoTeO2,10,0.0
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001328801>,TbErTlCd,4,0.0050507710000031
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001342973>,LiLaInCu,4,0.0
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001296774>,LiMgCdPt,4,0.0121266762499998
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001379691>,LiPdRhPb,4,0.0138277687499996
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001382877>,LiTbHoAl,4,0.0080205682291665
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001318029>,LiYLuGa,4,0.0292183511458334
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001318326>,YErGaHg,4,0.0546500662500006
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm005206038>,YErSiIr,4,0.026753848624998
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001328232>,CeScCdPb,4,0.0958305812254911
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001308215>,DyYIrRu,4,0.0275044504062496
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001315531>,YLuZnCd,4,0.0369544949999998
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001340314>,TbInCuAg,4,0.0332827019444423
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm005208217>,TbHoRhAu,4,0.0408488562500002
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001376307>,TbHoRhAu,4,0.0684568187500005
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm005047135>,DyWO4F,14,0.0465308008333344
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001399622>,LuMgInHg,4,0.0491891637499999
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001293703>,HfTiFeIr,4,0.0681652543749997
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm005207093>,NdErCuIr,4,0.0511821753124994
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm005181939>,TaFePtRh,4,0.0054883097916675
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm005089064>,NaTbSnCl6,18,0.013035983888888
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm005192967>,HfZrTiCu,4,0.047742159166666
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm005211041>,NdErTlAu,4,0.0537657375
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004860424>,Na2HfHgS4,8,0.0822683787500002
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm005159529>,Ba2InSbS5,18,0.0104646082175863
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm005098335>,CeZnNiH6,9,0.0730808666161628
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001317399>,TbYAgRh,4,0.0333805769999999
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004594886>,Er6Ge2BiSe3,12,0.0386528045833323
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm005194519>,TbSmDyCu,4,0.0544530806249996
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004969363>,Sr2CeDyO6,20,0.0725598225000041
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001301030>,ErLuPtAu,4,0.0391735318750008
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001324628>,NdTmCdAg,4,0.0493082049999999
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm005183190>,NdTmCdAg,4,0.0262942274999997
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004645187>,Na3Ca2HfTe6,12,0.0415613369444436
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001313979>,ZrMnRuRh,4,0.0581521932974151
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm005192890>,CeInHgPb,4,0.00433628625
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm005179835>,CaPrSmMg,4,0.0733618737499997
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001325743>,LiEuZnCd,4,0.0792459037499986
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003753096>,IrRuO4,12,0.0
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001372558>,TmLuZnHg,4,0.0202051200000008
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm005136364>,Dy2CdGa2Rh5,20,0.0106388719444447
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004786486>,Tl2GaHgSe4,8,0.0761274539062508
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm005194455>,LaSmHoCu,4,0.0702584825000007
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004838248>,La2SmHfAs4,8,0.0266362459374995
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004947062>,Cr2CuGeO6,10,0.0733122296666675
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001385727>,TmLuCoIr,4,0.0498814012500021
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001317952>,CaYZnGa,4,0.0341541975000008
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004968786>,Ca2MgNbO6,20,0.0718761873750022
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004769345>,Rb2TlGaSe4,16,0.0472521731250004
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm005025169>,KCuBiSe3,12,0.0415603533333328
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001620549>,La2MgCoAg,5,0.0885940803333333
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm005058933>,KCaTlI4,7,0.0764292592857147
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004734715>,Ce8NiIr3I4,16,0.0257599281249998
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm005197206>,DyTmCBr,4,0.0077860487499998
alex-mp v20 local public snapshot,alex_mp_20/val.csv,alex<agm001192618>,TiAl5,6,0.0689810766666667
alex-mp v20 local public snapshot,alex_mp_20/val.csv,mp-1027832,LiMg14Cu,16,0.057395801591199
alex-mp v20 local public snapshot,alex_mp_20/val.csv,mp-756362,LiCrO2,16,0.0015556656249993
alex-mp v20 local public snapshot,alex_mp_20/val.csv,mp-1183591,Cd,4,0.03223288
alex-mp v20 local public snapshot,alex_mp_20/val.csv,alex<agm002054039>,Cd,1,0.02365108
alex-mp v20 local public snapshot,alex_mp_20/val.csv,mp-1087546,O2,8,0.0350009212499999
alex-mp v20 local public snapshot,alex_mp_20/val.csv,mp-723285,O2,8,0.0163270625000002
alex-mp v20 local public snapshot,alex_mp_20/val.csv,alex<agm004460091>,O2,8,0.0240330750000001
alex-mp v20 local public snapshot,alex_mp_20/val.csv,alex<agm002119088>,O2,4,0.0624748000000003
alex-mp v20 local public snapshot,alex_mp_20/val.csv,alex<agm001127086>,LiAg2Sn,4,0.0942583899999998
alex-mp v20 local public snapshot,alex_mp_20/val.csv,alex<agm003741994>,HoInAu4,6,0.0354122666666638
alex-mp v20 local public snapshot,alex_mp_20/val.csv,alex<agm003286768>,Na3Tl2,15,0.064478860416667
alex-mp v20 local public snapshot,alex_mp_20/val.csv,alex<agm003218170>,Cd5Hg3,16,0.0338718045312499
alex-mp v20 local public snapshot,alex_mp_20/val.csv,alex<agm003212221>,Ag2Au,12,0.0034784425
alex-mp v20 local public snapshot,alex_mp_20/val.csv,alex<agm003203282>,Ag2Au,3,0.0036887216666663
alex-mp v20 local public snapshot,alex_mp_20/val.csv,alex<agm003203279>,Ag2Au,6,0.0065791750000001
alex-mp v20 local public snapshot,alex_mp_20/val.csv,alex<agm003268282>,Ag2Au,9,0.0173956372222221
alex-mp v20 local public snapshot,alex_mp_20/val.csv,alex<agm002985280>,Cs2K2Rb,10,0.0527427842586207
alex-mp v20 local public snapshot,alex_mp_20/val.csv,mp-1184764,K,3,0.0102791125000001
alex-mp v20 local public snapshot,alex_mp_20/val.csv,alex<agm003160790>,K,3,0.0090818191666666
alex-mp v20 local public snapshot,alex_mp_20/val.csv,alex<agm001850941>,Dy2Mg,3,0.050120993333333
alex-mp v20 local public snapshot,alex_mp_20/val.csv,mp-1223810,K2NaCl3,6,0.0305459850000007
alex-mp v20 local public snapshot,alex_mp_20/val.csv,alex<agm003293581>,LiCa,2,0.0221571725
alex-mp v20 local public snapshot,alex_mp_20/val.csv,alex<agm002092269>,LiCa,4,0.0208275499999999
alex-mp v20 local public snapshot,alex_mp_20/val.csv,mp-1187295,Tb3Nd,4,0.0202354500000003
alex-mp v20 local public snapshot,alex_mp_20/val.csv,alex<agm003289137>,Tb7Nd2,9,0.048545047777778
alex-mp v20 local public snapshot,alex_mp_20/val.csv,alex<agm003400350>,Zr2TiCo2,10,0.0104284109999959
alex-mp v20 local public snapshot,alex_mp_20/val.csv,mp-1187155,SrCa3,4,0.0315879533333331
alex-mp v20 local public snapshot,alex_mp_20/val.csv,alex<agm003220618>,SrCa3,16,0.0291635827083331
alex-mp v20 local public snapshot,alex_mp_20/val.csv,alex<agm001851417>,Nd2Y,3,0.0207695144444448
alex-mp v20 local public snapshot,alex_mp_20/val.csv,mp-1219490,ReW2,3,0.0647858149999986
alex-mp v20 local public snapshot,alex_mp_20/val.csv,mp-1219535,ReIr3,4,0.0945174639583328
alex-mp v20 local public snapshot,alex_mp_20/val.csv,mp-867792,ReIr3,8,0.0427561077083336
alex-mp v20 local public snapshot,alex_mp_20/val.csv,alex<agm003164721>,ReIr3,4,0.0826422814583338
alex-mp v20 local public snapshot,alex_mp_20/val.csv,alex<agm003164726>,ReIr3,4,0.0862086264583332
alex-mp v20 local public snapshot,alex_mp_20/val.csv,alex<agm003290798>,Ba5Hg3,8,0.0039848050000004
alex-mp v20 local public snapshot,alex_mp_20/val.csv,mp-22410,PbWO4,12,0.0508673283333322
alex-mp v20 local public snapshot,alex_mp_20/val.csv,mp-641365,PbWO4,12,0.0531704133333335
alex-mp v20 local public snapshot,alex_mp_20/val.csv,mp-22875,TlBr,2,0.0451945250000003
alex-mp v20 local public snapshot,alex_mp_20/val.csv,alex<agm004449612>,TlBr,2,0.0707202800000001
alex-mp v20 local public snapshot,alex_mp_20/val.csv,alex<agm004449608>,TlBr,2,0.0300854699999999
alex-mp v20 local public snapshot,alex_mp_20/val.csv,mp-1391233,Ca2MnWO6,10,0.0221852064999996
alex-mp v20 local public snapshot,alex_mp_20/val.csv,alex<agm005504760>,Li5Pb4,9,0.0981927842222218
alex-mp v20 local public snapshot,alex_mp_20/val.csv,alex<agm005489153>,Ba3Ca,8,0.02270026375
alex-mp v20 local public snapshot,alex_mp_20/val.csv,alex<agm003190402>,Ba3Ca,4,0.0215811825
alex-mp v20 local public snapshot,alex_mp_20/val.csv,alex<agm003190430>,BaSr,4,0.0189331441999998
alex-mp v20 local public snapshot,alex_mp_20/val.csv,alex<agm003212272>,Ba2Sr,12,0.0233851281999997
alex-mp v20 local public snapshot,alex_mp_20/val.csv,mp-31198,Er3Ru2,10,0.0792234869999983
alex-mp v20 local public snapshot,alex_mp_20/val.csv,mp-55,Sn,1,0.0630877949999999
alex-mp v20 local public snapshot,alex_mp_20/val.csv,alex<agm002025408>,Sn,1,0.048079655
alex-mp v20 local public snapshot,alex_mp_20/val.csv,alex<agm003294502>,CuAu2,6,0.0521681716666666
alex-mp v20 local public snapshot,alex_mp_20/val.csv,mp-35417,Li3TaO4,8,0.0517356303124998
alex-mp v20 local public snapshot,alex_mp_20/val.csv,alex<agm004445326>,AgF,12,0.0761823333333335
alex-mp v20 local public snapshot,alex_mp_20/val.csv,alex<agm003293749>,AgF,2,0.0633478808333336
alex-mp v20 local public snapshot,alex_mp_20/val.csv,alex<agm003616118>,CeNdS2,8,0.0026427787500002
alex-mp v20 local public snapshot,alex_mp_20/val.csv,mp-568363,C,4,0.0082726475000001
alex-mp v20 local public snapshot,alex_mp_20/val.csv,alex<agm003260649>,Ag3Te,8,0.0708791495833334
alex-mp v20 local public snapshot,alex_mp_20/val.csv,mp-772160,SrLaI5,14,0.0968990614285685
alex-mp v20 local public snapshot,alex_mp_20/val.csv,alex<agm005066989>,RbLiDyBr5,16,0.0136146377083319
alex-mp v20 local public snapshot,alex_mp_20/val.csv,alex<agm002986111>,K(HgPb)2,10,0.0950557170000012
alex-mp v20 local public snapshot,alex_mp_20/val.csv,alex<agm004712576>,Na4Y3RuO8,16,0.0858366277187476
alex-mp v20 local public snapshot,alex_mp_20/val.csv,alex<agm003174166>,Cd2InHg,4,0.0364846458333334
alex-mp v20 local public snapshot,alex_mp_20/val.csv,alex<agm003174178>,Cd2InHg,4,0.0470883733333333
alex-mp v20 local public snapshot,alex_mp_20/val.csv,alex<agm003174175>,Cd2InHg,4,0.0389801083333334
alex-mp v20 local public snapshot,alex_mp_20/val.csv,alex<agm003174165>,Cd2InHg,4,0.0371015308333335
alex-mp v20 local public snapshot,alex_mp_20/val.csv,alex<agm003290044>,Er4Cd3,14,0.0536000050000002
alex-mp v20 local public snapshot,alex_mp_20/val.csv,alex<agm003536601>,NaCd2Hg9,12,0.0513724494791668
alex-mp v20 local public snapshot,alex_mp_20/val.csv,alex<agm003192415>,Tl2InPb,4,0.0259607196874998
alex-mp v20 local public snapshot,alex_mp_20/val.csv,alex<agm003180360>,Tl2InPb,4,0.0494307721874998
alex-mp v20 local public snapshot,alex_mp_20/val.csv,alex<agm003619394>,BaSr2Tl,8,0.0216895950416673
alex-mp v20 local public snapshot,alex_mp_20/val.csv,alex<agm004602666>,TlSn2(PbSe2)3,12,0.0298587114062494
alex-mp v20 local public snapshot,alex_mp_20/val.csv,mp-861629,LiMnPd2,4,0.0013439450000003
alex-mp v20 local public snapshot,alex_mp_20/val.csv,mp-982974,LiBeAu2,4,0.0137648559375
alex-mp v20 local public snapshot,alex_mp_20/val.csv,mp-867753,CuSbRh2,4,0.0160539399999999
alex-mp v20 local public snapshot,alex_mp_20/val.csv,alex<agm003157280>,LaSc,2,0.0687724149999997
alex-mp v20 local public snapshot,alex_mp_20/val.csv,alex<agm001417194>,LaSc,4,0.09305874
alex-mp v20 local public snapshot,alex_mp_20/val.csv,alex<agm003164896>,LaSc,4,0.0940890549999995
alex-mp v20 local public snapshot,alex_mp_20/val.csv,alex<agm003164894>,LaSc,4,0.0659840299999992
alex-mp v20 local public snapshot,alex_mp_20/val.csv,alex<agm004705939>,K4Cu3AgCl12,20,0.0157892829999992
alex-mp v20 local public snapshot,alex_mp_20/val.csv,mp-983235,Tl3Pb,8,0.0487375525
alex-mp v20 local public snapshot,alex_mp_20/val.csv,alex<agm003165545>,Tl3Pb,4,0.0624532024999999
alex-mp v20 local public snapshot,alex_mp_20/val.csv,alex<agm003220703>,Tl3Pb,16,0.0423752699999999
alex-mp v20 local public snapshot,alex_mp_20/val.csv,alex<agm003165544>,Tl3Pb,4,0.0360589199999998
alex-mp v20 local public snapshot,alex_mp_20/val.csv,alex<agm003618240>,KNaHg2,8,0.0582058981249999
alex-mp v20 local public snapshot,alex_mp_20/val.csv,alex<agm001144662>,KNaHg2,4,0.019160891875
alex-mp v20 local public snapshot,alex_mp_20/val.csv,alex<agm002709406>,KNaHg2,4,0.0317044243749999
alex-mp v20 local public snapshot,alex_mp_20/val.csv,alex<agm003161646>,RuPtRh,3,0.0062613191666667
alex-mp v20 local public snapshot,alex_mp_20/val.csv,alex<agm004931936>,Rb2TlCoCl6,20,0.0179699031428577
alex-mp v20 local public snapshot,alex_mp_20/val.csv,alex<agm003622582>,PrNd2Au,16,0.0254508437499989
alex-mp v20 local public snapshot,alex_mp_20/val.csv,alex<agm004600041>,SmY2(TmSe2)3,12,0.0062309282291677
alex-mp v20 local public snapshot,alex_mp_20/val.csv,alex<agm002990597>,Li(GaAg)2,10,0.0744913993809524
alex-mp v20 local public snapshot,alex_mp_20/val.csv,alex<agm003531539>,La8Zn2Hg,11,0.0325832554545453
alex-mp v20 local public snapshot,alex_mp_20/val.csv,alex<agm003484512>,Na6Tl2Ag,9,0.0321420386302682
alex-mp v20 local public snapshot,alex_mp_20/val.csv,alex<agm004864195>,Tb2SmTm4Mg,8,0.0717414341666673
alex-mp v20 local public snapshot,alex_mp_20/val.csv,alex<agm004701176>,Tb3Dy3TmTe8,15,0.0006763234666644
alex-mp v20 local public snapshot,alex_mp_20/val.csv,alex<agm001138383>,K2RbNa,4,0.0296769883620691
alex-mp v20 local public snapshot,alex_mp_20/val.csv,alex<agm001216330>,K2RbNa,4,0.0463448958620691
alex-mp v20 local public snapshot,alex_mp_20/val.csv,alex<agm002864122>,K2RbNa,8,0.0918690483620692
alex-mp v20 local public snapshot,alex_mp_20/val.csv,alex<agm001139824>,Pr2NdZn,4,0.0177983547222222
alex-mp v20 local public snapshot,alex_mp_20/val.csv,alex<agm001376464>,SmInHgAu,4,0.0223569826041667
alex-mp v20 local public snapshot,alex_mp_20/val.csv,alex<agm001146089>,DyEr2Sc,4,0.0455451624999998
alex-mp v20 local public snapshot,alex_mp_20/val.csv,alex<agm003409207>,Pr3HoEr2,12,0.0527036900000004
alex-mp v20 local public snapshot,alex_mp_20/val.csv,alex<agm003166506>,BaCa2Ag,4,0.0631728734375003
alex-mp v20 local public snapshot,alex_mp_20/val.csv,alex<agm003174626>,TlCd2In,4,0.0673421816666666
alex-mp v20 local public snapshot,alex_mp_20/val.csv,alex<agm003174627>,TlCd2In,4,0.0532775916666665
alex-mp v20 local public snapshot,alex_mp_20/val.csv,alex<agm003192290>,LiTlHg2,4,0.0304824394444442
alex-mp v20 local public snapshot,alex_mp_20/val.csv,alex<agm005119794>,LiTlHg2,4,0.0512564769444443
alex-mp v20 local public snapshot,alex_mp_20/val.csv,alex<agm005093950>,BaFeIrO6,9,0.0
alex-mp v20 local public snapshot,alex_mp_20/val.csv,alex<agm003326787>,Sm3Y2Tm3,8,0.0503570052083341
alex-mp v20 local public snapshot,alex_mp_20/val.csv,alex<agm003297639>,NdEr4,5,0.04276735
alex-mp v20 local public snapshot,alex_mp_20/val.csv,alex<agm003289524>,K4Rb3,7,0.0298489278571429
alex-mp v20 local public snapshot,alex_mp_20/val.csv,alex<agm002940845>,Rb2CdAu2,5,0.083176236666667
alex-mp v20 local public snapshot,alex_mp_20/val.csv,alex<agm003390851>,Rb2CdAu2,10,0.0147887326666671
alex-mp v20 local public snapshot,alex_mp_20/val.csv,alex<agm001231392>,PrYTm2,4,0.0291279099999997
alex-mp v20 local public snapshot,alex_mp_20/val.csv,alex<agm005058223>,KRbCaCl4,7,0.0326887221428568
alex-mp v20 local public snapshot,alex_mp_20/val.csv,alex<agm003173727>,Li2CaZn,4,0.0695551764583335
alex-mp v20 local public snapshot,alex_mp_20/val.csv,alex<agm001203244>,PrYCu2,4,0.0438682675000006
