candidate_id,reduced_formula,public_source,public_member,public_id,match_confidence,structure_match_public,public_energy_above_hull,match_error
mattergen_pilot_5k_3gpu_01017,Sc2TePbO8,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004900811>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0254895559722223,
mattergen_pilot_5k_3gpu_02090,Sc3Co2Ir,alex-mp v20 local public snapshot,alex_mp_20/val.csv,alex<agm003438720>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0154981609999991,
mattergen_pilot_5k_3gpu_01771,Sc3In,alex-mp v20 local public snapshot,alex_mp_20/train.csv,mp-19713,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0,
mattergen_pilot_5k_3gpu_04824,Sc5Cd4,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003221851>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0590232780555552,
mattergen_pilot_5k_3gpu_04973,ScAg2Au,alex-mp v20 local public snapshot,alex_mp_20/val.csv,alex<agm003166435>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.06663333083333,
mattergen_pilot_5k_3gpu_00671,ScCd2Pb,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003164553>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0497536799999998,
mattergen_pilot_5k_3gpu_04515,ScCdPb2,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003175277>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0570731074999999,
mattergen_pilot_5k_3gpu_04838,ScCdSn2,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001223380>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0405330293750001,
mattergen_pilot_5k_3gpu_04453,ScGa5,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001193307>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0829426024999997,
mattergen_pilot_5k_3gpu_03766,ScGaO3,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003718302>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0587338273750006,
mattergen_pilot_5k_3gpu_04056,ScInPdAu,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001374267>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0238410630882341,
mattergen_pilot_5k_3gpu_01255,ScPb5,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm005469809>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0735992516666668,
mattergen_pilot_5k_3gpu_03824,ScTi2Ru3,alex-mp v20 local public snapshot,alex_mp_20/val.csv,alex<agm003435709>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0001062483333296,
mattergen_pilot_5k_3gpu_02579,Se,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm002019659>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0334820301562501,
mattergen_pilot_5k_3gpu_03473,Si(Pd4Pb)2,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003527315>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0769881890908896,
mattergen_pilot_5k_3gpu_01238,Sm2AsPPt6,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004937186>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0450674061333309,
mattergen_pilot_5k_3gpu_01277,Sm2CuAs4Rh3,alex-mp v20 local public snapshot,alex_mp_20/val.csv,alex<agm004529423>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0594533743333309,
mattergen_pilot_5k_3gpu_03906,Sm2Dy3Ho6Mg,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004651841>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0658048279166676,
mattergen_pilot_5k_3gpu_03211,Sm2DyLu,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001977440>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0555513274999999,
mattergen_pilot_5k_3gpu_03856,Sm2Fe17,alex-mp v20 local public snapshot,alex_mp_20/train.csv,mp-1426,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0228613026315791,
mattergen_pilot_5k_3gpu_01327,Sm2HoOs,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003623358>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0578194120833339,
mattergen_pilot_5k_3gpu_02987,Sm2HoTmP4,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004845853>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0207859624999997,
mattergen_pilot_5k_3gpu_01932,Sm2MgAg,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001213613>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0947972904166669,
mattergen_pilot_5k_3gpu_01557,Sm2Mn(TlS2)3,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004642296>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0667936834259261,
mattergen_pilot_5k_3gpu_03767,Sm2TmTl,alex-mp v20 local public snapshot,alex_mp_20/val.csv,alex<agm001147677>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.098696997916666,
mattergen_pilot_5k_3gpu_01404,Sm3CdC,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001102563>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0642076220000014,
mattergen_pilot_5k_3gpu_02727,Sm3Y2Tm3,alex-mp v20 local public snapshot,alex_mp_20/val.csv,alex<agm003326787>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0503570052083341,
mattergen_pilot_5k_3gpu_03636,Sm4Er3ScS8,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004728496>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0270783356249992,
mattergen_pilot_5k_3gpu_02807,Sm4H,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003298299>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0855982565000008,
mattergen_pilot_5k_3gpu_03695,Sm4TlGaTe2,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004831755>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0735257059375014,
mattergen_pilot_5k_3gpu_02371,Sm5Ho,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001194577>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0730150624999996,
mattergen_pilot_5k_3gpu_02345,Sm6C2NCl3,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004617970>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0149761279166673,
mattergen_pilot_5k_3gpu_01618,Sm6Si2CBr3,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004626595>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0382766755208336,
mattergen_pilot_5k_3gpu_00996,Sm8P3RhSe4,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004723539>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0504473256249999,
mattergen_pilot_5k_3gpu_01512,SmAg3,alex-mp v20 local public snapshot,alex_mp_20/train.csv,mp-972557,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0390738032065218,
mattergen_pilot_5k_3gpu_04843,SmAsHRh2,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm005009153>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0,
mattergen_pilot_5k_3gpu_04784,SmBeCu4,alex-mp v20 local public snapshot,alex_mp_20/train.csv,mp-1219080,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0459881962393149,
mattergen_pilot_5k_3gpu_00600,SmBeNiP2,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm005021581>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0756214426999983,
mattergen_pilot_5k_3gpu_03300,SmDy2CdN,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm005012192>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0296912364999988,
mattergen_pilot_5k_3gpu_00288,SmDyHo2,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001225390>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0385685237500004,
mattergen_pilot_5k_3gpu_02344,SmErHg2,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001160865>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0072345725000002,
mattergen_pilot_5k_3gpu_02144,SmHo2Sc,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003611830>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0510786137499996,
mattergen_pilot_5k_3gpu_00263,SmHo5,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001194578>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.035779237499999,
mattergen_pilot_5k_3gpu_00824,SmHoAgPt,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001298896>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0573167868749999,
mattergen_pilot_5k_3gpu_01749,SmInHgAu,alex-mp v20 local public snapshot,alex_mp_20/val.csv,alex<agm001376464>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0223569826041667,
mattergen_pilot_5k_3gpu_04249,SmMg(GaCu)2,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004744233>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0531258783333332,
mattergen_pilot_5k_3gpu_00086,SmMg2Sc,alex-mp v20 local public snapshot,alex_mp_20/train.csv,mp-978528,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.015479642499999,
mattergen_pilot_5k_3gpu_00451,SmSc2Cd3,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003436822>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0219073083333345,
mattergen_pilot_5k_3gpu_01913,SmTm2Hg,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001160855>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0587233925000001,
mattergen_pilot_5k_3gpu_00791,SmTmIr,alex-mp v20 local public snapshot,alex_mp_20/val.csv,alex<agm003604714>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0755636030000017,
mattergen_pilot_5k_3gpu_00552,SmTmTlAg,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001351842>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0549199100000001,
mattergen_pilot_5k_3gpu_04767,SmYOs4,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001187491>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0414480970833324,
mattergen_pilot_5k_3gpu_00520,SmYTlIn,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001320350>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0256979074999996,
mattergen_pilot_5k_3gpu_01807,Sn,alex-mp v20 local public snapshot,alex_mp_20/train.csv,mp-1056763,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0699976049999997,
mattergen_pilot_5k_3gpu_01216,SnPbSe2,alex-mp v20 local public snapshot,alex_mp_20/train.csv,mp-1218938,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0037132443749996,
mattergen_pilot_5k_3gpu_03931,SnPt7,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003299650>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0226178712500004,
mattergen_pilot_5k_3gpu_00026,Sr2Ag,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001850535>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0357513224444443,
mattergen_pilot_5k_3gpu_01904,Sr2Al4InGa3,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004534366>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0414081022499996,
mattergen_pilot_5k_3gpu_03478,Sr2CeDyO6,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004969363>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0725598225000041,
mattergen_pilot_5k_3gpu_01884,Sr2MnGe4Pd3,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004512979>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.072206550333334,
mattergen_pilot_5k_3gpu_00347,Sr2TlHg2,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003020724>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0330266457499985,
mattergen_pilot_5k_3gpu_00307,Sr2ZnHg,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003192338>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0206441725000001,
mattergen_pilot_5k_3gpu_01691,Sr3Li,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003165028>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0492635144981061,
mattergen_pilot_5k_3gpu_02237,Sr3Ti2CrO9,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004672191>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0304348328888828,
mattergen_pilot_5k_3gpu_01013,Sr3Zn3Ga8,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003376430>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0588349725000001,
mattergen_pilot_5k_3gpu_03522,SrCa2InN,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001624718>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0636708640000014,
mattergen_pilot_5k_3gpu_04917,SrCa2SmTe4,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004834773>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0371034537499994,
mattergen_pilot_5k_3gpu_03621,SrCuSn2Pd,alex-mp v20 local public snapshot,alex_mp_20/val.csv,alex<agm005020738>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0446671519999997,
mattergen_pilot_5k_3gpu_01787,SrEu3Ni,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001108270>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0133481396666681,
mattergen_pilot_5k_3gpu_02439,SrLa(AsPd)2,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004745869>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0,
mattergen_pilot_5k_3gpu_04638,SrLa2Rh,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm005125376>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0310142543749964,
mattergen_pilot_5k_3gpu_03276,SrLi(MgTl)2,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004745600>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0492327904391904,
mattergen_pilot_5k_3gpu_03964,SrLi2Ca,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003173687>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.041803543333333,
mattergen_pilot_5k_3gpu_01095,SrLiCaGa,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001361327>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0391978222916664,
mattergen_pilot_5k_3gpu_00866,SrLiTmTl,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001379355>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0969874539583335,
mattergen_pilot_5k_3gpu_01131,SrLuAg2,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001134005>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0595453350000001,
mattergen_pilot_5k_3gpu_00554,SrMg5Zn2,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003480684>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0479109441627558,
mattergen_pilot_5k_3gpu_01261,SrPr2ErSe4,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004824809>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0398115375000003,
mattergen_pilot_5k_3gpu_04546,SrPrAgSn,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001333328>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0633150833749982,
mattergen_pilot_5k_3gpu_00242,SrPrInI6,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm005091664>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0110288094444448,
mattergen_pilot_5k_3gpu_01951,SrTbAu2,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001227059>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0820313325000001,
mattergen_pilot_5k_3gpu_03485,SrY2HoS4,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004855102>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0427352399999998,
mattergen_pilot_5k_3gpu_02131,Ta2MoOs,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003179929>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0643556749999998,
mattergen_pilot_5k_3gpu_03957,Ta7Mo,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003264799>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0210164299999995,
mattergen_pilot_5k_3gpu_04557,TaIr2Ru,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003186550>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0,
mattergen_pilot_5k_3gpu_04516,TaV2Re,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001146541>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0674944004166651,
mattergen_pilot_5k_3gpu_03954,Tb2AlGa3Cu4,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004528997>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0,
mattergen_pilot_5k_3gpu_03484,Tb2CdAg3,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003420621>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.045284971944445,
mattergen_pilot_5k_3gpu_02917,Tb2DyErN4,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004848792>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0025548462499997,
mattergen_pilot_5k_3gpu_00970,Tb2DyMgTl4,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004807022>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0325222594374996,
mattergen_pilot_5k_3gpu_01523,Tb2ErTmSe6,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004959212>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0367778688750002,
mattergen_pilot_5k_3gpu_04116,Tb2HgPd,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001148984>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0216102450000006,
mattergen_pilot_5k_3gpu_01487,Tb2NdSm,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001217555>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0305233362499999,
mattergen_pilot_5k_3gpu_03145,Tb2PrRu,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001122315>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0666053102500008,
mattergen_pilot_5k_3gpu_00117,Tb2ScAlC,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm005013010>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0113530573333324,
mattergen_pilot_5k_3gpu_04805,Tb2ScSnC,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm005012258>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0176263646666665,
mattergen_pilot_5k_3gpu_01389,Tb2Sm4HoMg,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004864254>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0819322168749998,
mattergen_pilot_5k_3gpu_01799,Tb2SmTm4Mg,alex-mp v20 local public snapshot,alex_mp_20/val.csv,alex<agm004864195>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0717414341666673,
mattergen_pilot_5k_3gpu_04138,Tb2SmTmSe4,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004778417>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0114401475000001,
mattergen_pilot_5k_3gpu_04693,Tb2TlTe4,alex-mp v20 local public snapshot,alex_mp_20/val.csv,alex<agm003459120>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0917060715476205,
mattergen_pilot_5k_3gpu_00875,Tb2TmAu3,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003420273>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.020557380833333,
mattergen_pilot_5k_3gpu_02887,Tb2YHoS6,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004957961>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0168922867499992,
mattergen_pilot_5k_3gpu_02813,Tb2YSnC,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm005011741>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0002214266666671,
mattergen_pilot_5k_3gpu_04659,Tb3(SmSe2)4,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003384383>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0113697947999913,
mattergen_pilot_5k_3gpu_04527,Tb3CdAu2,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003436775>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0133553866666673,
mattergen_pilot_5k_3gpu_03498,Tb3Dy3TmTe8,alex-mp v20 local public snapshot,alex_mp_20/val.csv,alex<agm004701176>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0006763234666644,
mattergen_pilot_5k_3gpu_02113,Tb3IrAu,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003721755>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0829319340000012,
mattergen_pilot_5k_3gpu_00356,Tb3Nd,alex-mp v20 local public snapshot,alex_mp_20/val.csv,mp-1187295,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0202354500000003,
mattergen_pilot_5k_3gpu_03761,Tb3Pr,alex-mp v20 local public snapshot,alex_mp_20/train.csv,mp-1187318,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0240320812499996,
mattergen_pilot_5k_3gpu_01811,Tb3Pr3Tm2,alex-mp v20 local public snapshot,alex_mp_20/val.csv,alex<agm003327622>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0816088695833334,
mattergen_pilot_5k_3gpu_03124,Tb3ScTe4,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003557417>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.047452205520833,
mattergen_pilot_5k_3gpu_03278,Tb3Tm,alex-mp v20 local public snapshot,alex_mp_20/train.csv,mp-1187313,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0231931158333331,
mattergen_pilot_5k_3gpu_00514,Tb4AlIn3,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003554923>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0522483478125002,
mattergen_pilot_5k_3gpu_02463,Tb4CeDy3Se8,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004725775>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0043060644375021,
mattergen_pilot_5k_3gpu_04633,Tb4Dy2TmSc,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004863478>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.039288363472222,
mattergen_pilot_5k_3gpu_02074,Tb4DyEr3S8,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004730694>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0028628262499994,
mattergen_pilot_5k_3gpu_04205,Tb5Sm,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001194581>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0298679641666677,
mattergen_pilot_5k_3gpu_01089,Tb7Nd2,alex-mp v20 local public snapshot,alex_mp_20/val.csv,alex<agm003289137>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.048545047777778,
mattergen_pilot_5k_3gpu_04823,Tb8Zn2Pt,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003526938>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0568341193181813,
mattergen_pilot_5k_3gpu_04552,TbDy2Cd3,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003434117>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0,
mattergen_pilot_5k_3gpu_00934,TbDyCu,alex-mp v20 local public snapshot,alex_mp_20/val.csv,alex<agm001834150>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0521445991666666,
mattergen_pilot_5k_3gpu_02667,TbDyHg6,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003772689>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.00096928,
mattergen_pilot_5k_3gpu_02897,TbDyRe4,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001185603>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0276208391666674,
mattergen_pilot_5k_3gpu_04990,TbEr2Sc,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003611859>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0303053999999995,
mattergen_pilot_5k_3gpu_04082,TbErCdAu,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm005183476>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.01855099,
mattergen_pilot_5k_3gpu_00473,TbHo2Zr,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001234161>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0908610825,
mattergen_pilot_5k_3gpu_04150,TbHoRhAu,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm005208217>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0408488562500002,
mattergen_pilot_5k_3gpu_01498,TbInCuAg,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001340314>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0332827019444423,
mattergen_pilot_5k_3gpu_03876,TbLu2Sn,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001226542>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0784539575833331,
mattergen_pilot_5k_3gpu_02381,TbLuAgSn,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001333547>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0928036548928581,
mattergen_pilot_5k_3gpu_02701,TbNd(ScSe2)2,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004823681>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0199552199999999,
mattergen_pilot_5k_3gpu_03540,TbNd2(ErBi2)3,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004622334>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0032415207638862,
mattergen_pilot_5k_3gpu_04609,TbPr(ErIn2)2,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004809186>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0091804681250007,
mattergen_pilot_5k_3gpu_03538,TbPr2ErSe4,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004826151>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0080691384375004,
