audit_item_id,ctc_dataset,sequence_id,frame_start,frame_end,source_image_path,source_frame_index,source_bbox_x,source_bbox_y,source_bbox_w,source_bbox_h,target_image_path,target_frame_index,target_bbox_x,target_bbox_y,target_bbox_w,target_bbox_h,ai_label,ai_confidence,ai_support_score,ai_reason,human_label,human_confidence,human_notes,human_accepts_ai_label
CTC-PHASE81-0314,Fluo-N2DL-HeLa,2,30,31,Fluo-N2DL-HeLa/02/t030,30,721,328,5,5,Fluo-N2DL-HeLa/02/t031,31,721,328,5,5,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,,,,
CTC-PHASE81-0315,DIC-C2DH-HeLa,2,17,18,DIC-C2DH-HeLa/02/t017,17,401,328,19,19,DIC-C2DH-HeLa/02/t018,18,401,328,19,19,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,,,,
CTC-PHASE81-0316,DIC-C2DH-HeLa,2,75,76,DIC-C2DH-HeLa/02/t075,75,338,432,19,19,DIC-C2DH-HeLa/02/t076,76,338,432,19,19,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,,,,
CTC-PHASE81-0317,Fluo-N2DL-HeLa,2,90,91,Fluo-N2DL-HeLa/02/t090,90,610,91,5,5,Fluo-N2DL-HeLa/02/t091,91,610,91,5,5,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,,,,
CTC-PHASE81-0318,DIC-C2DH-HeLa,2,15,16,DIC-C2DH-HeLa/02/t015,15,201,195,19,19,DIC-C2DH-HeLa/02/t016,16,201,195,19,19,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,,,,
CTC-PHASE81-0319,DIC-C2DH-HeLa,2,29,30,DIC-C2DH-HeLa/02/t029,29,322,204,19,19,DIC-C2DH-HeLa/02/t030,30,322,204,19,19,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,,,,
CTC-PHASE81-0320,Fluo-N2DL-HeLa,2,20,21,Fluo-N2DL-HeLa/02/t020,20,385,632,5,5,Fluo-N2DL-HeLa/02/t021,21,385,632,5,5,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,,,,
CTC-PHASE81-0321,PhC-C2DH-U373,2,31,32,PhC-C2DH-U373/02/t031,31,56,394,5,5,PhC-C2DH-U373/02/t032,32,60,410,5,5,uncertain,medium,0.5,geometry is plausible but displacement or size change needs human review,,,,
CTC-PHASE81-0322,Fluo-N2DL-HeLa,2,7,8,Fluo-N2DL-HeLa/02/t007,7,782,423,5,5,Fluo-N2DL-HeLa/02/t008,8,782,423,5,5,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,,,,
CTC-PHASE81-0323,Fluo-N2DL-HeLa,2,74,75,Fluo-N2DL-HeLa/02/t074,74,328,66,3,3,Fluo-N2DL-HeLa/02/t075,75,328,66,3,3,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,,,,
CTC-PHASE81-0324,Fluo-N2DL-HeLa,2,18,19,Fluo-N2DL-HeLa/02/t018,18,615,164,5,5,Fluo-N2DL-HeLa/02/t019,19,615,164,5,5,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,,,,
CTC-PHASE81-0325,Fluo-N2DH-GOWT1,2,50,51,Fluo-N2DH-GOWT1/02/t050,50,428,725,35,31,Fluo-N2DH-GOWT1/02/t051,51,428,724,36,32,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,,,,
CTC-PHASE81-0326,Fluo-N2DL-HeLa,2,34,35,Fluo-N2DL-HeLa/02/t034,34,716,379,5,5,Fluo-N2DL-HeLa/02/t035,35,716,379,5,5,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,,,,
CTC-PHASE81-0327,PhC-C2DH-U373,2,78,79,PhC-C2DH-U373/02/t078,78,54,231,5,5,PhC-C2DH-U373/02/t079,79,53,233,1,1,unsupported,medium,0.2,large normalized displacement or substantial bbox-size change,,,,
CTC-PHASE81-0328,Fluo-N2DL-HeLa,2,53,54,Fluo-N2DL-HeLa/02/t053,53,803,152,5,5,Fluo-N2DL-HeLa/02/t054,54,803,152,5,5,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,,,,
CTC-PHASE81-0329,Fluo-N2DL-HeLa,2,30,31,Fluo-N2DL-HeLa/02/t030,30,520,118,5,5,Fluo-N2DL-HeLa/02/t031,31,520,118,5,5,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,,,,
CTC-PHASE81-0330,Fluo-N2DL-HeLa,2,21,22,Fluo-N2DL-HeLa/02/t021,21,385,632,5,5,Fluo-N2DL-HeLa/02/t022,22,385,632,5,5,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,,,,
CTC-PHASE81-0331,Fluo-N2DL-HeLa,2,21,22,Fluo-N2DL-HeLa/02/t021,21,588,290,5,5,Fluo-N2DL-HeLa/02/t022,22,588,290,5,5,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,,,,
CTC-PHASE81-0332,DIC-C2DH-HeLa,2,10,11,DIC-C2DH-HeLa/02/t010,10,315,226,19,19,DIC-C2DH-HeLa/02/t011,11,315,226,19,19,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,,,,
CTC-PHASE81-0333,PhC-C2DH-U373,2,87,88,PhC-C2DH-U373/02/t087,87,635,265,3,3,PhC-C2DH-U373/02/t088,88,639,276,3,3,unsupported,medium,0.2,large normalized displacement or substantial bbox-size change,,,,
CTC-PHASE81-0334,PhC-C2DH-U373,2,105,106,PhC-C2DH-U373/02/t105,105,424,431,3,3,PhC-C2DH-U373/02/t106,106,53,306,3,3,unsupported,medium,0.2,large normalized displacement or substantial bbox-size change,,,,
CTC-PHASE81-0335,Fluo-N2DL-HeLa,2,26,27,Fluo-N2DL-HeLa/02/t026,26,586,68,5,5,Fluo-N2DL-HeLa/02/t027,27,586,68,5,5,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,,,,
CTC-PHASE81-0336,Fluo-N2DL-HeLa,2,28,29,Fluo-N2DL-HeLa/02/t028,28,591,294,5,5,Fluo-N2DL-HeLa/02/t029,29,591,294,5,5,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,,,,
CTC-PHASE81-0337,Fluo-N2DL-HeLa,2,36,37,Fluo-N2DL-HeLa/02/t036,36,758,336,5,5,Fluo-N2DL-HeLa/02/t037,37,758,336,5,5,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,,,,
CTC-PHASE81-0338,Fluo-N2DL-HeLa,2,8,9,Fluo-N2DL-HeLa/02/t008,8,791,603,5,5,Fluo-N2DL-HeLa/02/t009,9,791,603,5,5,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,,,,
CTC-PHASE81-0339,PhC-C2DH-U373,2,70,71,PhC-C2DH-U373/02/t070,70,480,458,3,3,PhC-C2DH-U373/02/t071,71,480,458,3,3,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,,,,
CTC-PHASE81-0340,Fluo-N2DL-HeLa,2,81,82,Fluo-N2DL-HeLa/02/t081,81,324,63,3,3,Fluo-N2DL-HeLa/02/t082,82,324,63,3,3,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,,,,
CTC-PHASE81-0341,Fluo-N2DH-GOWT1,2,35,36,Fluo-N2DH-GOWT1/02/t035,35,421,719,36,32,Fluo-N2DH-GOWT1/02/t036,36,420,718,38,33,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,,,,
CTC-PHASE81-0342,Fluo-N2DL-HeLa,2,19,20,Fluo-N2DL-HeLa/02/t019,19,740,128,5,5,Fluo-N2DL-HeLa/02/t020,20,740,128,5,5,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,,,,
CTC-PHASE81-0343,Fluo-N2DH-GOWT1,2,6,7,Fluo-N2DH-GOWT1/02/t006,6,214,645,41,41,Fluo-N2DH-GOWT1/02/t007,7,214,645,41,42,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,,,,
CTC-PHASE81-0344,Fluo-N2DL-HeLa,2,8,9,Fluo-N2DL-HeLa/02/t008,8,580,386,5,5,Fluo-N2DL-HeLa/02/t009,9,580,386,5,5,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,,,,
CTC-PHASE81-0345,Fluo-N2DL-HeLa,2,35,36,Fluo-N2DL-HeLa/02/t035,35,614,268,5,5,Fluo-N2DL-HeLa/02/t036,36,614,268,5,5,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,,,,
CTC-PHASE81-0346,Fluo-N2DL-HeLa,2,28,29,Fluo-N2DL-HeLa/02/t028,28,795,117,5,5,Fluo-N2DL-HeLa/02/t029,29,795,117,5,5,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,,,,
CTC-PHASE81-0347,Fluo-N2DL-HeLa,2,45,46,Fluo-N2DL-HeLa/02/t045,45,392,627,5,5,Fluo-N2DL-HeLa/02/t046,46,392,627,5,5,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,,,,
CTC-PHASE81-0348,PhC-C2DH-U373,2,27,28,PhC-C2DH-U373/02/t027,27,569,458,5,5,PhC-C2DH-U373/02/t028,28,640,322,3,3,unsupported,medium,0.2,large normalized displacement or substantial bbox-size change,,,,
CTC-PHASE81-0349,Fluo-N2DL-HeLa,2,51,52,Fluo-N2DL-HeLa/02/t051,51,434,517,5,5,Fluo-N2DL-HeLa/02/t052,52,434,517,5,5,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,,,,
CTC-PHASE81-0350,Fluo-N2DL-HeLa,2,65,66,Fluo-N2DL-HeLa/02/t065,65,665,589,5,5,Fluo-N2DL-HeLa/02/t066,66,665,589,5,5,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,,,,
CTC-PHASE81-0351,PhC-C2DH-U373,2,66,67,PhC-C2DH-U373/02/t066,66,46,405,13,13,PhC-C2DH-U373/02/t067,67,46,405,14,13,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,,,,
CTC-PHASE81-0352,PhC-C2DH-U373,2,77,78,PhC-C2DH-U373/02/t077,77,187,172,9,9,PhC-C2DH-U373/02/t078,78,187,172,9,9,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,,,,
CTC-PHASE81-0353,Fluo-N2DL-HeLa,2,74,75,Fluo-N2DL-HeLa/02/t074,74,553,442,5,5,Fluo-N2DL-HeLa/02/t075,75,553,442,5,5,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,,,,
CTC-PHASE81-0354,PhC-C2DH-U373,2,15,16,PhC-C2DH-U373/02/t015,15,606,444,11,11,PhC-C2DH-U373/02/t016,16,641,325,3,3,unsupported,medium,0.2,large normalized displacement or substantial bbox-size change,,,,
CTC-PHASE81-0355,Fluo-N2DL-HeLa,2,39,40,Fluo-N2DL-HeLa/02/t039,39,758,332,5,5,Fluo-N2DL-HeLa/02/t040,40,758,332,5,5,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,,,,
CTC-PHASE81-0356,Fluo-N2DL-HeLa,2,53,54,Fluo-N2DL-HeLa/02/t053,53,556,206,5,5,Fluo-N2DL-HeLa/02/t054,54,556,206,5,5,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,,,,
CTC-PHASE81-0357,Fluo-N2DH-GOWT1,2,46,47,Fluo-N2DH-GOWT1/02/t046,46,500,301,37,37,Fluo-N2DH-GOWT1/02/t047,47,501,302,37,37,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,,,,
CTC-PHASE81-0358,Fluo-N2DL-HeLa,2,35,36,Fluo-N2DL-HeLa/02/t035,35,685,121,5,5,Fluo-N2DL-HeLa/02/t036,36,685,121,5,5,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,,,,
CTC-PHASE81-0359,Fluo-N2DL-HeLa,2,25,26,Fluo-N2DL-HeLa/02/t025,25,495,402,5,5,Fluo-N2DL-HeLa/02/t026,26,495,402,5,5,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,,,,
CTC-PHASE81-0360,Fluo-N2DH-GOWT1,2,26,27,Fluo-N2DH-GOWT1/02/t026,26,124,456,40,38,Fluo-N2DH-GOWT1/02/t027,27,122,458,41,38,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,,,,
CTC-PHASE81-0361,Fluo-N2DL-HeLa,2,90,91,Fluo-N2DL-HeLa/02/t090,90,503,285,3,3,Fluo-N2DL-HeLa/02/t091,91,503,285,3,3,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,,,,
CTC-PHASE81-0362,PhC-C2DH-U373,2,45,46,PhC-C2DH-U373/02/t045,45,66,462,5,5,PhC-C2DH-U373/02/t046,46,64,462,5,5,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,,,,
CTC-PHASE81-0363,DIC-C2DH-HeLa,2,78,79,DIC-C2DH-HeLa/02/t078,78,179,184,19,19,DIC-C2DH-HeLa/02/t079,79,179,184,19,19,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,,,,
CTC-PHASE81-0364,Fluo-N2DL-HeLa,2,32,33,Fluo-N2DL-HeLa/02/t032,32,436,203,5,5,Fluo-N2DL-HeLa/02/t033,33,436,203,5,5,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,,,,
CTC-PHASE81-0365,PhC-C2DH-U373,2,55,56,PhC-C2DH-U373/02/t055,55,512,458,4,3,PhC-C2DH-U373/02/t056,56,509,457,3,3,same_cell_supported,medium,0.78,adjacent-frame displacement is within about one cell diameter,,,,
CTC-PHASE81-0366,Fluo-N2DL-HeLa,2,18,19,Fluo-N2DL-HeLa/02/t018,18,417,531,5,5,Fluo-N2DL-HeLa/02/t019,19,417,531,5,5,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,,,,
CTC-PHASE81-0367,Fluo-N2DL-HeLa,2,19,20,Fluo-N2DL-HeLa/02/t019,19,491,124,5,5,Fluo-N2DL-HeLa/02/t020,20,491,124,5,5,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,,,,
CTC-PHASE81-0368,Fluo-N2DL-HeLa,2,32,33,Fluo-N2DL-HeLa/02/t032,32,460,546,5,5,Fluo-N2DL-HeLa/02/t033,33,460,546,5,5,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,,,,
CTC-PHASE81-0369,PhC-C2DH-U373,2,55,56,PhC-C2DH-U373/02/t055,55,56,437,5,5,PhC-C2DH-U373/02/t056,56,56,437,5,5,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,,,,
CTC-PHASE81-0370,Fluo-N2DL-HeLa,2,10,11,Fluo-N2DL-HeLa/02/t010,10,783,658,5,5,Fluo-N2DL-HeLa/02/t011,11,783,658,5,5,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,,,,
CTC-PHASE81-0371,PhC-C2DH-U373,2,24,25,PhC-C2DH-U373/02/t024,24,643,324,3,3,PhC-C2DH-U373/02/t025,25,642,324,3,3,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,,,,
CTC-PHASE81-0372,PhC-C2DH-U373,2,6,7,PhC-C2DH-U373/02/t006,6,566,98,11,9,PhC-C2DH-U373/02/t007,7,563,98,12,9,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,,,,
CTC-PHASE81-0373,PhC-C2DH-U373,2,31,32,PhC-C2DH-U373/02/t031,31,565,457,5,5,PhC-C2DH-U373/02/t032,32,564,457,5,5,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,,,,
CTC-PHASE81-0374,Fluo-N2DL-HeLa,2,19,20,Fluo-N2DL-HeLa/02/t019,19,740,629,5,5,Fluo-N2DL-HeLa/02/t020,20,740,629,5,5,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,,,,
CTC-PHASE81-0375,Fluo-N2DL-HeLa,2,6,7,Fluo-N2DL-HeLa/02/t006,6,916,289,5,5,Fluo-N2DL-HeLa/02/t007,7,916,289,5,6,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,,,,
CTC-PHASE81-0376,Fluo-N2DL-HeLa,2,36,37,Fluo-N2DL-HeLa/02/t036,36,613,332,5,5,Fluo-N2DL-HeLa/02/t037,37,613,332,5,5,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,,,,
CTC-PHASE81-0377,Fluo-N2DL-HeLa,2,13,14,Fluo-N2DL-HeLa/02/t013,13,456,566,5,5,Fluo-N2DL-HeLa/02/t014,14,456,566,5,5,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,,,,
CTC-PHASE81-0378,PhC-C2DH-U373,2,74,75,PhC-C2DH-U373/02/t074,74,638,266,3,3,PhC-C2DH-U373/02/t075,75,482,453,3,3,unsupported,medium,0.2,large normalized displacement or substantial bbox-size change,,,,
CTC-PHASE81-0379,Fluo-N2DL-HeLa,2,49,50,Fluo-N2DL-HeLa/02/t049,49,488,86,3,3,Fluo-N2DL-HeLa/02/t050,50,488,86,3,3,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,,,,
CTC-PHASE81-0380,PhC-C2DH-U373,2,8,9,PhC-C2DH-U373/02/t008,8,187,182,11,11,PhC-C2DH-U373/02/t009,9,61,275,9,9,unsupported,medium,0.2,large normalized displacement or substantial bbox-size change,,,,
CTC-PHASE81-0381,Fluo-N2DL-HeLa,2,24,25,Fluo-N2DL-HeLa/02/t024,24,643,137,5,5,Fluo-N2DL-HeLa/02/t025,25,643,137,5,5,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,,,,
CTC-PHASE81-0382,PhC-C2DH-U373,2,69,70,PhC-C2DH-U373/02/t069,69,565,180,30,12,PhC-C2DH-U373/02/t070,70,585,181,9,9,unsupported,medium,0.2,large normalized displacement or substantial bbox-size change,,,,
CTC-PHASE81-0383,DIC-C2DH-HeLa,2,32,33,DIC-C2DH-HeLa/02/t032,32,403,142,19,19,DIC-C2DH-HeLa/02/t033,33,403,142,19,19,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,,,,
CTC-PHASE81-0384,Fluo-N2DL-HeLa,2,28,29,Fluo-N2DL-HeLa/02/t028,28,754,94,5,5,Fluo-N2DL-HeLa/02/t029,29,754,94,5,5,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,,,,
CTC-PHASE81-0385,Fluo-N2DL-HeLa,2,15,16,Fluo-N2DL-HeLa/02/t015,15,455,358,5,5,Fluo-N2DL-HeLa/02/t016,16,455,358,5,5,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,,,,
CTC-PHASE81-0386,Fluo-N2DL-HeLa,2,33,34,Fluo-N2DL-HeLa/02/t033,33,721,328,5,5,Fluo-N2DL-HeLa/02/t034,34,721,328,5,5,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,,,,
CTC-PHASE81-0387,DIC-C2DH-HeLa,2,3,4,DIC-C2DH-HeLa/02/t003,3,380,160,19,19,DIC-C2DH-HeLa/02/t004,4,380,160,19,19,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,,,,
CTC-PHASE81-0388,Fluo-N2DL-HeLa,2,1,2,Fluo-N2DL-HeLa/02/t001,1,598,124,5,5,Fluo-N2DL-HeLa/02/t002,2,598,124,5,5,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,,,,
CTC-PHASE81-0389,Fluo-N2DL-HeLa,2,0,1,Fluo-N2DL-HeLa/02/t000,0,767,65,5,5,Fluo-N2DL-HeLa/02/t001,1,767,65,5,5,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,,,,
CTC-PHASE81-0390,Fluo-N2DL-HeLa,2,20,21,Fluo-N2DL-HeLa/02/t020,20,612,669,5,5,Fluo-N2DL-HeLa/02/t021,21,612,669,5,5,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,,,,
CTC-PHASE81-0391,Fluo-N2DL-HeLa,2,75,76,Fluo-N2DL-HeLa/02/t075,75,360,606,5,5,Fluo-N2DL-HeLa/02/t076,76,360,606,5,5,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,,,,
CTC-PHASE81-0392,DIC-C2DH-HeLa,2,40,41,DIC-C2DH-HeLa/02/t040,40,83,51,19,19,DIC-C2DH-HeLa/02/t041,41,83,51,19,19,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,,,,
CTC-PHASE81-0393,Fluo-N2DL-HeLa,2,27,28,Fluo-N2DL-HeLa/02/t027,27,442,205,5,5,Fluo-N2DL-HeLa/02/t028,28,442,205,5,5,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,,,,
CTC-PHASE81-0394,Fluo-N2DH-GOWT1,2,70,71,Fluo-N2DH-GOWT1/02/t070,70,177,41,29,29,Fluo-N2DH-GOWT1/02/t071,71,176,39,29,29,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,,,,
CTC-PHASE81-0395,PhC-C2DH-U373,2,4,5,PhC-C2DH-U373/02/t004,4,196,181,11,11,PhC-C2DH-U373/02/t005,5,196,181,11,11,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,,,,
CTC-PHASE81-0396,PhC-C2DH-U373,2,30,31,PhC-C2DH-U373/02/t030,30,35,383,15,15,PhC-C2DH-U373/02/t031,31,56,394,5,5,unsupported,medium,0.2,large normalized displacement or substantial bbox-size change,,,,
CTC-PHASE81-0397,PhC-C2DH-U373,2,12,13,PhC-C2DH-U373/02/t012,12,52,262,9,9,PhC-C2DH-U373/02/t013,13,78,421,7,7,unsupported,medium,0.2,large normalized displacement or substantial bbox-size change,,,,
CTC-PHASE81-0398,Fluo-N2DL-HeLa,2,13,14,Fluo-N2DL-HeLa/02/t013,13,762,59,5,5,Fluo-N2DL-HeLa/02/t014,14,762,59,5,5,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,,,,
CTC-PHASE81-0399,Fluo-N2DL-HeLa,2,0,1,Fluo-N2DL-HeLa/02/t000,0,677,161,5,5,Fluo-N2DL-HeLa/02/t001,1,677,161,5,5,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,,,,
CTC-PHASE81-0400,Fluo-N2DL-HeLa,2,53,54,Fluo-N2DL-HeLa/02/t053,53,966,667,5,5,Fluo-N2DL-HeLa/02/t054,54,966,667,5,5,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,,,,
CTC-PHASE81-0401,PhC-C2DH-U373,2,25,26,PhC-C2DH-U373/02/t025,25,112,422,7,7,PhC-C2DH-U373/02/t026,26,112,422,8,8,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,,,,
CTC-PHASE81-0402,PhC-C2DH-U373,2,31,32,PhC-C2DH-U373/02/t031,31,107,455,10,12,PhC-C2DH-U373/02/t032,32,60,410,5,5,unsupported,medium,0.2,large normalized displacement or substantial bbox-size change,,,,
CTC-PHASE81-0403,Fluo-N2DL-HeLa,2,37,38,Fluo-N2DL-HeLa/02/t037,37,546,200,5,5,Fluo-N2DL-HeLa/02/t038,38,546,200,5,5,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,,,,
CTC-PHASE81-0404,Fluo-N2DH-GOWT1,2,69,70,Fluo-N2DH-GOWT1/02/t069,69,514,339,41,42,Fluo-N2DH-GOWT1/02/t070,70,512,339,47,45,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,,,,
CTC-PHASE81-0405,Fluo-N2DL-HeLa,2,13,14,Fluo-N2DL-HeLa/02/t013,13,610,595,3,3,Fluo-N2DL-HeLa/02/t014,14,610,595,3,4,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,,,,
CTC-PHASE81-0406,Fluo-N2DH-GOWT1,2,18,19,Fluo-N2DH-GOWT1/02/t018,18,198,649,43,43,Fluo-N2DH-GOWT1/02/t019,19,198,649,43,43,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,,,,
CTC-PHASE81-0407,Fluo-N2DL-HeLa,2,6,7,Fluo-N2DL-HeLa/02/t006,6,718,447,5,5,Fluo-N2DL-HeLa/02/t007,7,718,447,5,5,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,,,,
CTC-PHASE81-0408,PhC-C2DH-U373,2,79,80,PhC-C2DH-U373/02/t079,79,53,233,1,1,PhC-C2DH-U373/02/t080,80,485,441,3,3,unsupported,medium,0.2,large normalized displacement or substantial bbox-size change,,,,
CTC-PHASE81-0409,Fluo-N2DL-HeLa,2,13,14,Fluo-N2DL-HeLa/02/t013,13,631,81,5,5,Fluo-N2DL-HeLa/02/t014,14,631,81,5,5,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,,,,
CTC-PHASE81-0410,Fluo-N2DL-HeLa,2,19,20,Fluo-N2DL-HeLa/02/t019,19,582,606,1,1,Fluo-N2DL-HeLa/02/t020,20,582,606,1,1,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,,,,
CTC-PHASE81-0411,Fluo-N2DL-HeLa,2,2,3,Fluo-N2DL-HeLa/02/t002,2,847,391,5,5,Fluo-N2DL-HeLa/02/t003,3,846,391,6,5,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,,,,
CTC-PHASE81-0412,Fluo-N2DH-GOWT1,2,56,57,Fluo-N2DH-GOWT1/02/t056,56,425,726,36,31,Fluo-N2DH-GOWT1/02/t057,57,426,728,38,30,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,,,,
CTC-PHASE81-0413,Fluo-N2DL-HeLa,2,2,3,Fluo-N2DL-HeLa/02/t002,2,405,362,5,5,Fluo-N2DL-HeLa/02/t003,3,405,362,5,5,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,,,,
CTC-PHASE81-0414,Fluo-N2DH-GOWT1,2,3,4,Fluo-N2DH-GOWT1/02/t003,3,68,607,43,43,Fluo-N2DH-GOWT1/02/t004,4,68,607,43,43,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,,,,
CTC-PHASE81-0415,Fluo-N2DL-HeLa,2,21,22,Fluo-N2DL-HeLa/02/t021,21,725,30,5,5,Fluo-N2DL-HeLa/02/t022,22,725,30,5,5,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,,,,
CTC-PHASE81-0416,Fluo-N2DL-HeLa,2,5,6,Fluo-N2DL-HeLa/02/t005,5,916,289,5,5,Fluo-N2DL-HeLa/02/t006,6,916,289,5,5,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,,,,
CTC-PHASE81-0417,Fluo-N2DL-HeLa,2,28,29,Fluo-N2DL-HeLa/02/t028,28,686,121,5,5,Fluo-N2DL-HeLa/02/t029,29,686,121,5,5,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,,,,
CTC-PHASE81-0418,Fluo-N2DL-HeLa,2,23,24,Fluo-N2DL-HeLa/02/t023,23,675,537,5,5,Fluo-N2DL-HeLa/02/t024,24,675,537,5,5,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,,,,
