domain,dataset,unit,proposal_source,block_definition,rho,observed_positive_strategy,alpha,K,seed,released,actual_FTR,raw_topK_actual_FTR,partial_UTR_seen_by_PARC,max_observed_e,selected_e_min,selected_e_mean,selected_e_max,required_emax,emax_effective,best_mass_ratio,self_consistency_margin,n_cal_blocks,n_nonempty_null_cal_blocks,block_coverage,empty_reason,release_feasible
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,top_score,0.05,500,13,118,0.025423728813559324,0.262,0.262,164.3316223575627,89.40698546328146,147.82280405882273,164.3316223575627,20.0,164.3316223575627,1.5118509256895771,4.661222751417057,3686,3665,0.9943027672273467,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,top_score,0.05,1000,13,0,0.0,0.367,0.367,164.3316223575627,0.0,0.0,0.0,20.0,164.3316223575627,0.7559254628447886,-18.093785736936006,3686,3665,0.9943027672273467,insufficient_high_e_mass_for_uniform_scs,False
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,top_score,0.05,5000,13,0,0.0,0.3976,0.65,164.3316223575627,0.0,0.0,0.0,20.0,164.3316223575627,0.1511850925689577,-19.57968413588054,3686,3665,0.9943027672273467,insufficient_high_e_mass_for_uniform_scs,False
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,top_score,0.1,50,13,50,0.0,0.0,0.0,164.3316223575627,164.3316223575627,164.33162235756274,164.3316223575627,10.0,164.3316223575627,16.43316223575627,154.3316223575627,3686,3665,0.9943027672273467,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,top_score,0.1,100,13,100,0.0,0.0,0.0,164.3316223575627,89.40698546328146,158.33765140602026,164.3316223575627,10.0,164.3316223575627,15.11850925689577,79.40698546328146,3686,3665,0.9943027672273467,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,top_score,0.1,300,13,200,0.095,0.17666666666666667,0.17666666666666667,164.3316223575627,16.190044645677638,104.2249834715754,164.3316223575627,10.0,164.3316223575627,5.039503085631924,1.190044645677638,3686,3665,0.9943027672273467,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,top_score,0.1,500,13,168,0.041666666666666664,0.262,0.262,164.3316223575627,34.0711745150687,120.36209436768115,164.3316223575627,10.0,164.3316223575627,3.0237018513791543,4.309269753163939,3686,3665,0.9943027672273467,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,top_score,0.1,1000,13,118,0.025423728813559324,0.367,0.367,164.3316223575627,89.40698546328146,147.82280405882273,164.3316223575627,10.0,164.3316223575627,1.5118509256895771,4.661222751417057,3686,3665,0.9943027672273467,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,top_score,0.1,5000,13,0,0.0,0.3976,0.65,164.3316223575627,0.0,0.0,0.0,10.0,164.3316223575627,0.3023701851379154,-9.57968413588054,3686,3665,0.9943027672273467,insufficient_high_e_mass_for_uniform_scs,False
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,top_score,0.2,50,13,50,0.0,0.0,0.0,164.3316223575627,164.3316223575627,164.33162235756274,164.3316223575627,5.0,164.3316223575627,32.86632447151254,159.3316223575627,3686,3665,0.9943027672273467,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,top_score,0.2,100,13,100,0.0,0.0,0.0,164.3316223575627,89.40698546328146,158.33765140602026,164.3316223575627,5.0,164.3316223575627,30.23701851379154,84.40698546328146,3686,3665,0.9943027672273467,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,top_score,0.2,300,13,300,0.17666666666666667,0.17666666666666667,0.17666666666666667,164.3316223575627,6.439780970582607,72.64041649001291,164.3316223575627,5.0,164.3316223575627,10.079006171263847,1.439780970582607,3686,3665,0.9943027672273467,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,top_score,0.2,500,13,241,0.12863070539419086,0.262,0.262,164.3316223575627,10.469331183846796,88.44141489906745,164.3316223575627,5.0,164.3316223575627,6.0474037027583085,0.09588720044430765,3686,3665,0.9943027672273467,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,top_score,0.2,1000,13,168,0.041666666666666664,0.367,0.367,164.3316223575627,34.0711745150687,120.36209436768115,164.3316223575627,5.0,164.3316223575627,3.0237018513791543,4.309269753163939,3686,3665,0.9943027672273467,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,top_score,0.2,5000,13,0,0.0,0.3976,0.65,164.3316223575627,0.0,0.0,0.0,5.0,164.3316223575627,0.6047403702758308,-4.579684135880539,3686,3665,0.9943027672273467,insufficient_high_e_mass_for_uniform_scs,False
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,top_score,0.05,50,14,50,0.0,0.0,0.0,164.72520471273907,164.72520471273907,164.72520471273907,164.72520471273907,20.0,164.72520471273907,8.236260235636953,144.72520471273907,3686,3675,0.9970157352143245,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,top_score,0.05,100,14,100,0.01,0.01,0.01,164.72520471273907,62.77061999659672,161.93504705155274,164.72520471273907,20.0,164.72520471273907,7.989172428567846,42.77061999659672,3686,3675,0.9970157352143245,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,top_score,0.05,300,14,106,0.009433962264150943,0.17666666666666667,0.17666666666666667,164.72520471273907,62.77061999659672,156.32196627485712,164.72520471273907,20.0,164.72520471273907,2.663057476189282,6.166846411691068,3686,3675,0.9970157352143245,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,top_score,0.05,500,14,97,0.010309278350515464,0.278,0.278,164.72520471273907,164.72520471273907,164.72520471273901,164.72520471273907,20.0,164.72520471273907,1.5978344857135691,61.63242120758444,3686,3675,0.9970157352143245,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,top_score,0.05,1000,14,0,0.0,0.399,0.399,164.72520471273907,0.0,0.0,0.0,20.0,164.72520471273907,0.7989172428567846,-17.851924588499664,3686,3675,0.9970157352143245,insufficient_high_e_mass_for_uniform_scs,False
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,top_score,0.05,5000,14,0,0.0,0.4006,0.6768,164.72520471273907,0.0,0.0,0.0,20.0,164.72520471273907,0.15978344857135693,-19.62926269771166,3686,3675,0.9970157352143245,insufficient_high_e_mass_for_uniform_scs,False
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,top_score,0.1,50,14,50,0.0,0.0,0.0,164.72520471273907,164.72520471273907,164.72520471273907,164.72520471273907,10.0,164.72520471273907,16.472520471273906,154.72520471273907,3686,3675,0.9970157352143245,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,top_score,0.1,100,14,100,0.01,0.01,0.01,164.72520471273907,62.77061999659672,161.93504705155274,164.72520471273907,10.0,164.72520471273907,15.978344857135692,52.77061999659672,3686,3675,0.9970157352143245,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,top_score,0.1,300,14,163,0.012269938650306749,0.17666666666666667,0.17666666666666667,164.72520471273907,18.579443196078564,112.23029000071533,164.72520471273907,10.0,164.72520471273907,5.326114952378564,0.1745352206184414,3686,3675,0.9970157352143245,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,top_score,0.1,500,14,108,0.009259259259259259,0.278,0.278,164.72520471273907,48.75692774882074,154.33002111696757,164.72520471273907,10.0,164.72520471273907,3.1956689714271382,2.460631452524453,3686,3675,0.9970157352143245,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,top_score,0.1,1000,14,97,0.010309278350515464,0.399,0.399,164.72520471273907,164.72520471273907,164.72520471273901,164.72520471273907,10.0,164.72520471273907,1.5978344857135691,61.63242120758444,3686,3675,0.9970157352143245,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,top_score,0.1,5000,14,0,0.0,0.4006,0.6768,164.72520471273907,0.0,0.0,0.0,10.0,164.72520471273907,0.31956689714271386,-9.629262697711658,3686,3675,0.9970157352143245,insufficient_high_e_mass_for_uniform_scs,False
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,top_score,0.2,50,14,50,0.0,0.0,0.0,164.72520471273907,164.72520471273907,164.72520471273907,164.72520471273907,5.0,164.72520471273907,32.94504094254781,159.72520471273907,3686,3675,0.9970157352143245,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,top_score,0.2,100,14,100,0.01,0.01,0.01,164.72520471273907,62.77061999659672,161.93504705155274,164.72520471273907,5.0,164.72520471273907,31.956689714271384,57.77061999659672,3686,3675,0.9970157352143245,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,top_score,0.2,300,14,300,0.17666666666666667,0.17666666666666667,0.17666666666666667,164.72520471273907,6.751622745347801,65.4255741060781,164.72520471273907,5.0,164.72520471273907,10.652229904757128,1.7516227453478006,3686,3675,0.9970157352143245,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,top_score,0.2,500,14,175,0.045714285714285714,0.278,0.278,164.72520471273907,15.273099603333996,105.63164330636272,164.72520471273907,5.0,164.72520471273907,6.3913379428542765,0.9873853176197098,3686,3675,0.9970157352143245,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,top_score,0.2,1000,14,108,0.009259259259259259,0.399,0.399,164.72520471273907,48.75692774882074,154.33002111696757,164.72520471273907,5.0,164.72520471273907,3.1956689714271382,2.460631452524453,3686,3675,0.9970157352143245,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,top_score,0.2,5000,14,0,0.0,0.4006,0.6768,164.72520471273907,0.0,0.0,0.0,5.0,164.72520471273907,0.6391337942854277,-4.629262697711659,3686,3675,0.9970157352143245,insufficient_high_e_mass_for_uniform_scs,False
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,top_score,0.05,50,15,50,0.0,0.0,0.0,164.56778526884978,164.56778526884978,164.56778526884978,164.56778526884978,20.0,164.56778526884978,8.228389263442489,144.56778526884978,3686,3671,0.9959305480195334,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,top_score,0.05,100,15,100,0.01,0.01,0.01,164.56778526884978,164.56778526884978,164.56778526884978,164.56778526884978,20.0,164.56778526884978,8.228389263442489,144.56778526884978,3686,3671,0.9959305480195334,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,top_score,0.05,300,15,167,0.059880239520958084,0.20666666666666667,0.20666666666666667,164.56778526884978,48.71142423239396,129.27371814775248,164.56778526884978,20.0,164.56778526884978,2.962220134839296,12.783280519819108,3686,3671,0.9959305480195334,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,top_score,0.05,500,15,117,0.02564102564102564,0.298,0.298,164.56778526884978,89.53396675684853,158.79595307561885,164.56778526884978,20.0,164.56778526884978,1.7773320809035777,4.063881286763063,3686,3671,0.9959305480195334,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,top_score,0.05,1000,15,0,0.0,0.403,0.403,164.56778526884978,0.0,0.0,0.0,20.0,164.56778526884978,0.8886660404517889,-17.880374494410326,3686,3671,0.9959305480195334,insufficient_high_e_mass_for_uniform_scs,False
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,top_score,0.05,5000,15,0,0.0,0.4122,0.667,164.56778526884978,0.0,0.0,0.0,20.0,164.56778526884978,0.17773320809035775,-19.626723480899695,3686,3671,0.9959305480195334,insufficient_high_e_mass_for_uniform_scs,False
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,top_score,0.1,50,15,50,0.0,0.0,0.0,164.56778526884978,164.56778526884978,164.56778526884978,164.56778526884978,10.0,164.56778526884978,16.456778526884978,154.56778526884978,3686,3671,0.9959305480195334,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,top_score,0.1,100,15,100,0.01,0.01,0.01,164.56778526884978,164.56778526884978,164.56778526884978,164.56778526884978,10.0,164.56778526884978,16.456778526884978,154.56778526884978,3686,3671,0.9959305480195334,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,top_score,0.1,300,15,203,0.12315270935960591,0.20666666666666667,0.20666666666666667,164.56778526884978,15.259171481576818,110.27091952675316,164.56778526884978,10.0,164.56778526884978,5.924440269678592,0.4808463584241096,3686,3671,0.9959305480195334,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,top_score,0.1,500,15,173,0.07514450867052024,0.298,0.298,164.56778526884978,29.7989460489478,125.9485731187886,164.56778526884978,10.0,164.56778526884978,3.5546641618071555,0.8972119449015601,3686,3671,0.9959305480195334,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,top_score,0.1,1000,15,117,0.02564102564102564,0.403,0.403,164.56778526884978,89.53396675684853,158.79595307561885,164.56778526884978,10.0,164.56778526884978,1.7773320809035777,4.063881286763063,3686,3671,0.9959305480195334,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,top_score,0.1,5000,15,0,0.0,0.4122,0.667,164.56778526884978,0.0,0.0,0.0,10.0,164.56778526884978,0.3554664161807155,-9.626723480899694,3686,3671,0.9959305480195334,insufficient_high_e_mass_for_uniform_scs,False
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,top_score,0.2,50,15,50,0.0,0.0,0.0,164.56778526884978,164.56778526884978,164.56778526884978,164.56778526884978,5.0,164.56778526884978,32.913557053769956,159.56778526884978,3686,3671,0.9959305480195334,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,top_score,0.2,100,15,100,0.01,0.01,0.01,164.56778526884978,164.56778526884978,164.56778526884978,164.56778526884978,5.0,164.56778526884978,32.913557053769956,159.56778526884978,3686,3671,0.9959305480195334,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,top_score,0.2,300,15,300,0.20666666666666667,0.20666666666666667,0.20666666666666667,164.56778526884978,7.25075051763797,77.81817252136204,164.56778526884978,5.0,164.56778526884978,11.848880539357184,2.25075051763797,3686,3671,0.9959305480195334,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,top_score,0.2,500,15,239,0.1506276150627615,0.298,0.298,164.56778526884978,10.483578796608896,95.52557785911291,164.56778526884978,5.0,164.56778526884978,7.109328323614311,0.02332775058379255,3686,3671,0.9959305480195334,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,top_score,0.2,1000,15,173,0.07514450867052024,0.403,0.403,164.56778526884978,29.7989460489478,125.9485731187886,164.56778526884978,5.0,164.56778526884978,3.5546641618071555,0.8972119449015601,3686,3671,0.9959305480195334,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,top_score,0.2,5000,15,0,0.0,0.4122,0.667,164.56778526884978,0.0,0.0,0.0,5.0,164.56778526884978,0.710932832361431,-4.6267234808996935,3686,3671,0.9959305480195334,insufficient_high_e_mass_for_uniform_scs,False
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,top_score,0.05,50,16,50,0.0,0.0,0.0,164.60714181580366,89.55512804294817,163.10610154034654,164.60714181580366,20.0,164.60714181580366,8.065749948974378,69.55512804294817,3686,3672,0.9962018448182312,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,top_score,0.05,100,16,98,0.08163265306122448,0.08,0.08,164.60714181580366,21.790625303724457,103.71821455371597,164.60714181580366,20.0,164.60714181580366,4.032874974487189,1.3824620384183355,3686,3672,0.9962018448182312,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,top_score,0.05,300,16,49,0.0,0.2966666666666667,0.2966666666666667,164.60714181580366,164.60714181580366,164.60714181580366,164.60714181580366,20.0,164.60714181580366,1.3442916581623965,42.158162223966926,3686,3672,0.9962018448182312,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,top_score,0.05,500,16,0,0.0,0.368,0.368,164.60714181580366,0.0,0.0,0.0,20.0,164.60714181580366,0.8065749948974379,-16.451927801943388,3686,3672,0.9962018448182312,insufficient_high_e_mass_for_uniform_scs,False
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,top_score,0.05,1000,16,0,0.0,0.446,0.446,164.60714181580366,0.0,0.0,0.0,20.0,164.60714181580366,0.40328749744871895,-17.96339012070937,3686,3672,0.9962018448182312,insufficient_high_e_mass_for_uniform_scs,False
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,top_score,0.05,5000,16,0,0.0,0.4074,0.6704,164.60714181580366,0.0,0.0,0.0,20.0,164.60714181580366,0.0806574994897438,-19.598683514659477,3686,3672,0.9962018448182312,insufficient_high_e_mass_for_uniform_scs,False
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,top_score,0.1,50,16,50,0.0,0.0,0.0,164.60714181580366,89.55512804294817,163.10610154034654,164.60714181580366,10.0,164.60714181580366,16.131499897948757,79.55512804294817,3686,3672,0.9962018448182312,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,top_score,0.1,100,16,100,0.08,0.08,0.08,164.60714181580366,18.566685755496703,102.01518397775159,164.60714181580366,10.0,164.60714181580366,8.065749948974378,8.566685755496703,3686,3672,0.9962018448182312,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,top_score,0.1,300,16,69,0.043478260869565216,0.2966666666666667,0.2966666666666667,164.60714181580366,48.72280066537698,134.01050628184836,164.60714181580366,10.0,164.60714181580366,2.688583316324793,5.244539795811761,3686,3672,0.9962018448182312,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,top_score,0.1,500,16,49,0.0,0.368,0.368,164.60714181580366,164.60714181580366,164.60714181580366,164.60714181580366,10.0,164.60714181580366,1.6131499897948758,62.566325489273055,3686,3672,0.9962018448182312,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,top_score,0.1,1000,16,0,0.0,0.446,0.446,164.60714181580366,0.0,0.0,0.0,10.0,164.60714181580366,0.8065749948974379,-7.953380110699361,3686,3672,0.9962018448182312,insufficient_high_e_mass_for_uniform_scs,False
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,top_score,0.1,5000,16,0,0.0,0.4074,0.6704,164.60714181580366,0.0,0.0,0.0,10.0,164.60714181580366,0.1613149989794876,-9.598683514659477,3686,3672,0.9962018448182312,insufficient_high_e_mass_for_uniform_scs,False
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,top_score,0.2,50,16,50,0.0,0.0,0.0,164.60714181580366,89.55512804294817,163.10610154034654,164.60714181580366,5.0,164.60714181580366,32.262999795897514,84.55512804294817,3686,3672,0.9962018448182312,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,top_score,0.2,100,16,100,0.08,0.08,0.08,164.60714181580366,18.566685755496703,102.01518397775159,164.60714181580366,5.0,164.60714181580366,16.131499897948757,13.566685755496703,3686,3672,0.9962018448182312,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,top_score,0.2,300,16,300,0.2966666666666667,0.2966666666666667,0.2966666666666667,164.60714181580366,6.053004685082268,40.40409230678597,164.60714181580366,5.0,164.60714181580366,5.377166632649586,1.0530046850822679,3686,3672,0.9962018448182312,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,top_score,0.2,500,16,96,0.08333333333333333,0.368,0.368,164.60714181580366,26.507821009865538,105.40303511255051,164.60714181580366,5.0,164.60714181580366,3.2262999795897516,0.4661543431988733,3686,3672,0.9962018448182312,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,top_score,0.2,1000,16,49,0.0,0.446,0.446,164.60714181580366,164.60714181580366,164.60714181580366,164.60714181580366,5.0,164.60714181580366,1.6131499897948758,62.566325489273055,3686,3672,0.9962018448182312,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,top_score,0.2,5000,16,0,0.0,0.4074,0.6704,164.60714181580366,0.0,0.0,0.0,5.0,164.60714181580366,0.3226299979589752,-4.598683514659477,3686,3672,0.9962018448182312,insufficient_high_e_mass_for_uniform_scs,False
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,top_score,0.05,50,17,50,0.0,0.0,0.0,164.60714181580366,164.60714181580366,164.60714181580366,164.60714181580366,20.0,164.60714181580366,8.230357090790182,144.60714181580366,3686,3672,0.9962018448182312,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,top_score,0.05,100,17,100,0.0,0.0,0.0,164.60714181580366,164.60714181580366,164.6071418158037,164.60714181580366,20.0,164.60714181580366,8.230357090790182,144.60714181580366,3686,3672,0.9962018448182312,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,top_score,0.05,300,17,174,0.040229885057471264,0.19666666666666666,0.19666666666666666,164.60714181580366,40.05234125627107,137.18992550936514,164.60714181580366,20.0,164.60714181580366,3.4018809308599423,5.569582635581419,3686,3672,0.9962018448182312,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,top_score,0.05,500,17,150,0.03333333333333333,0.272,0.272,164.60714181580366,89.55512804294817,151.59812609517536,164.60714181580366,20.0,164.60714181580366,2.0411285585159655,22.888461376281498,3686,3672,0.9962018448182312,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,top_score,0.05,1000,17,124,0.024193548387096774,0.378,0.378,164.60714181580366,164.60714181580366,164.60714181580363,164.60714181580366,20.0,164.60714181580366,1.0205642792579828,3.316819235158505,3686,3672,0.9962018448182312,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,top_score,0.05,5000,17,0,0.0,0.4112,0.6736,164.60714181580366,0.0,0.0,0.0,20.0,164.60714181580366,0.20411285585159653,-19.612685917396387,3686,3672,0.9962018448182312,insufficient_high_e_mass_for_uniform_scs,False
