dataset,video_id,path_id,split,query,category_id,score,objectness,semantic_margin,temporal_stability,association_score,frame_start,frame_end,path_length,candidate_rank,is_dummy,matched_gt_id,matched_iou,temporal_overlap,matched_frames,is_matched_to_gt,is_unmatched,audit_label,verified_positive_for_calibration,cell_id,novelty_bin,query_cluster,occ_bin,domain_bin,fallback_level,score_source,task,mask_type,conflict_policy
BURST,387,ovtb_v387_p000656,cal,person,805,0.8756348490715027,0.8756348490715027,0.8756348490715027,1,0.0,28,28,1,239,False,1.0,0.9843397591363592,1.0,1,True,False,,no,cat:805,unknown,person,unknown,global,0,final_score_proxy,OVVIS_box_to_mask_scaffold,rectangle_mask_from_box,mask_iou_conflict_threshold_0p5
BURST,1132,ovtb_v1132_p001528,test,dog,382,0.875593513250351,0.875593513250351,0.875593513250351,2,0.5,22,28,2,240,False,1.0,0.9889455870130308,1.0,2,True,False,,no,cat:382,unknown,dog,unknown,global,0,final_score_proxy,OVVIS_box_to_mask_scaffold,rectangle_mask_from_box,mask_iou_conflict_threshold_0p5
BURST,1962,ovtb_v1962_p002564,cal,person,805,0.8755185902118683,0.8755185902118683,0.8755185902118683,4,0.75,6,22,4,241,False,2.0,0.9814450520135736,1.0,4,True,False,,no,cat:805,unknown,person,unknown,global,0,final_score_proxy,OVVIS_box_to_mask_scaffold,rectangle_mask_from_box,mask_iou_conflict_threshold_0p5
BURST,1993,ovtb_v1993_p002734,cal,person,805,0.8753418922424316,0.8753418922424316,0.8753418922424316,1,0.0,6,6,1,242,False,1.0,0.9238270249067332,1.0,1,True,False,,no,cat:805,unknown,person,unknown,global,0,final_score_proxy,OVVIS_box_to_mask_scaffold,rectangle_mask_from_box,mask_iou_conflict_threshold_0p5
BURST,278,ovtb_v278_p000495,cal,person,805,0.8752309083938599,0.8752309083938599,0.8752309083938599,2,0.5,22,33,2,243,False,1.0,0.9917671602592388,1.0,2,True,False,,no,cat:805,unknown,person,unknown,global,0,final_score_proxy,OVVIS_box_to_mask_scaffold,rectangle_mask_from_box,mask_iou_conflict_threshold_0p5
BURST,1800,ovtb_v1800_p002341,test,person,805,0.8751801053682963,0.8751801053682963,0.8751801053682963,6,0.8333333333333334,0,39,6,244,False,1.0,0.988114323226124,1.0,6,True,False,,no,cat:805,unknown,person,unknown,global,0,final_score_proxy,OVVIS_box_to_mask_scaffold,rectangle_mask_from_box,mask_iou_conflict_threshold_0p5
BURST,169,ovtb_v169_p000491,test,dog,382,0.8750147521495819,0.8750147521495819,0.8750147521495819,2,0.5,6,22,2,245,False,2.0,0.9723411609278778,1.0,2,True,False,,no,cat:382,unknown,dog,unknown,global,0,final_score_proxy,OVVIS_box_to_mask_scaffold,rectangle_mask_from_box,mask_iou_conflict_threshold_0p5
BURST,2311,ovtb_v2311_p002953,test,person,805,0.8746307492256165,0.8746307492256165,0.8746307492256165,1,0.0,39,39,1,246,False,3.0,0.5978942303394257,1.0,1,True,False,,no,cat:805,unknown,person,unknown,global,0,final_score_proxy,OVVIS_box_to_mask_scaffold,rectangle_mask_from_box,mask_iou_conflict_threshold_0p5
BURST,1891,ovtb_v1891_p002519,test,person,805,0.874605730175972,0.874605730175972,0.874605730175972,4,0.75,0,17,4,247,False,1.0,0.9673941196137944,1.0,4,True,False,,no,cat:805,unknown,person,unknown,global,0,final_score_proxy,OVVIS_box_to_mask_scaffold,rectangle_mask_from_box,mask_iou_conflict_threshold_0p5
BURST,2829,ovtb_v2829_p003493,test,person,805,0.8745137751102448,0.8745137751102448,0.8745137751102448,6,0.8333333333333334,0,32,6,248,False,1.0,0.7247010966748265,1.0,6,True,False,,no,cat:805,unknown,person,unknown,global,0,final_score_proxy,OVVIS_box_to_mask_scaffold,rectangle_mask_from_box,mask_iou_conflict_threshold_0p5
BURST,1398,ovtb_v1398_p001951,cal,person,805,0.8743202984333038,0.8743202984333038,0.8743202984333038,2,0.5,17,22,2,249,False,7.0,0.9914439777969338,1.0,2,True,False,,no,cat:805,unknown,person,unknown,global,0,final_score_proxy,OVVIS_box_to_mask_scaffold,rectangle_mask_from_box,mask_iou_conflict_threshold_0p5
BURST,1381,ovtb_v1381_p001926,cal,cellular telephone,235,0.8740863680839539,0.8740863680839539,0.8740863680839539,5,0.8,11,33,5,250,False,1.0,0.9844448809080272,1.0,5,True,False,,no,cat:235,unknown,cellular telephone,unknown,global,0,final_score_proxy,OVVIS_box_to_mask_scaffold,rectangle_mask_from_box,mask_iou_conflict_threshold_0p5
BURST,336,ovtb_v336_p000755,tune,lawn mower,645,0.873885989189148,0.873885989189148,0.873885989189148,1,0.0,39,39,1,251,False,2.0,0.923886237381466,1.0,1,True,False,,no,cat:645,unknown,lawn mower,unknown,global,0,final_score_proxy,OVVIS_box_to_mask_scaffold,rectangle_mask_from_box,mask_iou_conflict_threshold_0p5
BURST,1505,ovtb_v1505_p002032,test,sunglasses,1054,0.8738037943840027,0.8738037943840027,0.8738037943840027,1,0.0,22,22,1,252,False,2.0,0.8958103790805735,1.0,1,True,False,,no,cat:1054,unknown,sunglasses,unknown,global,0,final_score_proxy,OVVIS_box_to_mask_scaffold,rectangle_mask_from_box,mask_iou_conflict_threshold_0p5
BURST,2008,ovtb_v2008_p002592,test,football helmet,473,0.8738035261631012,0.8738035261631012,0.8738035261631012,2,0.5,11,22,2,253,False,1.0,0.7990052719630395,1.0,2,True,False,,no,cat:473,unknown,football helmet,unknown,global,0,final_score_proxy,OVVIS_box_to_mask_scaffold,rectangle_mask_from_box,mask_iou_conflict_threshold_0p5
BURST,1891,ovtb_v1891_p002525,test,person,805,0.8736251592636108,0.8736251592636108,0.8736251592636108,1,0.0,33,33,1,254,False,1.0,0.9733677309838252,1.0,1,True,False,,no,cat:805,unknown,person,unknown,global,0,final_score_proxy,OVVIS_box_to_mask_scaffold,rectangle_mask_from_box,mask_iou_conflict_threshold_0p5
BURST,2778,ovtb_v2778_p003521,cal,person,805,0.8736216500401497,0.8736216500401497,0.8736216500401497,8,0.875,0,30,8,255,False,1.0,0.9957365435998702,1.0,8,True,False,,no,cat:805,unknown,person,unknown,global,0,final_score_proxy,OVVIS_box_to_mask_scaffold,rectangle_mask_from_box,mask_iou_conflict_threshold_0p5
BURST,2765,ovtb_v2765_p003268,cal,person,805,0.8735759854316711,0.8735759854316711,0.8735759854316711,1,0.0,9,9,1,256,False,1.0,0.9848768925196678,1.0,1,True,False,,no,cat:805,unknown,person,unknown,global,0,final_score_proxy,OVVIS_box_to_mask_scaffold,rectangle_mask_from_box,mask_iou_conflict_threshold_0p5
BURST,1740,ovtb_v1740_p002100,test,person,805,0.8733242750167847,0.8733242750167847,0.8733242750167847,2,0.5,33,39,2,257,False,2.0,0.9394409963508668,1.0,2,True,False,,no,cat:805,unknown,person,unknown,global,0,final_score_proxy,OVVIS_box_to_mask_scaffold,rectangle_mask_from_box,mask_iou_conflict_threshold_0p5
BURST,2429,ovtb_v2429_p003190,test,surfboard,1057,0.8733025193214417,0.8733025193214417,0.8733025193214417,1,0.0,11,11,1,258,False,1.0,0.5805560041565535,1.0,1,True,False,,no,cat:1057,unknown,surfboard,unknown,global,0,final_score_proxy,OVVIS_box_to_mask_scaffold,rectangle_mask_from_box,mask_iou_conflict_threshold_0p5
BURST,1846,ovtb_v1846_p002219,cal,bicycle,95,0.8732661008834839,0.8732661008834839,0.8732661008834839,1,0.0,0,0,1,259,False,3.0,0.8984704287280174,1.0,1,True,False,,no,cat:95,unknown,bicycle,unknown,global,0,final_score_proxy,OVVIS_box_to_mask_scaffold,rectangle_mask_from_box,mask_iou_conflict_threshold_0p5
BURST,2309,ovtb_v2309_p002721,cal,person,805,0.8732211192448934,0.8732211192448934,0.8732211192448934,3,0.6666666666666666,0,33,3,260,False,1.0,0.9816582530919824,1.0,3,True,False,,no,cat:805,unknown,person,unknown,global,0,final_score_proxy,OVVIS_box_to_mask_scaffold,rectangle_mask_from_box,mask_iou_conflict_threshold_0p5
BURST,2217,ovtb_v2217_p002875,cal,person,805,0.8732064863046011,0.8732064863046011,0.8732064863046011,6,0.8333333333333334,5,33,6,261,False,4.0,0.9940082748762,1.0,6,True,False,,no,cat:805,unknown,person,unknown,global,0,final_score_proxy,OVVIS_box_to_mask_scaffold,rectangle_mask_from_box,mask_iou_conflict_threshold_0p5
BURST,1862,ovtb_v1862_p002256,test,person,805,0.8730405569076538,0.8730405569076538,0.8730405569076538,2,0.5,11,22,2,262,False,1.0,0.9842069240449554,1.0,2,True,False,,no,cat:805,unknown,person,unknown,global,0,final_score_proxy,OVVIS_box_to_mask_scaffold,rectangle_mask_from_box,mask_iou_conflict_threshold_0p5
BURST,1680,ovtb_v1680_p002177,test,person,805,0.8730366230010986,0.8730366230010986,0.8730366230010986,1,0.0,22,22,1,263,False,3.0,0.9922219788556964,1.0,1,True,False,,no,cat:805,unknown,person,unknown,global,0,final_score_proxy,OVVIS_box_to_mask_scaffold,rectangle_mask_from_box,mask_iou_conflict_threshold_0p5
BURST,2303,ovtb_v2303_p002918,tune,motorcycle,714,0.8730150376047406,0.8730150376047406,0.8730150376047406,7,0.8571428571428571,0,39,7,264,False,2.0,0.995703310320694,1.0,7,True,False,,no,cat:714,unknown,motorcycle,unknown,global,0,final_score_proxy,OVVIS_box_to_mask_scaffold,rectangle_mask_from_box,mask_iou_conflict_threshold_0p5
BURST,1472,ovtb_v1472_p002010,cal,person,805,0.8730096717675527,0.8730096717675527,0.8730096717675527,6,0.8333333333333334,0,24,6,265,False,1.0,0.9888337353239902,1.0,6,True,False,,no,cat:805,unknown,person,unknown,global,0,final_score_proxy,OVVIS_box_to_mask_scaffold,rectangle_mask_from_box,mask_iou_conflict_threshold_0p5
BURST,2008,ovtb_v2008_p002591,test,football helmet,473,0.8728792071342468,0.8728792071342468,0.8728792071342468,2,0.5,6,33,2,266,False,1.0,0.7101564397915476,1.0,2,True,False,,no,cat:473,unknown,football helmet,unknown,global,0,final_score_proxy,OVVIS_box_to_mask_scaffold,rectangle_mask_from_box,mask_iou_conflict_threshold_0p5
BURST,2956,ovtb_v2956_p003623,test,person,805,0.8725585415959358,0.8725585415959358,0.8725585415959358,8,0.875,0,30,8,267,False,1.0,0.9905464652253594,1.0,8,True,False,,no,cat:805,unknown,person,unknown,global,0,final_score_proxy,OVVIS_box_to_mask_scaffold,rectangle_mask_from_box,mask_iou_conflict_threshold_0p5
BURST,1891,ovtb_v1891_p002521,test,person,805,0.8724823196729025,0.8724823196729025,0.8724823196729025,3,0.6666666666666666,22,39,3,268,False,1.0,0.9722665833626544,1.0,3,True,False,,no,cat:805,unknown,person,unknown,global,0,final_score_proxy,OVVIS_box_to_mask_scaffold,rectangle_mask_from_box,mask_iou_conflict_threshold_0p5
BURST,2311,ovtb_v2311_p002951,test,person,805,0.8724702000617981,0.8724702000617981,0.8724702000617981,1,0.0,22,22,1,269,False,3.0,0.898729356847111,1.0,1,True,False,,no,cat:805,unknown,person,unknown,global,0,final_score_proxy,OVVIS_box_to_mask_scaffold,rectangle_mask_from_box,mask_iou_conflict_threshold_0p5
BURST,1680,ovtb_v1680_p002160,test,person,805,0.8724047740300497,0.8724047740300497,0.8724047740300497,3,0.6666666666666666,0,39,3,270,False,3.0,0.966668219138283,1.0,3,True,False,,no,cat:805,unknown,person,unknown,global,0,final_score_proxy,OVVIS_box_to_mask_scaffold,rectangle_mask_from_box,mask_iou_conflict_threshold_0p5
BURST,88,ovtb_v88_p000081,test,person,805,0.8723670641581217,0.8723670641581217,0.8723670641581217,3,0.6666666666666666,10,17,3,271,False,3.0,0.9879706393934776,1.0,3,True,False,,no,cat:805,unknown,person,unknown,global,0,final_score_proxy,OVVIS_box_to_mask_scaffold,rectangle_mask_from_box,mask_iou_conflict_threshold_0p5
BURST,75,ovtb_v75_p000099,cal,dog,382,0.8720217943191528,0.8720217943191528,0.8720217943191528,1,0.0,17,17,1,272,False,3.0,0.9872130869689746,1.0,1,True,False,,no,cat:382,unknown,dog,unknown,global,0,final_score_proxy,OVVIS_box_to_mask_scaffold,rectangle_mask_from_box,mask_iou_conflict_threshold_0p5
BURST,1626,ovtb_v1626_p002112,test,army tank,1078,0.8718279997507731,0.8718279997507731,0.8718279997507731,3,0.6666666666666666,6,39,3,273,False,1.0,0.9696693389349672,1.0,3,True,False,,no,cat:1078,unknown,army tank,unknown,global,0,final_score_proxy,OVVIS_box_to_mask_scaffold,rectangle_mask_from_box,mask_iou_conflict_threshold_0p5
BURST,460,ovtb_v460_p000840,cal,person,805,0.8716551462809244,0.8716551462809244,0.8716551462809244,3,0.6666666666666666,26,36,3,274,False,1.0,0.9748406775176928,1.0,3,True,False,,no,cat:805,unknown,person,unknown,global,0,final_score_proxy,OVVIS_box_to_mask_scaffold,rectangle_mask_from_box,mask_iou_conflict_threshold_0p5
BURST,1184,ovtb_v1184_p001634,cal,baby buggy,32,0.8715783953666687,0.8715783953666687,0.8715783953666687,1,0.0,0,0,1,275,False,4.0,0.8120435233222869,1.0,1,True,False,,no,cat:32,unknown,baby buggy,unknown,global,0,final_score_proxy,OVVIS_box_to_mask_scaffold,rectangle_mask_from_box,mask_iou_conflict_threshold_0p5
BURST,1953,ovtb_v1953_p002554,cal,person,805,0.871541440486908,0.871541440486908,0.871541440486908,2,0.5,6,33,2,276,False,1.0,0.99167274190452,1.0,2,True,False,,no,cat:805,unknown,person,unknown,global,0,final_score_proxy,OVVIS_box_to_mask_scaffold,rectangle_mask_from_box,mask_iou_conflict_threshold_0p5
BURST,2670,ovtb_v2670_p003452,test,person,805,0.871433712542057,0.871433712542057,0.871433712542057,8,0.875,0,31,8,277,False,1.0,0.9940818168422988,1.0,8,True,False,,no,cat:805,unknown,person,unknown,global,0,final_score_proxy,OVVIS_box_to_mask_scaffold,rectangle_mask_from_box,mask_iou_conflict_threshold_0p5
BURST,1943,ovtb_v1943_p002363,cal,person,805,0.871274733543396,0.871274733543396,0.871274733543396,5,0.8,0,22,5,278,False,1.0,0.9868909129588233,1.0,5,True,False,,no,cat:805,unknown,person,unknown,global,0,final_score_proxy,OVVIS_box_to_mask_scaffold,rectangle_mask_from_box,mask_iou_conflict_threshold_0p5
BURST,2654,ovtb_v2654_p003355,tune,person,805,0.8711659237742424,0.8711659237742424,0.8711659237742424,8,0.875,0,30,8,279,False,1.0,0.993323050513188,1.0,8,True,False,,no,cat:805,unknown,person,unknown,global,0,final_score_proxy,OVVIS_box_to_mask_scaffold,rectangle_mask_from_box,mask_iou_conflict_threshold_0p5
BURST,2980,ovtb_v2980_p003476,cal,person,805,0.8711158186197281,0.8711158186197281,0.8711158186197281,4,0.75,0,14,4,280,False,2.0,0.983899776660087,1.0,4,True,False,,no,cat:805,unknown,person,unknown,global,0,final_score_proxy,OVVIS_box_to_mask_scaffold,rectangle_mask_from_box,mask_iou_conflict_threshold_0p5
BURST,2818,ovtb_v2818_p003301,cal,person,805,0.8710473094667707,0.8710473094667707,0.8710473094667707,7,0.8571428571428571,0,31,7,281,False,2.0,0.9963234599483116,1.0,7,True,False,,no,cat:805,unknown,person,unknown,global,0,final_score_proxy,OVVIS_box_to_mask_scaffold,rectangle_mask_from_box,mask_iou_conflict_threshold_0p5
BURST,202,ovtb_v202_p000362,cal,person,805,0.8705294132232666,0.8705294132232666,0.8705294132232666,1,0.0,33,33,1,282,False,3.0,0.9904007748657936,1.0,1,True,False,,no,cat:805,unknown,person,unknown,global,0,final_score_proxy,OVVIS_box_to_mask_scaffold,rectangle_mask_from_box,mask_iou_conflict_threshold_0p5
BURST,2906,ovtb_v2906_p003401,cal,person,805,0.8701952248811722,0.8701952248811722,0.8701952248811722,8,0.875,0,30,8,283,False,2.0,0.9910159143517872,1.0,8,True,False,,no,cat:805,unknown,person,unknown,global,0,final_score_proxy,OVVIS_box_to_mask_scaffold,rectangle_mask_from_box,mask_iou_conflict_threshold_0p5
BURST,2828,ovtb_v2828_p003595,test,person,805,0.8701945344607035,0.8701945344607035,0.8701945344607035,6,0.8333333333333334,5,33,6,284,False,7.0,0.9902231027652753,1.0,6,True,False,,no,cat:805,unknown,person,unknown,global,0,final_score_proxy,OVVIS_box_to_mask_scaffold,rectangle_mask_from_box,mask_iou_conflict_threshold_0p5
BURST,1987,ovtb_v1987_p002441,cal,bear,78,0.8701077699661255,0.8701077699661255,0.8701077699661255,1,0.0,0,0,1,285,False,2.0,0.9958096590204684,1.0,1,True,False,,no,cat:78,unknown,bear,unknown,global,0,final_score_proxy,OVVIS_box_to_mask_scaffold,rectangle_mask_from_box,mask_iou_conflict_threshold_0p5
BURST,1943,ovtb_v1943_p002364,cal,person,805,0.8697612200464521,0.8697612200464521,0.8697612200464521,7,0.8571428571428571,0,33,7,286,False,2.0,0.9916217004218169,1.0,7,True,False,,no,cat:805,unknown,person,unknown,global,0,final_score_proxy,OVVIS_box_to_mask_scaffold,rectangle_mask_from_box,mask_iou_conflict_threshold_0p5
BURST,1740,ovtb_v1740_p002098,test,person,805,0.8697458505630493,0.8697458505630493,0.8697458505630493,1,0.0,17,17,1,287,False,2.0,0.7316920092596058,1.0,1,True,False,,no,cat:805,unknown,person,unknown,global,0,final_score_proxy,OVVIS_box_to_mask_scaffold,rectangle_mask_from_box,mask_iou_conflict_threshold_0p5
BURST,1398,ovtb_v1398_p001952,cal,person,805,0.8696699341138204,0.8696699341138204,0.8696699341138204,3,0.6666666666666666,28,39,3,288,False,1.0,0.9895815633055144,1.0,3,True,False,,no,cat:805,unknown,person,unknown,global,0,final_score_proxy,OVVIS_box_to_mask_scaffold,rectangle_mask_from_box,mask_iou_conflict_threshold_0p5
BURST,2656,ovtb_v2656_p003175,test,person,805,0.8695659041404724,0.8695659041404724,0.8695659041404724,3,0.6666666666666666,21,30,3,289,False,1.0,0.9930088038731216,1.0,3,True,False,,no,cat:805,unknown,person,unknown,global,0,final_score_proxy,OVVIS_box_to_mask_scaffold,rectangle_mask_from_box,mask_iou_conflict_threshold_0p5
BURST,1505,ovtb_v1505_p002028,test,person,805,0.8695318102836609,0.8695318102836609,0.8695318102836609,1,0.0,22,22,1,290,False,5.0,0.981035644526178,1.0,1,True,False,,no,cat:805,unknown,person,unknown,global,0,final_score_proxy,OVVIS_box_to_mask_scaffold,rectangle_mask_from_box,mask_iou_conflict_threshold_0p5
BURST,162,ovtb_v162_p000482,cal,person,805,0.8693026502927145,0.8693026502927145,0.8693026502927145,3,0.6666666666666666,6,12,3,291,False,7.0,0.9722605564302764,1.0,3,True,False,,no,cat:805,unknown,person,unknown,global,0,final_score_proxy,OVVIS_box_to_mask_scaffold,rectangle_mask_from_box,mask_iou_conflict_threshold_0p5
BURST,2827,ovtb_v2827_p003598,cal,person,805,0.8690405998911176,0.8690405998911176,0.8690405998911176,7,0.8571428571428571,5,38,7,292,False,1.0,0.9951527332464692,1.0,7,True,False,,no,cat:805,unknown,person,unknown,global,0,final_score_proxy,OVVIS_box_to_mask_scaffold,rectangle_mask_from_box,mask_iou_conflict_threshold_0p5
BURST,2665,ovtb_v2665_p003431,test,person,805,0.8687095195055008,0.8687095195055008,0.8687095195055008,8,0.875,0,32,8,293,False,1.0,0.9933985685425496,1.0,8,True,False,,no,cat:805,unknown,person,unknown,global,0,final_score_proxy,OVVIS_box_to_mask_scaffold,rectangle_mask_from_box,mask_iou_conflict_threshold_0p5
BURST,1798,ovtb_v1798_p002146,cal,person,805,0.8686864376068115,0.8686864376068115,0.8686864376068115,1,0.0,39,39,1,294,False,1.0,0.9757788260412028,1.0,1,True,False,,no,cat:805,unknown,person,unknown,global,0,final_score_proxy,OVVIS_box_to_mask_scaffold,rectangle_mask_from_box,mask_iou_conflict_threshold_0p5
BURST,58,ovtb_v58_p000075,test,person,805,0.8686337992548943,0.8686337992548943,0.8686337992548943,8,0.875,0,39,8,295,False,1.0,0.9944333122427388,1.0,8,True,False,,no,cat:805,unknown,person,unknown,global,0,final_score_proxy,OVVIS_box_to_mask_scaffold,rectangle_mask_from_box,mask_iou_conflict_threshold_0p5
BURST,271,ovtb_v271_p000460,cal,person,805,0.8683172464370728,0.8683172464370728,0.8683172464370728,1,0.0,10,10,1,296,False,7.0,0.978200215432655,1.0,1,True,False,,no,cat:805,unknown,person,unknown,global,0,final_score_proxy,OVVIS_box_to_mask_scaffold,rectangle_mask_from_box,mask_iou_conflict_threshold_0p5
BURST,115,ovtb_v115_p000200,test,person,805,0.8682830095291137,0.8682830095291137,0.8682830095291137,5,0.8,0,22,5,297,False,1.0,0.991282028780693,1.0,5,True,False,,no,cat:805,unknown,person,unknown,global,0,final_score_proxy,OVVIS_box_to_mask_scaffold,rectangle_mask_from_box,mask_iou_conflict_threshold_0p5
BURST,2459,ovtb_v2459_p003223,cal,polar bear,588,0.8679162263870239,0.8679162263870239,0.8679162263870239,1,0.0,0,0,1,298,False,1.0,0.9505454288984038,1.0,1,True,False,,no,cat:588,unknown,polar bear,unknown,global,0,final_score_proxy,OVVIS_box_to_mask_scaffold,rectangle_mask_from_box,mask_iou_conflict_threshold_0p5
BURST,1505,ovtb_v1505_p002034,test,sunglasses,1054,0.8675399025281271,0.8675399025281271,0.8675399025281271,3,0.6666666666666666,28,39,3,299,False,2.0,0.929983069368386,1.0,3,True,False,,no,cat:1054,unknown,sunglasses,unknown,global,0,final_score_proxy,OVVIS_box_to_mask_scaffold,rectangle_mask_from_box,mask_iou_conflict_threshold_0p5
BURST,342,ovtb_v342_p000766,cal,person,805,0.8674618005752563,0.8674618005752563,0.8674618005752563,1,0.0,11,11,1,300,False,1.0,0.9685067914657308,1.0,1,True,False,,no,cat:805,unknown,person,unknown,global,0,final_score_proxy,OVVIS_box_to_mask_scaffold,rectangle_mask_from_box,mask_iou_conflict_threshold_0p5
BURST,2258,ovtb_v2258_p002858,cal,cellular telephone,235,0.8673994541168213,0.8673994541168213,0.8673994541168213,1,0.0,24,24,1,301,False,1.0,0.8583361402283987,1.0,1,True,False,,no,cat:235,unknown,cellular telephone,unknown,global,0,final_score_proxy,OVVIS_box_to_mask_scaffold,rectangle_mask_from_box,mask_iou_conflict_threshold_0p5
BURST,2952,ovtb_v2952_p003443,test,person,805,0.867262527346611,0.867262527346611,0.867262527346611,8,0.875,0,33,8,302,False,1.0,0.9871194886061354,1.0,8,True,False,,no,cat:805,unknown,person,unknown,global,0,final_score_proxy,OVVIS_box_to_mask_scaffold,rectangle_mask_from_box,mask_iou_conflict_threshold_0p5
BURST,2780,ovtb_v2780_p003556,tune,person,805,0.8671533635684422,0.8671533635684422,0.8671533635684422,7,0.8571428571428571,0,29,7,303,False,1.0,0.9927902622124288,1.0,7,True,False,,no,cat:805,unknown,person,unknown,global,0,final_score_proxy,OVVIS_box_to_mask_scaffold,rectangle_mask_from_box,mask_iou_conflict_threshold_0p5
BURST,2264,ovtb_v2264_p002923,test,person,805,0.8666265904903412,0.8666265904903412,0.8666265904903412,2,0.5,10,15,2,304,False,1.0,0.9949578224064644,1.0,2,True,False,,no,cat:805,unknown,person,unknown,global,0,final_score_proxy,OVVIS_box_to_mask_scaffold,rectangle_mask_from_box,mask_iou_conflict_threshold_0p5
BURST,336,ovtb_v336_p000751,tune,lawn mower,645,0.8665502667427063,0.8665502667427063,0.8665502667427063,1,0.0,6,6,1,305,False,2.0,0.873016111372714,1.0,1,True,False,,no,cat:645,unknown,lawn mower,unknown,global,0,final_score_proxy,OVVIS_box_to_mask_scaffold,rectangle_mask_from_box,mask_iou_conflict_threshold_0p5
BURST,1953,ovtb_v1953_p002553,cal,person,805,0.8665490547815958,0.8665490547815958,0.8665490547815958,6,0.8333333333333334,0,39,6,306,False,1.0,0.9922410684353888,1.0,6,True,False,,no,cat:805,unknown,person,unknown,global,0,final_score_proxy,OVVIS_box_to_mask_scaffold,rectangle_mask_from_box,mask_iou_conflict_threshold_0p5
BURST,2705,ovtb_v2705_p003206,test,person,805,0.8664848804473877,0.8664848804473877,0.8664848804473877,2,0.5,33,39,2,307,False,1.0,0.9891650365703876,1.0,2,True,False,,no,cat:805,unknown,person,unknown,global,0,final_score_proxy,OVVIS_box_to_mask_scaffold,rectangle_mask_from_box,mask_iou_conflict_threshold_0p5
BURST,2160,ovtb_v2160_p002789,tune,person,805,0.8664502799510956,0.8664502799510956,0.8664502799510956,2,0.5,24,28,2,308,False,7.0,0.9839959159450336,1.0,2,True,False,,no,cat:805,unknown,person,unknown,global,0,final_score_proxy,OVVIS_box_to_mask_scaffold,rectangle_mask_from_box,mask_iou_conflict_threshold_0p5
BURST,1683,ovtb_v1683_p002038,test,helicopter,567,0.8662720173597336,0.8662720173597336,0.8662720173597336,8,0.875,0,39,8,309,False,1.0,0.9821487813587314,1.0,8,True,False,,no,cat:567,unknown,helicopter,unknown,global,0,final_score_proxy,OVVIS_box_to_mask_scaffold,rectangle_mask_from_box,mask_iou_conflict_threshold_0p5
BURST,2989,ovtb_v2989_p003761,test,person,805,0.8659950296084086,0.8659950296084086,0.8659950296084086,3,0.6666666666666666,21,30,3,310,False,1.0,0.994363390411425,1.0,3,True,False,,no,cat:805,unknown,person,unknown,global,0,final_score_proxy,OVVIS_box_to_mask_scaffold,rectangle_mask_from_box,mask_iou_conflict_threshold_0p5
BURST,884,ovtb_v884_p001363,test,person,805,0.8659107089042664,0.8659107089042664,0.8659107089042664,1,0.0,11,11,1,311,False,,0.0,0.0,0,False,True,,no,cat:805,unknown,person,unknown,global,0,final_score_proxy,OVVIS_box_to_mask_scaffold,rectangle_mask_from_box,mask_iou_conflict_threshold_0p5
BURST,2347,ovtb_v2347_p003032,test,person,805,0.8658409714698792,0.8658409714698792,0.8658409714698792,3,0.6666666666666666,28,39,3,312,False,3.0,0.9859884374506068,1.0,3,True,False,,no,cat:805,unknown,person,unknown,global,0,final_score_proxy,OVVIS_box_to_mask_scaffold,rectangle_mask_from_box,mask_iou_conflict_threshold_0p5
BURST,1801,ovtb_v1801_p002416,cal,person,805,0.8658016920089722,0.8658016920089722,0.8658016920089722,1,0.0,0,0,1,313,False,1.0,0.9614937640150132,1.0,1,True,False,,no,cat:805,unknown,person,unknown,global,0,final_score_proxy,OVVIS_box_to_mask_scaffold,rectangle_mask_from_box,mask_iou_conflict_threshold_0p5
BURST,478,ovtb_v478_p000844,cal,person,805,0.8657980561256409,0.8657980561256409,0.8657980561256409,1,0.0,6,6,1,314,False,1.0,0.9810965134246435,1.0,1,True,False,,no,cat:805,unknown,person,unknown,global,0,final_score_proxy,OVVIS_box_to_mask_scaffold,rectangle_mask_from_box,mask_iou_conflict_threshold_0p5
BURST,168,ovtb_v168_p000255,cal,person,805,0.8656868849481855,0.8656868849481855,0.8656868849481855,7,0.8571428571428571,0,33,7,315,False,1.0,0.995788701676506,1.0,7,True,False,,no,cat:805,unknown,person,unknown,global,0,final_score_proxy,OVVIS_box_to_mask_scaffold,rectangle_mask_from_box,mask_iou_conflict_threshold_0p5
BURST,2897,ovtb_v2897_p003370,tune,person,805,0.8655431866645813,0.8655431866645813,0.8655431866645813,8,0.875,0,32,8,316,False,2.0,0.9926753408248068,1.0,8,True,False,,no,cat:805,unknown,person,unknown,global,0,final_score_proxy,OVVIS_box_to_mask_scaffold,rectangle_mask_from_box,mask_iou_conflict_threshold_0p5
BURST,2658,ovtb_v2658_p003426,test,person,805,0.8654892359461103,0.8654892359461103,0.8654892359461103,7,0.8571428571428571,5,32,7,317,False,2.0,0.9977223825110658,1.0,7,True,False,,no,cat:805,unknown,person,unknown,global,0,final_score_proxy,OVVIS_box_to_mask_scaffold,rectangle_mask_from_box,mask_iou_conflict_threshold_0p5
BURST,432,ovtb_v432_p000799,cal,person,805,0.8654830455780029,0.8654830455780029,0.8654830455780029,4,0.75,6,39,4,318,False,2.0,0.9866238034691266,1.0,4,True,False,,no,cat:805,unknown,person,unknown,global,0,final_score_proxy,OVVIS_box_to_mask_scaffold,rectangle_mask_from_box,mask_iou_conflict_threshold_0p5
