K,primary_queue_status,material_id,t1_label,alignn_score,alignn_predicted_e_above_hull,cgcnn_ens10_pred_e_form,megnet_pred_e_form,near_hull_50mev_t0_or_t1,t1_false_explanation_class
500,raw_only_requested_budget,wbm-4-10557,t1_stable,0.6178109999999997,-0.6178109999999997,-3.4228,-3.8677,False,t1_stable_or_true_release
500,raw_only_requested_budget,wbm-4-10565,t1_false_or_unresolved,0.6026740000000004,-0.6026740000000004,-3.1285800000000004,-3.3546,False,ALIGNN_FF_disagrees_with_current_MP_label
500,raw_only_requested_budget,wbm-4-10566,t1_false_or_unresolved,0.6026339999999997,-0.6026339999999997,-3.11459,-3.372,False,ALIGNN_FF_disagrees_with_current_MP_label
500,raw_only_requested_budget,wbm-4-10567,t1_false_or_unresolved,0.6043919999999998,-0.6043919999999998,-1.58698,-1.9744,False,ALIGNN_FF_disagrees_with_current_MP_label
500,raw_only_requested_budget,wbm-4-10568,t1_false_or_unresolved,0.6058249999999998,-0.6058249999999998,-3.11459,-3.3643,False,ALIGNN_FF_disagrees_with_current_MP_label
300,PARC_release,wbm-4-10574,t1_stable,2.927967,-2.927967,-3.2969700000000004,-3.697,False,t1_stable_or_true_release
500,PARC_release,wbm-4-10574,t1_stable,2.927967,-2.927967,-3.2969700000000004,-3.697,False,t1_stable_or_true_release
300,raw_only_requested_budget,wbm-4-10580,t1_false_or_unresolved,0.6525319999999994,-0.6525319999999994,-3.12352,-3.3255,False,ALIGNN_FF_disagrees_with_current_MP_label
500,raw_only_requested_budget,wbm-4-10580,t1_false_or_unresolved,0.6525319999999994,-0.6525319999999994,-3.12352,-3.3255,False,ALIGNN_FF_disagrees_with_current_MP_label
300,raw_only_requested_budget,wbm-4-10582,t1_stable,0.8001899999999997,-0.8001899999999997,-3.15295,-3.3934,False,t1_stable_or_true_release
500,raw_only_requested_budget,wbm-4-10582,t1_stable,0.8001899999999997,-0.8001899999999997,-3.15295,-3.3934,False,t1_stable_or_true_release
300,raw_only_requested_budget,wbm-4-10584,t1_stable,0.670242,-0.670242,-0.9497,-1.2738,False,t1_stable_or_true_release
500,raw_only_requested_budget,wbm-4-10584,t1_stable,0.670242,-0.670242,-0.9497,-1.2738,False,t1_stable_or_true_release
300,raw_only_requested_budget,wbm-4-10585,t1_false_or_unresolved,0.6808179999999999,-0.6808179999999999,-2.53179,-2.9289,False,unresolved_current_MP_hull_reference
500,raw_only_requested_budget,wbm-4-10585,t1_false_or_unresolved,0.6808179999999999,-0.6808179999999999,-2.53179,-2.9289,False,unresolved_current_MP_hull_reference
500,raw_only_requested_budget,wbm-4-10586,t1_false_or_unresolved,0.6033780000000002,-0.6033780000000002,-3.09275,-3.3729,False,ALIGNN_FF_disagrees_with_current_MP_label
300,PARC_release,wbm-4-10622,t1_stable,2.12452,-2.12452,-3.51609,-3.8751,False,t1_stable_or_true_release
500,PARC_release,wbm-4-10622,t1_stable,2.12452,-2.12452,-3.51609,-3.8751,False,t1_stable_or_true_release
300,PARC_release,wbm-4-10623,t1_stable,2.33042,-2.33042,-3.4487799999999997,-3.6962,False,t1_stable_or_true_release
500,PARC_release,wbm-4-10623,t1_stable,2.33042,-2.33042,-3.4487799999999997,-3.6962,False,t1_stable_or_true_release
300,PARC_release,wbm-4-10624,t1_stable,0.9914199999999996,-0.9914199999999996,-3.522710000000001,-3.8725,False,t1_stable_or_true_release
500,PARC_release,wbm-4-10624,t1_stable,0.9914199999999996,-0.9914199999999996,-3.522710000000001,-3.8725,False,t1_stable_or_true_release
500,raw_only_requested_budget,wbm-4-10724,t1_false_or_unresolved,0.591358,-0.591358,-3.4752300000000007,-3.6771,False,ALIGNN_FF_disagrees_with_current_MP_label
300,raw_only_requested_budget,wbm-4-10749,t1_false_or_unresolved,0.7076989999999999,-0.7076989999999999,-3.60855,-4.0641,True,near_hull_25meV_boundary
500,raw_only_requested_budget,wbm-4-10749,t1_false_or_unresolved,0.7076989999999999,-0.7076989999999999,-3.60855,-4.0641,True,near_hull_25meV_boundary
300,raw_only_requested_budget,wbm-4-10762,t1_false_or_unresolved,0.7464969999999997,-0.7464969999999997,-3.5192299999999994,-3.8923,False,ALIGNN_FF_disagrees_with_current_MP_label
500,raw_only_requested_budget,wbm-4-10762,t1_false_or_unresolved,0.7464969999999997,-0.7464969999999997,-3.5192299999999994,-3.8923,False,ALIGNN_FF_disagrees_with_current_MP_label
300,PARC_release,wbm-4-10770,t1_false_or_unresolved,0.8441209999999999,-0.8441209999999999,-2.49284,-2.8116,False,ALIGNN_FF_disagrees_with_current_MP_label
500,raw_only_requested_budget,wbm-4-10770,t1_false_or_unresolved,0.8441209999999999,-0.8441209999999999,-2.49284,-2.8116,False,ALIGNN_FF_disagrees_with_current_MP_label
300,raw_only_requested_budget,wbm-4-10809,t1_false_or_unresolved,0.6466770000000004,-0.6466770000000004,-3.68506,-3.8034,True,near_hull_25meV_boundary
500,raw_only_requested_budget,wbm-4-10809,t1_false_or_unresolved,0.6466770000000004,-0.6466770000000004,-3.68506,-3.8034,True,near_hull_25meV_boundary
500,raw_only_requested_budget,wbm-4-10852,t1_false_or_unresolved,0.6316489999999999,-0.6316489999999999,-3.07681,-3.4898,True,near_hull_50meV_boundary
500,raw_only_requested_budget,wbm-4-10857,t1_stable,0.5883530000000001,-0.5883530000000001,-2.6482,-3.0048,True,t1_stable_or_true_release
500,raw_only_requested_budget,wbm-4-10858,t1_false_or_unresolved,0.622595,-0.622595,-3.60011,-3.6484,True,near_hull_25meV_boundary
300,raw_only_requested_budget,wbm-4-10888,t1_false_or_unresolved,0.6833640000000001,-0.6833640000000001,-2.6924200000000003,-3.0575,True,near_hull_50meV_boundary
500,raw_only_requested_budget,wbm-4-10888,t1_false_or_unresolved,0.6833640000000001,-0.6833640000000001,-2.6924200000000003,-3.0575,True,near_hull_50meV_boundary
500,raw_only_requested_budget,wbm-4-10889,t1_false_or_unresolved,0.617078,-0.617078,-1.85192,-2.1038,False,ALIGNN_FF_disagrees_with_current_MP_label
300,raw_only_requested_budget,wbm-4-10891,t1_false_or_unresolved,0.7192470000000002,-0.7192470000000002,-1.66074,-2.0931,False,ALIGNN_FF_disagrees_with_current_MP_label
500,raw_only_requested_budget,wbm-4-10891,t1_false_or_unresolved,0.7192470000000002,-0.7192470000000002,-1.66074,-2.0931,False,ALIGNN_FF_disagrees_with_current_MP_label
300,raw_only_requested_budget,wbm-4-10892,t1_false_or_unresolved,0.718947,-0.718947,-1.7535599999999998,-2.0526,False,ALIGNN_FF_disagrees_with_current_MP_label
500,raw_only_requested_budget,wbm-4-10892,t1_false_or_unresolved,0.718947,-0.718947,-1.7535599999999998,-2.0526,False,ALIGNN_FF_disagrees_with_current_MP_label
300,raw_only_requested_budget,wbm-4-10894,t1_false_or_unresolved,0.6891509999999998,-0.6891509999999998,-3.619769999999999,-3.9882,True,near_hull_25meV_boundary
500,raw_only_requested_budget,wbm-4-10894,t1_false_or_unresolved,0.6891509999999998,-0.6891509999999998,-3.619769999999999,-3.9882,True,near_hull_25meV_boundary
500,raw_only_requested_budget,wbm-4-10895,t1_false_or_unresolved,0.5690169999999997,-0.5690169999999997,-2.23719,-2.5633,False,ALIGNN_FF_disagrees_with_current_MP_label
300,raw_only_requested_budget,wbm-4-10901,t1_false_or_unresolved,0.655454,-0.655454,-1.9723200000000003,-2.5211,False,ALIGNN_FF_disagrees_with_current_MP_label
500,raw_only_requested_budget,wbm-4-10901,t1_false_or_unresolved,0.655454,-0.655454,-1.9723200000000003,-2.5211,False,ALIGNN_FF_disagrees_with_current_MP_label
300,raw_only_requested_budget,wbm-4-10908,t1_false_or_unresolved,0.8020670000000001,-0.8020670000000001,-3.53183,-3.8588,True,near_hull_50meV_boundary
500,raw_only_requested_budget,wbm-4-10908,t1_false_or_unresolved,0.8020670000000001,-0.8020670000000001,-3.53183,-3.8588,True,near_hull_50meV_boundary
300,PARC_release,wbm-4-10934,t1_stable,2.893409,-2.893409,-3.40706,-3.7201,False,t1_stable_or_true_release
500,PARC_release,wbm-4-10934,t1_stable,2.893409,-2.893409,-3.40706,-3.7201,False,t1_stable_or_true_release
500,raw_only_requested_budget,wbm-4-11025,t1_false_or_unresolved,0.579752,-0.579752,-3.18084,-3.4737,False,ALIGNN_FF_disagrees_with_current_MP_label
300,raw_only_requested_budget,wbm-4-11034,t1_stable,0.6587670000000001,-0.6587670000000001,-3.5439,-3.9123,False,t1_stable_or_true_release
500,raw_only_requested_budget,wbm-4-11034,t1_stable,0.6587670000000001,-0.6587670000000001,-3.5439,-3.9123,False,t1_stable_or_true_release
300,PARC_release,wbm-4-11153,t1_stable,2.161377,-2.161377,-3.4168800000000004,-3.7515,False,t1_stable_or_true_release
500,PARC_release,wbm-4-11153,t1_stable,2.161377,-2.161377,-3.4168800000000004,-3.7515,False,t1_stable_or_true_release
300,raw_only_requested_budget,wbm-4-11157,t1_false_or_unresolved,0.6519370000000002,-0.6519370000000002,-2.38506,-2.6235,False,ALIGNN_FF_disagrees_with_current_MP_label
500,raw_only_requested_budget,wbm-4-11157,t1_false_or_unresolved,0.6519370000000002,-0.6519370000000002,-2.38506,-2.6235,False,ALIGNN_FF_disagrees_with_current_MP_label
300,raw_only_requested_budget,wbm-4-11158,t1_false_or_unresolved,0.6864370000000002,-0.6864370000000002,-2.40265,-2.7022,False,ALIGNN_FF_disagrees_with_current_MP_label
500,raw_only_requested_budget,wbm-4-11158,t1_false_or_unresolved,0.6864370000000002,-0.6864370000000002,-2.40265,-2.7022,False,ALIGNN_FF_disagrees_with_current_MP_label
300,PARC_release,wbm-4-11159,t1_false_or_unresolved,0.8917370000000004,-0.8917370000000004,-2.4464300000000003,-2.5065,False,ALIGNN_FF_disagrees_with_current_MP_label
500,PARC_release,wbm-4-11159,t1_false_or_unresolved,0.8917370000000004,-0.8917370000000004,-2.4464300000000003,-2.5065,False,ALIGNN_FF_disagrees_with_current_MP_label
300,PARC_release,wbm-4-11162,t1_false_or_unresolved,2.868911,-2.868911,-4.15148,-4.328,False,ALIGNN_FF_disagrees_with_current_MP_label
500,PARC_release,wbm-4-11162,t1_false_or_unresolved,2.868911,-2.868911,-4.15148,-4.328,False,ALIGNN_FF_disagrees_with_current_MP_label
300,raw_only_requested_budget,wbm-4-11174,t1_stable,0.7854570000000001,-0.7854570000000001,-3.4770799999999995,-3.7235,True,t1_stable_or_true_release
500,raw_only_requested_budget,wbm-4-11174,t1_stable,0.7854570000000001,-0.7854570000000001,-3.4770799999999995,-3.7235,True,t1_stable_or_true_release
300,PARC_release,wbm-4-11191,t1_stable,1.690728,-1.690728,-3.2921,-3.4922,False,t1_stable_or_true_release
500,PARC_release,wbm-4-11191,t1_stable,1.690728,-1.690728,-3.2921,-3.4922,False,t1_stable_or_true_release
300,PARC_release,wbm-4-11212,t1_false_or_unresolved,2.056357,-2.056357,-3.7537,-4.1458,False,ALIGNN_FF_disagrees_with_current_MP_label
500,PARC_release,wbm-4-11212,t1_false_or_unresolved,2.056357,-2.056357,-3.7537,-4.1458,False,ALIGNN_FF_disagrees_with_current_MP_label
500,raw_only_requested_budget,wbm-4-11236,t1_false_or_unresolved,0.5972180000000002,-0.5972180000000002,-3.804,-4.0341,False,ALIGNN_FF_disagrees_with_current_MP_label
300,PARC_release,wbm-4-11241,t1_false_or_unresolved,2.604475,-2.604475,-4.18018,-4.5366,False,unresolved_current_MP_hull_reference
500,PARC_release,wbm-4-11241,t1_false_or_unresolved,2.604475,-2.604475,-4.18018,-4.5366,False,unresolved_current_MP_hull_reference
300,raw_only_requested_budget,wbm-4-11244,t1_false_or_unresolved,0.7137449999999999,-0.7137449999999999,-3.3929599999999995,-3.8515,True,near_hull_25meV_boundary
500,raw_only_requested_budget,wbm-4-11244,t1_false_or_unresolved,0.7137449999999999,-0.7137449999999999,-3.3929599999999995,-3.8515,True,near_hull_25meV_boundary
300,PARC_release,wbm-4-11265,t1_stable,2.96289,-2.96289,-3.52709,-3.967,False,t1_stable_or_true_release
500,PARC_release,wbm-4-11265,t1_stable,2.96289,-2.96289,-3.52709,-3.967,False,t1_stable_or_true_release
300,PARC_release,wbm-4-11272,t1_stable,0.7917130000000001,-0.7917130000000001,-3.3448299999999995,-3.6194,False,t1_stable_or_true_release
500,raw_only_requested_budget,wbm-4-11272,t1_stable,0.7917130000000001,-0.7917130000000001,-3.3448299999999995,-3.6194,False,t1_stable_or_true_release
500,raw_only_requested_budget,wbm-4-11310,t1_false_or_unresolved,0.6027679999999993,-0.6027679999999993,-4.349419999999999,-4.7409,False,ALIGNN_FF_disagrees_with_current_MP_label
500,raw_only_requested_budget,wbm-4-11319,t1_false_or_unresolved,0.6213950000000001,-0.6213950000000001,-3.54756,-3.8403,True,near_hull_25meV_boundary
500,raw_only_requested_budget,wbm-4-11320,t1_false_or_unresolved,0.5578319999999999,-0.5578319999999999,-3.2857899999999995,-3.7025,True,near_hull_25meV_boundary
500,raw_only_requested_budget,wbm-4-11321,t1_false_or_unresolved,0.597343,-0.597343,-3.56165,-3.8491,True,near_hull_25meV_boundary
500,raw_only_requested_budget,wbm-4-11322,t1_false_or_unresolved,0.5629910000000002,-0.5629910000000002,-3.74514,-3.8653,True,near_hull_25meV_boundary
500,raw_only_requested_budget,wbm-4-11326,t1_false_or_unresolved,0.579968,-0.579968,-3.56166,-3.8231,True,near_hull_25meV_boundary
500,raw_only_requested_budget,wbm-4-11327,t1_false_or_unresolved,0.6066179999999992,-0.6066179999999992,-3.51252,-3.837,True,near_hull_25meV_boundary
300,raw_only_requested_budget,wbm-4-11329,t1_false_or_unresolved,0.7377509999999998,-0.7377509999999998,-3.17814,-3.4853,True,near_hull_25meV_boundary
500,raw_only_requested_budget,wbm-4-11329,t1_false_or_unresolved,0.7377509999999998,-0.7377509999999998,-3.17814,-3.4853,True,near_hull_25meV_boundary
300,raw_only_requested_budget,wbm-4-11331,t1_false_or_unresolved,0.6426470000000002,-0.6426470000000002,-3.90951,-4.1139,False,ALIGNN_FF_disagrees_with_current_MP_label
500,raw_only_requested_budget,wbm-4-11331,t1_false_or_unresolved,0.6426470000000002,-0.6426470000000002,-3.90951,-4.1139,False,ALIGNN_FF_disagrees_with_current_MP_label
500,raw_only_requested_budget,wbm-4-11361,t1_false_or_unresolved,0.5599940000000001,-0.5599940000000001,-3.3463100000000003,-3.8417,True,near_hull_50meV_boundary
500,raw_only_requested_budget,wbm-4-11367,t1_false_or_unresolved,0.6258399999999997,-0.6258399999999997,-3.5926100000000005,-3.9215,True,near_hull_25meV_boundary
500,raw_only_requested_budget,wbm-4-11368,t1_false_or_unresolved,0.6099940000000004,-0.6099940000000004,-3.57483,-3.939,True,near_hull_25meV_boundary
500,raw_only_requested_budget,wbm-4-11369,t1_false_or_unresolved,0.5902769999999999,-0.5902769999999999,-3.36025,-3.7549,True,near_hull_50meV_boundary
500,raw_only_requested_budget,wbm-4-11370,t1_false_or_unresolved,0.6115880000000002,-0.6115880000000002,-3.59466,-3.9035,True,near_hull_25meV_boundary
500,raw_only_requested_budget,wbm-4-11372,t1_false_or_unresolved,0.6110519999999999,-0.6110519999999999,-3.57483,-3.9295,True,near_hull_25meV_boundary
500,raw_only_requested_budget,wbm-4-11374,t1_false_or_unresolved,0.582741,-0.582741,-3.5948899999999995,-3.8758,True,near_hull_25meV_boundary
500,raw_only_requested_budget,wbm-4-11376,t1_false_or_unresolved,0.5844879999999995,-0.5844879999999995,-3.59422,-3.8774,True,near_hull_25meV_boundary
500,raw_only_requested_budget,wbm-4-11378,t1_false_or_unresolved,0.5942130000000003,-0.5942130000000003,-3.5946799999999994,-3.8862,True,near_hull_25meV_boundary
500,raw_only_requested_budget,wbm-4-11379,t1_false_or_unresolved,0.6188469999999997,-0.6188469999999997,-3.5594900000000003,-3.9112,True,near_hull_25meV_boundary
300,raw_only_requested_budget,wbm-4-11381,t1_false_or_unresolved,0.7526180000000005,-0.7526180000000005,-3.5700899999999995,-3.9497,False,ALIGNN_FF_disagrees_with_current_MP_label
500,raw_only_requested_budget,wbm-4-11381,t1_false_or_unresolved,0.7526180000000005,-0.7526180000000005,-3.5700899999999995,-3.9497,False,ALIGNN_FF_disagrees_with_current_MP_label
500,raw_only_requested_budget,wbm-4-11384,t1_false_or_unresolved,0.5891109999999999,-0.5891109999999999,-3.5548500000000005,-3.8916,True,near_hull_25meV_boundary
300,raw_only_requested_budget,wbm-4-11392,t1_false_or_unresolved,0.6762890000000006,-0.6762890000000006,-3.59941,-3.9549,False,unresolved_current_MP_hull_reference
500,raw_only_requested_budget,wbm-4-11392,t1_false_or_unresolved,0.6762890000000006,-0.6762890000000006,-3.59941,-3.9549,False,unresolved_current_MP_hull_reference
500,raw_only_requested_budget,wbm-4-11393,t1_false_or_unresolved,0.603256,-0.603256,-3.5147800000000005,-3.8389,True,near_hull_25meV_boundary
500,raw_only_requested_budget,wbm-4-13901,t1_false_or_unresolved,0.6131889999999999,-0.6131889999999999,-0.95595,-0.9666,False,ALIGNN_FF_disagrees_with_current_MP_label
500,raw_only_requested_budget,wbm-4-13919,t1_false_or_unresolved,0.5839059999999999,-0.5839059999999999,-1.02081,-1.0159,False,ALIGNN_FF_disagrees_with_current_MP_label
300,raw_only_requested_budget,wbm-4-14186,t1_stable,0.7573579999999999,-0.7573579999999999,-1.03162,-0.9553,False,t1_stable_or_true_release
500,raw_only_requested_budget,wbm-4-14186,t1_stable,0.7573579999999999,-0.7573579999999999,-1.03162,-0.9553,False,t1_stable_or_true_release
300,PARC_release,wbm-4-14820,t1_stable,1.074016,-1.074016,-1.62536,-1.6243,False,t1_stable_or_true_release
500,PARC_release,wbm-4-14820,t1_stable,1.074016,-1.074016,-1.62536,-1.6243,False,t1_stable_or_true_release
300,PARC_release,wbm-4-16672,t1_stable,1.231808,-1.231808,-1.5334,-1.5501,False,t1_stable_or_true_release
500,PARC_release,wbm-4-16672,t1_stable,1.231808,-1.231808,-1.5334,-1.5501,False,t1_stable_or_true_release
500,raw_only_requested_budget,wbm-4-16718,t1_stable,0.557294,-0.557294,-1.50956,-1.4805,False,t1_stable_or_true_release
500,raw_only_requested_budget,wbm-4-16719,t1_stable,0.5592989999999998,-0.5592989999999998,-1.48666,-1.4808,False,t1_stable_or_true_release
500,raw_only_requested_budget,wbm-4-16721,t1_stable,0.6108090000000002,-0.6108090000000002,-1.52445,-1.3793,True,t1_stable_or_true_release
500,raw_only_requested_budget,wbm-4-16722,t1_false_or_unresolved,0.6109450000000001,-0.6109450000000001,-1.52599,-1.3532,True,near_hull_50meV_boundary
500,raw_only_requested_budget,wbm-4-16723,t1_false_or_unresolved,0.5590600000000001,-0.5590600000000001,-1.5205700000000002,-1.4304,True,near_hull_50meV_boundary
500,raw_only_requested_budget,wbm-4-17130,t1_false_or_unresolved,0.577182,-0.577182,-0.8136699999999999,-0.91,False,ALIGNN_FF_disagrees_with_current_MP_label
500,raw_only_requested_budget,wbm-4-17280,t1_stable,0.5543339999999999,-0.5543339999999999,-2.07543,-2.0571,True,t1_stable_or_true_release
300,PARC_release,wbm-4-17281,t1_stable,1.5577260000000002,-1.5577260000000002,-2.0832,-2.0689,False,t1_stable_or_true_release
500,PARC_release,wbm-4-17281,t1_stable,1.5577260000000002,-1.5577260000000002,-2.0832,-2.0689,False,t1_stable_or_true_release
500,raw_only_requested_budget,wbm-4-17283,t1_stable,0.5735300000000003,-0.5735300000000003,-2.0832,-2.0621,True,t1_stable_or_true_release
300,raw_only_requested_budget,wbm-4-17484,t1_false_or_unresolved,0.6413819999999999,-0.6413819999999999,-1.4302699999999997,-1.4337,False,ALIGNN_FF_disagrees_with_current_MP_label
500,raw_only_requested_budget,wbm-4-17484,t1_false_or_unresolved,0.6413819999999999,-0.6413819999999999,-1.4302699999999997,-1.4337,False,ALIGNN_FF_disagrees_with_current_MP_label
300,PARC_release,wbm-4-17664,t1_stable,0.8564099999999999,-0.8564099999999999,-1.67969,-1.6651,False,t1_stable_or_true_release
500,raw_only_requested_budget,wbm-4-17664,t1_stable,0.8564099999999999,-0.8564099999999999,-1.67969,-1.6651,False,t1_stable_or_true_release
500,raw_only_requested_budget,wbm-4-17793,t1_stable,0.5793419999999998,-0.5793419999999998,-1.44948,-1.3419,False,t1_stable_or_true_release
300,PARC_release,wbm-4-17914,t1_false_or_unresolved,1.9972140000000005,-1.9972140000000005,-3.87315,-4.1297,False,ALIGNN_FF_disagrees_with_current_MP_label
500,PARC_release,wbm-4-17914,t1_false_or_unresolved,1.9972140000000005,-1.9972140000000005,-3.87315,-4.1297,False,ALIGNN_FF_disagrees_with_current_MP_label
500,raw_only_requested_budget,wbm-4-17915,t1_false_or_unresolved,0.6057479999999997,-0.6057479999999997,-2.7892400000000004,-3.156,True,near_hull_25meV_boundary
500,raw_only_requested_budget,wbm-4-17919,t1_false_or_unresolved,0.5742010000000004,-0.5742010000000004,-2.5327899999999994,-3.0357,False,ALIGNN_FF_disagrees_with_current_MP_label
500,raw_only_requested_budget,wbm-4-17921,t1_false_or_unresolved,0.6352710000000004,-0.6352710000000004,-2.6788300000000005,-3.1528,True,near_hull_25meV_boundary
300,PARC_release,wbm-4-17932,t1_false_or_unresolved,2.0583590000000003,-2.0583590000000003,-3.92291,-4.1724,False,ALIGNN_FF_disagrees_with_current_MP_label
500,PARC_release,wbm-4-17932,t1_false_or_unresolved,2.0583590000000003,-2.0583590000000003,-3.92291,-4.1724,False,ALIGNN_FF_disagrees_with_current_MP_label
300,PARC_release,wbm-4-17936,t1_false_or_unresolved,2.051168,-2.051168,-3.99633,-4.2573,False,unresolved_current_MP_hull_reference
500,PARC_release,wbm-4-17936,t1_false_or_unresolved,2.051168,-2.051168,-3.99633,-4.2573,False,unresolved_current_MP_hull_reference
500,raw_only_requested_budget,wbm-4-19788,t1_stable,0.6000099999999999,-0.6000099999999999,-1.57435,-1.675,False,t1_stable_or_true_release
300,raw_only_requested_budget,wbm-4-20375,t1_stable,0.7245809999999999,-0.7245809999999999,-1.2121100000000002,-1.2331,False,t1_stable_or_true_release
500,raw_only_requested_budget,wbm-4-20375,t1_stable,0.7245809999999999,-0.7245809999999999,-1.2121100000000002,-1.2331,False,t1_stable_or_true_release
500,raw_only_requested_budget,wbm-4-21701,t1_stable,0.599037,-0.599037,-1.3984,-1.3143,False,t1_stable_or_true_release
300,raw_only_requested_budget,wbm-4-21734,t1_stable,0.6444400000000001,-0.6444400000000001,-0.0878,-0.6054,False,t1_stable_or_true_release
500,raw_only_requested_budget,wbm-4-21734,t1_stable,0.6444400000000001,-0.6444400000000001,-0.0878,-0.6054,False,t1_stable_or_true_release
500,raw_only_requested_budget,wbm-4-23357,t1_false_or_unresolved,0.5961280000000001,-0.5961280000000001,-1.20265,-1.0687,False,ALIGNN_FF_disagrees_with_current_MP_label
300,PARC_release,wbm-4-24375,t1_false_or_unresolved,0.900549,-0.900549,-1.27218,-1.1873,False,ALIGNN_FF_disagrees_with_current_MP_label
500,PARC_release,wbm-4-24375,t1_false_or_unresolved,0.900549,-0.900549,-1.27218,-1.1873,False,ALIGNN_FF_disagrees_with_current_MP_label
300,raw_only_requested_budget,wbm-4-29521,t1_stable,0.6906220000000001,-0.6906220000000001,-0.8097099999999999,-0.7795,False,t1_stable_or_true_release
500,raw_only_requested_budget,wbm-4-29521,t1_stable,0.6906220000000001,-0.6906220000000001,-0.8097099999999999,-0.7795,False,t1_stable_or_true_release
300,raw_only_requested_budget,wbm-4-29541,t1_stable,0.683238,-0.683238,-0.6967,-0.8886,False,t1_stable_or_true_release
500,raw_only_requested_budget,wbm-4-29541,t1_stable,0.683238,-0.683238,-0.6967,-0.8886,False,t1_stable_or_true_release
500,raw_only_requested_budget,wbm-4-29674,t1_stable,0.5908370000000001,-0.5908370000000001,-1.41687,-1.5252,False,t1_stable_or_true_release
300,raw_only_requested_budget,wbm-4-30498,t1_stable,0.730561,-0.730561,-0.5822,-0.5883,False,t1_stable_or_true_release
500,raw_only_requested_budget,wbm-4-30498,t1_stable,0.730561,-0.730561,-0.5822,-0.5883,False,t1_stable_or_true_release
300,raw_only_requested_budget,wbm-4-30504,t1_stable,0.783365,-0.783365,-0.7733000000000001,-0.8358,False,t1_stable_or_true_release
500,raw_only_requested_budget,wbm-4-30504,t1_stable,0.783365,-0.783365,-0.7733000000000001,-0.8358,False,t1_stable_or_true_release
500,raw_only_requested_budget,wbm-4-30818,t1_false_or_unresolved,0.556166,-0.556166,-1.2887799999999998,-0.9694,True,near_hull_50meV_boundary
500,raw_only_requested_budget,wbm-4-31276,t1_false_or_unresolved,0.6168410000000001,-0.6168410000000001,-1.00826,-1.1247,False,ALIGNN_FF_disagrees_with_current_MP_label
300,raw_only_requested_budget,wbm-4-32031,t1_stable,0.748124,-0.748124,-0.5140100000000001,-0.369,False,t1_stable_or_true_release
500,raw_only_requested_budget,wbm-4-32031,t1_stable,0.748124,-0.748124,-0.5140100000000001,-0.369,False,t1_stable_or_true_release
300,PARC_release,wbm-4-32034,t1_stable,0.860927,-0.860927,-0.73632,-0.9359,False,t1_stable_or_true_release
500,raw_only_requested_budget,wbm-4-32034,t1_stable,0.860927,-0.860927,-0.73632,-0.9359,False,t1_stable_or_true_release
300,PARC_release,wbm-4-33368,t1_stable,1.1922800000000002,-1.1922800000000002,-1.4252699999999998,-1.4033,False,t1_stable_or_true_release
500,PARC_release,wbm-4-33368,t1_stable,1.1922800000000002,-1.1922800000000002,-1.4252699999999998,-1.4033,False,t1_stable_or_true_release
500,raw_only_requested_budget,wbm-4-3354,t1_false_or_unresolved,0.618336,-0.618336,-0.8583100000000001,-0.9555,False,ALIGNN_FF_disagrees_with_current_MP_label
300,raw_only_requested_budget,wbm-4-3401,t1_false_or_unresolved,0.701994,-0.701994,-0.52766,-0.9887,False,ALIGNN_FF_disagrees_with_current_MP_label
500,raw_only_requested_budget,wbm-4-3401,t1_false_or_unresolved,0.701994,-0.701994,-0.52766,-0.9887,False,ALIGNN_FF_disagrees_with_current_MP_label
300,raw_only_requested_budget,wbm-4-34284,t1_stable,0.7278659999999999,-0.7278659999999999,-1.2357999999999998,-1.2882,False,t1_stable_or_true_release
500,raw_only_requested_budget,wbm-4-34284,t1_stable,0.7278659999999999,-0.7278659999999999,-1.2357999999999998,-1.2882,False,t1_stable_or_true_release
300,PARC_release,wbm-4-34290,t1_stable,0.780084,-0.780084,-1.4877,-1.4944,False,t1_stable_or_true_release
500,raw_only_requested_budget,wbm-4-34290,t1_stable,0.780084,-0.780084,-1.4877,-1.4944,False,t1_stable_or_true_release
300,raw_only_requested_budget,wbm-4-34291,t1_stable,0.712927,-0.712927,-1.2299899999999997,-1.211,False,t1_stable_or_true_release
500,raw_only_requested_budget,wbm-4-34291,t1_stable,0.712927,-0.712927,-1.2299899999999997,-1.211,False,t1_stable_or_true_release
300,raw_only_requested_budget,wbm-4-34319,t1_stable,0.6539450000000001,-0.6539450000000001,-1.1440500000000002,-1.2107,False,t1_stable_or_true_release
500,raw_only_requested_budget,wbm-4-34319,t1_stable,0.6539450000000001,-0.6539450000000001,-1.1440500000000002,-1.2107,False,t1_stable_or_true_release
300,raw_only_requested_budget,wbm-4-34400,t1_stable,0.669735,-0.669735,-1.4891,-1.6422,False,t1_stable_or_true_release
500,raw_only_requested_budget,wbm-4-34400,t1_stable,0.669735,-0.669735,-1.4891,-1.6422,False,t1_stable_or_true_release
500,raw_only_requested_budget,wbm-4-34409,t1_stable,0.6132420000000001,-0.6132420000000001,-1.3783299999999998,-1.3617,False,t1_stable_or_true_release
500,raw_only_requested_budget,wbm-4-34573,t1_stable,0.58011,-0.58011,-0.2056699999999999,0.0518,False,t1_stable_or_true_release
300,PARC_release,wbm-4-35480,t1_stable,0.9823650000000002,-0.9823650000000002,-1.51145,-1.5972,False,t1_stable_or_true_release
