method,audit_policy,empty_block_policy,alpha1,score_source,n_cal_total,n_covered,n_excluded_empty,n_rank_denominator,n_rank,n_nonempty,n_empty_null_videos,n_inf_blockmax_videos,gamma,gamma_star_eff,p_min_theoretical,p_min_block,p_min_effective,emax_theoretical,emax_effective,required_emax,release_feasible,max_observed_e,mean_observed_e,candidate_budget_M,real_candidate_count,dummy_paths,released,official_supported,unsupported,unsupported_actually_true,unsupported_actually_false,unsupported_uncertain,unsupported_unlabeled,audited_released,true_released,false_released,uncertain_released,utr,audited_ftr_on_labeled_released,audited_ftr_supported_plus_labeled,conservative_ftr_uncertain_and_unlabeled_false,recall_proxy,verified_positive_removed,null_superset_size,tau_k,self_consistency_margin,best_margin_k,best_margin_tau,best_margin,selected_e_min,selected_e_mean,selected_e_max,empty_reason,empty_diagnostic,seed,method_family,runtime_sec,baseline_note,dataset,variant
parc_track_gamma_tuned_uniform_scs,remove_official_gt_matches_and_verified_positive_for_calibration,coverage_conditional,0.1,final_score_proxy,671.0,666.0,5.0,666.0,666.0,666.0,5.0,0.0,0.1537801455896759,0.1537801455896759,0.0014880952380952,0.0014992503748125,0.0014992503748125,37.97312005507294,37.73389353320295,10.0,True,37.73389353320295,5.467280053714497,50,50.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,29239.0,,,50.0,10.0,-8.042350334036152,,,,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs,1,certified_or_core_baseline,,,TAO,owlv2_rerank_v1
parc_track_gamma_tuned_uniform_scs,remove_official_gt_matches_and_verified_positive_for_calibration,coverage_conditional,0.1,final_score_proxy,671.0,666.0,5.0,666.0,666.0,666.0,5.0,0.0,0.1537801455896759,0.1537801455896759,0.0014880952380952,0.0014992503748125,0.0014992503748125,37.97312005507294,37.73389353320295,10.0,True,37.73389353320295,3.4127605365671525,100,100.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,29239.0,,,100.0,10.0,-8.924845527015533,,,,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs,1,certified_or_core_baseline,,,TAO,owlv2_rerank_v1
parc_track_gamma_tuned_uniform_scs,remove_official_gt_matches_and_verified_positive_for_calibration,coverage_conditional,0.1,final_score_proxy,671.0,666.0,5.0,666.0,666.0,666.0,5.0,0.0,0.1537801455896759,0.1537801455896759,0.0014880952380952,0.0014992503748125,0.0014992503748125,37.97312005507294,37.73389353320295,10.0,True,37.73389353320295,2.5809708542366763,150,150.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,29239.0,,,150.0,10.0,-9.185366499824244,,,,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs,1,certified_or_core_baseline,,,TAO,owlv2_rerank_v1
parc_track_gamma_tuned_uniform_scs,remove_official_gt_matches_and_verified_positive_for_calibration,coverage_conditional,0.1,final_score_proxy,671.0,665.0,6.0,665.0,665.0,665.0,6.0,0.0,0.1538156351548753,0.1538156351548753,0.0014880952380952,0.0015015015015015,0.0015015015015015,37.97310897936307,37.6860161962012,10.0,True,37.6860161962012,8.12962667874656,50,50.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,30834.0,,,50.0,10.0,-7.880354078970328,,,,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs,2,certified_or_core_baseline,,,TAO,owlv2_rerank_v1
parc_track_gamma_tuned_uniform_scs,remove_official_gt_matches_and_verified_positive_for_calibration,coverage_conditional,0.1,final_score_proxy,671.0,665.0,6.0,665.0,665.0,665.0,6.0,0.0,0.1538156351548753,0.1538156351548753,0.0014880952380952,0.0015015015015015,0.0015015015015015,37.97310897936307,37.6860161962012,10.0,True,37.6860161962012,4.914133309108306,100,100.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,30834.0,,,100.0,10.0,-8.786625024815995,,,,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs,2,certified_or_core_baseline,,,TAO,owlv2_rerank_v1
parc_track_gamma_tuned_uniform_scs,remove_official_gt_matches_and_verified_positive_for_calibration,coverage_conditional,0.1,final_score_proxy,671.0,665.0,6.0,665.0,665.0,665.0,6.0,0.0,0.1538156351548753,0.1538156351548753,0.0014880952380952,0.0015015015015015,0.0015015015015015,37.97310897936307,37.6860161962012,10.0,True,37.6860161962012,3.611847417206809,150,150.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,30834.0,,,150.0,10.0,-9.163375123639591,,,,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs,2,certified_or_core_baseline,,,TAO,owlv2_rerank_v1
parc_track_gamma_tuned_uniform_scs,remove_official_gt_matches_and_verified_positive_for_calibration,coverage_conditional,0.2,final_score_proxy,671.0,667.0,4.0,667.0,667.0,667.0,4.0,0.0,0.153744725528706,0.153744725528706,0.0014880952380952,0.0014970059880239,0.0014970059880239,37.97312909258551,37.781761838652166,5.0,True,37.781761838652166,4.430459643818382,50,50.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,29173.0,,,50.0,5.0,-3.6440554245052086,,,,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs,0,certified_or_core_baseline,,,TAO,owlv2_rerank_v1
parc_track_gamma_tuned_uniform_scs,remove_official_gt_matches_and_verified_positive_for_calibration,coverage_conditional,0.2,final_score_proxy,671.0,667.0,4.0,667.0,667.0,667.0,4.0,0.0,0.153744725528706,0.153744725528706,0.0014880952380952,0.0014970059880239,0.0014970059880239,37.97312909258551,37.781761838652166,5.0,True,37.781761838652166,2.7230575578040144,100,100.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,29173.0,,,100.0,5.0,-4.161517167916132,,,,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs,0,certified_or_core_baseline,,,TAO,owlv2_rerank_v1
parc_track_gamma_tuned_uniform_scs,remove_official_gt_matches_and_verified_positive_for_calibration,coverage_conditional,0.2,final_score_proxy,671.0,667.0,4.0,667.0,667.0,667.0,4.0,0.0,0.153744725528706,0.153744725528706,0.0014880952380952,0.0014970059880239,0.0014970059880239,37.97312909258551,37.781761838652166,5.0,True,37.781761838652166,2.0662458199153395,150,150.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,29173.0,,,150.0,5.0,-4.323568624318117,,,,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs,0,certified_or_core_baseline,,,TAO,owlv2_rerank_v1
parc_track_gamma_tuned_uniform_scs,remove_official_gt_matches_and_verified_positive_for_calibration,coverage_conditional,0.2,final_score_proxy,671.0,666.0,5.0,666.0,666.0,666.0,5.0,0.0,0.1537801455896759,0.1537801455896759,0.0014880952380952,0.0014992503748125,0.0014992503748125,37.97312005507294,37.73389353320295,5.0,True,37.73389353320295,5.467280053714497,50,50.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,29239.0,,,50.0,5.0,-3.0423503340361533,,,,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs,1,certified_or_core_baseline,,,TAO,owlv2_rerank_v1
parc_track_gamma_tuned_uniform_scs,remove_official_gt_matches_and_verified_positive_for_calibration,coverage_conditional,0.2,final_score_proxy,671.0,666.0,5.0,666.0,666.0,666.0,5.0,0.0,0.1537801455896759,0.1537801455896759,0.0014880952380952,0.0014992503748125,0.0014992503748125,37.97312005507294,37.73389353320295,5.0,True,37.73389353320295,3.4127605365671525,100,100.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,29239.0,,,100.0,5.0,-3.924845527015533,,,,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs,1,certified_or_core_baseline,,,TAO,owlv2_rerank_v1
parc_track_gamma_tuned_uniform_scs,remove_official_gt_matches_and_verified_positive_for_calibration,coverage_conditional,0.2,final_score_proxy,671.0,666.0,5.0,666.0,666.0,666.0,5.0,0.0,0.1537801455896759,0.1537801455896759,0.0014880952380952,0.0014992503748125,0.0014992503748125,37.97312005507294,37.73389353320295,5.0,True,37.73389353320295,2.5809708542366763,150,150.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,29239.0,,,150.0,5.0,-4.185366499824244,,,,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs,1,certified_or_core_baseline,,,TAO,owlv2_rerank_v1
parc_track_gamma_tuned_uniform_scs,remove_official_gt_matches_and_verified_positive_for_calibration,coverage_conditional,0.2,final_score_proxy,671.0,665.0,6.0,665.0,665.0,665.0,6.0,0.0,0.1538156351548753,0.1538156351548753,0.0014880952380952,0.0015015015015015,0.0015015015015015,37.97310897936307,37.6860161962012,5.0,True,37.6860161962012,8.12962667874656,50,50.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,30834.0,,,50.0,5.0,-2.8803540789703272,,,,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs,2,certified_or_core_baseline,,,TAO,owlv2_rerank_v1
parc_track_gamma_tuned_uniform_scs,remove_official_gt_matches_and_verified_positive_for_calibration,coverage_conditional,0.2,final_score_proxy,671.0,665.0,6.0,665.0,665.0,665.0,6.0,0.0,0.1538156351548753,0.1538156351548753,0.0014880952380952,0.0015015015015015,0.0015015015015015,37.97310897936307,37.6860161962012,5.0,True,37.6860161962012,4.914133309108306,100,100.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,30834.0,,,95.0,5.2631578947368425,-3.730249257669153,,,,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs,2,certified_or_core_baseline,,,TAO,owlv2_rerank_v1
parc_track_gamma_tuned_uniform_scs,remove_official_gt_matches_and_verified_positive_for_calibration,coverage_conditional,0.2,final_score_proxy,671.0,665.0,6.0,665.0,665.0,665.0,6.0,0.0,0.1538156351548753,0.1538156351548753,0.0014880952380952,0.0015015015015015,0.0015015015015015,37.97310897936307,37.6860161962012,5.0,True,37.6860161962012,3.611847417206809,150,150.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,30834.0,,,150.0,5.0,-4.163375123639591,,,,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs,2,certified_or_core_baseline,,,TAO,owlv2_rerank_v1
