dataset,video_id,path_id,label,verified_positive_for_calibration,reason,confidence,auditor,review_status,annotation_source,human_review_note,uncertain_selection_rule,pending_montage_path,label_status,review_label_v2,review_verified_positive_for_calibration_v2,review_source_v2,second_pass_action
OVT-B,40,ovtb_v40_p002441,actually_true,no,real_unlabeled_object,high,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,,,existing_gold,actually_true,no,existing_gold,
BURST,2177,ovtb_v2177_p002800,actually_true,no,metadata_prior_real_object_candidate,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v2177_p002800.jpg,requires_label,actually_true,no,codex_second_pass_uncertain_reduction_prelabel,unchanged_non_uncertain
BURST,2342,ovtb_v2342_p003011,actually_true,no,metadata_prior_real_object_candidate,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v2342_p003011.jpg,requires_label,actually_true,no,codex_second_pass_uncertain_reduction_prelabel,unchanged_non_uncertain
BURST,59,ovtb_v59_p000049,actually_true,no,metadata_prior_real_object_candidate,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v59_p000049.jpg,requires_label,actually_true,no,codex_second_pass_uncertain_reduction_prelabel,unchanged_non_uncertain
BURST,2510,ovtb_v2510_p003158,actually_true,no,metadata_prior_real_object_candidate,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v2510_p003158.jpg,requires_label,actually_true,no,codex_second_pass_uncertain_reduction_prelabel,unchanged_non_uncertain
BURST,2392,ovtb_v2392_p003070,actually_true,no,metadata_prior_real_object_candidate,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v2392_p003070.jpg,requires_label,actually_true,no,codex_second_pass_uncertain_reduction_prelabel,unchanged_non_uncertain
BURST,512,ovtb_v512_p000896,actually_true,no,metadata_prior_real_object_candidate,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v512_p000896.jpg,requires_label,actually_true,no,codex_second_pass_uncertain_reduction_prelabel,unchanged_non_uncertain
BURST,308,ovtb_v308_p000674,actually_true,no,metadata_prior_real_object_candidate,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v308_p000674.jpg,requires_label,actually_true,no,codex_second_pass_uncertain_reduction_prelabel,unchanged_non_uncertain
BURST,2402,ovtb_v2402_p003100,actually_true,no,metadata_prior_real_object_candidate,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v2402_p003100.jpg,requires_label,actually_true,no,codex_second_pass_uncertain_reduction_prelabel,unchanged_non_uncertain
BURST,2490,ovtb_v2490_p003118,actually_true,no,metadata_prior_real_object_candidate,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v2490_p003118.jpg,requires_label,actually_true,no,codex_second_pass_uncertain_reduction_prelabel,unchanged_non_uncertain
BURST,876,ovtb_v876_p001352,actually_true,no,metadata_prior_real_object_candidate,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v876_p001352.jpg,requires_label,actually_true,no,codex_second_pass_uncertain_reduction_prelabel,unchanged_non_uncertain
BURST,59,ovtb_v59_p000051,actually_true,no,metadata_prior_real_object_candidate,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v59_p000051.jpg,requires_label,actually_true,no,codex_second_pass_uncertain_reduction_prelabel,unchanged_non_uncertain
BURST,1018,ovtb_v1018_p001218,actually_true,no,metadata_prior_real_object_candidate,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v1018_p001218.jpg,requires_label,actually_true,no,codex_second_pass_uncertain_reduction_prelabel,unchanged_non_uncertain
BURST,165,ovtb_v165_p000333,actually_true,no,metadata_prior_real_object_candidate,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v165_p000333.jpg,requires_label,actually_true,no,codex_second_pass_uncertain_reduction_prelabel,unchanged_non_uncertain
BURST,2311,ovtb_v2311_p002938,actually_true,no,metadata_prior_real_object_candidate,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v2311_p002938.jpg,requires_label,actually_true,no,codex_second_pass_uncertain_reduction_prelabel,unchanged_non_uncertain
BURST,2262,ovtb_v2262_p002799,actually_true,no,metadata_prior_real_object_candidate,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v2262_p002799.jpg,requires_label,actually_true,no,codex_second_pass_uncertain_reduction_prelabel,unchanged_non_uncertain
BURST,2043,ovtb_v2043_p002491,actually_true,no,metadata_prior_real_object_candidate,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v2043_p002491.jpg,requires_label,actually_true,no,codex_second_pass_uncertain_reduction_prelabel,unchanged_non_uncertain
BURST,1137,ovtb_v1137_p001384,actually_true,no,metadata_prior_real_object_candidate,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v1137_p001384.jpg,requires_label,actually_true,no,codex_second_pass_uncertain_reduction_prelabel,unchanged_non_uncertain
BURST,960,ovtb_v960_p001453,actually_true,no,metadata_prior_real_object_candidate,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v960_p001453.jpg,requires_label,actually_true,no,codex_second_pass_uncertain_reduction_prelabel,unchanged_non_uncertain
BURST,2551,ovtb_v2551_p003059,actually_true,no,metadata_prior_real_object_candidate,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v2551_p003059.jpg,requires_label,actually_true,no,codex_second_pass_uncertain_reduction_prelabel,unchanged_non_uncertain
BURST,1786,ovtb_v1786_p002396,actually_true,no,metadata_prior_real_object_candidate,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v1786_p002396.jpg,requires_label,actually_true,no,codex_second_pass_uncertain_reduction_prelabel,unchanged_non_uncertain
BURST,2103,ovtb_v2103_p002731,actually_true,no,metadata_prior_real_object_candidate,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v2103_p002731.jpg,requires_label,actually_true,no,codex_second_pass_uncertain_reduction_prelabel,unchanged_non_uncertain
BURST,2103,ovtb_v2103_p002644,actually_true,no,metadata_prior_real_object_candidate,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v2103_p002644.jpg,requires_label,actually_true,no,codex_second_pass_uncertain_reduction_prelabel,unchanged_non_uncertain
BURST,1897,ovtb_v1897_p002315,actually_true,no,metadata_prior_real_object_candidate,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v1897_p002315.jpg,requires_label,actually_true,no,codex_second_pass_uncertain_reduction_prelabel,unchanged_non_uncertain
BURST,191,ovtb_v191_p000293,actually_true,no,metadata_prior_real_object_candidate,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v191_p000293.jpg,requires_label,actually_true,no,codex_second_pass_uncertain_reduction_prelabel,unchanged_non_uncertain
BURST,773,ovtb_v773_p001184,actually_true,no,metadata_prior_real_object_candidate,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v773_p001184.jpg,requires_label,actually_true,no,codex_second_pass_uncertain_reduction_prelabel,unchanged_non_uncertain
BURST,2820,ovtb_v2820_p003572,actually_true,no,metadata_prior_real_object_candidate,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v2820_p003572.jpg,requires_label,actually_true,no,codex_second_pass_uncertain_reduction_prelabel,unchanged_non_uncertain
BURST,920,ovtb_v920_p001162,actually_true,no,metadata_prior_real_object_candidate,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v920_p001162.jpg,requires_label,actually_true,no,codex_second_pass_uncertain_reduction_prelabel,unchanged_non_uncertain
BURST,2094,ovtb_v2094_p002610,actually_true,no,metadata_prior_real_object_candidate,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v2094_p002610.jpg,requires_label,actually_true,no,codex_second_pass_uncertain_reduction_prelabel,unchanged_non_uncertain
BURST,2222,ovtb_v2222_p002880,actually_true,no,metadata_prior_real_object_candidate,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v2222_p002880.jpg,requires_label,actually_true,no,codex_second_pass_uncertain_reduction_prelabel,unchanged_non_uncertain
BURST,74,ovtb_v74_p000143,actually_true,no,metadata_prior_real_object_candidate,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v74_p000143.jpg,requires_label,actually_true,no,codex_second_pass_uncertain_reduction_prelabel,unchanged_non_uncertain
BURST,952,ovtb_v952_p001310,actually_true,no,metadata_prior_real_object_candidate,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v952_p001310.jpg,requires_label,actually_true,no,codex_second_pass_uncertain_reduction_prelabel,unchanged_non_uncertain
BURST,1582,ovtb_v1582_p002063,actually_true,no,metadata_prior_real_object_candidate,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v1582_p002063.jpg,requires_label,actually_true,no,codex_second_pass_uncertain_reduction_prelabel,unchanged_non_uncertain
BURST,1167,ovtb_v1167_p001721,actually_true,no,metadata_prior_real_object_candidate,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v1167_p001721.jpg,requires_label,actually_true,no,codex_second_pass_uncertain_reduction_prelabel,unchanged_non_uncertain
BURST,2222,ovtb_v2222_p002885,actually_true,no,metadata_prior_real_object_candidate,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v2222_p002885.jpg,requires_label,actually_true,no,codex_second_pass_uncertain_reduction_prelabel,unchanged_non_uncertain
BURST,1452,ovtb_v1452_p001910,actually_true,no,metadata_prior_real_object_candidate,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v1452_p001910.jpg,requires_label,actually_true,no,codex_second_pass_uncertain_reduction_prelabel,unchanged_non_uncertain
BURST,84,ovtb_v84_p000139,actually_true,no,metadata_prior_real_object_candidate,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v84_p000139.jpg,requires_label,actually_true,no,codex_second_pass_uncertain_reduction_prelabel,unchanged_non_uncertain
BURST,1376,ovtb_v1376_p001864,actually_true,no,metadata_prior_real_object_candidate,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v1376_p001864.jpg,requires_label,actually_true,no,codex_second_pass_uncertain_reduction_prelabel,unchanged_non_uncertain
BURST,604,ovtb_v604_p001199,actually_true,no,metadata_prior_real_object_candidate,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v604_p001199.jpg,requires_label,actually_true,no,codex_second_pass_uncertain_reduction_prelabel,unchanged_non_uncertain
BURST,2428,ovtb_v2428_p003149,actually_true,no,metadata_prior_real_object_candidate,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v2428_p003149.jpg,requires_label,actually_true,no,codex_second_pass_uncertain_reduction_prelabel,unchanged_non_uncertain
BURST,1156,ovtb_v1156_p001689,actually_true,no,metadata_prior_real_object_candidate,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v1156_p001689.jpg,requires_label,actually_true,no,codex_second_pass_uncertain_reduction_prelabel,unchanged_non_uncertain
BURST,148,ovtb_v148_p000433,actually_true,no,metadata_prior_real_object_candidate,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v148_p000433.jpg,requires_label,actually_true,no,codex_second_pass_uncertain_reduction_prelabel,unchanged_non_uncertain
BURST,1601,ovtb_v1601_p002072,actually_true,no,metadata_prior_real_object_candidate,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v1601_p002072.jpg,requires_label,actually_true,no,codex_second_pass_uncertain_reduction_prelabel,unchanged_non_uncertain
BURST,904,ovtb_v904_p001372,actually_true,no,metadata_prior_real_object_candidate,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v904_p001372.jpg,requires_label,actually_true,no,codex_second_pass_uncertain_reduction_prelabel,unchanged_non_uncertain
BURST,230,ovtb_v230_p000345,actually_true,no,metadata_prior_real_object_candidate,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v230_p000345.jpg,requires_label,actually_true,no,codex_second_pass_uncertain_reduction_prelabel,unchanged_non_uncertain
BURST,823,ovtb_v823_p001120,actually_true,no,metadata_prior_real_object_candidate,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v823_p001120.jpg,requires_label,actually_true,no,codex_second_pass_uncertain_reduction_prelabel,unchanged_non_uncertain
BURST,2596,ovtb_v2596_p003349,actually_true,no,metadata_prior_real_object_candidate,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v2596_p003349.jpg,requires_label,actually_true,no,codex_second_pass_uncertain_reduction_prelabel,unchanged_non_uncertain
BURST,1250,ovtb_v1250_p001739,actually_true,no,metadata_prior_real_object_candidate,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v1250_p001739.jpg,requires_label,actually_true,no,codex_second_pass_uncertain_reduction_prelabel,unchanged_non_uncertain
BURST,484,ovtb_v484_p001084,actually_true,no,metadata_prior_real_object_candidate,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v484_p001084.jpg,requires_label,actually_true,no,codex_second_pass_uncertain_reduction_prelabel,unchanged_non_uncertain
BURST,2551,ovtb_v2551_p003049,actually_true,no,metadata_prior_real_object_candidate,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v2551_p003049.jpg,requires_label,actually_true,no,codex_second_pass_uncertain_reduction_prelabel,unchanged_non_uncertain
BURST,2384,ovtb_v2384_p003077,actually_true,no,metadata_prior_real_object_candidate,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v2384_p003077.jpg,requires_label,actually_true,no,codex_second_pass_uncertain_reduction_prelabel,unchanged_non_uncertain
BURST,858,ovtb_v858_p001295,actually_true,no,metadata_prior_real_object_candidate,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v858_p001295.jpg,requires_label,actually_true,no,codex_second_pass_uncertain_reduction_prelabel,unchanged_non_uncertain
BURST,1477,ovtb_v1477_p001809,actually_true,no,metadata_prior_real_object_candidate,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v1477_p001809.jpg,requires_label,actually_true,no,codex_second_pass_uncertain_reduction_prelabel,unchanged_non_uncertain
BURST,1909,ovtb_v1909_p002318,actually_true,no,metadata_prior_real_object_candidate,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v1909_p002318.jpg,requires_label,actually_true,no,codex_second_pass_uncertain_reduction_prelabel,unchanged_non_uncertain
BURST,432,ovtb_v432_p000790,actually_true,no,metadata_prior_real_object_candidate,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v432_p000790.jpg,requires_label,actually_true,no,codex_second_pass_uncertain_reduction_prelabel,unchanged_non_uncertain
BURST,931,ovtb_v931_p001420,actually_true,no,metadata_prior_real_object_candidate,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v931_p001420.jpg,requires_label,actually_true,no,codex_second_pass_uncertain_reduction_prelabel,unchanged_non_uncertain
BURST,228,ovtb_v228_p000528,actually_true,no,metadata_prior_real_object_candidate,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v228_p000528.jpg,requires_label,actually_true,no,codex_second_pass_uncertain_reduction_prelabel,unchanged_non_uncertain
BURST,443,ovtb_v443_p000774,actually_true,no,metadata_prior_real_object_candidate,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v443_p000774.jpg,requires_label,actually_true,no,codex_second_pass_uncertain_reduction_prelabel,unchanged_non_uncertain
BURST,550,ovtb_v550_p000964,actually_true,no,metadata_prior_real_object_candidate,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v550_p000964.jpg,requires_label,actually_true,no,codex_second_pass_uncertain_reduction_prelabel,unchanged_non_uncertain
BURST,1200,ovtb_v1200_p001515,actually_true,no,second_pass_concrete_named_entity_with_montage_needs_user_review,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v1200_p001515.jpg,requires_label,actually_true,no,codex_second_pass_uncertain_reduction_prelabel,upgraded_uncertain_to_true_nonverified
BURST,1276,ovtb_v1276_p001817,actually_true,no,second_pass_concrete_named_entity_with_montage_needs_user_review,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v1276_p001817.jpg,requires_label,actually_true,no,codex_second_pass_uncertain_reduction_prelabel,upgraded_uncertain_to_true_nonverified
BURST,550,ovtb_v550_p000956,actually_true,no,second_pass_concrete_named_entity_with_montage_needs_user_review,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v550_p000956.jpg,requires_label,actually_true,no,codex_second_pass_uncertain_reduction_prelabel,upgraded_uncertain_to_true_nonverified
