audit_id,sample_set,dataset,location_id,video_id,original_video_id,_temporal_chunk,path_id,query,score,objectness,candidate_rank,frame_start,frame_end,support_semantics,human_label,human_verified_positive_for_calibration,human_reason,human_confidence,human_review_status
iwild-cal-001599,calibration_audit,iWildCam2022,449,44903,449,3,iwildcam_l449_img4154_d001_animal,animal,0.9194319248199464,0.9194319248199464,606,153,153,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-001600,calibration_audit,iWildCam2022,449,44904,449,4,iwildcam_l449_img4168_d001_animal,animal,0.9158250689506532,0.9158250689506532,717,167,167,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-001601,calibration_audit,iWildCam2022,456,45600,456,0,iwildcam_l456_img401_d001_animal,animal,0.7929039001464844,0.7929039001464844,2127,0,0,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-001602,calibration_audit,iWildCam2022,456,45601,456,1,iwildcam_l456_img452_d001_animal,animal,0.8559922575950623,0.8559922575950623,1639,51,51,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-001603,calibration_audit,iWildCam2022,456,45602,456,2,iwildcam_l456_img483_d001_animal,animal,0.8695296049118042,0.8695296049118042,1504,82,82,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-001604,calibration_audit,iWildCam2022,456,45603,456,3,iwildcam_l456_img547_d001_animal,animal,0.8791138529777527,0.8791138529777527,1371,146,146,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-001605,calibration_audit,iWildCam2022,456,45604,456,4,iwildcam_l456_img589_d001_animal,animal,0.8839378952980042,0.8839378952980042,1315,188,188,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-001606,calibration_audit,iWildCam2022,464,46400,464,0,iwildcam_l464_img2808_d001_animal,animal,0.3389318585395813,0.3389318585395813,6529,7,7,image_level_animal_presence_support,not_animal,no,human review confirmed not-animal detection,0.72,human_confirmed
iwild-cal-001607,calibration_audit,iWildCam2022,464,46401,464,1,iwildcam_l464_img2844_d001_animal,animal,0.3468610942363739,0.3468610942363739,6314,43,43,image_level_animal_presence_support,not_animal,no,human review confirmed not-animal detection,0.72,human_confirmed
iwild-cal-001608,calibration_audit,iWildCam2022,464,46402,464,2,iwildcam_l464_img2920_d002_animal,animal,0.3462320268154144,0.3462320268154144,6336,119,119,image_level_animal_presence_support,not_animal,no,human review confirmed not-animal detection,0.72,human_confirmed
iwild-cal-001609,calibration_audit,iWildCam2022,464,46403,464,3,iwildcam_l464_img2950_d001_animal,animal,0.3340267539024353,0.3340267539024353,6665,149,149,image_level_animal_presence_support,not_animal,no,human review confirmed not-animal detection,0.72,human_confirmed
iwild-cal-001610,calibration_audit,iWildCam2022,464,46404,464,4,iwildcam_l464_img2990_d002_animal,animal,0.3373435139656067,0.3373435139656067,6565,189,189,image_level_animal_presence_support,not_animal,no,human review confirmed not-animal detection,0.72,human_confirmed
iwild-cal-001611,calibration_audit,iWildCam2022,470,47000,470,0,iwildcam_l470_img808_d001_animal,animal,0.9258564710617064,0.9258564710617064,391,7,7,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-001612,calibration_audit,iWildCam2022,470,47001,470,1,iwildcam_l470_img857_d001_animal,animal,0.9205151200294496,0.9205151200294496,577,56,56,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-001613,calibration_audit,iWildCam2022,470,47002,470,2,iwildcam_l470_img914_d001_animal,animal,0.9153984785079956,0.9153984785079956,730,113,113,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-001614,calibration_audit,iWildCam2022,470,47003,470,3,iwildcam_l470_img955_d001_animal,animal,0.9180956482887268,0.9180956482887268,654,154,154,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-001615,calibration_audit,iWildCam2022,470,47004,470,4,iwildcam_l470_img991_d001_animal,animal,0.9078509211540222,0.9078509211540222,928,190,190,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-001616,calibration_audit,iWildCam2022,497,49700,497,0,iwildcam_l497_img1035_d001_animal,animal,0.8625467419624329,0.8625467419624329,1578,34,34,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-001617,calibration_audit,iWildCam2022,497,49701,497,1,iwildcam_l497_img1058_d001_animal,animal,0.8733898401260376,0.8733898401260376,1443,57,57,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-001618,calibration_audit,iWildCam2022,497,49702,497,2,iwildcam_l497_img1096_d001_animal,animal,0.8592925667762756,0.8592925667762756,1606,95,95,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-001619,calibration_audit,iWildCam2022,497,49703,497,3,iwildcam_l497_img1136_d001_animal,animal,0.7750405669212341,0.7750405669212341,2254,135,135,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-001620,calibration_audit,iWildCam2022,497,49704,497,4,iwildcam_l497_img1192_d001_animal,animal,0.8773679733276367,0.8773679733276367,1393,191,191,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-001621,calibration_audit,iWildCam2022,501,50100,501,0,iwildcam_l501_img2617_d001_animal,animal,0.7914072275161743,0.7914072275161743,2132,16,16,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-001622,calibration_audit,iWildCam2022,501,50101,501,1,iwildcam_l501_img2654_d002_animal,animal,0.7889465093612671,0.7889465093612671,2150,53,53,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-001623,calibration_audit,iWildCam2022,501,50102,501,2,iwildcam_l501_img2688_d001_animal,animal,0.8184868097305298,0.8184868097305298,1947,87,87,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-001624,calibration_audit,iWildCam2022,501,50103,501,3,iwildcam_l501_img2722_d001_animal,animal,0.8006331324577332,0.8006331324577332,2074,121,121,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-001625,calibration_audit,iWildCam2022,501,50104,501,4,iwildcam_l501_img2791_d002_animal,animal,0.8079595565795898,0.8079595565795898,2031,190,190,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-001626,calibration_audit,iWildCam2022,512,51200,512,0,iwildcam_l512_img3636_d001_animal,animal,0.9129480719566344,0.9129480719566344,798,35,35,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-001627,calibration_audit,iWildCam2022,512,51201,512,1,iwildcam_l512_img3667_d001_animal,animal,0.9020895957946776,0.9020895957946776,1022,66,66,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-001628,calibration_audit,iWildCam2022,512,51202,512,2,iwildcam_l512_img3708_d001_animal,animal,0.9035140872001648,0.9035140872001648,1002,107,107,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-001629,calibration_audit,iWildCam2022,512,51203,512,3,iwildcam_l512_img3734_d001_animal,animal,0.8922921419143677,0.8922921419143677,1198,133,133,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-001630,calibration_audit,iWildCam2022,512,51204,512,4,iwildcam_l512_img3775_d001_animal,animal,0.8729552030563354,0.8729552030563354,1450,174,174,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-001631,calibration_audit,iWildCam2022,519,51900,519,0,iwildcam_l519_img2440_d001_animal,animal,0.8885160684585571,0.8885160684585571,1250,39,39,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-001632,calibration_audit,iWildCam2022,519,51901,519,1,iwildcam_l519_img2454_d001_animal,animal,0.9175374507904052,0.9175374507904052,669,53,53,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-001633,calibration_audit,iWildCam2022,519,51902,519,2,iwildcam_l519_img2489_d001_animal,animal,0.8986576795578003,0.8986576795578003,1077,88,88,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-001634,calibration_audit,iWildCam2022,519,51903,519,3,iwildcam_l519_img2542_d001_animal,animal,0.9101703763008118,0.9101703763008118,870,141,141,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-001635,calibration_audit,iWildCam2022,519,51904,519,4,iwildcam_l519_img2581_d001_animal,animal,0.8959999680519104,0.8959999680519104,1127,180,180,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-001636,calibration_audit,iWildCam2022,522,52200,522,0,iwildcam_l522_img1619_d001_animal,animal,0.7697452306747437,0.7697452306747437,2296,18,18,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-001637,calibration_audit,iWildCam2022,522,52201,522,1,iwildcam_l522_img1651_d001_animal,animal,0.3955873250961303,0.3955873250961303,5236,50,50,image_level_animal_presence_support,not_animal,no,human review confirmed not-animal detection,0.72,human_confirmed
iwild-cal-001638,calibration_audit,iWildCam2022,522,52202,522,2,iwildcam_l522_img1715_d001_animal,animal,0.3059888184070587,0.3059888184070587,7721,114,114,image_level_animal_presence_support,not_animal,no,human review confirmed not-animal detection,0.72,human_confirmed
iwild-cal-001639,calibration_audit,iWildCam2022,522,52203,522,3,iwildcam_l522_img1749_d003_animal,animal,0.3821191489696502,0.3821191489696502,5473,148,148,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.78,human_confirmed
iwild-cal-001640,calibration_audit,iWildCam2022,522,52204,522,4,iwildcam_l522_img1799_d002_animal,animal,0.7417193651199341,0.7417193651199341,2479,198,198,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-001641,calibration_audit,iWildCam2022,526,52600,526,0,iwildcam_l526_img4819_d001_animal,animal,0.9158651828765868,0.9158651828765868,713,18,18,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-001642,calibration_audit,iWildCam2022,526,52601,526,1,iwildcam_l526_img4857_d001_animal,animal,0.9203063249588012,0.9203063249588012,581,56,56,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-001643,calibration_audit,iWildCam2022,526,52602,526,2,iwildcam_l526_img4896_d001_animal,animal,0.9084798097610474,0.9084798097610474,912,95,95,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-001644,calibration_audit,iWildCam2022,526,52603,526,3,iwildcam_l526_img4927_d001_animal,animal,0.918489933013916,0.918489933013916,641,126,126,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-001645,calibration_audit,iWildCam2022,526,52604,526,4,iwildcam_l526_img4966_d001_animal,animal,0.925896942615509,0.925896942615509,389,165,165,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-001646,calibration_audit,iWildCam2022,529,52900,529,0,iwildcam_l529_img5237_d001_animal,animal,0.8789258599281311,0.8789258599281311,1374,36,36,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-001647,calibration_audit,iWildCam2022,529,52901,529,1,iwildcam_l529_img5255_d001_animal,animal,0.8907058238983154,0.8907058238983154,1217,54,54,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-001648,calibration_audit,iWildCam2022,529,52902,529,2,iwildcam_l529_img5288_d001_animal,animal,0.9003773927688599,0.9003773927688599,1055,87,87,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-001649,calibration_audit,iWildCam2022,529,52903,529,3,iwildcam_l529_img5347_d001_animal,animal,0.8958279490470886,0.8958279490470886,1131,146,146,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-001650,calibration_audit,iWildCam2022,529,52904,529,4,iwildcam_l529_img5362_d001_animal,animal,0.919097661972046,0.919097661972046,617,161,161,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-001651,calibration_audit,iWildCam2022,3,300,3,0,iwildcam_l3_img214_d001_animal,animal,0.8953484296798706,0.8953484296798706,1139,13,13,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-001652,calibration_audit,iWildCam2022,3,301,3,1,iwildcam_l3_img261_d001_animal,animal,0.8969492316246033,0.8969492316246033,1110,60,60,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-001653,calibration_audit,iWildCam2022,3,302,3,2,iwildcam_l3_img284_d001_animal,animal,0.8746960759162903,0.8746960759162903,1428,83,83,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-001654,calibration_audit,iWildCam2022,3,303,3,3,iwildcam_l3_img353_d001_animal,animal,0.9122954607009888,0.9122954607009888,820,152,152,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-001655,calibration_audit,iWildCam2022,3,304,3,4,iwildcam_l3_img374_d001_animal,animal,0.8687191009521484,0.8687191009521484,1511,173,173,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-001656,calibration_audit,iWildCam2022,23,2300,23,0,iwildcam_l23_img2031_d001_animal,animal,0.3143859803676605,0.3143859803676605,7348,30,30,image_level_animal_presence_support,not_animal,no,human review confirmed not-animal detection,0.72,human_confirmed
iwild-cal-001657,calibration_audit,iWildCam2022,23,2301,23,1,iwildcam_l23_img2072_d001_animal,animal,0.3240756392478943,0.3240756392478943,7006,71,71,image_level_animal_presence_support,not_animal,no,human review confirmed not-animal detection,0.72,human_confirmed
iwild-cal-001658,calibration_audit,iWildCam2022,23,2302,23,2,iwildcam_l23_img2090_d002_animal,animal,0.3229660093784332,0.3229660093784332,7037,89,89,image_level_animal_presence_support,not_animal,no,human review confirmed not-animal detection,0.72,human_confirmed
iwild-cal-001659,calibration_audit,iWildCam2022,23,2303,23,3,iwildcam_l23_img2147_d001_animal,animal,0.3198225498199463,0.3198225498199463,7153,146,146,image_level_animal_presence_support,not_animal,no,human review confirmed not-animal detection,0.72,human_confirmed
iwild-cal-001660,calibration_audit,iWildCam2022,23,2304,23,4,iwildcam_l23_img2182_d001_animal,animal,0.3434031009674072,0.3434031009674072,6408,181,181,image_level_animal_presence_support,not_animal,no,human review confirmed not-animal detection,0.72,human_confirmed
iwild-cal-001661,calibration_audit,iWildCam2022,57,5700,57,0,iwildcam_l57_img3220_d001_animal,animal,0.8888400793075562,0.8888400793075562,1242,19,19,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-001662,calibration_audit,iWildCam2022,57,5701,57,1,iwildcam_l57_img3241_d001_animal,animal,0.9170469641685486,0.9170469641685486,685,40,40,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-001663,calibration_audit,iWildCam2022,57,5702,57,2,iwildcam_l57_img3287_d001_animal,animal,0.9094497561454772,0.9094497561454772,889,86,86,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-001664,calibration_audit,iWildCam2022,57,5703,57,3,iwildcam_l57_img3322_d001_animal,animal,0.9108307361602784,0.9108307361602784,854,121,121,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-001665,calibration_audit,iWildCam2022,57,5704,57,4,iwildcam_l57_img3385_d001_animal,animal,0.9022895693778992,0.9022895693778992,1020,184,184,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-001666,calibration_audit,iWildCam2022,90,9000,90,0,iwildcam_l90_img1433_d001_animal,animal,0.3778640925884247,0.3778640925884247,5567,32,32,image_level_animal_presence_support,not_animal,no,human review confirmed not-animal detection,0.72,human_confirmed
iwild-cal-001667,calibration_audit,iWildCam2022,90,9001,90,1,iwildcam_l90_img1452_d002_animal,animal,0.3761256337165832,0.3761256337165832,5601,51,51,image_level_animal_presence_support,not_animal,no,human review confirmed not-animal detection,0.72,human_confirmed
iwild-cal-001668,calibration_audit,iWildCam2022,90,9002,90,2,iwildcam_l90_img1500_d001_animal,animal,0.3581026196479797,0.3581026196479797,6013,99,99,image_level_animal_presence_support,not_animal,no,human review confirmed not-animal detection,0.72,human_confirmed
iwild-cal-001669,calibration_audit,iWildCam2022,90,9003,90,3,iwildcam_l90_img1527_d001_animal,animal,0.3788787722587585,0.3788787722587585,5545,126,126,image_level_animal_presence_support,not_animal,no,human review confirmed not-animal detection,0.72,human_confirmed
iwild-cal-001670,calibration_audit,iWildCam2022,90,9004,90,4,iwildcam_l90_img1587_d004_animal,animal,0.3832333087921142,0.3832333087921142,5452,186,186,image_level_animal_presence_support,not_animal,no,human review confirmed not-animal detection,0.72,human_confirmed
iwild-cal-001671,calibration_audit,iWildCam2022,105,10500,105,0,iwildcam_l105_img5838_d001_animal,animal,0.8869740962982178,0.8869740962982178,1276,37,37,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-001672,calibration_audit,iWildCam2022,105,10501,105,1,iwildcam_l105_img5843_d001_animal,animal,0.9061233997344972,0.9061233997344972,966,42,42,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-001673,calibration_audit,iWildCam2022,105,10502,105,2,iwildcam_l105_img5884_d001_animal,animal,0.8903736472129822,0.8903736472129822,1223,83,83,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-001674,calibration_audit,iWildCam2022,105,10503,105,3,iwildcam_l105_img5954_d001_animal,animal,0.8950406908988953,0.8950406908988953,1150,153,153,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-001675,calibration_audit,iWildCam2022,105,10504,105,4,iwildcam_l105_img5975_d001_animal,animal,0.906289279460907,0.906289279460907,962,174,174,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-001676,calibration_audit,iWildCam2022,119,11900,119,0,iwildcam_l119_img5618_d001_animal,animal,0.872114360332489,0.872114360332489,1466,17,17,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-001677,calibration_audit,iWildCam2022,119,11901,119,1,iwildcam_l119_img5648_d001_animal,animal,0.897125244140625,0.897125244140625,1104,47,47,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-001678,calibration_audit,iWildCam2022,119,11902,119,2,iwildcam_l119_img5698_d001_animal,animal,0.8444538116455078,0.8444538116455078,1737,97,97,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-001679,calibration_audit,iWildCam2022,119,11903,119,3,iwildcam_l119_img5753_d001_animal,animal,0.8933947086334229,0.8933947086334229,1176,152,152,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-001680,calibration_audit,iWildCam2022,119,11904,119,4,iwildcam_l119_img5784_d001_animal,animal,0.8493687510490417,0.8493687510490417,1698,183,183,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-001681,calibration_audit,iWildCam2022,165,16500,165,0,iwildcam_l165_img5009_d004_animal,animal,0.4008764624595642,0.4008764624595642,5166,8,8,image_level_animal_presence_support,not_animal,no,human review confirmed not-animal detection,0.72,human_confirmed
iwild-cal-001682,calibration_audit,iWildCam2022,165,16501,165,1,iwildcam_l165_img5052_d004_animal,animal,0.3716617226600647,0.3716617226600647,5703,51,51,image_level_animal_presence_support,not_animal,no,human review confirmed not-animal detection,0.72,human_confirmed
iwild-cal-001683,calibration_audit,iWildCam2022,165,16502,165,2,iwildcam_l165_img5089_d001_animal,animal,0.3995811939239502,0.3995811939239502,5181,88,88,image_level_animal_presence_support,not_animal,no,human review confirmed not-animal detection,0.72,human_confirmed
iwild-cal-001684,calibration_audit,iWildCam2022,165,16503,165,3,iwildcam_l165_img5147_d002_animal,animal,0.3955300152301788,0.3955300152301788,5239,146,146,image_level_animal_presence_support,not_animal,no,human review confirmed not-animal detection,0.72,human_confirmed
iwild-cal-001685,calibration_audit,iWildCam2022,165,16504,165,4,iwildcam_l165_img5170_d004_animal,animal,0.3813729882240295,0.3813729882240295,5486,169,169,image_level_animal_presence_support,not_animal,no,human review confirmed not-animal detection,0.72,human_confirmed
iwild-cal-001686,calibration_audit,iWildCam2022,176,17600,176,0,iwildcam_l176_img5430_d001_animal,animal,0.9214044213294984,0.9214044213294984,544,29,29,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-001687,calibration_audit,iWildCam2022,176,17601,176,1,iwildcam_l176_img5454_d001_animal,animal,0.9156464338302612,0.9156464338302612,722,53,53,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-001688,calibration_audit,iWildCam2022,176,17602,176,2,iwildcam_l176_img5482_d001_animal,animal,0.919991970062256,0.919991970062256,593,81,81,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-001689,calibration_audit,iWildCam2022,176,17603,176,3,iwildcam_l176_img5529_d001_animal,animal,0.9203659296035768,0.9203659296035768,579,128,128,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-001690,calibration_audit,iWildCam2022,176,17604,176,4,iwildcam_l176_img5577_d001_animal,animal,0.915241539478302,0.915241539478302,734,176,176,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-001691,calibration_audit,iWildCam2022,177,17700,177,0,iwildcam_l177_img1834_d001_animal,animal,0.876981794834137,0.876981794834137,1399,33,33,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-001692,calibration_audit,iWildCam2022,177,17701,177,1,iwildcam_l177_img1876_d001_animal,animal,0.8832024931907654,0.8832024931907654,1320,75,75,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-001693,calibration_audit,iWildCam2022,177,17702,177,2,iwildcam_l177_img1899_d001_animal,animal,0.8885676264762878,0.8885676264762878,1247,98,98,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-001694,calibration_audit,iWildCam2022,177,17703,177,3,iwildcam_l177_img1955_d001_animal,animal,0.8971872925758362,0.8971872925758362,1102,154,154,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-001695,calibration_audit,iWildCam2022,177,17704,177,4,iwildcam_l177_img1997_d001_animal,animal,0.889194905757904,0.889194905757904,1238,196,196,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-001696,calibration_audit,iWildCam2022,210,21000,210,0,iwildcam_l210_img633_d001_animal,animal,0.8989953994750977,0.8989953994750977,1073,32,32,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-001697,calibration_audit,iWildCam2022,210,21001,210,1,iwildcam_l210_img663_d001_animal,animal,0.8848389983177185,0.8848389983177185,1303,62,62,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-001698,calibration_audit,iWildCam2022,210,21002,210,2,iwildcam_l210_img705_d001_animal,animal,0.8815643191337585,0.8815643191337585,1346,104,104,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-001699,calibration_audit,iWildCam2022,210,21003,210,3,iwildcam_l210_img752_d001_animal,animal,0.8829333186149597,0.8829333186149597,1326,151,151,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-001700,calibration_audit,iWildCam2022,210,21004,210,4,iwildcam_l210_img761_d001_animal,animal,0.8707551956176758,0.8707551956176758,1483,160,160,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-001701,calibration_audit,iWildCam2022,212,21200,212,0,iwildcam_l212_img16_d001_animal,animal,0.907794177532196,0.907794177532196,929,15,15,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-001702,calibration_audit,iWildCam2022,212,21201,212,1,iwildcam_l212_img67_d001_animal,animal,0.8571202158927917,0.8571202158927917,1631,66,66,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-001703,calibration_audit,iWildCam2022,212,21202,212,2,iwildcam_l212_img84_d001_animal,animal,0.8981013894081116,0.8981013894081116,1085,83,83,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-001704,calibration_audit,iWildCam2022,212,21203,212,3,iwildcam_l212_img150_d001_animal,animal,0.9019255042076112,0.9019255042076112,1030,149,149,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-001705,calibration_audit,iWildCam2022,212,21204,212,4,iwildcam_l212_img165_d001_animal,animal,0.8236355781555176,0.8236355781555176,1907,164,164,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-001706,calibration_audit,iWildCam2022,218,21800,218,0,iwildcam_l218_img2201_d001_animal,animal,0.9203871488571168,0.9203871488571168,578,0,0,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-001707,calibration_audit,iWildCam2022,218,21801,218,1,iwildcam_l218_img2251_d001_animal,animal,0.9020691514015198,0.9020691514015198,1023,50,50,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-001708,calibration_audit,iWildCam2022,218,21802,218,2,iwildcam_l218_img2298_d001_animal,animal,0.8854832649230957,0.8854832649230957,1297,97,97,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-001709,calibration_audit,iWildCam2022,218,21803,218,3,iwildcam_l218_img2342_d001_animal,animal,0.9137378931045532,0.9137378931045532,780,141,141,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-001710,calibration_audit,iWildCam2022,218,21804,218,4,iwildcam_l218_img2392_d001_animal,animal,0.8920858502388,0.8920858502388,1199,191,191,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-001711,calibration_audit,iWildCam2022,256,25600,256,0,iwildcam_l256_img4601_d001_animal,animal,0.3624125123023987,0.3624125123023987,5909,0,0,image_level_animal_presence_support,not_animal,no,human review confirmed not-animal detection,0.72,human_confirmed
