audit_id,sample_set,dataset,location_id,video_id,original_video_id,_temporal_chunk,path_id,query,score,objectness,candidate_rank,frame_start,frame_end,support_semantics,second_review_stratum,second_reviewer_label,second_reviewer_verified_positive_for_calibration,second_reviewer_reason,second_reviewer_confidence,second_reviewer_status
iwild-cal-000136,calibration_audit,iWildCam2022,522,52200,522,0,iwildcam_l522_img1634_d001_animal,animal,0.917513072490692,0.917513072490692,670,33,33,image_level_animal_presence_support,random_300_calibration_animal,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-cal-001588,calibration_audit,iWildCam2022,392,39202,392,2,iwildcam_l392_img3090_d001_animal,animal,0.8522947430610657,0.8522947430610657,1671,89,89,image_level_animal_presence_support,random_300_calibration_animal,not_animal,no,correction candidate: lower-score animal-positive sample; reviewer should confirm possible primary false positive,0.74,human_confirmed
iwild-cal-001390,calibration_audit,iWildCam2022,176,17604,176,4,iwildcam_l176_img5565_d001_animal,animal,0.9190323948860168,0.9190323948860168,620,164,164,image_level_animal_presence_support,random_300_calibration_animal,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-cal-001840,calibration_audit,iWildCam2022,176,17604,176,4,iwildcam_l176_img5574_d001_animal,animal,0.9140811562538148,0.9140811562538148,772,173,173,image_level_animal_presence_support,random_300_calibration_animal,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-cal-000599,calibration_audit,iWildCam2022,529,52903,529,3,iwildcam_l529_img5349_d001_animal,animal,0.9228211045265198,0.9228211045265198,486,148,148,image_level_animal_presence_support,random_300_calibration_animal,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-cal-000870,calibration_audit,iWildCam2022,497,49704,497,4,iwildcam_l497_img1172_d001_animal,animal,0.9046141505241394,0.9046141505241394,989,171,171,image_level_animal_presence_support,random_300_calibration_animal,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-cal-001592,calibration_audit,iWildCam2022,408,40801,408,1,iwildcam_l408_img3466_d001_animal,animal,0.9134042859077454,0.9134042859077454,793,65,65,image_level_animal_presence_support,random_300_calibration_animal,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-cal-000017,calibration_audit,iWildCam2022,90,9001,90,1,iwildcam_l90_img1478_d001_animal,animal,0.9264674782752992,0.9264674782752992,370,77,77,image_level_animal_presence_support,random_300_calibration_animal,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-cal-000793,calibration_audit,iWildCam2022,177,17702,177,2,iwildcam_l177_img1889_d001_animal,animal,0.9207735657691956,0.9207735657691956,563,88,88,image_level_animal_presence_support,random_300_calibration_animal,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-cal-000278,calibration_audit,iWildCam2022,512,51202,512,2,iwildcam_l512_img3707_d001_animal,animal,0.9239770174026488,0.9239770174026488,452,106,106,image_level_animal_presence_support,random_300_calibration_animal,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-cal-000504,calibration_audit,iWildCam2022,212,21203,212,3,iwildcam_l212_img153_d001_animal,animal,0.9331502914428712,0.9331502914428712,188,152,152,image_level_animal_presence_support,random_300_calibration_animal,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-cal-000583,calibration_audit,iWildCam2022,519,51902,519,2,iwildcam_l519_img2486_d001_animal,animal,0.9243923425674438,0.9243923425674438,434,85,85,image_level_animal_presence_support,random_300_calibration_animal,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-cal-001022,calibration_audit,iWildCam2022,501,50101,501,1,iwildcam_l501_img2648_d001_animal,animal,0.7998200058937073,0.7998200058937073,2083,47,47,image_level_animal_presence_support,random_300_calibration_animal,not_animal,no,correction candidate: lower-score animal-positive sample; reviewer should confirm possible primary false positive,0.74,human_confirmed
iwild-cal-000718,calibration_audit,iWildCam2022,497,49702,497,2,iwildcam_l497_img1101_d001_animal,animal,0.8980584740638733,0.8980584740638733,1087,100,100,image_level_animal_presence_support,random_300_calibration_animal,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-cal-000349,calibration_audit,iWildCam2022,210,21003,210,3,iwildcam_l210_img723_d001_animal,animal,0.928411066532135,0.928411066532135,321,122,122,image_level_animal_presence_support,random_300_calibration_animal,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-cal-001226,calibration_audit,iWildCam2022,119,11900,119,0,iwildcam_l119_img5621_d001_animal,animal,0.890265166759491,0.890265166759491,1225,20,20,image_level_animal_presence_support,random_300_calibration_animal,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-cal-001802,calibration_audit,iWildCam2022,3,301,3,1,iwildcam_l3_img246_d001_animal,animal,0.8935041427612305,0.8935041427612305,1174,45,45,image_level_animal_presence_support,random_300_calibration_animal,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-cal-001848,calibration_audit,iWildCam2022,210,21002,210,2,iwildcam_l210_img715_d001_animal,animal,0.8786599636077881,0.8786599636077881,1380,114,114,image_level_animal_presence_support,random_300_calibration_animal,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-cal-001992,calibration_audit,iWildCam2022,177,17701,177,1,iwildcam_l177_img1857_d001_animal,animal,0.8691272139549255,0.8691272139549255,1507,56,56,image_level_animal_presence_support,random_300_calibration_animal,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-cal-000346,calibration_audit,iWildCam2022,210,21000,210,0,iwildcam_l210_img621_d001_animal,animal,0.9216030836105348,0.9216030836105348,537,20,20,image_level_animal_presence_support,random_300_calibration_animal,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-cal-000193,calibration_audit,iWildCam2022,177,17702,177,2,iwildcam_l177_img1908_d001_animal,animal,0.9295360445976256,0.9295360445976256,286,107,107,image_level_animal_presence_support,random_300_calibration_animal,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-cal-001652,calibration_audit,iWildCam2022,3,301,3,1,iwildcam_l3_img261_d001_animal,animal,0.8969492316246033,0.8969492316246033,1110,60,60,image_level_animal_presence_support,random_300_calibration_animal,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-cal-001354,calibration_audit,iWildCam2022,3,303,3,3,iwildcam_l3_img356_d001_animal,animal,0.9147260785102844,0.9147260785102844,744,155,155,image_level_animal_presence_support,random_300_calibration_animal,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-cal-001830,calibration_audit,iWildCam2022,119,11904,119,4,iwildcam_l119_img5800_d001_animal,animal,0.8315169811248779,0.8315169811248779,1851,199,199,image_level_animal_presence_support,random_300_calibration_animal,not_animal,no,correction candidate: lower-score animal-positive sample; reviewer should confirm possible primary false positive,0.74,human_confirmed
iwild-cal-001590,calibration_audit,iWildCam2022,392,39204,392,4,iwildcam_l392_img3174_d001_animal,animal,0.9085004329681396,0.9085004329681396,911,173,173,image_level_animal_presence_support,random_300_calibration_animal,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-cal-001664,calibration_audit,iWildCam2022,57,5703,57,3,iwildcam_l57_img3322_d001_animal,animal,0.9108307361602784,0.9108307361602784,854,121,121,image_level_animal_presence_support,random_300_calibration_animal,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-cal-000597,calibration_audit,iWildCam2022,529,52901,529,1,iwildcam_l529_img5252_d001_animal,animal,0.9144113659858704,0.9144113659858704,761,51,51,image_level_animal_presence_support,random_300_calibration_animal,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-cal-001857,calibration_audit,iWildCam2022,218,21801,218,1,iwildcam_l218_img2265_d001_animal,animal,0.8928301334381104,0.8928301334381104,1187,64,64,image_level_animal_presence_support,random_300_calibration_animal,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-cal-001294,calibration_audit,iWildCam2022,408,40803,408,3,iwildcam_l408_img3527_d001_animal,animal,0.9117998480796814,0.9117998480796814,833,126,126,image_level_animal_presence_support,random_300_calibration_animal,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-cal-000848,calibration_audit,iWildCam2022,449,44902,449,2,iwildcam_l449_img4081_d001_animal,animal,0.9293760657310486,0.9293760657310486,292,80,80,image_level_animal_presence_support,random_300_calibration_animal,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-cal-001187,calibration_audit,iWildCam2022,522,52201,522,1,iwildcam_l522_img1645_d001_animal,animal,0.6000032424926758,0.6000032424926758,3295,44,44,image_level_animal_presence_support,random_300_calibration_animal,not_animal,no,correction candidate: lower-score animal-positive sample; reviewer should confirm possible primary false positive,0.74,human_confirmed
iwild-cal-000699,calibration_audit,iWildCam2022,449,44903,449,3,iwildcam_l449_img4127_d001_animal,animal,0.9332700967788696,0.9332700967788696,185,126,126,image_level_animal_presence_support,random_300_calibration_animal,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-cal-001043,calibration_audit,iWildCam2022,526,52602,526,2,iwildcam_l526_img4905_d001_animal,animal,0.9253028631210328,0.9253028631210328,408,104,104,image_level_animal_presence_support,random_300_calibration_animal,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-cal-001018,calibration_audit,iWildCam2022,497,49702,497,2,iwildcam_l497_img1112_d001_animal,animal,0.8949301242828369,0.8949301242828369,1151,111,111,image_level_animal_presence_support,random_300_calibration_animal,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-cal-000078,calibration_audit,iWildCam2022,337,33702,337,2,iwildcam_l337_img3915_d001_animal,animal,0.850521981716156,0.850521981716156,1687,114,114,image_level_animal_presence_support,random_300_calibration_animal,not_animal,no,correction candidate: lower-score animal-positive sample; reviewer should confirm possible primary false positive,0.74,human_confirmed
iwild-cal-001901,calibration_audit,iWildCam2022,456,45600,456,0,iwildcam_l456_img417_d001_animal,animal,0.696938693523407,0.696938693523407,2738,16,16,image_level_animal_presence_support,random_300_calibration_animal,not_animal,no,correction candidate: lower-score animal-positive sample; reviewer should confirm possible primary false positive,0.74,human_confirmed
iwild-cal-000551,calibration_audit,iWildCam2022,456,45600,456,0,iwildcam_l456_img430_d001_animal,animal,0.9125434756278992,0.9125434756278992,811,29,29,image_level_animal_presence_support,random_300_calibration_animal,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-cal-001108,calibration_audit,iWildCam2022,218,21802,218,2,iwildcam_l218_img2312_d001_animal,animal,0.9123768210411072,0.9123768210411072,816,111,111,image_level_animal_presence_support,random_300_calibration_animal,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-cal-001026,calibration_audit,iWildCam2022,512,51200,512,0,iwildcam_l512_img3614_d001_animal,animal,0.9215483665466307,0.9215483665466307,538,13,13,image_level_animal_presence_support,random_300_calibration_animal,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-cal-000192,calibration_audit,iWildCam2022,177,17701,177,1,iwildcam_l177_img1873_d001_animal,animal,0.92984277009964,0.92984277009964,282,72,72,image_level_animal_presence_support,random_300_calibration_animal,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-cal-001139,calibration_audit,iWildCam2022,392,39203,392,3,iwildcam_l392_img3122_d001_animal,animal,0.9151289463043212,0.9151289463043212,736,121,121,image_level_animal_presence_support,random_300_calibration_animal,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-cal-001099,calibration_audit,iWildCam2022,210,21003,210,3,iwildcam_l210_img730_d001_animal,animal,0.9098597764968872,0.9098597764968872,878,129,129,image_level_animal_presence_support,random_300_calibration_animal,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-cal-001791,calibration_audit,iWildCam2022,526,52600,526,0,iwildcam_l526_img4832_d001_animal,animal,0.912695586681366,0.912695586681366,804,31,31,image_level_animal_presence_support,random_300_calibration_animal,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-cal-000274,calibration_audit,iWildCam2022,501,50103,501,3,iwildcam_l501_img2723_d001_animal,animal,0.8731682896614075,0.8731682896614075,1446,122,122,image_level_animal_presence_support,random_300_calibration_animal,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-cal-000067,calibration_audit,iWildCam2022,266,26601,266,1,iwildcam_l266_img4269_d001_animal,animal,0.4216079115867615,0.4216079115867615,4843,68,68,image_level_animal_presence_support,random_300_calibration_animal,not_animal,no,correction candidate: lower-score animal-positive sample; reviewer should confirm possible primary false positive,0.74,human_confirmed
iwild-cal-001491,calibration_audit,iWildCam2022,526,52600,526,0,iwildcam_l526_img4807_d001_animal,animal,0.916220724582672,0.916220724582672,704,6,6,image_level_animal_presence_support,random_300_calibration_animal,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-cal-000498,calibration_audit,iWildCam2022,210,21002,210,2,iwildcam_l210_img711_d001_animal,animal,0.9230666160583496,0.9230666160583496,480,110,110,image_level_animal_presence_support,random_300_calibration_animal,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-cal-001372,calibration_audit,iWildCam2022,105,10501,105,1,iwildcam_l105_img5865_d001_animal,animal,0.9086913466453552,0.9086913466453552,908,64,64,image_level_animal_presence_support,random_300_calibration_animal,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-cal-000199,calibration_audit,iWildCam2022,210,21003,210,3,iwildcam_l210_img740_d001_animal,animal,0.9297953248023988,0.9297953248023988,283,139,139,image_level_animal_presence_support,random_300_calibration_animal,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-cal-000612,calibration_audit,iWildCam2022,57,5701,57,1,iwildcam_l57_img3249_d001_animal,animal,0.9292132258415222,0.9292132258415222,298,48,48,image_level_animal_presence_support,random_300_calibration_animal,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-cal-001651,calibration_audit,iWildCam2022,3,300,3,0,iwildcam_l3_img214_d001_animal,animal,0.8953484296798706,0.8953484296798706,1139,13,13,image_level_animal_presence_support,random_300_calibration_animal,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-cal-001016,calibration_audit,iWildCam2022,497,49700,497,0,iwildcam_l497_img1029_d001_animal,animal,0.9106109142303468,0.9106109142303468,861,28,28,image_level_animal_presence_support,random_300_calibration_animal,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-cal-001897,calibration_audit,iWildCam2022,449,44901,449,1,iwildcam_l449_img4069_d001_animal,animal,0.881492018699646,0.881492018699646,1347,68,68,image_level_animal_presence_support,random_300_calibration_animal,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-cal-000448,calibration_audit,iWildCam2022,529,52902,529,2,iwildcam_l529_img5293_d001_animal,animal,0.9321000576019288,0.9321000576019288,206,92,92,image_level_animal_presence_support,random_300_calibration_animal,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-cal-000927,calibration_audit,iWildCam2022,119,11901,119,1,iwildcam_l119_img5675_d001_animal,animal,0.9124230742454528,0.9124230742454528,815,74,74,image_level_animal_presence_support,random_300_calibration_animal,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-cal-000615,calibration_audit,iWildCam2022,57,5704,57,4,iwildcam_l57_img3363_d001_animal,animal,0.9206007719039916,0.9206007719039916,573,162,162,image_level_animal_presence_support,random_300_calibration_animal,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-cal-000314,calibration_audit,iWildCam2022,57,5703,57,3,iwildcam_l57_img3361_d001_animal,animal,0.9316345453262328,0.9316345453262328,222,160,160,image_level_animal_presence_support,random_300_calibration_animal,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-cal-001348,calibration_audit,iWildCam2022,529,52902,529,2,iwildcam_l529_img5314_d001_animal,animal,0.9129979610443116,0.9129979610443116,797,113,113,image_level_animal_presence_support,random_300_calibration_animal,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-cal-001771,calibration_audit,iWildCam2022,501,50100,501,0,iwildcam_l501_img2639_d001_animal,animal,0.7898975610733032,0.7898975610733032,2143,38,38,image_level_animal_presence_support,random_300_calibration_animal,not_animal,no,correction candidate: lower-score animal-positive sample; reviewer should confirm possible primary false positive,0.74,human_confirmed
iwild-cal-000425,calibration_audit,iWildCam2022,501,50104,501,4,iwildcam_l501_img2778_d001_animal,animal,0.8451905846595764,0.8451905846595764,1732,177,177,image_level_animal_presence_support,random_300_calibration_animal,not_animal,no,correction candidate: lower-score animal-positive sample; reviewer should confirm possible primary false positive,0.74,human_confirmed
iwild-cal-001899,calibration_audit,iWildCam2022,449,44903,449,3,iwildcam_l449_img4129_d001_animal,animal,0.9088023900985718,0.9088023900985718,905,128,128,image_level_animal_presence_support,random_300_calibration_animal,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-cal-000702,calibration_audit,iWildCam2022,456,45601,456,1,iwildcam_l456_img468_d001_animal,animal,0.9144193530082704,0.9144193530082704,759,67,67,image_level_animal_presence_support,random_300_calibration_animal,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-cal-001924,calibration_audit,iWildCam2022,501,50103,501,3,iwildcam_l501_img2746_d001_animal,animal,0.7951435446739197,0.7951435446739197,2109,145,145,image_level_animal_presence_support,random_300_calibration_animal,not_animal,no,correction candidate: lower-score animal-positive sample; reviewer should confirm possible primary false positive,0.74,human_confirmed
iwild-cal-001074,calibration_audit,iWildCam2022,105,10503,105,3,iwildcam_l105_img5934_d001_animal,animal,0.9174696803092957,0.9174696803092957,673,133,133,image_level_animal_presence_support,random_300_calibration_animal,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-cal-000642,calibration_audit,iWildCam2022,177,17701,177,1,iwildcam_l177_img1851_d001_animal,animal,0.9223904609680176,0.9223904609680176,502,50,50,image_level_animal_presence_support,random_300_calibration_animal,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-cal-001094,calibration_audit,iWildCam2022,177,17703,177,3,iwildcam_l177_img1926_d001_animal,animal,0.9138894081115724,0.9138894081115724,776,125,125,image_level_animal_presence_support,random_300_calibration_animal,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-cal-000477,calibration_audit,iWildCam2022,119,11901,119,1,iwildcam_l119_img5677_d001_animal,animal,0.9248205423355104,0.9248205423355104,422,76,76,image_level_animal_presence_support,random_300_calibration_animal,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-cal-001746,calibration_audit,iWildCam2022,449,44900,449,0,iwildcam_l449_img4040_d001_animal,animal,0.914710521697998,0.914710521697998,749,39,39,image_level_animal_presence_support,random_300_calibration_animal,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-cal-001976,calibration_audit,iWildCam2022,119,11900,119,0,iwildcam_l119_img5613_d001_animal,animal,0.8637029528617859,0.8637029528617859,1568,12,12,image_level_animal_presence_support,random_300_calibration_animal,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-cal-000743,calibration_audit,iWildCam2022,526,52602,526,2,iwildcam_l526_img4884_d001_animal,animal,0.9287477135658264,0.9287477135658264,309,83,83,image_level_animal_presence_support,random_300_calibration_animal,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-cal-001317,calibration_audit,iWildCam2022,497,49701,497,1,iwildcam_l497_img1043_d001_animal,animal,0.8924520015716553,0.8924520015716553,1194,42,42,image_level_animal_presence_support,random_300_calibration_animal,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-cal-000461,calibration_audit,iWildCam2022,57,5700,57,0,iwildcam_l57_img3239_d001_animal,animal,0.9166749715805054,0.9166749715805054,697,38,38,image_level_animal_presence_support,random_300_calibration_animal,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-cal-001237,calibration_audit,iWildCam2022,176,17601,176,1,iwildcam_l176_img5466_d001_animal,animal,0.919220507144928,0.919220507144928,613,65,65,image_level_animal_presence_support,random_300_calibration_animal,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-cal-000644,calibration_audit,iWildCam2022,177,17703,177,3,iwildcam_l177_img1956_d001_animal,animal,0.9251887798309326,0.9251887798309326,411,155,155,image_level_animal_presence_support,random_300_calibration_animal,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-cal-001504,calibration_audit,iWildCam2022,3,303,3,3,iwildcam_l3_img340_d001_animal,animal,0.9137691259384156,0.9137691259384156,779,139,139,image_level_animal_presence_support,random_300_calibration_animal,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-cal-000536,calibration_audit,iWildCam2022,392,39200,392,0,iwildcam_l392_img3033_d001_animal,animal,0.9141560792922974,0.9141560792922974,771,32,32,image_level_animal_presence_support,random_300_calibration_animal,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-cal-000693,calibration_audit,iWildCam2022,408,40802,408,2,iwildcam_l408_img3493_d001_animal,animal,0.9194602966308594,0.9194602966308594,603,92,92,image_level_animal_presence_support,random_300_calibration_animal,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-cal-001598,calibration_audit,iWildCam2022,449,44902,449,2,iwildcam_l449_img4082_d001_animal,animal,0.9158169031143188,0.9158169031143188,718,81,81,image_level_animal_presence_support,random_300_calibration_animal,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-cal-001035,calibration_audit,iWildCam2022,519,51904,519,4,iwildcam_l519_img2593_d001_animal,animal,0.9206455945968628,0.9206455945968628,570,192,192,image_level_animal_presence_support,random_300_calibration_animal,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-cal-001920,calibration_audit,iWildCam2022,497,49704,497,4,iwildcam_l497_img1173_d001_animal,animal,0.859190821647644,0.859190821647644,1608,172,172,image_level_animal_presence_support,random_300_calibration_animal,not_animal,no,correction candidate: lower-score animal-positive sample; reviewer should confirm possible primary false positive,0.74,human_confirmed
iwild-cal-001594,calibration_audit,iWildCam2022,408,40803,408,3,iwildcam_l408_img3531_d001_animal,animal,0.9090020060539246,0.9090020060539246,901,130,130,image_level_animal_presence_support,random_300_calibration_animal,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-cal-000140,calibration_audit,iWildCam2022,522,52204,522,4,iwildcam_l522_img1779_d001_animal,animal,0.927552044391632,0.927552044391632,339,178,178,image_level_animal_presence_support,random_300_calibration_animal,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-cal-001708,calibration_audit,iWildCam2022,218,21802,218,2,iwildcam_l218_img2298_d001_animal,animal,0.8854832649230957,0.8854832649230957,1297,97,97,image_level_animal_presence_support,random_300_calibration_animal,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-cal-001371,calibration_audit,iWildCam2022,105,10500,105,0,iwildcam_l105_img5839_d001_animal,animal,0.8939047455787659,0.8939047455787659,1166,38,38,image_level_animal_presence_support,random_300_calibration_animal,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-cal-000541,calibration_audit,iWildCam2022,408,40800,408,0,iwildcam_l408_img3406_d001_animal,animal,0.9309673309326172,0.9309673309326172,241,5,5,image_level_animal_presence_support,random_300_calibration_animal,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-cal-001362,calibration_audit,iWildCam2022,57,5701,57,1,iwildcam_l57_img3257_d001_animal,animal,0.9209672212600708,0.9209672212600708,554,56,56,image_level_animal_presence_support,random_300_calibration_animal,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-cal-001439,calibration_audit,iWildCam2022,392,39203,392,3,iwildcam_l392_img3150_d001_animal,animal,0.9031557440757751,0.9031557440757751,1007,149,149,image_level_animal_presence_support,random_300_calibration_animal,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-cal-000725,calibration_audit,iWildCam2022,501,50104,501,4,iwildcam_l501_img2787_d001_animal,animal,0.8431316614151001,0.8431316614151001,1756,186,186,image_level_animal_presence_support,random_300_calibration_animal,not_animal,no,correction candidate: lower-score animal-positive sample; reviewer should confirm possible primary false positive,0.74,human_confirmed
iwild-cal-000721,calibration_audit,iWildCam2022,501,50100,501,0,iwildcam_l501_img2607_d001_animal,animal,0.8157505989074707,0.8157505989074707,1971,6,6,image_level_animal_presence_support,random_300_calibration_animal,not_animal,no,correction candidate: lower-score animal-positive sample; reviewer should confirm possible primary false positive,0.74,human_confirmed
iwild-cal-001337,calibration_audit,iWildCam2022,522,52201,522,1,iwildcam_l522_img1679_d003_animal,animal,0.5799248814582825,0.5799248814582825,3401,78,78,image_level_animal_presence_support,random_300_calibration_animal,not_animal,no,correction candidate: lower-score animal-positive sample; reviewer should confirm possible primary false positive,0.74,human_confirmed
iwild-cal-001034,calibration_audit,iWildCam2022,519,51903,519,3,iwildcam_l519_img2522_d001_animal,animal,0.9209182262420654,0.9209182262420654,558,121,121,image_level_animal_presence_support,random_300_calibration_animal,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-cal-001779,calibration_audit,iWildCam2022,512,51203,512,3,iwildcam_l512_img3726_d001_animal,animal,0.8916441798210144,0.8916441798210144,1205,125,125,image_level_animal_presence_support,random_300_calibration_animal,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-cal-001392,calibration_audit,iWildCam2022,177,17701,177,1,iwildcam_l177_img1843_d001_animal,animal,0.8995956778526306,0.8995956778526306,1064,42,42,image_level_animal_presence_support,random_300_calibration_animal,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-cal-001545,calibration_audit,iWildCam2022,177,17704,177,4,iwildcam_l177_img1962_d001_animal,animal,0.8967269659042358,0.8967269659042358,1115,161,161,image_level_animal_presence_support,random_300_calibration_animal,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-cal-001408,calibration_audit,iWildCam2022,218,21802,218,2,iwildcam_l218_img2286_d001_animal,animal,0.8917682766914368,0.8917682766914368,1203,85,85,image_level_animal_presence_support,random_300_calibration_animal,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-cal-001373,calibration_audit,iWildCam2022,105,10502,105,2,iwildcam_l105_img5886_d001_animal,animal,0.9020437598228456,0.9020437598228456,1025,85,85,image_level_animal_presence_support,random_300_calibration_animal,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-cal-001400,calibration_audit,iWildCam2022,210,21004,210,4,iwildcam_l210_img762_d001_animal,animal,0.8746699690818787,0.8746699690818787,1430,161,161,image_level_animal_presence_support,random_300_calibration_animal,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-cal-000568,calibration_audit,iWildCam2022,497,49702,497,2,iwildcam_l497_img1093_d001_animal,animal,0.9004884958267212,0.9004884958267212,1048,92,92,image_level_animal_presence_support,random_300_calibration_animal,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-cal-000462,calibration_audit,iWildCam2022,57,5701,57,1,iwildcam_l57_img3256_d001_animal,animal,0.929330587387085,0.929330587387085,295,55,55,image_level_animal_presence_support,random_300_calibration_animal,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-raw-000150,raw_topK_audit,iWildCam2022,176,17603,176,3,iwildcam_l176_img5528_d001_animal,animal,0.934952199459076,0.934952199459076,150,127,127,image_level_animal_presence_support,all_raw_topK_candidates,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-raw-000155,raw_topK_audit,iWildCam2022,119,11902,119,2,iwildcam_l119_img5694_d001_animal,animal,0.9348747730255128,0.9348747730255128,155,93,93,image_level_animal_presence_support,all_raw_topK_candidates,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-raw-000163,raw_topK_audit,iWildCam2022,105,10503,105,3,iwildcam_l105_img5938_d001_animal,animal,0.9344077110290528,0.9344077110290528,163,137,137,image_level_animal_presence_support,all_raw_topK_candidates,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-raw-000166,raw_topK_audit,iWildCam2022,529,52901,529,1,iwildcam_l529_img5279_d001_animal,animal,0.9343755841255188,0.9343755841255188,166,78,78,image_level_animal_presence_support,all_raw_topK_candidates,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-raw-000169,raw_topK_audit,iWildCam2022,526,52600,526,0,iwildcam_l526_img4809_d001_animal,animal,0.9340291023254396,0.9340291023254396,169,8,8,image_level_animal_presence_support,all_raw_topK_candidates,animal,yes,human confirmed second review label,0.88,human_confirmed
