boundary_sample_id,dataset,video_id,path_id,pending_montage_path,second_reviewer_label,second_reviewer_verified_positive_for_calibration,second_reviewer_reason,second_reviewer_confidence,review_status
boundary_0301,OVT-B,29,ovtb_v29_p001437,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v29_p001437.jpg,actually_true,no,ai_prefill_from_existing_audit_for_human_review:metadata_prior_real_object_candidate,medium,ai_prefill_pending_human_confirmation
boundary_0302,OVT-B,24,ovtb_v24_p001091,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v24_p001091.jpg,actually_true,no,ai_prefill_from_existing_audit_for_human_review:metadata_prior_real_object_candidate,medium,ai_prefill_pending_human_confirmation
boundary_0303,OVT-B,219,ovtb_v219_p003672,,actually_false,no,ai_prefill_from_existing_audit_for_human_review:wrong_category,high,ai_prefill_pending_human_confirmation
boundary_0304,TAO,635,ovtb_v635_p000387,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v635_p000387.jpg,actually_true,no,ai_prefill_from_existing_audit_for_human_review:metadata_prior_real_object_candidate,medium,ai_prefill_pending_human_confirmation
boundary_0305,OVT-B,35,ovtb_v35_p002083,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v35_p002083.jpg,actually_true,no,ai_prefill_from_existing_audit_for_human_review:metadata_prior_real_object_candidate,medium,ai_prefill_pending_human_confirmation
boundary_0306,TAO,3343,ovtb_v3343_p001912,,actually_true,yes,ai_prefill_from_existing_audit_for_human_review:partial_official_track_overlap_or_temporal_mismatch,high,ai_prefill_pending_human_confirmation
boundary_0307,TAO,1632,ovtb_v1632_p000667,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v1632_p000667.jpg,actually_true,no,ai_prefill_from_existing_audit_for_human_review:metadata_prior_real_object_candidate,medium,ai_prefill_pending_human_confirmation
boundary_0308,TAO,114,ovtb_v114_p000087,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v114_p000087.jpg,actually_true,no,ai_prefill_from_existing_audit_for_human_review:metadata_prior_real_object_candidate,medium,ai_prefill_pending_human_confirmation
boundary_0309,OVT-B,274,ovtb_v274_p004091,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v274_p004091.jpg,uncertain,no,ai_prefill_from_existing_audit_for_human_review:second_pass_tiny_or_hard_category_short_path,medium,ai_prefill_pending_human_confirmation
boundary_0310,OVT-B,189,ovtb_v189_p003459,,actually_false,no,ai_prefill_from_existing_audit_for_human_review:wrong_category,high,ai_prefill_pending_human_confirmation
boundary_0311,BURST,343,ovtb_v343_p000593,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v343_p000593.jpg,actually_true,no,ai_prefill_from_existing_audit_for_human_review:metadata_prior_real_object_candidate,medium,ai_prefill_pending_human_confirmation
boundary_0312,OVT-B,36,ovtb_v36_p002219,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v36_p002219.jpg,actually_true,no,ai_prefill_from_existing_audit_for_human_review:metadata_prior_real_object_candidate,medium,ai_prefill_pending_human_confirmation
boundary_0313,TAO,5015,ovtb_v5015_p003471,,actually_true,no,ai_prefill_from_existing_audit_for_human_review:partial_official_track_overlap_or_temporal_mismatch,high,ai_prefill_pending_human_confirmation
boundary_0314,BURST,2210,ovtb_v2210_p002621,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v2210_p002621.jpg,uncertain,no,ai_prefill_from_existing_audit_for_human_review:second_pass_tiny_or_hard_category_short_path,medium,ai_prefill_pending_human_confirmation
boundary_0315,BURST,308,ovtb_v308_p000673,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v308_p000673.jpg,actually_true,no,ai_prefill_from_existing_audit_for_human_review:metadata_prior_real_object_candidate,medium,ai_prefill_pending_human_confirmation
boundary_0316,OVT-B,36,ovtb_v36_p002217,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v36_p002217.jpg,actually_true,no,ai_prefill_from_existing_audit_for_human_review:metadata_prior_real_object_candidate,medium,ai_prefill_pending_human_confirmation
boundary_0317,TAO,1111,ovtb_v1111_p000623,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v1111_p000623.jpg,actually_true,no,ai_prefill_from_existing_audit_for_human_review:metadata_prior_real_object_candidate,medium,ai_prefill_pending_human_confirmation
boundary_0318,BURST,111,ovtb_v111_p000114,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v111_p000114.jpg,uncertain,no,ai_prefill_from_existing_audit_for_human_review:second_pass_part_or_clothing_short_path,medium,ai_prefill_pending_human_confirmation
boundary_0319,BURST,2445,ovtb_v2445_p003197,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v2445_p003197.jpg,uncertain,no,ai_prefill_from_existing_audit_for_human_review:second_pass_tiny_or_hard_category_short_path,medium,ai_prefill_pending_human_confirmation
boundary_0320,BURST,277,ovtb_v277_p000439,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v277_p000439.jpg,actually_true,no,ai_prefill_from_existing_audit_for_human_review:second_pass_concrete_named_entity_with_montage_needs_user_review,medium,ai_prefill_pending_human_confirmation
boundary_0321,TAO,805,ovtb_v805_p000508,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v805_p000508.jpg,actually_true,no,ai_prefill_from_existing_audit_for_human_review:metadata_prior_real_object_candidate,medium,ai_prefill_pending_human_confirmation
boundary_0322,OVT-B,36,ovtb_v36_p002207,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v36_p002207.jpg,actually_true,no,ai_prefill_from_existing_audit_for_human_review:metadata_prior_real_object_candidate,medium,ai_prefill_pending_human_confirmation
boundary_0323,OVT-B,133,ovtb_v133_p003182,,actually_true,no,ai_prefill_from_existing_audit_for_human_review:real_object_uncertain_recheck,medium,ai_prefill_pending_human_confirmation
boundary_0324,BURST,404,ovtb_v404_p000683,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v404_p000683.jpg,actually_true,no,ai_prefill_from_existing_audit_for_human_review:metadata_prior_real_object_candidate,medium,ai_prefill_pending_human_confirmation
boundary_0325,BURST,271,ovtb_v271_p000477,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v271_p000477.jpg,actually_true,no,ai_prefill_from_existing_audit_for_human_review:second_pass_concrete_named_entity_with_montage_needs_user_review,medium,ai_prefill_pending_human_confirmation
boundary_0326,BURST,49,ovtb_v49_p000064,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v49_p000064.jpg,actually_true,no,ai_prefill_from_existing_audit_for_human_review:metadata_prior_real_object_candidate,medium,ai_prefill_pending_human_confirmation
boundary_0327,OVT-B,217,ovtb_v217_p003660,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v217_p003660.jpg,uncertain,no,ai_prefill_from_existing_audit_for_human_review:user_second_review_upgraded_from_uncertain_to_actual_true_nonverified,medium,ai_prefill_pending_human_confirmation
boundary_0328,BURST,286,ovtb_v286_p000617,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v286_p000617.jpg,actually_true,no,ai_prefill_from_existing_audit_for_human_review:metadata_prior_real_object_candidate,medium,ai_prefill_pending_human_confirmation
boundary_0329,TAO,1330,ovtb_v1330_p000567,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v1330_p000567.jpg,actually_true,no,ai_prefill_from_existing_audit_for_human_review:metadata_prior_real_object_candidate,medium,ai_prefill_pending_human_confirmation
boundary_0330,BURST,222,ovtb_v222_p000398,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v222_p000398.jpg,actually_true,no,ai_prefill_from_existing_audit_for_human_review:metadata_prior_real_object_candidate,medium,ai_prefill_pending_human_confirmation
boundary_0331,OVT-B,40,ovtb_v40_p002405,,actually_true,yes,ai_prefill_from_existing_audit_for_human_review:real_object_uncertain_recheck,high,ai_prefill_pending_human_confirmation
boundary_0332,BURST,422,ovtb_v422_p000754,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v422_p000754.jpg,uncertain,no,ai_prefill_from_existing_audit_for_human_review:second_pass_tiny_or_hard_category_short_path,medium,ai_prefill_pending_human_confirmation
boundary_0333,BURST,22,ovtb_v22_p000022,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v22_p000022.jpg,actually_true,no,ai_prefill_from_existing_audit_for_human_review:metadata_prior_real_object_candidate,medium,ai_prefill_pending_human_confirmation
boundary_0334,OVT-B,218,ovtb_v218_p003661,,actually_true,yes,ai_prefill_from_existing_audit_for_human_review:real_object_uncertain_recheck,high,ai_prefill_pending_human_confirmation
boundary_0335,OVT-B,30,ovtb_v30_p001641,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v30_p001641.jpg,actually_true,no,ai_prefill_from_existing_audit_for_human_review:metadata_prior_real_object_candidate,medium,ai_prefill_pending_human_confirmation
boundary_0336,TAO,1277,ovtb_v1277_p000552,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v1277_p000552.jpg,actually_true,no,ai_prefill_from_existing_audit_for_human_review:metadata_prior_real_object_candidate,medium,ai_prefill_pending_human_confirmation
boundary_0337,BURST,65,ovtb_v65_p000093,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v65_p000093.jpg,actually_true,no,ai_prefill_from_existing_audit_for_human_review:second_pass_concrete_named_entity_with_montage_needs_user_review,medium,ai_prefill_pending_human_confirmation
boundary_0338,TAO,569,ovtb_v569_p000354,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v569_p000354.jpg,actually_true,no,ai_prefill_from_existing_audit_for_human_review:metadata_prior_real_object_candidate,medium,ai_prefill_pending_human_confirmation
boundary_0339,TAO,3382,ovtb_v3382_p002049,,actually_false,no,ai_prefill_from_existing_audit_for_human_review:wrong_category_adult_or_nonbaby_region,high,ai_prefill_pending_human_confirmation
boundary_0340,OVT-B,36,ovtb_v36_p002222,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v36_p002222.jpg,actually_true,no,ai_prefill_from_existing_audit_for_human_review:metadata_prior_real_object_candidate,medium,ai_prefill_pending_human_confirmation
boundary_0341,OVT-B,130,ovtb_v130_p003148,,actually_false,no,ai_prefill_from_existing_audit_for_human_review:wrong_category,high,ai_prefill_pending_human_confirmation
boundary_0342,BURST,59,ovtb_v59_p000048,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v59_p000048.jpg,actually_true,no,ai_prefill_from_existing_audit_for_human_review:second_pass_concrete_named_entity_with_montage_needs_user_review,medium,ai_prefill_pending_human_confirmation
boundary_0343,BURST,120,ovtb_v120_p000326,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v120_p000326.jpg,actually_true,no,ai_prefill_from_existing_audit_for_human_review:second_pass_concrete_named_entity_with_montage_needs_user_review,medium,ai_prefill_pending_human_confirmation
boundary_0344,OVT-B,36,ovtb_v36_p002210,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v36_p002210.jpg,actually_true,no,ai_prefill_from_existing_audit_for_human_review:metadata_prior_real_object_candidate,medium,ai_prefill_pending_human_confirmation
boundary_0345,TAO,516,ovtb_v516_p000242,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v516_p000242.jpg,actually_true,no,ai_prefill_from_existing_audit_for_human_review:metadata_prior_real_object_candidate,medium,ai_prefill_pending_human_confirmation
boundary_0346,OVT-B,656,ovtb_v656_p006793,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v656_p006793.jpg,uncertain,no,ai_prefill_from_existing_audit_for_human_review:second_pass_tiny_or_hard_category_short_path,medium,ai_prefill_pending_human_confirmation
boundary_0347,OVT-B,38,ovtb_v38_p002328,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v38_p002328.jpg,uncertain,no,ai_prefill_from_existing_audit_for_human_review:second_pass_tiny_or_hard_category_short_path,medium,ai_prefill_pending_human_confirmation
boundary_0348,TAO,415,ovtb_v415_p000336,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v415_p000336.jpg,actually_true,no,ai_prefill_from_existing_audit_for_human_review:metadata_prior_real_object_candidate,medium,ai_prefill_pending_human_confirmation
boundary_0349,OVT-B,29,ovtb_v29_p001538,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v29_p001538.jpg,actually_true,no,ai_prefill_from_existing_audit_for_human_review:metadata_prior_real_object_candidate,medium,ai_prefill_pending_human_confirmation
boundary_0350,BURST,78,ovtb_v78_p000169,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v78_p000169.jpg,actually_true,no,ai_prefill_from_existing_audit_for_human_review:second_pass_concrete_named_entity_with_montage_needs_user_review,medium,ai_prefill_pending_human_confirmation
boundary_0351,OVT-B,189,ovtb_v189_p003461,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v189_p003461.jpg,uncertain,no,ai_prefill_from_existing_audit_for_human_review:second_pass_tiny_or_hard_category_short_path,medium,ai_prefill_pending_human_confirmation
boundary_0352,BURST,2784,ovtb_v2784_p003451,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v2784_p003451.jpg,uncertain,no,ai_prefill_from_existing_audit_for_human_review:user_second_review_upgraded_from_uncertain_to_actual_true_nonverified,medium,ai_prefill_pending_human_confirmation
boundary_0353,TAO,1252,ovtb_v1252_p000551,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v1252_p000551.jpg,actually_true,no,ai_prefill_from_existing_audit_for_human_review:metadata_prior_real_object_candidate,medium,ai_prefill_pending_human_confirmation
boundary_0354,TAO,4677,ovtb_v4677_p003130,,actually_true,yes,ai_prefill_from_existing_audit_for_human_review:partial_official_track_overlap_or_temporal_mismatch,high,ai_prefill_pending_human_confirmation
boundary_0355,TAO,4018,ovtb_v4018_p002278,,actually_true,yes,ai_prefill_from_existing_audit_for_human_review:partial_official_track_overlap_or_temporal_mismatch,high,ai_prefill_pending_human_confirmation
boundary_0356,OVT-B,95,ovtb_v95_p002939,,actually_false,no,ai_prefill_from_existing_audit_for_human_review:wrong_category,high,ai_prefill_pending_human_confirmation
boundary_0357,OVT-B,13,ovtb_v13_p000670,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v13_p000670.jpg,uncertain,no,ai_prefill_from_existing_audit_for_human_review:user_second_review_upgraded_from_uncertain_to_actual_true_nonverified,medium,ai_prefill_pending_human_confirmation
boundary_0358,OVT-B,38,ovtb_v38_p002317,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v38_p002317.jpg,uncertain,no,ai_prefill_from_existing_audit_for_human_review:second_pass_tiny_or_hard_category_short_path,medium,ai_prefill_pending_human_confirmation
boundary_0359,OVT-B,245,ovtb_v245_p003874,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v245_p003874.jpg,uncertain,no,ai_prefill_from_existing_audit_for_human_review:user_second_review_upgraded_from_uncertain_to_actual_true_nonverified,medium,ai_prefill_pending_human_confirmation
boundary_0360,BURST,84,ovtb_v84_p000128,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v84_p000128.jpg,actually_true,no,ai_prefill_from_existing_audit_for_human_review:second_pass_concrete_named_entity_with_montage_needs_user_review,medium,ai_prefill_pending_human_confirmation
boundary_0361,BURST,112,ovtb_v112_p000268,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v112_p000268.jpg,actually_true,no,ai_prefill_from_existing_audit_for_human_review:second_pass_concrete_named_entity_with_montage_needs_user_review,medium,ai_prefill_pending_human_confirmation
boundary_0362,BURST,414,ovtb_v414_p000737,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v414_p000737.jpg,actually_true,no,ai_prefill_from_existing_audit_for_human_review:second_pass_concrete_named_entity_with_montage_needs_user_review,medium,ai_prefill_pending_human_confirmation
boundary_0363,OVT-B,217,ovtb_v217_p003651,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v217_p003651.jpg,uncertain,no,ai_prefill_from_existing_audit_for_human_review:user_second_review_upgraded_from_uncertain_to_actual_true_nonverified,medium,ai_prefill_pending_human_confirmation
boundary_0364,BURST,129,ovtb_v129_p000205,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v129_p000205.jpg,actually_true,no,ai_prefill_from_existing_audit_for_human_review:metadata_prior_real_object_candidate,medium,ai_prefill_pending_human_confirmation
boundary_0365,BURST,74,ovtb_v74_p000143,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v74_p000143.jpg,actually_true,no,ai_prefill_from_existing_audit_for_human_review:metadata_prior_real_object_candidate,medium,ai_prefill_pending_human_confirmation
boundary_0366,OVT-B,33,ovtb_v33_p001958,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v33_p001958.jpg,actually_true,no,ai_prefill_from_existing_audit_for_human_review:metadata_prior_real_object_candidate,medium,ai_prefill_pending_human_confirmation
boundary_0367,BURST,292,ovtb_v292_p000515,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v292_p000515.jpg,actually_true,no,ai_prefill_from_existing_audit_for_human_review:metadata_prior_real_object_candidate,medium,ai_prefill_pending_human_confirmation
boundary_0368,BURST,387,ovtb_v387_p000653,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v387_p000653.jpg,actually_true,no,ai_prefill_from_existing_audit_for_human_review:metadata_prior_real_object_candidate,medium,ai_prefill_pending_human_confirmation
boundary_0369,BURST,31,ovtb_v31_p000045,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v31_p000045.jpg,actually_true,no,ai_prefill_from_existing_audit_for_human_review:second_pass_concrete_named_entity_with_montage_needs_user_review,medium,ai_prefill_pending_human_confirmation
boundary_0370,OVT-B,38,ovtb_v38_p002305,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v38_p002305.jpg,uncertain,no,ai_prefill_from_existing_audit_for_human_review:second_pass_tiny_or_hard_category_short_path,medium,ai_prefill_pending_human_confirmation
boundary_0371,BURST,90,ovtb_v90_p000192,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v90_p000192.jpg,actually_true,no,ai_prefill_from_existing_audit_for_human_review:second_pass_concrete_named_entity_with_montage_needs_user_review,medium,ai_prefill_pending_human_confirmation
boundary_0372,BURST,367,ovtb_v367_p000661,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v367_p000661.jpg,actually_true,no,ai_prefill_from_existing_audit_for_human_review:second_pass_concrete_named_entity_with_montage_needs_user_review,medium,ai_prefill_pending_human_confirmation
boundary_0373,BURST,26,ovtb_v26_p000030,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v26_p000030.jpg,actually_true,no,ai_prefill_from_existing_audit_for_human_review:second_pass_concrete_named_entity_with_montage_needs_user_review,medium,ai_prefill_pending_human_confirmation
boundary_0374,OVT-B,39,ovtb_v39_p002365,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v39_p002365.jpg,uncertain,no,ai_prefill_from_existing_audit_for_human_review:second_pass_tiny_or_hard_category_short_path,medium,ai_prefill_pending_human_confirmation
boundary_0375,OVT-B,122,ovtb_v122_p003104,,actually_true,yes,ai_prefill_from_existing_audit_for_human_review:real_object_uncertain_recheck,high,ai_prefill_pending_human_confirmation
boundary_0376,TAO,1836,ovtb_v1836_p000778,,actually_true,no,ai_prefill_from_existing_audit_for_human_review:small_or_fine_grained_object_confirmed_by_user_recheck,medium,ai_prefill_pending_human_confirmation
boundary_0377,TAO,546,ovtb_v546_p000405,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v546_p000405.jpg,actually_true,no,ai_prefill_from_existing_audit_for_human_review:metadata_prior_real_object_candidate,medium,ai_prefill_pending_human_confirmation
boundary_0378,BURST,90,ovtb_v90_p000204,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v90_p000204.jpg,actually_true,no,ai_prefill_from_existing_audit_for_human_review:metadata_prior_real_object_candidate,medium,ai_prefill_pending_human_confirmation
boundary_0379,BURST,1169,ovtb_v1169_p001488,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v1169_p001488.jpg,uncertain,no,ai_prefill_from_existing_audit_for_human_review:user_second_review_upgraded_from_uncertain_to_actual_true_nonverified,medium,ai_prefill_pending_human_confirmation
boundary_0380,OVT-B,25,ovtb_v25_p001151,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v25_p001151.jpg,uncertain,no,ai_prefill_from_existing_audit_for_human_review:user_second_review_upgraded_from_uncertain_to_actual_true_nonverified,medium,ai_prefill_pending_human_confirmation
boundary_0381,TAO,4977,ovtb_v4977_p003442,,actually_false,no,ai_prefill_from_existing_audit_for_human_review:wrong_category_adult_or_nonbaby_region,high,ai_prefill_pending_human_confirmation
boundary_0382,BURST,2820,ovtb_v2820_p003578,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v2820_p003578.jpg,uncertain,no,ai_prefill_from_existing_audit_for_human_review:user_second_review_upgraded_from_uncertain_to_actual_true_nonverified,medium,ai_prefill_pending_human_confirmation
boundary_0383,OVT-B,46,ovtb_v46_p002634,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v46_p002634.jpg,uncertain,no,ai_prefill_from_existing_audit_for_human_review:user_second_review_upgraded_from_uncertain_to_actual_true_nonverified,medium,ai_prefill_pending_human_confirmation
boundary_0384,OVT-B,34,ovtb_v34_p001965,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v34_p001965.jpg,actually_true,no,ai_prefill_from_existing_audit_for_human_review:metadata_prior_real_object_candidate,medium,ai_prefill_pending_human_confirmation
boundary_0385,BURST,118,ovtb_v118_p000179,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v118_p000179.jpg,actually_true,no,ai_prefill_from_existing_audit_for_human_review:metadata_prior_real_object_candidate,medium,ai_prefill_pending_human_confirmation
boundary_0386,OVT-B,38,ovtb_v38_p002314,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v38_p002314.jpg,actually_true,no,ai_prefill_from_existing_audit_for_human_review:metadata_prior_real_object_candidate,medium,ai_prefill_pending_human_confirmation
boundary_0387,BURST,642,ovtb_v642_p001164,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v642_p001164.jpg,uncertain,no,ai_prefill_from_existing_audit_for_human_review:user_second_review_upgraded_from_uncertain_to_actual_true_nonverified,medium,ai_prefill_pending_human_confirmation
boundary_0388,OVT-B,33,ovtb_v33_p001952,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v33_p001952.jpg,actually_true,no,ai_prefill_from_existing_audit_for_human_review:metadata_prior_real_object_candidate,medium,ai_prefill_pending_human_confirmation
boundary_0389,OVT-B,2,ovtb_v2_p000151,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v2_p000151.jpg,actually_true,no,ai_prefill_from_existing_audit_for_human_review:metadata_prior_real_object_candidate,medium,ai_prefill_pending_human_confirmation
boundary_0390,BURST,129,ovtb_v129_p000211,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v129_p000211.jpg,actually_true,no,ai_prefill_from_existing_audit_for_human_review:second_pass_concrete_named_entity_with_montage_needs_user_review,medium,ai_prefill_pending_human_confirmation
boundary_0391,OVT-B,159,ovtb_v159_p003318,,actually_false,no,ai_prefill_from_existing_audit_for_human_review:wrong_category,high,ai_prefill_pending_human_confirmation
boundary_0392,TAO,2516,ovtb_v2516_p001225,,actually_false,no,ai_prefill_from_existing_audit_for_human_review:wrong_category_adult_or_nonbaby_region,high,ai_prefill_pending_human_confirmation
boundary_0393,TAO,1677,ovtb_v1677_p000677,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v1677_p000677.jpg,actually_true,no,ai_prefill_from_existing_audit_for_human_review:metadata_prior_real_object_candidate,medium,ai_prefill_pending_human_confirmation
boundary_0394,BURST,59,ovtb_v59_p000049,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v59_p000049.jpg,actually_true,no,ai_prefill_from_existing_audit_for_human_review:metadata_prior_real_object_candidate,medium,ai_prefill_pending_human_confirmation
boundary_0395,TAO,535,ovtb_v535_p000314,,actually_true,no,ai_prefill_from_existing_audit_for_human_review:stable_tracklet_with_moderate_score,medium,ai_prefill_pending_human_confirmation
boundary_0396,TAO,635,ovtb_v635_p000384,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v635_p000384.jpg,actually_true,no,ai_prefill_from_existing_audit_for_human_review:metadata_prior_real_object_candidate,medium,ai_prefill_pending_human_confirmation
boundary_0397,BURST,84,ovtb_v84_p000133,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v84_p000133.jpg,actually_true,no,ai_prefill_from_existing_audit_for_human_review:metadata_prior_real_object_candidate,medium,ai_prefill_pending_human_confirmation
boundary_0398,TAO,1058,ovtb_v1058_p000574,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v1058_p000574.jpg,actually_true,no,ai_prefill_from_existing_audit_for_human_review:metadata_prior_real_object_candidate,medium,ai_prefill_pending_human_confirmation
boundary_0399,BURST,118,ovtb_v118_p000156,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v118_p000156.jpg,actually_true,no,ai_prefill_from_existing_audit_for_human_review:metadata_prior_real_object_candidate,medium,ai_prefill_pending_human_confirmation
